VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,SourceLink,Content
Administrativni referent m/ž,https://www.optius.com//iskalci/prosta-delovna-mesta/administrativni-referent-mz-699444-699444/,19.06.2019,04:01,10.06.2019,KataleaConsulting d.o.o.,Ljubljana,https://www.optius.com//iskalci/prosta-delovna-mesta/administrativni-referent-mz-699444-699444/,"KataleaConsulting d.o.o. je kadrovsko svetovalno podjetje, ki združuje različne strokovnjake z znanjem in dolgoletnimi izkušnjami iz kadrovskega področja. Naši naročniki nam zaupajo zaradi strokovnosti in predanosti delu.Za našega naročnika iz Ljubljane, vodilno podjetje v svoji dejavnosti, z uveljavljeno in prepoznavno blagovno znamko iščemo Administrativnega referenta m/ž. Opis delovnega mesta   Naloge in odgovornosti Svetovanje in podpora strankam preko telefona in elektronske pošte. Reševanje reklamacij. Pošiljanje obvestil skupinam uporabnikov. Spremljanje ponudb in cen konkurence in na trgu na splošno. Preverjanje ponudnikov glede korektnosti izvajanja pogodbenih določil. Analiza prodaje ponudb in ugotavljanje razlogov ob slabi prodaji. Spremljanje izgleda internetnega portala naročnika in opozarjanje na pomanjkljivosti. Klicanje baze obstoječih ponudnikov z namenom aktualiziranja obstoječe baze ponudnikov in ažuriranje podatkov v CRM in hkrati obnovitve pogodb za ponovno objavo že dogovorjenih ponudb. Priprava pogodb in komunikacija tako s slovenskimi kot tujimi poslovnimi partnerji po nalogu svoje vodje. Priprava prezentacij s kratkim povzetkom vsebine vseh partnerskih oglaševalskih medijev za tržnike. Pisanje in ažuriranje tekstov ponudb. Administrativna in organizacijska dela dodeljena po nalogu svoje vodje. Nadomeščanja drugih oddelkov v času dopustov in odsotnosti.    Delovni čas polni delovni čas   Pričakujemo   Zahtevane delovne izkušnje 1 - 3 let   Od kandidata pričakujemo: Vsaj 3-4 let delovnih izkušenj, od tega vsaj 2 leti v klicnem centru ali centru za pomoč uporabnikom. Aktivno (ustno in pisno) znanje angleškega jezika. Aktivno (ustno in pisno) znanje hrvaškega jezika. Zaključena najmanj srednješolska izobrazba. Aktivno obvladovanje dela z računalnikom. Programi: Excel, Outlook, Word, Google docs. Zahtevane lastnosti: sposobnost večopravilnosti, prilagodljivost, proaktivnost, organiziranost, samostojnosti in natančnost. Bivališče v Ljubljani ali bližnji okolici. Dobro delovanje v timu in hkrati dobra sposobnost samostojnega dela. Odgovorno in lojalno obdelovanje zaupnih podatkov. Sposobnost prenašanja obremenitev zaradi opravljanja delovnih nalog.    Ponujamo   Delovno mesto ponuja: Redno in stimulativno plačilo (zagotovljena osnova + nagrada po dogovoru). Delovni čas od 9. do 17. ure. Delo v mladem in dinamičnem kolektivu. Zaposlitev se sklene za določen čas, možnost kasnejšega podaljšanja za nedoločen čas.    Oblika zaposlitve ali sodelovanja zaposlitev za določen čas"
Administrator m/ž,https://www.optius.com//iskalci/prosta-delovna-mesta/administrator-mz-699489-699489/,19.06.2019,04:01,10.06.2019,"SKI & SEA, d.o.o.",Polzela,https://www.optius.com//iskalci/prosta-delovna-mesta/administrator-mz-699489-699489/,"Podjetje Ski&Sea d.o.o. je generalni uvoznik in serviser BRP (Bombardier Recreational Products) rekreativnih vozil, plovil in dodatne opreme. V prijeten kolektiv vabimo odgovorne in pozitivno naravnane osebe, željne pridobivanja novega znanja ter možnosti rasti in osebnega razvoja. Ekipno delo za nas predstavlja ključ do upeha in doseganja ciljev. Če ste se pri tem prepoznali in se ne bojite izzivov, nam pošljite svojo prijavo. Opis delovnega mesta   Naloge in odgovornosti sprejem in komunikacija s strankami, urejanje baz podatkov, oglaševanje na socialnih omrežjih, razna administrativna in organizacijska dela.    Pričakujemo   Od kandidata pričakujemo: IV., V., VI., stopnjo izobrazbe trgovske, ekonomske, tehnične ali druge ustrezne smeri, znanje angleškega in hrvaškega jezika; zaželeno znanje nemškega jezika,  dobre komunikacijske in organizacijske sposobnosti,  računalniška pismenost (Word, Excel,…), natančnost in zanesljivost, iznajdljivost in fleksibilnost, sposobnost analitičnega razmišljanja, sposobnost dela v timu, pozitiven odnos do dela in do reševanja težav, vozniški izpit B kategorije.    Ponujamo   Delovno mesto ponuja: prijetno delovno okolje, možnost osebnega in strokovnega razvoja, možnost zaposlitve na dolgi rok, dopoldanski delovnik, redno plačilo.    Poskusno delo: 1 mesec"
Administrator m/ž,https://www.optius.com//iskalci/prosta-delovna-mesta/administrator-mz-700389-700389/,19.06.2019,04:00,18.06.2019,"KREMENITI, trgovina, servis, izvoz, uvoz, proizvodnja, d.o.o.",Ljubljana,https://www.optius.com//iskalci/prosta-delovna-mesta/administrator-mz-700389-700389/,Administrator m/ž
Administrator v financah m/ž,https://www.optius.com//iskalci/prosta-delovna-mesta/administrator-v-financah-mz-699366-699366/,19.06.2019,04:02,07.06.2019,Kariera d.o.o.,Koper,https://www.optius.com//iskalci/prosta-delovna-mesta/administrator-v-financah-mz-699366-699366/,
Administrator v komerciali (m/ž) ,https://www.optius.com//iskalci/prosta-delovna-mesta/administrator-v-komerciali-mz-699999-699999/,19.06.2019,04:00,14.06.2019,"RAM 2, d.o.o.",Ljubljana,https://www.optius.com//iskalci/prosta-delovna-mesta/administrator-v-komerciali-mz-699999-699999/,"RAM 2 d.o.o. je eno od vodilnih distribucijskih podjetij v Sloveniji. Pomemben steber podjetja je šolsko pisarniški oddelek, kjer zastopamo mednarodne priznane blagovne znamke (Staedtler, Pelika, 3M, Herlitz,…). Opis delovnega mesta   Naloge in odgovornosti priprava prodajnih in tržnih analiz priprava in obdelava naročil, vračilnih nalogov, fakturiranje komunikacija z strankami priprava ponudb in spremljanje ter izvajanje aktivnosti za realizacijo ponudb ažurna in natančna priprava poročil po naročilu nadrejenega pregled odprtih postavk kupcev, izterjava priprava ostalih poročil za potrebe kontrole poslovanja ostale naloge po navodilu nadrejenega    Pričakujemo   Od kandidata pričakujemo: najmanj V. stopnjo izobrazbe ekonomske ali poslovne smeri vsaj 2 leti delovnih izkušenj na podobnem delovnem mestu odlično komunikacijo s strankami dobro računalniško pismenost: napredno znanje MS office obvezno napredno znanje Excela samoiniciativnost, sistematičnost in natančnost analitično ter odgovorno osebo aktivno znanje angleškega jezika željo po osebnem in kariernem razvoju sposobnost samostojnega dela in dela v timu ciljno orientiranost in odgovornost.    Ponujamo   Delovno mesto ponuja: zaposlitev za določen čas z možnostjo zaposlitve za nedoločen čas možnost napredovanja, osebnega in kariernega razvoja proaktivno, dinamično in samostojno delo"
Administrator v prodaji (m/ž),https://www.optius.com//iskalci/prosta-delovna-mesta/administrator-v-prodaji-mz-700128-700128/,19.06.2019,04:00,17.06.2019,"KAM-A, Igor Marinšek s.p.",Ljubljana,https://www.optius.com//iskalci/prosta-delovna-mesta/administrator-v-prodaji-mz-700128-700128/,"Priznana mednarodna banka angažira sodelavca / sodelavko vzamemo na poizkusno delo za tri mesece, kjer bo sodelovala pri organizaciji sestankov strank z bančnimi sodelavci. Najmanj 5 stopnja izobrazbe.Če vas veseli delo z ljudmi in jim bi radi prinesli kaj novega in koristnega, to je priložnost za prodorne posameznike, timske igralce. Stimulativen način nagrajevanja. Izobraževanje sodelavcev se konča z licenco za tiste najprodornejše. Opis delovnega mesta   Naloge in odgovornosti Naloga novega sodelavca je organizacija sestankov z našimi svetovalci v prostorih banke ali na terenu. Več sestankov pomeni večji zaslužek. Delo s telefonom.   Delovni čas po dogovoru   Pričakujemo   Zahtevana izobrazba                                    V.,                                    VI/1.                     Zahtevane delovne izkušnje 1 - 3 let   Od kandidata pričakujemo: urejenost, odgovornost, komunikativnost in motivacijo za delo.    Ponujamo   Delovno mesto ponuja: delo v mednarodnem podjetju, vodilni banki za osebno bančništvo v regiji Osrednje Evrope.    Oblika zaposlitve ali sodelovanja pogodbeno delo   Mesečno plačilo                               700 - 900 € bruto                                                                         Plačilo na osnovi uspešnosti"
Administrator za italijanski trg m/ž,https://www.optius.com//iskalci/prosta-delovna-mesta/administrator-za-italijanski-trg-mz-699375-699375/,19.06.2019,04:02,07.06.2019,Kariera d.o.o.,Koper,https://www.optius.com//iskalci/prosta-delovna-mesta/administrator-za-italijanski-trg-mz-699375-699375/,
Agent za delo v klicnem centru m/ž,https://www.optius.com//iskalci/prosta-delovna-mesta/agent-za-delo-v-klicnem-centru-mz-699821-699821/,19.06.2019,04:01,12.06.2019,TOSA d.o.o.,Ljubljana Šentvid,https://www.optius.com//iskalci/prosta-delovna-mesta/agent-za-delo-v-klicnem-centru-mz-699821-699821/,"Za okrepitev naše ekipe iščemo sodelavca/ko, ki si želi dolgoročnega, resnega in zaupanja vrednega sodelovanja. Opis delovnega mesta   Naloge in odgovornosti Iščemo agenta/agentko za delo v klicnem centru, kot pospeševalec prodaje.Delo poteka od ponedeljka do petka vsak dan od 8:00 do 16:00 h.   Pričakujemo   Od kandidata pričakujemo: Zaželene so izkušnje iz tega področja.Agent mora biti komunikativn, ambiciozen, pozitivno naravnan in mora imeti veselje do dela. Smo mlad tim, vsi skupaj stremimo, da v pozitivnem okolju dosegamo mesečne in letne plane.   Ponujamo   Delovno mesto ponuja: Nudimo redno zaposlitev z poskusno dobo 1 mesec, kasneje možnost tudi za nedoločen čas.Poleg fiksne plače je tudi stimulacija."
Analitik II. - Mikrobiolog (m/ž),https://www.optius.com//iskalci/prosta-delovna-mesta/analitik-ii-mikrobiolog-mz-697286-697286/,19.06.2019,04:04,20.05.2019,Wooshin LaPache d.o.o.,Grosuplje,https://www.optius.com//iskalci/prosta-delovna-mesta/analitik-ii-mikrobiolog-mz-697286-697286/,"Wooshin Lapache je podjetje ustanovljeno v Južni Koreji leta 1992, svoje produkte pa danes izvaža že v več kot 30 držav po svetu. V letu 2017 so v Grosupljem odprli podjetje, kjer je svoje mesto našla proizvodnja zdravil in medicinskih pripomočkov, predvsem hidrogelnih obližev in ODF, Wooshin Lapache.Zaradi povečanega obsega dela objavljamo prosto delovno mesto: Analitik II. - Mikrobiolog (m/ž). Opis delovnega mesta   Naloge in odgovornosti Izvajanje analiz, pregled rezultatov analiz ter analitičnih postopkov ter priprava protokolov in povzetkov poročil Priprava, pregled in posodabljanje specifikacij za vhodne materiale in končne izdelke, laboratorijskih analitičnih postopkov ter standardnih operativnih postopkov (SOP) Nabava reagentov, standardov ter steklovine za QC laboratorij, nadzor nad vsakodnevnimi delovnimi operacijami v QC laboratoriju, sodeluje pri internem in zunanjem testiranju materialov in izdelkov, podpora povezanim laboratorijskim funkcijam, zagotavljanje končne dokumentacije v skladu z GMP-jem in GLP-jem Sodelovanje pri validacijah, vzdrževanjih in kalibracijah QC opreme Upravljanje OOS /OOT in drugih odstopanj; sodelovanje pri obvladovanju sprememb in CAPA Vzdrževanje in izboljševanje postopkov v QC in mikrobiološkem laboratoriju Upravljanje in nadzor nad analiznimi inštrumenti (HPLC, GC, IR, UV, TOC, itd.) Vzorčenje in analiza vstopnih materialov Sodelovanje v globalnih in internih projektih    Pričakujemo   Od kandidata pričakujemo: Univerzitetna izobrazba farmacevtske smeri (ali primerljivo - kemija) Izkušnje z delom z ljudmi in skupinami v kompleksnem in kulturno raznolikem ter dinamičnem okolju, učinkovito podajanje idej in spodbujanje ostalih za doseganje rezultatov z dodano vrednostjo ter doseganje ciljev organizacije Dobre komunikacijske sposobnosti ter zmožnost dela v skupini ter učinkovito prepoznavanje prednostnih nalog pri delu Dobro poznavanje GXP-jev Razumevanje in prilagajanje načina dela skladno z lokalno in mednarodno zakonodajo, predpisi, direktivami in smernicami Tekoče znanje angleškega jezika Najmanj 1 leto delovnih izkušenj Kandidat mora obvezno imeti strokovno izobrazbo ter izkušnje iz mikrobiologije.   Ponujamo   Delovno mesto ponuja: Ponujamo vam opcijsko redno zaposlitev za določen čas z nekajmesečno poskusno dobo. Možnost podaljšanja pogodbe."
Analitik-komercialist za spletne rešitve m/ž,https://www.optius.com//iskalci/prosta-delovna-mesta/analitik-komercialist-za-spletne-resitve-mz-699974-699974/,19.06.2019,04:00,13.06.2019,Comtron d.o.o.,Maribor,https://www.optius.com//iskalci/prosta-delovna-mesta/analitik-komercialist-za-spletne-resitve-mz-699974-699974/,"Comtron d.o.o.  Maribor, vodilno IT podjetje v Sloveniji, odpira vrata novemu sodelavcu-ki.Razpisujemo prosto delovno mesto Analitik-komercialist za spletne rešitve (m/ž). Opis delovnega mesta   Naloge in odgovornosti skrb za obstoječe stranke in spletne projekte (svetovanje in analiziranje na področju spletnih rešitev); planiranje in razvijanje prodajnih kanalov (direktna prodaja, prodaja preko partnerjev na domačem in tujem trgu); analiza trga in usmeritve za nove trge in projekte; skrb za produkt za eno ali več področji; pomoč pri razvoju novih spletnih produktov.    Pričakujemo   Od kandidata pričakujemo: diplomirani inženir, Diplomirani ekonomist delovne izkušnje iz razpisanega področja so prednost vozniški izpit B-kategorije znanje tujega jezika (obvezno vsaj angleški jezik), znanje nemškega jezika je prednost zaželeni certifikati za strokovnost    Ponujamo   Delovno mesto ponuja: dinamično in kreativno delo timsko delo stimulativni osebni dohodek"
