VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,SourceLink,Content
3D dizajner (m/ž) - študentsko delo,https://www.optius.com//iskalci/prosta-delovna-mesta/3d-dizajner-mz-studentsko-delo-706507-706507/,04.09.2019,04:00,29.08.2019,Brinox d.o.o.,"Sora, Medvode",https://www.optius.com//iskalci/prosta-delovna-mesta/3d-dizajner-mz-studentsko-delo-706507-706507/,3D dizajner (m/ž) - študentsko delo
Administrativno - tehnični delavec za področje vzdrževanja (m/ž),https://www.optius.com//iskalci/prosta-delovna-mesta/administrativno-tehnicni-delavec-za-podrocje-vzdrzevanja-mz-706372-706372/,04.09.2019,04:01,28.08.2019,Hlebček d.o.o.,Pragersko,https://www.optius.com//iskalci/prosta-delovna-mesta/administrativno-tehnicni-delavec-za-podrocje-vzdrzevanja-mz-706372-706372/,"Podjetje Hlebček d.o.o., ki je na trgu prisotno že 30 let, vabi v svoj kolektiv novega sodelavca, ki bo delo opravljal na delovnem mestu ""ADMINISTRATIVNO-TEHNIČNI DELAVEC ZA PODROČJE VZDRŽEVANJA"", ki bo pripravljen delo opravljati samostojno in z najvišjo stopnjo skrbnosti in odgovornosti. Opis delovnega mesta   Naloge in odgovornosti spremljanje tehničnega stanja strojev in naprav, delovnih prostorov in službenih vozil opredelitev potreb vzdrževanih objektov in nabava rezervnih oz. nadomestnih delov poročanje o stanju strojev, delovnih prostorov in službenih vozil obveščanje o potrebah po vzdrževalnih delih nabava opreme in materiala za potrebe vzdrževanja po potrebi sodelovanja pri izvedbi vzdrževalnih del vodenje evidenc glede naročenih materailov in izvedenih vzdrževalnih del druga opravila sorodnih vsebin, ki se nanašajo na področje izvajanja vzdrževanja in na administrativna dela s področja vzdrževanja    Delovni čas polni delovni čas   Pričakujemo   Zahtevana izobrazba                                    IV.,                                    V.                     Zahtevane delovne izkušnje 0 - 1 leto   Od kandidata pričakujemo: izobrazbo oz. poklic tehnične smeri, mehanika in tehnika izkušnje na področju vzdrževanja, vodenja dokumentacije veselje do opravljanja tako tehnične izvedbe del, kot do pisarniškega, torej administrativnega dela, ki se nanaša na področje vzdrževanja natančnost, doslednost in odgovornost      Ponujamo   Delovno mesto ponuja: Razoliko delo, tako tehnično izvedbo, kakor tudi pisarniški del. Možnost samostojnega planiranja poteka dela in avtonomija pri razporeditvi delovnih opravil. Dokaj fleksibilni delovni čas, ki sicer obsega 40 ur in šest dni na teden.   Oblika zaposlitve ali sodelovanja zaposlitev za določen čas   Poskusno delo: 1 mesec   Mesečno plačilo                               1200 - 1500 € bruto                                                                         zgoraj je navedena osnovna plača, končno izplačilo vsebuje še pripadajoče dodatke in nadomestila"
Administrator (m/ž) - študentsko delo,https://www.optius.com//iskalci/prosta-delovna-mesta/administrator-mz-studentsko-delo-705003-705003/,04.09.2019,04:02,13.08.2019,cargo-partner d.o.o.,Brnik,https://www.optius.com//iskalci/prosta-delovna-mesta/administrator-mz-studentsko-delo-705003-705003/,"Skupina cargo-partner je dinamično in hitro rastoče mednarodno transportno in logistično podjetje, ki ga posebej odlikujejo prekomorske rešitve in integrirani sistemi informacijske tehnologije. Prisotni smo v 30 državah sveta, naš team sestavlja več kot 3.000 strokovnjakov. Poleg strokovnosti ter večletnih izkušenj, naše zaposlene odlikujejo raznolika kulturna ozadja, kar nam omogoča širok razpon in visok potencial za razvijanje novih idej in inovativnega načina razmišljanja. V Sloveniji uspešno poslujemo od leta 1996 in smo eno vodilnih podjetij v naši dejavnosti.V našo ekipo vabimo mlade in znanja željne potenciale, ki si želijo pridobiti kar največ delovnih izkušenj: ste študent ali absolvent in bi želeli pridobiti praktična znanja?  ste kljub študijskim obveznostim, na voljo za sodelovanje?  vas zanimajo področja, kot so mednarodno poslovanje in logistika?  se želite dodobra spoznati z delovanjem različnih sistemov in razviti organizacijske spretnosti?  ste inovativni, proaktivni in pripravljeni na stalno učenje? Če ste na večino vprašanj odgovorili z »DA« in bi želeli s svojim znanjem prispevati k razvoju in ustvarjanju dodane vrednosti ter skupaj z nami graditi zgodbo o uspehu, potem ste oseba ki jo iščemo! Opis delovnega mesta   Naloge in odgovornosti skrb za administrativni del transportnega procesa,  pregled dokumentov in pridobitev manjkajoče dokumentacije,  nalaganje dokumentov ter skrb za ažurnost programov in sistemov,  sodelovanje in usklajevanje z internimi oddelki (pregled dokumentov, pogojev ipd.),  fakturiranje (e-fakture in zbirni računi),  pregled in usklajevanje finančnih podatkov konec meseca,  urejanje pošte, administracija dokumentov, skeniranje, kopiranje in arhiviranje,  receptorsko delo, sprejem, evidentiranje in usmerjanje obiskovalcev.    Pričakujemo   Od kandidata pričakujemo: visoko stopnjo urejenosti in organiziranosti,  natančnost, hitrost in zanesljivost pri delu,  samoiniciativo ter občutek odgovornosti,  dobro poznavanje MS Office orodij,  zmožnost hitrega prilagajanja v dinamičnem okolju,  sposobnost tekočega komuniciranja v angleškem jeziku,  vozniški izpit B kategorije.    Ponujamo   Delovno mesto ponuja: delovno mesto na Brniku,  delo v uveljavljenem mednarodnem podjetju,  delo v mladem in inovativnem okolju,  možnost dodatnih izobraževanj in kariernega ter osebnega razvoja. Študentsko delo bomo ponudili zanesljivim in proaktivnim študentom ali absolventom, ki jim študijske obveznosti dopuščajo dovolj prostega časa, katerega želijo nameniti nabiranju izkušenj v mednarodno priznanem podjetju.Ponujamo vam možnost, da postanete del mednarodne ekipe in s tem pridobite novo znanje ter izkušenje na področjutransportno logističnih procesov, v kombinaciji s poglobljenim spoznavanjem posameznega segmenta naših rešitev (Air, Sea, Road Transport & iLogistics)."
Administrator / skladiščnik (m/ž),https://www.optius.com//iskalci/prosta-delovna-mesta/administrator-skladiscnik-mz-704661-704661/,04.09.2019,04:03,08.08.2019,Naton d.o.o.,Kranj,https://www.optius.com//iskalci/prosta-delovna-mesta/administrator-skladiscnik-mz-704661-704661/,"Iščemo administratorja/skladiščnika zainteresiranega za delo v dopoldanski izmeni. Naš naročnik je podjetje, ki išče inovativne rešitve na področju predelave materialov. Opis delovnega mesta   Naloge in odgovornosti vnašanje podatkov knjiženje, izdaja računov delo na blagajni komunikacija z drugimi enotami strankami delo na tehtnici: tehtanje materialov, vozil delo na drobnem odkupu (tehtanje in določanje vrste materialov)    Delovni čas polni delovni čas   Pričakujemo   Zahtevana izobrazba                                    IV.,                                    V.                     Zahtevane delovne izkušnje 0 - 1 leto   Od kandidata pričakujemo: zanesljivost in motivacijo za delo zaželene so izkušnje v skladišču (ni pogoj) zaželene izkušnje z viličarjem (ni pogoj)    Ponujamo   Delovno mesto ponuja: enoizmenski urnik (pon: 7:00-16:00, tor-pet: 7:00-15:00) delo v uspešnem podjetju delo za določen čas z možnostjo podaljšanja    Mesečno plačilo                               900 - 1200 € bruto"
Agent za delo v klicnem centru m/ž,https://www.optius.com//iskalci/prosta-delovna-mesta/agent-za-delo-v-klicnem-centru-mz-704846-704846/,04.09.2019,04:03,12.08.2019,TOSA d.o.o.,Ljubljana Šentvid,https://www.optius.com//iskalci/prosta-delovna-mesta/agent-za-delo-v-klicnem-centru-mz-704846-704846/,"Za okrepitev naše ekipe iščemo sodelavca/ko, ki si želi dolgoročnega, resnega in zaupanja vrednega sodelovanja. Opis delovnega mesta   Naloge in odgovornosti Iščemo agenta/agentko za delo v klicnem centru, kot pospeševalec prodaje.Delo poteka od ponedeljka do petka vsak dan od 8:00 do 16:00 h.   Pričakujemo   Od kandidata pričakujemo: Zaželene so izkušnje iz tega področja.Agent mora biti komunikativn, ambiciozen, pozitivno naravnan in mora imeti veselje do dela. Smo mlad tim, vsi skupaj stremimo, da v pozitivnem okolju dosegamo mesečne in letne plane.   Ponujamo   Delovno mesto ponuja: Nudimo redno zaposlitev z poskusno dobo 1 mesec, kasneje možnost tudi za nedoločen čas.Poleg fiksne plače je tudi stimulacija."
Android razvijalec m/ž,https://www.optius.com//iskalci/prosta-delovna-mesta/android-razvijalec-mz-705827-705827/,04.09.2019,04:02,22.08.2019,Kariera d.o.o.,Ljubljana,https://www.optius.com//iskalci/prosta-delovna-mesta/android-razvijalec-mz-705827-705827/,
Aplikativni inženir (m/ž),https://www.optius.com//iskalci/prosta-delovna-mesta/aplikativni-inzenir-mz-705989-705989/,04.09.2019,04:01,23.08.2019,Exor Eti d.o.o.,Ljubljana,https://www.optius.com//iskalci/prosta-delovna-mesta/aplikativni-inzenir-mz-705989-705989/,"EXOR ETI d.o.o. distribuira zenon programsko platformo  proizvajalca COPA-DATA, ki je vodilno svetovno podjetje na področju industrijske avtomatizacije.Zaradi povečanega obsega dela iščemo aplikativnega inženirja za delo na programski opremi COPA-DATA zenon in straton. Opis delovnega mesta   Naloge in odgovornosti tehnična pomoč za programsko opremo: zenon programsko platformo straton razvojno okolje  izvajanje šolanja in svetovanja izvajanje aplikativnih projektov    Pričakujemo   Zahtevana izobrazba                                    VI/1.,                                    VI/2.,                                    VII.                     Od kandidata pričakujemo: izobrazba: višje ali visokošolska – smer elektrotehnika - avtomatizacija, energetika, mehatronika ali smer računalništvo poznavanje strukture energetskega sistema (proizvodnja, distribucija, prenos) je prednost poznavanje PLC, HMI/SCADA, MES sistemov osnovno znanje programskih jezikov standarda IEC 61131-3: SFC, FBD, LD, ST, IL. osnovno poznavanje Microsoft tehnologije: Podatkovne baze (SQL, MySQL,…) Serverske konfiguracije (Server, Klient,…) Skriptni jeziki (VSTA [.NET, C#], VBA) Virtualizacija Arhitektura v oblaku (Azure, Amazon, Google,…)  znanje angleškega jezika (pisno in govorno) znanje srbo-hrvaškega jezika (pisno in govorno) pripravljenost na potovanja lasten prevoz in vozniško dovoljenje B kategorije samoiniciativnost, vztrajnost, odgovornost    Ponujamo   Delovno mesto ponuja: delo na projektih v Sloveniji, Hrvaški, Bosni in Hercegovini, Srbiji, Črni gori, Makedoniji, Kosovu in Albaniji stimulativno plačilo po dogovoru delo v mladem kolektivu in prijetnem delovnem okolju zaposlitev za nedoločen čas s poskusno dobo 6 mesecev"
Arhitekt in skrbnik podatkovnih baz m/ž,https://www.optius.com//iskalci/prosta-delovna-mesta/arhitekt-in-skrbnik-podatkovnih-baz-mz-706298-706298/,04.09.2019,04:01,27.08.2019,Trescon d.o.o.,okolica Ljubljane,https://www.optius.com//iskalci/prosta-delovna-mesta/arhitekt-in-skrbnik-podatkovnih-baz-mz-706298-706298/,Arhitekt in skrbnik podatkovnih baz m/ž
Arhitekt infrastrukture IS (m/ž) v sektorju Infrastruktura informacijskega sistema,https://www.optius.com//iskalci/prosta-delovna-mesta/arhitekt-infrastrukture-is-mz-v-sektorju-infrastruktura-informacijskega-sistema-705662-705662/,04.09.2019,04:02,21.08.2019,SKB d.d.,Ljubljana,https://www.optius.com//iskalci/prosta-delovna-mesta/arhitekt-infrastrukture-is-mz-v-sektorju-infrastruktura-informacijskega-sistema-705662-705662/,"Pridružite se nam in skupaj z nami ustvarjajte prihodnost. PRIHODNOST STE VI.SKB banka d.d., Ljubljana članica ene izmed najuspešnejših evropskih in svetovnih bančnih skupin Société Générale, utrjuje in širi poslovanje na slovenskem bančnem trgu.Za uspešno nadaljnje delo, iščemo sodelavca(-ko) za delo:ARHITEKT INFRASTRUKTURE IS (m/ž) v sektorju Infrastruktura informacijskega sistema Opis delovnega mesta   Naloge in odgovornosti Poslanstvo dela:Projektiranje globalne arhitekture IS, njena optimizacija in smotrno ravnanje s sredstvi infrastrukture IS, skrb za nemoteno delovanje uporabniške strojne in programske opreme, diagnostika in odprava napak na IT infrastrukturi, vzdrževanje dokumentacije, sodelovanje pri izvajanju nadgradenj in uvajanju novih tehnoloških rešitev.Opis dela:planira in projektira arhitekturo strežnikov; planira in projektira podatkovne baze; planira in projektira operacijske sisteme; planira in projektira komunikacijska omrežja; planira in projektira IP in mobilno telefonijo; planira in projektira diskovna polja in backup knjižnice; projektira in oblikuje backup politike; oblikuje testna okolja; nadzira in optimira delovanje strežnikov in diskovnih polj; razrešuje zahtevnejše probleme v produkciji; nadzira in optimira SQL stavke; vodi IT veje projektov; opravlja druga dela po navodilih nadrejenega.    Pričakujemo   Od kandidata pričakujemo: 7. stopnjo računalniške smeri (informatika) ali druge ustrezne smeri (alternativa 6/II); zahtevno pisno in ustno komuniciranje v angleškem jeziku; zaželena 4 leta ustreznih delovnih izkušenj; nekaznovanost in da oseba ni v kazenskem postopku. Zaželeno:dobro poznavanje Citrix XenApp, dobro poznavanje administracije virtualnih okolij (Hyper-V, VmWare), izkušnje z delom Citrix Netscaler, poznavanje Microsoft Windows storitev (AD, DHCP, DNS, Group Policy,…), poznavanje informacijske varnosti v računalniških omrežjih.    Ponujamo   Delovno mesto ponuja: Delovno razmerje bomo sklenili za nedoločen čas s šestmesečnim poskusnim delom. Delovno mesto je v Ljubljani."
Arhitekt programske opreme m/ž,https://www.optius.com//iskalci/prosta-delovna-mesta/arhitekt-programske-opreme-mz-706574-706574/,04.09.2019,04:00,02.09.2019,Kariera d.o.o.,Gorenjska regija,https://www.optius.com//iskalci/prosta-delovna-mesta/arhitekt-programske-opreme-mz-706574-706574/,
