VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,SourceLink,Content
Elektro vzdrževalec (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/elektro-vzdrzevalec-mz-717508-717508/,25.12.2019,02:01,24.12.2019,Livar d.d.,Ivančna Gorica,https://www.optius.com/iskalci/prosta-delovna-mesta/elektro-vzdrzevalec-mz-717508-717508/,"Livar d. d. je največja livarna železnih litin v Sloveniji s 65-letno tradicijo. Specializirani smo za proizvodnjo produktov iz sive in nodularne litine z lastno mehansko obdelavo. Z našimi produkti smo prisotni skoraj po vsem svetu in v različnih industrijskih panogah.Za uresničevanje naših ciljev v svojo ekipo vabimo novega sodelavca.Elektro vzdrževalec (m/ž). Opis delovnega mesta   Naloge in odgovornosti: izvajanje preventivnega vzdrževanja in pregledov stanja; popravila okvar tehnološke opreme na osnovi tehnične dokumentacije, planov dela in potreb proizvodnje; montaža nove opreme in izvajanje rekonstrukcij na obstoječi opremi; ostala dela po nalogu nadrejenega.    Pričakujemo   Od kandidata pričakujemo: najmanj IV. stopnja izobrazbe, zaželeno tehnične smeri; zaželene delovne izkušnje; računalniška pismenost; pripravljenost na sodelovanje in dodatno učenje; odgovoren odnos do dela.    Ponujamo   Delovno mesto ponuja: pogodbo za določen čas s poskusno dobo in kasnejšo možnost zaposlitve za nedoločen čas; zanimivo in dinamično delo; delo v prijetnem kolektivu; možnost osebnega in poklicnega razvoja.    Oblika zaposlitve ali sodelovanja zaposlitev za določen čas"
Pravnik m/ž,https://www.optius.com/iskalci/prosta-delovna-mesta/pravnik-mz-717514-717514/,25.12.2019,02:01,24.12.2019,"Trgotur, d.o.o.",Petrovče,https://www.optius.com/iskalci/prosta-delovna-mesta/pravnik-mz-717514-717514/,"V podjetju Matjaž d.o.o. imamo odlične sodelavce, ki jih odlikujejo predanost podjetju, zaupanje, odgovornost, želja po uspehu in timski duh. Z veseljem najavljamo potrebo po novih sodelavcih, ki so vztrajni, željni uspehov in jih vodijo podobne vrednote, kot nas.Medse vabimo kandidata za zasedbo delovnega mesta: PRAVNIK m/ž Opis delovnega mesta   Naloge in odgovornosti: Vaše delo bo vsebinsko zajemalo aktivnosti na področju gospodarskega prava: tožbe v gospodarskih sporih, pripravo aktov, statusnih zadev, sestavo in pregledovanje pogodb s področja gospodarskega prava, vodenje in izpeljava sodnih postopkov.   Pričakujemo   Od kandidata pričakujemo: vsaj VII. stopnjo izobrazbe pravne smeri in vsaj 5 let delovnih izkušenj, obvladate gospodarsko pravo, obvladate programe MS Office, ste komunikativni in sposobni za podjetje dobre presoje in odločanja, vam delo z zahtevnejšim gospodarskim pravom ni tuje in radi delate v zagnanem ter prijetnem timu, se nam oglasite.    Ponujamo   Delovno mesto ponuja: Ponujamo takojšnjo zaposlitev – delovno razmerje za nedoločen čas s 6-mesečnim poskusnim delom, ob tem pa redno in stimulativno plačilo, možnost osebnega in strokovnega razvoja ter napredovanja."
Sodelavec v Informacijski tehnologiji (m/ž) - študentsko delo,https://www.optius.com/iskalci/prosta-delovna-mesta/sodelavec-v-informacijski-tehnologiji-mz-studentsko-delo-717513-717513/,25.12.2019,02:01,24.12.2019,"KRKA, d.d., Novo mesto",Novo mesto,https://www.optius.com/iskalci/prosta-delovna-mesta/sodelavec-v-informacijski-tehnologiji-mz-studentsko-delo-717513-717513/,Sodelavec v Informacijski tehnologiji (m/ž) - študentsko delo
Samostojni analitik v Službi za upravljanje s tveganji m/ž,https://www.optius.com/iskalci/prosta-delovna-mesta/samostojni-analitik-v-sluzbi-za-upravljanje-s-tveganji-mz-717511-717511/,25.12.2019,02:01,24.12.2019,"Zavarovalnica Triglav, d.d.",Ljubljana,https://www.optius.com/iskalci/prosta-delovna-mesta/samostojni-analitik-v-sluzbi-za-upravljanje-s-tveganji-mz-717511-717511/,Samostojni analitik v Službi za upravljanje s tveganji m/ž
Vodja računovodstva (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/vodja-racunovodstva-mz-717506-717506/,25.12.2019,02:01,24.12.2019,"Iskra Mehanizmi, d.o.o.",Lipnica,https://www.optius.com/iskalci/prosta-delovna-mesta/vodja-racunovodstva-mz-717506-717506/,"Smo podjetje s 60-letnimi izkušnjami na področjih finomehanike, elektromehanike in elektronike, z lastnim razvojem in trženjem zahtevnih sistemov, izdelkov in tehnologij, v celoti usmerjeno v izvoz.Naše ambiciozne načrte podpirajo standardi kakovosti in proces nenehnih izboljšav, predvsem pa motivirani, sposobni in prizadevni sodelavci. Smo prvo slovensko podjetje, ki je za svoja prizadevanja na področju izobraževanja in razvoja zaposlenih prejelo mednarodni naziv »VLAGATELJI V LJUDI«.Družba šteje 650 sodelavcev. Ponujamo vam možnost, da skupaj z nami uresničite svoje poklicne ambicije.Več o nas: www.iskra-mehanizmi.siK sodelovanju vabimo: VODJA RAČUNOVODSTA  – m/ž Opis delovnega mesta   Naloge in odgovornosti: organiziranje, planiranje, vodenje tima sodelavcev računovodstva, ki zajema knjigovodstvo, saldakonte, plačilni promet, obračun plač ter obračun davkov, izdelava računovodskih poročil poslovanja v skladu z veljavnimi predpisi, davčno zakonodajo in notranjimi potrebami, izdelava konsolidiranih poročil skupine in izdelava letnih poročil družbe skladno z veljavno zakonodajo, vodenje in koordinacija revizijskih, davčnih, inšpekcijskih pregledov, izdelava davčnih obračunov, sodelovanje pri izdelovanju poslovnih načrtov, sodelovanje pri razvijanju informacijskih sistemov odločanja, načrtovanja in poročanja.    Pričakujemo   Od kandidata pričakujemo: VII. stopnja zaključene ekonomske smeri (zaželeno računovodstvo), najmanj 5 let delovnih izkušenj na področju vodenja računovodstva v večjem proizvodnem podjetju (izkušnje z vodenjem vsaj 5 sodelavcev), poznavanje SAP, aktivno znanje angleškega jezika (zaželeno tudi nemški jezik), vodstvene, komunikacijske in organizacijske sposobnosti ter izkušnje z vodenjem, dobro poznavanje slovenskih in mednarodnih računovodskih standardov, analitične, komunikacijske in prezentacijske sposobnosti, visoka stopnja integritete, natančnost in zanesljivost pri delu, samoiniciativnost in proaktivnost, organizacijske kompetence, usmerjenost k poslovnim rezultatom. Osebnostne lastnosti:komunikativnost, natančnost, zanesljivost, organizacijske sposobnosti, umirjenost, samostojnost, odgovornost, ažurnost, proaktivnost, celovit pogled.    Ponujamo   Delovno mesto ponuja: zaposlitev za nedoločen čas, zaposlitev v uspešnem, rastočem in dinamičnem podjetju, možnost dela od doma (1 dan/teden), možnost profesionalnega in osebnega razvoja ter izzivov polno delo."
Prodajalec / blagajničar (m/ž) - Novo mesto,https://www.optius.com/iskalci/prosta-delovna-mesta/prodajalec-blagajnicar-mz-novo-mesto-717507-717507/,25.12.2019,02:01,24.12.2019,Eurospin Eko d.o.o.,Novo mesto,https://www.optius.com/iskalci/prosta-delovna-mesta/prodajalec-blagajnicar-mz-novo-mesto-717507-717507/,Prodajalec / blagajničar (m/ž) - Novo mesto
Programer (Web razvijalec) m/ž,https://www.optius.com/iskalci/prosta-delovna-mesta/programer-web-razvijalec-mz-716286-716286/,25.12.2019,02:01,24.12.2019,Trinet d.o.o. Ljubljana,Ljubljana,https://www.optius.com/iskalci/prosta-delovna-mesta/programer-web-razvijalec-mz-716286-716286/,Programer (Web razvijalec) m/ž
Inštruktor za fiziko / Inštruktor za matematiko (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/instruktor-za-fiziko-instruktor-za-matematiko-mz-717483-717483/,25.12.2019,02:01,24.12.2019,"PROBI, Zvonka Cencelj s.p.",Domžale,https://www.optius.com/iskalci/prosta-delovna-mesta/instruktor-za-fiziko-instruktor-za-matematiko-mz-717483-717483/,"V Izobraževalnem centru Probi v Domžalah zaposlimo novega sodelavca (sodelavko) na delovnem mestu inštruktor fizike / inštruktor matematike za poučevanje osnovnošolcev, srednješolcev in gimnazijcev. Opis delovnega mesta   Naloge in odgovornosti: V izobraževalnem centru PROBI inštruiramo in izvajamo individulne tečaje za osnovnošolce, srednješolce, gimnazijce, študente in odrasle, zato je poleg dobrega poznavanja učnih vsebin  za nas pomemben tudi didaktični pristop k poučevanju.    Delovni čas skrajšani delovni čas   Pričakujemo   Zahtevana izobrazba                                    V.,                                    VI/1.,                                    VI/2.                     Zahtevane delovne izkušnje 0 - 1 leto   Od kandidata pričakujemo: dobro poznavanje učnih vsebin osnovnošolskega, srednješolskega, gimnazijskega in maturitetnega programa, predhodno se opravlja testiranje iz inštruiranja fizike / matematike kratek odzivni čas in dovolj časa v popoldanskih urah komunikativnost in zanesljivost    Ponujamo   Delovno mesto ponuja: urejeno delovno okolje, dobre medsebojne odnose v kolektivu, prilagodljiv urnik, pošteno plačilo za opravljeno delo, interno usposabljanje, odlično priložnost za pridobivanje novih znanj in izkušenj, možnost uveljavljanja 80 ur za opravljanje strokovnega izpita. V Izobraževalnem centru Probi izvajamo inštrukcije med tednom večinoma v popoldanskem času (med 13.00 in 21.00), med vikendi in prazniki pa po predhodnem dogovoru z inštruktorjem v popoldanskem ali dopoldanskem času.   Oblika zaposlitve ali sodelovanja zaposlitev za določen čas   Mesečno plačilo                               po dogovoru"
Sodelavec v montaži in delavnici m/ž,https://www.optius.com/iskalci/prosta-delovna-mesta/sodelavec-v-montazi-in-delavnici-mz-717492-717492/,25.12.2019,02:01,24.12.2019,Novak M d.o.o.,Komenda,https://www.optius.com/iskalci/prosta-delovna-mesta/sodelavec-v-montazi-in-delavnici-mz-717492-717492/,"Novak M d.o.o. smo skupaj z Novak M Swiss in Novak M Deutschland povsem v svet odprto podjetje z lastno vizijo in usmeritvijo. Od leta 1979 razvijamo, izdelujemo in prodajamo industrijsko oblikovane medicinske izdelke vrhunske kakovosti, s katerimi želimo izboljšati izkušnjo zdravstvene oskrbe tako zdravnikom kot pacientom po vsem svetu. Vsa leta skrbno utrjujemo lastno blagovno znamko Novak M, ki je priznana in uveljavljena v Sloveniji in v tujini. Pomemben korak k prepoznavnosti podjetja v tujini je bila oblikovalska nagrada Red dot design award leta 2009 in 2017, ki je dodatno potrdila zaupanje v naše medicinske izdelke visoke kakovosti in funkcionalnega dizajna.Vabimo vas, da se nam pridružite kot: Sodelavec v montaži in delavnici m/ž.Več o Novak M d.o.o. na:www.novak-m.com Facebook: www.facebook.com/Novak.M.medicine LinkedIn: www.linkedin.com/company/novak-m  Opis delovnega mesta   Naloge in odgovornosti: Sestavljanje in pakiranje izdelkov po sistemu vitke proizvodnje Prevzemanje in izdaja blaga Dostava polizdelkov in izdelkov ter servisiranje izdelkov po Sloveniji    Pričakujemo   Od kandidata pričakujemo: Natančno sestavljanje, dobro poznavanje in kvalitetno servisiranje naših izdelkov. Želja po osvajanju novih strokovnih znanjih. Sodelovanje in skrb za dobre odnose v delovnem kolektivu. Odgovorno ravnanje v delovnem okolju. Izobrazbo IV. stopnje strojništva ali podobne poklicne izobrazbe Izpit B kategorije    Ponujamo   Delovno mesto ponuja: Dinamično, raznoliko in urejeno delovno okolje, kjer cenimo vašo iznajdljivost, ročne spretnosti ter nagrajujemo predlagane tehnične izboljšave. Stalno napredovanje, učenje in izpopolnjevanje na področju sestavljanja in servisiranja izdelkov. Možnosti za osebni razvoj ter razvoj vaših potencialov. Enoizmensko delo, 5 dni na teden. Delo za določen čas 6 mesecev z možnostjo kasnejše zaposlitve za nedoločen čas."
Nabavnik (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/nabavnik-mz-717501-717501/,25.12.2019,02:01,24.12.2019,Kolektor Group d.o.o.,Idrija,https://www.optius.com/iskalci/prosta-delovna-mesta/nabavnik-mz-717501-717501/,"Kolektor je razvojno in tržno usmerjen, inovativen, finančno stabilen ter poslovno uspešen koncern, ki z reševanjem tehnoloških izzivov prihodnosti in iskanjem novih poslovnih priložnosti izpolnjuje pričakovanja lastnikov, poslovnih partnerjev, zaposlenih in okolja. Opis delovnega mesta   Naloge in odgovornosti: V svoje vrste vabimo nabavnika z izkušnjami pri vzpostavitvi in ohranjanju odnosov z distributerji strojnih komponent, pogajanju za boljše pogoje nabave (cena, dobavni roki), vzpostavitvijo sistema skladiščenja, spremljanja kakovosti in uporabnosti komponent. Oseba, ki bo zasedla delovno mesto bo imela celovit pregled nad komponentami, ki jih pri delu uporabljajo naši razvojniki, zato je ključnega pomena skrb za organiziranost in učinkovitost, ki jim bo omogočala, da razvijejo najboljšo možno rešitev.   Pričakujemo   Od kandidata pričakujemo: Iščemo sodelavce, ki obvladajo:Izkušnje v nabavi strojnih komponent za mala do srednje velika razvojna podjetja, Izkušnje z vzpostavitvijo in ohranjanjem dobrih odnosov z distributerji komponent, sledenje kakovosti in izboljšavam pogojev nabave, Izkušnje z vzpostavitvijo in ohranjanjem sistema skladiščenja za strojne komponente, Želja po delu v iterdisciplinarni ekipi, sodelovanje z ostalimi člani ekipe, spremljanje in komunikacija glede njihovih potreb, pomoč v organizaciji skladiščenja, liste komponent, ipd. Dobro poznavanje razvojnega področja, robotike, razvoja rešitev v avtomatizaciji, Zaželena izobrazba iz tehničnega področja (Fakulteta za elektrotehniko, Fakulteta za računalništvo in informatiko, Fakulteta za strojništvo …). Ekstra točke dobiš za:Izkušnje z nabavo za R&D projekte ali podjetja na področju robotike in avtomatizacije.    Ponujamo   Delovno mesto ponuja: Ponujamo dinamično razvojno okolje, polno tehnoloških izzivov na najvišjih ravneh, zato vam dolgčas zagotovo ne bo. Razvojno delo poteka ob pomoči najnovejših tehnologij, vse za oblikovanje najboljših robotskih sistemov. Zavedamo se, da ima vsak posameznik mnogo zanimanj in potencialov za razvoj. Zato veliko pozornosti namenjamo željam naših članov ekipe, da se lahko pri svojem delu razvijajo, pa naj gre za poslovne, tehnične ali ekipne kompetence. Sodelavcem omogočamo tudi možnost dela od doma, kadar to potrebujejo. Ker imajo naši projekti potencial ‘spin-off’ podjetij ponujamo tudi možnost udeležbe. Konec koncev je odlična ekipa tista, ki dela super rešitve. Naši prostori se nahajajo v Ljubljani, blizu Dolgega mosta."
