VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,SourceLink,Content
A-la-carte kuhar (m/ž),https://www.optius.com//iskalci/prosta-delovna-mesta/a-la-carte-kuhar-mz-688491-688491/,27.03.2019,07:51,27.02.2019,Mlino turizem d.o.o.,Bled,https://www.optius.com//iskalci/prosta-delovna-mesta/a-la-carte-kuhar-mz-688491-688491/,"Penzion Mlino s svojo edinstveno lego ob Blejskem jezeru, od koder se nam odpira čudovit pogled na otok in grad, že skoraj stoletje privablja goste od vsepovsod. Ponaša se s kvaliteto in tradicijo, predvsem pa slovi po domačem vzdušju.  Opis delovnega mesta   Naloge in odgovornosti V restavraciji Penziona Mlino zaposlimo a-la-carte kuharja (m/ž) z izkušnjami.   Delovni čas polni delovni čas   Pričakujemo   Zahtevana izobrazba                                    IV.,                                    V.,                                    VI/1.                     Zahtevane delovne izkušnje 1 - 3 let   Od kandidata pričakujemo: vsaj 3 leta delovnih izkušenj na primerljivem delovnem mestu, strokovnost, samostojnost, nekonfliktnost ter predanost delu.    Ponujamo   Delovno mesto ponuja: zaposlitev za nedoločen čas, z 1 mesečnim poskusnim obdobjem, dobro in redno plačilo, izplačilo regresa, stimulacija za dobro delo.    Oblika zaposlitve ali sodelovanja zaposlitev za nedoločen čas   Mesečno plačilo                               po dogovoru"
A-la-carte Natakar m/ž,https://www.optius.com//iskalci/prosta-delovna-mesta/a-la-carte-natakar-mz-688488-688488/,27.03.2019,07:51,27.02.2019,Mlino turizem d.o.o.,Bled,https://www.optius.com//iskalci/prosta-delovna-mesta/a-la-carte-natakar-mz-688488-688488/,"Penzion Mlino s svojo edinstveno lego ob Blejskem jezeru, od koder se nam odpira čudovit pogled na otok in grad, že skoraj stoletje privablja goste od vsepovsod. Ponaša se s kvaliteto in tradicijo, predvsem pa slovi po domačem vzdušju.  Opis delovnega mesta   Naloge in odgovornosti strokovna postrežba jedi in pijač svetovanje pri izbiri sprejem gostov in skrb za njihovo zadovoljstvo    Delovni čas polni delovni čas   Pričakujemo   Zahtevane delovne izkušnje 3 leta   Od kandidata pričakujemo: vsaj 3 leta delovnih izkušenj na primerljivem delovnem mestu strokovnost samostojnost nekonfliktnost predanost delu    Ponujamo   Delovno mesto ponuja: zaposlitev za nedoločen čas, z 1 mesečnim poskusnim obdobjem, polni delovni čas, 1 mesec poskusnega dela, dobro in redno plačilo, izplačilo regresa.    Oblika zaposlitve ali sodelovanja zaposlitev za nedoločen čas   Poskusno delo: 1 mesec   Mesečno plačilo                               po dogovoru                                                                         Plačilno redno, regres, nadure +30%, nedelje in prazniki +50%, ..."
Account Manager za slovenske kliente (m/ž) / Account Manager for Slovenian Clients (m/f),https://www.optius.com//iskalci/prosta-delovna-mesta/account-manager-za-slovenske-kliente-mz-account-manager-for-slovenian-clients-mf-689854-689854/,27.03.2019,07:50,11.03.2019,Online International Marketing d.o.o,"Beograd, Srbija",https://www.optius.com//iskalci/prosta-delovna-mesta/account-manager-za-slovenske-kliente-mz-account-manager-for-slovenian-clients-mf-689854-689854/,"Fortrade Ltd. je bil ustanovljen leta 2013, in je hitro zrastel ter postal vodilni ponudnik spletnih rešitev v trgovanju za posamezne in institucionalne kliente. Sedež podjetja je v Londonu, pooblaščeno in regulirano s strani Organa za finančno poslovanje, smo inovatorji, ki so specializirani za razvoj platform, ki so tako tehnološko napredne kot uporabnikom prijazne.Svojim klientom ponujamo široko paleto trgovinskih instrumentov, ki zajemajo več kot 300 valut ter blago, indekse in CFD-je.FORTRADE, licencirana borznoposredniška družba IŠČE SODELAVCE!Pridružite se eni vodilnih svetovnih borznoposredniških družb in vstopite v svet financ!Fortrade Ltd. beleži nenehno poslovno rast. Da bi okrepili svoj oddelek za Slovenijo, iščemo talentiranega: Account Managerja za slovenske kliente (m/ž).______________________________________________________________________________________________________Fortrade Ltd. was established in 2013, and has grown rapidly to become a leading provider of online trading solutions for individual and institutional clients. Based in the UK, authorised and regulated by the Financial Conduct Authority, we are innovators specializing in the development of trading platforms that are both, technologically advanced and user-friendly.We offer our clients a wide range of trading instruments covering more than 300 currencies, as well as commodities, indexes and stock CFD’s.FORTRADE, licensed brokerage company is HIRING!Join one of the world’s top brokers and enter the world of finance!Fortrade Ltd. is experiencing a continuous business growth. To enforce our Slovenian department, we are looking for a talented: Account Manager for Slovenian Clients (m/f). Opis delovnega mesta   Naloge in odgovornosti Iščemo strokovnjake, ki bodo odgovorni za naše stranke.Ste vsestranski strokovnjak? Odgovorni boste za komunikacijo in pomoč potencialnim klientom, ki se registrirajo na naši spletni strani, da bi trgovali na globalnem finančnem trgu. To delovno mesto ne pomeni iskanja potencialnih klientov iz vaše osebne podatkovne baze ali na vašo pobudo. Klienti so znani in jih zagotovi podjetje.Nekatere vaših glavnih odgovornosti:dnevna telefonska komunikacija z našimi slovensko govorečimi klienti, in zagotavljanje vsestranskih posodobitev glede najnovejšega razvoja dogodkov na globalnih finančnih trgih predstavitev produktov in storitev slovensko govorečim klientom in pomoč pri pravilni uporabi teh storitev napredna tehnična podpora pri uporabi sofisticiranih platform za trgovanje delo v najnovejši CRM podatkovni bazi in drugi napredni programski opremi _______________________________________________________________________________________________________________We are looking for professionals to be responsible for our clients.You are an all-rounded professional, who will be responsible for communicating and assisting potential clients which register on our website to trade on global financial market. The job vacancy does not imply searching for potential clients from your own personal data or initiative. Clients are provided and owned by the company.Some of your main responsibilities:Daily phone call communication with our Slovenian speaking clients and providing them all-round updates on the latest developments on global financial markets Presenting products and services to Slovenian speaking clients and assisting them in using those services properly Advanced technical support in using sophisticated trading platforms Working in the state-of-the-art CRM database and other advanced software    Pričakujemo   Od kandidata pričakujemo: tekoče znanje slovenskega jezika fakultetna izobrazba (ekonomska ali finančna izobrazba bo prednost) poznavanje dela z orodji Microsoft office dobra socialna inteligenca odlična komunikacija, pogajalske in prodajne veščine zelo profesionalen odnos in razumevanje potreb klientov pripravljenost na pridobivanje novih znanj in spretnosti _______________________________________________________________________________________________________________Fluent Slovenian language Faculty degree (economics and finance degree are an advantage) Microsoft package knowledge Strong social intelligence Excellent communication, negotiating and sales skills Highly professional attitude and understanding of client’s needs Will to gain new knowledge and skills Ambition to build a career and progress in the company hierarchy    Ponujamo   Delovno mesto ponuja: Prednosti in ugodnosti (naše podjetje ponuja):zelo konkurenčen plačni paket plača se v prvih dvanajstih mesecih izboljšuje zelo privlačna bonusna shema priložnost zgraditi kariero na vrhu trga finančnega sektorja, v uradni finančni instituciji, ki jo urejajo finančni organi pokojninsko + zdravstveno zavarovanje delovno dovoljenje dva tedna usposabljanja na podlagi našega poslovanja (kot začetna točka vaše poklicne poti) brezplačno telovadnico in fitness prijetno mednarodno poslovno okolje mesečne nagrade za najuspešnejše kontinuirano usposabljanje, osebno in strokovno rast če postanete del hitrorastočega mednarodnega podjetja, boste imeli priložnost napredovanja na višje položaje celovitost, prilagodljivost in svetlo ter stabilno prihodnost ___________________________________________________________________________________________________Perks and benefits (our company provides):Opportunity to build career in the top segment of the financial sector, in an official financial institution, regulated by financial authorities Competitive salary package (fixed salary + attractive bonus scheme) Pension + health insurance Work permit Two weeks of training course on basics of our business (as a starting point of your career path) Free of charge gym & fitness Pleasant international office environment Monthly awards to top performers Ongoing training, personal - and professional growth Being a part of a rapidly growing international company, full of advancement opportunities to senior positions Integrity, flexibility, commitment and a bright, stable future"
Administrativni referent m/ž,https://www.optius.com//iskalci/prosta-delovna-mesta/administrativni-referent-mz-691952-691952/,27.03.2019,07:47,26.03.2019,KataleaConsulting d.o.o.,Ljubljana,https://www.optius.com//iskalci/prosta-delovna-mesta/administrativni-referent-mz-691952-691952/,"Za našega naročnika iz Ljubljane, vodilno podjetje v svoji dejavnosti, z uveljavljeno in prepoznavno blagovno znamko iščemo ADMINISTRATIVNEGA REFERENTA M/Ž. Opis delovnega mesta   Naloge in odgovornosti ·         Svetovanje in podpora strankam preko telefona in elektronske pošte.·         Reševanje reklamacij.·         Pošiljanje obvestil skupinam uporabnikov.·         Spremljanje ponudb in cen konkurence in na trgu na splošno.·         Preverjanje ponudnikov glede korektnosti izvajanja pogodbenih določil.·         Analiza prodaje ponudb in ugotavljanje razlogov ob slabi prodaji.·         Spremljanje izgleda internetnega portala naročnika in opozarjanje na pomanjkljivosti.·         Klicanje baze obstoječih ponudnikov z namenom aktualiziranja obstoječe baze ponudnikov in            ažuriranje podatkov v CRM in hkrati obnovitve pogodb za ponovno objavo že dogovorjenih ponudb.·         Priprava pogodb in komunikacija tako s slovenskimi kot tujimi poslovnimi partnerji po nalogu svoje           vodje.·         Priprava prezentacij s kratkim povzetkom vsebine vseh partnerskih oglaševalskih medijev           za tržnike.·         Pisanje in ažuriranje tekstov ponudb.·         Administrativna in organizacijska dela dodeljena po nalogu svoje vodje.·         Nadomeščanja  drugih oddelkov v času dopustov in odsotnosti.   Delovni čas polni delovni čas   Pričakujemo   Zahtevane delovne izkušnje 4 - 5 let   Od kandidata pričakujemo: ·         Vsaj 3-4 leta delovnih izkušenj, od tega vsaj 2 leti v klicnem centru ali           centru za pomoč uporabnikom.·         Aktivno (ustno in pisno) znanje angleškega jezika.·         Aktivno (ustno in pisno) znanje hrvaškega jezika.·         Zaključena najmanj srednješolska izobrazba.·         Aktivno obvladovanje dela z računalnikom.·         Programi: Excel, Outlook, Word, Google docs.·         Zahtevane lastnosti: sposobnost večopravilnosti, prilagodljivost, proaktivnost, organiziranost,           samostojnosti in natančnost.·         Bivališče v Ljubljani ali bližnji okolici.·         Zaposlitev se sklene za določen čas, možnost kasnejšega podaljšanja za nedoločen čas.·         Dobro delovanje v timu in hkrati dobra sposobnost samostojnega dela.·         Odgovorno in lojalno obdelovanje zaupnih podatkov.·         Sposobnost prenašanja obremenitev zaradi opravljanja delovnih nalog.   Ponujamo   Delovno mesto ponuja:  Redno in stimulativno plačilo (zagotovljena osnova + nagrada po dogovoru) Delovni čas od 9. do 17. ure Delo v mladem in dinamičnem kolektivu    Oblika zaposlitve ali sodelovanja zaposlitev za določen čas"
Administrator (ž/m),https://www.optius.com//iskalci/prosta-delovna-mesta/administrator-mz-688649-688649/,27.03.2019,07:51,28.02.2019,Delos zaposlovanje d.o.o.,Ljubljana,https://www.optius.com//iskalci/prosta-delovna-mesta/administrator-mz-688649-688649/,"Smo mlado, ambiciozno in ciljo usmerjeno podjetje.V svoj kolektiv vabimo osebo, ki je vešča dela v administraciji. Opis delovnega mesta   Naloge in odgovornosti komunikacija s poslovnimi partnerji sprejem telefonskih klicev organizacija pošte (sprejem, oddaja, evidenca) vodenje ustreznih evidenc priprava pogodb za zaposlene in podaljševanje le-teh priprava različnih ponudb in pogodb B2B skrb za izdajo računov, sledenje le-teh pošiljanje plačilnih list izpolnjevanje različnih obrazcev za zaposlene prijave, odjave zaposlenih, A1 obrazci naročanje kandidatov na zdravniške preglede urejanje delovnih dovoljenj (administrativni del) po potrebi opravljanje razgovorov s kandidati skrb za nabavo pisarniškega materiala ostala administrativna dela po navodilu nadrejenega    Delovni čas polni delovni čas   Pričakujemo   Od kandidata pričakujemo: VII. stopnjo izobrazbe ustrezne smeri 3 - 5 let delovnih izkušenj na področju zahtevne administracije aktivno znanje angleškega in bosanskega (srbskega/hrvaškega) jezika napredno znanje uporabe MS Office, predvsem Excella vozniški izpit B kategorije urejenost in odlične komunikacijske spretnosti samostojnost, organiziranost, odgovornost in izredno natančnost sposobnost opravljanja dela v stresnih situacijah in tesnih časovnih rokih    Ponujamo   Delovno mesto ponuja: delo v prijetnem in dinamičnem kolektivu delovno razmerje za določen čas z možnostjo podaljšanja za nedoločen čas dolgoročno sodelovanje možnost strokovnega in osebnega razvoja    Poskusno delo: 3 mesece   Mesečno plačilo                               po dogovoru"
Agent v klicnem centru - prodaja (m/ž),https://www.optius.com//iskalci/prosta-delovna-mesta/agent-v-klicnem-centru-prodaja-mz-691184-691184/,27.03.2019,07:49,18.03.2019,"DIGITAL MEDIAORBIS, dejavnost oglaševalskih agencij, d.o.o.",Ljubljana,https://www.optius.com//iskalci/prosta-delovna-mesta/agent-v-klicnem-centru-prodaja-mz-691184-691184/,"Digital Mediaorbis d.o.o. smo sodobno, izkušeno podjetje na področju tržne dejavnosti. V svoj tim vabimo nove sodelavce m/ž, ki bi nam, s svojo komunikativnostjo, pogajalskimi veščinami in predanim delom, pomagali predstaviti naše produkte, zasnovane tako, da omogočajo najbolj optimalno in učinkovito oglaševanje.Osredotočeni smo na timsko delo, sodelovanje ter maksimalno zadovoljstvo naših strank, kot tudi svojih zaposlenih.Če mislite, da ste vešči dobre prodajalske taktike, znate in radi komunicirate, ste pozitivni, timsko naravnani in ambiciozni, ter če se ne zadovoljite z nizko plačo, pač pa si želite službo, ki vas za dobro delo nagradi vam lahko ponudimo odlično priložnost. Opis delovnega mesta   Naloge in odgovornosti prodaja storitev podjetja skrb za obstoječe stranke sodelovanje z ostalimi oddelki    Delovni čas polni delovni čas   Pričakujemo   Zahtevana izobrazba                                    IV.,                                    V.                     Zahtevane delovne izkušnje 0 - 1 leto   Od kandidata pričakujemo: Bolj kot izkušnje, nam je pomembno, da znate učinkovito sodelovati s svojo ekipo, da ste pri delu pozitivno naravnani, ter da znate za doseganje svojih ciljev uporabljati svoje komunikacijske sposobnosti, pogajalske spretnosti in prodajne veščine ter ostala znanja. Poleg tega v novem sodelavcu iščemo tudi osebo, ki jo odlikuje:vztrajnost odgovornost delavnost organiziranost samostojnost ciljna usmerjenost samoiniciativnost pripadnost delu    Ponujamo   Delovno mesto ponuja: delo v perspektivnem delovnem okolju. redno in pošteno plačilo zaposlitev za nedoločen čas, poskusno delo 1 mesec Delo poteka na sedežu podjetja od ponedeljka do petka med 8. in 16. uro (v delovni čas pa je vključen tudi plačan enourni odmor in organizirano kosilo)."
Agent za delo v klicnem centru (m/ž) - pospeševanje prodaje časopisa,https://www.optius.com//iskalci/prosta-delovna-mesta/agent-za-delo-v-klicnem-centru-mz-688341-688341/,27.03.2019,07:51,26.02.2019,TOSA d.o.o.,Ljubljana Šentvid,https://www.optius.com//iskalci/prosta-delovna-mesta/agent-za-delo-v-klicnem-centru-mz-688341-688341/,"Za okrepitev naše ekipe iščemo sodelavca/ko, ki si želi dolgoročnega, resnega in zaupanja vrednega sodelovanja. Opis delovnega mesta   Naloge in odgovornosti Iščemo agenta/agentko za delo v klicnem centru, kot pospeševalec prodaje časopisa. Delo poteka od ponedeljka do petka vsak dan od 8:00 do 16:00 h.   Pričakujemo   Od kandidata pričakujemo: zaželene so izkušnje iz tega področja agent mora biti komunikativen, ambiciozen, pozitivno naravnan in mora imeti veselje do dela Smo mlad tim, vsi skupaj stremimo, da v pozitivnem okolju dosegamo mesečne in letne plane.   Ponujamo   Delovno mesto ponuja: redno zaposlitev z poskusno dobo 1 mesec, kasneje možnost tudi za nedoločen čas poleg fiksne plače je tudi stimulacija"
Analitik II. m/ž,https://www.optius.com//iskalci/prosta-delovna-mesta/analitik-ii-mz-690114-690114/,27.03.2019,07:49,12.03.2019,Wooshin LaPache d.o.o.,Grosuplje,https://www.optius.com//iskalci/prosta-delovna-mesta/analitik-ii-mz-690114-690114/,"Wooshin Lapache je podjetje ustanovljeno v Južni Koreji leta 1992, svoje produkte pa danes izvaža že v več kot 30 držav po svetu. V letu 2017 so v Grosupljem odprli podjetje, kjer je svoje mesto našla proizvodnja zdravil in medicinskih pripomočkov, predvsem hidrogelnih obližev in ODF, Wooshin Lapache.Zaradi povečanega obsega dela objavljamo prosto delovno mesto: ANALITIK II. (m/ž). Opis delovnega mesta   Naloge in odgovornosti Izvajanje analiz, pregled rezultatov analiz ter analitičnih postopkov ter priprava protokolov in povzetkov poročil; Priprava, pregled in posodabljanje specifikacij za vhodne materiale in končne izdelke, laboratorijskih analitičnih postopkov ter standardnih operativnih postopkov (SOP); Nabava reagentov, standardov ter steklovine za QC laboratorij, nadzor nad vsakodnevnimi delovnimi operacijami v QC laboratoriju, sodeluje pri internem in zunanjem testiranju materialov in izdelkov, podpora povezanim laboratorijskim funkcijam, zagotavljanje končne dokumentacije v skladu z GMP-jem in GLP-jem; Sodelovanje pri validacijah, vzdrževanjih in kalibracijah QC opreme; Upravljanje OOS /OOT in drugih odstopanj; sodelovanje pri obvladovanju sprememb in CAPA; Vzdrževanje in izboljševanje postopkov v QC in mikrobiološkem laboratoriju; Upravljanje in nadzor nad analiznimi inštrumenti (HPLC, GC, IR, UV, TOC, itd.); Vzorčenje in analiza vstopnih materialov; Sodelovanje v globalnih in internih projektih;    Pričakujemo   Od kandidata pričakujemo: Univerzitetna izobrazba farmacevtske smeri (ali primerljivo-kemija); Izkušnje z delom z ljudmi in skupinami v kompleksnem in kulturno raznolikem ter dinamičnem okolju, učinkovito podajanje idej in spodbujanje ostalih za doseganje rezultatov z dodano vrednostjo ter doseganje ciljev organizacije; Dobre komunikacijske sposobnosti ter zmožnost dela v skupini ter učinkovito prepoznavanje prednostnih nalog pri delu; Dobro poznavanje GXP-jev; Razumevanje in prilagajanje načina dela skladno z lokalno in mednarodno zakonodajo, predpisi, direktivami in smernicami; Tekoče znanje angleškega jezika; Najmanj 1 leto delovnih izkušenj;    Ponujamo   Delovno mesto ponuja: Ponujamo vam opcijsko redno zaposlitev za določen čas z nekajmesečno poskusno dobo. Možnost podaljšanja pogodbe."
Analitik informacijske varnosti (m/ž),https://www.optius.com//iskalci/prosta-delovna-mesta/analitik-informacijske-varnosti-mz-692043-692043/,27.03.2019,07:47,26.03.2019,"Kemofarmacija, veletrgovina za oskrbo zdravstva, d.d.",Ljubljana,https://www.optius.com//iskalci/prosta-delovna-mesta/analitik-informacijske-varnosti-mz-692043-692043/,"Kemofarmacija d.d. v svojo ekipo vabi novega sodelavca ozioma sodelavko na delovnem mestu Analitik informacijske varnosti (m/ž). Kemofarmacija je del mednardone skupine skupine McKesson Europe AG, ki je vodilno podjetje na področju zdravstvenih storitev, ki skrbi za dobavo življenjsko pomembnih zdravil, opreme in informacijske tehnologije in storitev, ponudnikom zdravstvenih storitev omogoča, da bolnikom nudijo boljšo in varnejšo oskrbo. Opis delovnega mesta   Naloge in odgovornosti To delovno mesto spada pod ekipo za Informacijsko varnost in upravljanje tveganja (ISRM) Kemofarmacije (McKesson Europe AG), zadolžitve tega mesta pa zajemajo oblikovanje in spodbujanje k uporabi ukrepov varnostnega nadzora na področju informacijske tehnologije in zagotavljanje skladnosti teh ukrepov pri vseh poslovnih enotah evropskega zdravstva in IT organizacijah družbe. Delovno mesto zahteva obsežna tehnična znanja in poznavanje zahtev skladnosti, da lahko našim evropskim poslovnim enotam pomaga zagotoviti varnost elektronskih informacij. Iščemo osebo z odličnim poznavanjem globalnih IT storitev in ukrepov za informacijsko varnost, ki bo znala te storitve in ukrepe učinkovito uporabiti znotraj zadevne poslovne enote. Oseba mora biti zagovornik globalne Strategije za varstvo podatkov, da bo zagotovila ustrezno uvajanje vseh globalnih pobud in storitev na trgu, v skladu s strateškimi načeli globalnega nadzora in regionalnega razumevanja.  Oseba bo razvijala in izvajala varnostni nadzor, varnostne ukrepe in protiukrepe, ki bodo prestregli in preprečili notranje in zunanje napade ali poskuse vdorov v sisteme podjetja. Oseba bo nadzorovala varnostne politike z namenom nadzorovati fizični in virtualni dostop do sistemov, kodiranje občutljivih in zaupnih podatkov, posodabljanje programske opreme, izvajanje preskusov ranljivosti sistema in druge politike, ki jih zahteva infrastruktura.    Delovni čas polni delovni čas   Pričakujemo   Zahtevana izobrazba                                    VI/2.,                                    VII.                     Zahtevane delovne izkušnje 6 - 9 let   Od kandidata pričakujemo: Poznavanje in izkušnje z uredbami in standardi na področju varnosti, kot so NIST, GDPR, PCI in SOX. Poznavanje varnostnih okvirov ISO 27001 in NIST 800-53. Poznavanje konceptov omrežij (npr. LAN, VLAN, Vnet, WAN, požarni zid). Poznavanje varnostnega nadzora v povezavi s McAfee ePO, McAfee SIEM, Rapid 7 vulnerability scanner, WebInspect, požarnimi zidovi, DLP, ali enakovrednimi programi/tehnologijami. Poznavanje platform v oblaku (npr. Azure, AWS). Poznavanje in izkušnje z upravljanjem ranljivosti/oblikovanjem rešitev. Močne analitične sposobnosti in sposobnosti reševanja problemov in razumevanje IT poslovnih postopkov in informacijske varnosti. Samoiniciativen delavec, ki ga je treba nadzorovati le na minimalni ravni, sposoben učinkovito delati več stvari hkrati, lahko nudi nadzoruje in usposablja ostale v okviru določenega projekta ali naloge. Dodatno znanje in sposobnostiCertifikat CISSP ali enakovredno predstavlja prednost. Izkušnje z ocenjevanjem tveganja, revizijo in ocenjevanjem IT varnosti. Poznavanje predpisov na področju zdravstva, zasebnosti in finančne skladnosti. Izkušnje z MS Win 7 in Ofc 2007+; MS Visio, Winzip in Archer tudi predstavljajo prednost.    Ponujamo   Delovno mesto ponuja: Vsi zaposleni v podjetju Kemofarmacija d.d. sodelujejo pri našem poslanstvu. Če se nam pridružite, boste delovali kot katalizator v verigi dogodkov, ki pomaga milijonom ljudem po vsem svetu. Nadarjeni in sočutni ljudje so prihodnost našega podjetja, kot tudi zdravstva. V podjetju Kemofarmacija boste sodelovali pri izdelkih in rešitvah, ki nam pomagajo pri izvajanju našega poslanstva – pomagati ljudem in izboljšati zdravstveno varstvo. Z vašim delom lahko pomagate sooblikovati industrijo, ki je pomembna vsakomur.Razumemo, kako pomembno je, da sistem spodbuja sodelovanje. Vaše znanje, strast in ambicije nam lahko pomagajo izboljšati vse elemente, s katerimi imamo stik – od ponudnikov zdravstvene oskrbe, do plačnikov in lekarn. Pridružite se naši ekipi in začnite obetavno poklicno kariero.S svojim delom za Kemofarmacijo, boste lahko dejansko prispevali k boljšemu življenju soljudi.   Oblika zaposlitve ali sodelovanja zaposlitev za nedoločen čas   Poskusno delo: 6 mesecev   Mesečno plačilo                               po dogovoru                                                                         Plačilo je predmeto dogovora med kandidatom in družbama Kemofarmacija d.d in McKesson Europe AG."
Analitik v kontrolingu m/ž,https://www.optius.com//iskalci/prosta-delovna-mesta/analitik-v-kontrolingu-mz-689734-689734/,27.03.2019,07:50,08.03.2019,Kariera d.o.o.,Ljubljana,https://www.optius.com//iskalci/prosta-delovna-mesta/analitik-v-kontrolingu-mz-689734-689734/,
