VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,SourceLink,Content
Prodajni inženir m/ž,https://www.optius.com/iskalci/prosta-delovna-mesta/prodajni-inzenir-mz-712332-712332/,30.10.2019,02:01,29.10.2019,J.u.A. Frischeis d.o.o.,Celotna Slovenija,https://www.optius.com/iskalci/prosta-delovna-mesta/prodajni-inzenir-mz-712332-712332/,"Smo del mednarodne skupine, ki je vodilna na področju distribucije lesa in lesnih materialov v Srednji Evropi. Skupina ima poslovalnice v 19 državah po svetu in zagotavlja varno delo za več kot 3.000 zaposlenih. V našo sredino vabimo ljudi, ki radi delajo v pozitivnem dinamičnem timu ter znajo prevzeti odgovornost za svoje delo in uspeh.Zaradi povečanega obsega dela potrebujemo sodelavca za delovno mesto: Prodajni inženir m/ž.Več o nas: www.frischeis.si. Opis delovnega mesta   Naloge in odgovornosti: aktivno sodelovanje na trgu lesene gradnje in gradbeništva tehnična podpora arhitektom, projektantom in izvajalcem samostojno koordiniranje aktivnosti za pridobitev naročil in izvedbe projektov pospeševanje prodaje ter spremljanje in analiziranje dogajanja na trgu delo bo potekalo večinoma na terenu celotne Slovenije in delno v pisarni podjetja    Pričakujemo   Od kandidata pričakujemo: dobro poznavanje materialov za leseno gradnjo in zaključna dela v gradbeništvu ustrezna izobrazba tehnične ali ekonomske smeri vsaj 3 leta delovnih izkušenj s podobnega področja dela aktivno znanje angleškega ali nemškega jezika obvladovanje spretnosti poslovnega mreženja samostojnost, prodajna naravnanost, proaktivnost in organiziranost izpit B kategorije.    Ponujamo   Delovno mesto ponuja: dolgoročno zaposlitev v uspešnem mednarodnem podjetju, urejeno in stabilno delovno okolje, možnost osebnega in strokovnega razvoja, stimulativno in redno plačilo."
C# razvijalec spletnih aplikacij (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/c-razvijalec-spletnih-aplikacij-mz-712309-712309/,30.10.2019,02:01,29.10.2019,iSYSTEM Labs d.o.o.,Trzin,https://www.optius.com/iskalci/prosta-delovna-mesta/c-razvijalec-spletnih-aplikacij-mz-712309-712309/,"V podjetju iSYSTEM Labs d.o.o. razvijamo programsko ter strojno opremo za razvoj in test vgrajenih (embedded) aplikacij v avtomobilski, letalski ter medicinski industriji. Smo globalno prisotni na evropskem, ameriškem in azijskem trgu. Skupino iSYSTEM sestavljajo 3 podjetja - v Sloveniji skrbimo za razvoj, proizvodnjo in tehnično podporo, v Nemčiji in ZDA pa za prodajo in marketing.Naša IT ekipa išče okrepitve pri razvoju spletnih aplikacij. Opis delovnega mesta   Naloge in odgovornosti: razvoj spletnih aplikacij v jeziku C# (ASP.NET), ki temeljijo na podatkovnih zbirkah vzdrževanje in razširitev obstoječih aplikacij sodelovanje z uporabniki pri pripravi uporabniških specifikacij    Delovni čas polni delovni čas   Pričakujemo   Od kandidata pričakujemo: znanje C#, ASP.Net / ASP .NET Core, HTML, CSS, Javascript zaželeno poznavanje Vue.js, Bootstrap, EntityFramework, AJAX, Docker, Traefik, SCM (SVN, Git) znanje angleškega jezika Zahtevane delovne izkušnje:2 leti    Ponujamo   Delovno mesto ponuja: delo z najsodobnejšimi tehnologijami  stimulativno plačilo  13. in 14. plača odvisna od poslovnega rezultata podjetja bonus ob zaposlitvi in bonus po prestani preizkusni dobi delo v sproščenem kolektivu  parkirno mesto prostovoljno dodatno pokojninsko zavarovanje Oblika zaposlitve ali sodelovanja: redna zaposlitev za nedoločen čas po 6-mesečni poskusni dobi Plača: 2.500 - 3.000 € bruto"
Pismonoša (m/ž) - Ajdovščina,https://www.optius.com/iskalci/prosta-delovna-mesta/pismonosa-mz-ajdovscina-712319-712319/,30.10.2019,02:01,29.10.2019,POŠTA SLOVENIJE d.o.o.,Ajdovščina,https://www.optius.com/iskalci/prosta-delovna-mesta/pismonosa-mz-ajdovscina-712319-712319/,"V svoj kolektiv vabimo novega sodelavca: PISMONOŠA m/ž - Ajdovščina. Opis delovnega mesta   Naloge in odgovornosti: sprejemanje in dostavljanje pošiljk prodaja vrednotnic in drugega blaga opravljanje denarnih storitev na terenu opravljanje sprejema in dostave pošiljk, sklepov in blaga v poslovnih prostorih uporabnikov dostavljanje pošiljk v poštna spravilišča nakladanje in razkladanje pošiljk izpraznjevanje poštnih nabiralnikov uporabljanje in vzdrževanje delovnih sredstev izvajanje drugih opravil v skladu z usposobljenostjo    Pričakujemo   Od kandidata pričakujemo: nižje poklicno izobraževanje alternativa: končana OŠ in 5 let delovnih izkušenj vozniški izpit B kategorije zaželeno znanje vožnje mopeda osnovno računalniško znanje znanje slovenskega jezika (osnovna raven)    Ponujamo   Delovno mesto ponuja: zaposlitev za določen čas 4 mesece delo za polni delovni čas redno plačilo in stabilno delovno okolje dopoldansko delo okvirna mesečna plača: 1.041,00 EUR bruto"
Pismonoša (m/ž) - Nova Gorica,https://www.optius.com/iskalci/prosta-delovna-mesta/pismonosa-mz-nova-gorica-712323-712323/,30.10.2019,02:01,29.10.2019,POŠTA SLOVENIJE d.o.o.,Nova Gorica,https://www.optius.com/iskalci/prosta-delovna-mesta/pismonosa-mz-nova-gorica-712323-712323/,"V svoj kolektiv vabimo novega sodelavca: PISMONOŠA m/ž - Nova Gorica. Opis delovnega mesta   Naloge in odgovornosti: sprejemanje in dostavljanje pošiljk prodaja vrednotnic in drugega blaga opravljanje denarnih storitev na terenu opravljanje sprejema in dostave pošiljk, sklepov in blaga v poslovnih prostorih uporabnikov dostavljanje pošiljk v poštna spravilišča nakladanje in razkladanje pošiljk izpraznjevanje poštnih nabiralnikov uporabljanje in vzdrževanje delovnih sredstev izvajanje drugih opravil v skladu z usposobljenostjo    Pričakujemo   Od kandidata pričakujemo: nižje poklicno izobraževanje alternativa: končana OŠ in 5 let delovnih izkušenj vozniški izpit B kategorije zaželeno znanje vožnje mopeda osnovno računalniško znanje znanje slovenskega jezika (osnovna raven)    Ponujamo   Delovno mesto ponuja: zaposlitev za določen čas 4 mesece delo za polni delovni čas redno plačilo in stabilno delovno okolje dopoldansko delo okvirna mesečna plača: 1.041,00 EUR bruto"
Komercialist (m/ž) za prodajo metalurgije in dodelavnih storitev,https://www.optius.com/iskalci/prosta-delovna-mesta/komercialist-mz-za-prodajo-metalurgije-in-dodelavnih-storitev-712303-712303/,30.10.2019,02:01,29.10.2019,"Mersteel SSC, d.o.o.",Naklo,https://www.optius.com/iskalci/prosta-delovna-mesta/komercialist-mz-za-prodajo-metalurgije-in-dodelavnih-storitev-712303-712303/,"Mersteel SSC, d.o.o. je vodilni ponudnik metalurških izdelkov in storitev v Sloveniji. Na kadrovskem področju stremimo k ustvarjanju delovnega okolja za uspešne in zadovoljne zaposlene. Vzpostavljen imamo motivacijski sistem nagrajevanja, na podlagi katerega nagrajujemo individualno delovno uspešnost zaposlenih, hkrati z možnostjo napredovanja in pridobivanja novih znanj. V okviru aktivnosti promocije zdravja na delovnem mestu pa se zaposleni lahko tudi družijo v bolj sproščenem vzdušju.Podjetje sledi visokim standardom kakovosti poslovanja, razvitim na osnovi 120-letnih izkušenj delovanja na področju metalurške dejavnosti. S kakovostnimi izdelki in strokovnimi storitvami zagotavljamo celovito oskrbo kupcev z metalurškim asortimanom in s tem ustvarjamo zadovoljstvo naših kupcev ter skupen razvoj. V svojo sredino vabimo novega sodelavca/ko na delovnem mestu KOMERCIALIST (m/ž) za prodajo metalurgije in dodelavnih storitev Opis delovnega mesta   Naloge in odgovornosti:  Delo izbranega/e kandidata/ke bo obsegalo predvsem:pripravo prodajnih in nabavnih planov, izvajanje prodajnih oziroma nabavnih aktivnosti za doseganje planov, vzdrževanje in razvijanje poslovnih odnosov z obstoječimi in s potencialnimi kupci oziroma dobavitelji, strokovno in argumentirano predstavljanje proizvodov in storitev, informiranje in strokovno svetovanje kupcem, pripravljanje oziroma pridobivanje povpraševanj ter priprava oziroma pridobivanje in usklajevanje ponudb, spremljanje trga, kupcev oziroma dobaviteljev ter odkrivanje in analiziranje kazalnikov trga, predlaganje in izvajanje ukrepov za pospeševanje prodaje ali optimizacijo nabave, izvajanje vseh prodajnih in nabavnih aktivnosti za realizacijo naročil, vodenje postopkov reklamacij in zagotavljanje optimalnih rešitev reklamacij, pridobivanje novih kupcev oziroma dobaviteljev.    Pričakujemo   Od kandidata pričakujemo: dokončano najmanj V. stopnjo izobrazbe, ekonomske, komercialne, strojne ali druge ustrezne smeri, najmanj 12 mesecev delovnih izkušenj, zaželene so izkušnje na področju prodaje in nabave metalurških izdelkov in poznavanje komercialnih procesov, naravnanost na stranke z veliko mero komunikativnosti in samoiniciativnosti, sposobnost odločanja in prevzemanja odgovornosti, znanje uporabe splošnih računalniških programov (Word, Excel, Outlook), aktivno znanje angleškega jezika, pripravljenost za terensko delo, opravljen vozniški izpit, pripravljenost za stalno izobraževanje in usposabljanje.    Ponujamo   Delovno mesto ponuja: stimulativno plačilo po dogovoru glede na znanje in delovne izkušnje, nagrajevanje delovne uspešnosti – variabilni del plače, možnost napredovanja, možnost dodatnega izobraževanja, urejeno in spodbudno delovno okolje, kreativno in dinamično delo, možnost zaposlitve za nedoločen čas. Delovno razmerje bomo sklenili za določen čas na sedežu družbe z možnostjo zaposlitve za nedoločen čas. Delo poteka v eni izmeni, dopoldan."
Skladiščnik - dostavljalec (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/skladiscnik-dostavljalec-mz-712295-712295/,30.10.2019,02:01,29.10.2019,Zigante tartufi d.o.o.,"Koper, terensko delo",https://www.optius.com/iskalci/prosta-delovna-mesta/skladiscnik-dostavljalec-mz-712295-712295/,"Podjetje Zigante tartufi d.o.o. je vodilno in najbolj prepoznavno podjetje za distribucijo tartufov, ter proizvodov s tartufi v Sloveniji in eno večjih imen na tem področju v svetu.Z najboljšo ekipo, jasno vizijo in več kot uveljavljenimi, izredno kvalitetnimi produkti soustvarjamo in nadgrajujemo dvajsetletno zgodbo o uspehu.Znanje, zanesljivost, odgovornost in kakovost, zagotavljajo, da bomo tudi v prihodnje premagovali izzive in ostali vodilno podjetje na tem področju.zigantetartufi.com Opis delovnega mesta   Naloge in odgovornosti: priprava blaga dostava    Delovni čas polni delovni čas   Pričakujemo   Zahtevane delovne izkušnje 0 - 1 leto   Od kandidata pričakujemo: pozitivno in energično osebo vozniški izpit B kategorije    Ponujamo   Delovno mesto ponuja: dinamično delo v rastočem in stabilnem podjetju pozitivno delovno okolje stimulativno plačilo in možnost napredovanja redno plačilo službeno vozilo delo poteka od ponedeljka do petka    Oblika zaposlitve ali sodelovanja zaposlitev za nedoločen čas   Poskusno delo: 6 mesecev   Mesečno plačilo                               1200 - 1500 € bruto"
Zavarovalni zastopnik - mentor (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/zavarovalni-zastopnik-mentor-mz-712308-712308/,30.10.2019,02:01,29.10.2019,Zavarovalno zastopanje I.Q. d.o.o.,Regija bivanja,https://www.optius.com/iskalci/prosta-delovna-mesta/zavarovalni-zastopnik-mentor-mz-712308-712308/,Zavarovalni zastopnik - mentor (m/ž)
Zavarovalni zastopnik - asistent (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/zavarovalni-zastopnik-asistent-mz-712307-712307/,30.10.2019,02:01,29.10.2019,Zavarovalno zastopanje I.Q. d.o.o.,Regija bivanja,https://www.optius.com/iskalci/prosta-delovna-mesta/zavarovalni-zastopnik-asistent-mz-712307-712307/,Zavarovalni zastopnik - asistent (m/ž)
Kuhar (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/kuhar-mz-712305-712305/,30.10.2019,02:01,29.10.2019,"GOSTILNA KUREŠ, d.o.o.",Pragersko,https://www.optius.com/iskalci/prosta-delovna-mesta/kuhar-mz-712305-712305/,"GOSTILNA KUREŠ d.o.o. - ob cesti Slovenska Bistrica – Ptuj, so davnega leta 1865 postavili furmansko gostilno, ki je privabljala številne potnike, da se okrepčajo in spočijejo. S ponosom povemo, da je še danes v ponudbi okusna domača hrana, ki je takrat dober glas gostilne širila daleč naokoli, vsekakor pa ga ohranila vse do danes.V svojo uspešno in perspektivno delovno sredino vabimo novega sodelavca Kuharja (m/ž). Opis delovnega mesta   Naloge in odgovornosti: samostojna priprava jedi po naročilu / po jedilnem listu usklajevanje priprave in izhoda naročene hrane z natakarji, ki strežejo goste pripravljanje jedi po dogovoru z vodjem izmene vodenje in arhiviranje HACCP dokumentacije druga dela po nalogu nadrejenih skrb za standard in kakovost    Pričakujemo   Od kandidata pričakujemo: kuharja, ki dobro kuha in želi svoje delo ves čas nadgrajevati delovne izkušnje zaželene izobrazba ni pomembna, če ima kandidat izkušnje veselje do izvajanja kuhanja in dogovorjenih nalog prijaznost, komunikativnost, poštenost in vestnost pri delu    Ponujamo   Delovno mesto ponuja: delovnik pretežno dopoldanski, včasih popoldan, vikendi (občasno) zanesljivo delovno mesto v prijetnem delovnem okolju in odlični ekipi    Oblika zaposlitve ali sodelovanja zaposlitev za določen čas   Mesečno plačilo                               po dogovoru"
Vodja področne prodaje (m/ž) - Area sales manager,https://www.optius.com/iskalci/prosta-delovna-mesta/vodja-podrocne-prodaje-mz-area-sales-manager-712264-712264/,30.10.2019,02:01,29.10.2019,Kovinoplastika Lož d.o.o.,Stari trg pri Ložu,https://www.optius.com/iskalci/prosta-delovna-mesta/vodja-podrocne-prodaje-mz-area-sales-manager-712264-712264/,Vodja področne prodaje (m/ž) - Area sales manager
