VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,SourceLink,Content
Viličarist (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/vilicarist-mz-734485-734485/,15.07.2020,02:01,14.07.2020,F.A. MAIK d.o.o.,"
					Maribor
				",https://www.optius.com/iskalci/prosta-delovna-mesta/vilicarist-mz-734485-734485/,"Družba F. A. MAIK d.o.o. izvaja celovite logistične storitve. Smo hitro rastoče podjetje z jasno opredeljeno strategijo rasti in razvoja. Sestavlja nas mlada, ambiciozna, a strokovno podkovana ekipa. Predstavljamo kolektiv, ki je sposoben izvajati kakovostne storitve na vse kompleksnejšem področju logistike in si prizadevamo ustvariti delovno okolje, ki bo odraz nas samih. Iz tega razloga si med nami želimo pozitivno in odgovorno osebo. Če menite, da ste to točno vi: Dobrodošli med nami! Opis delovnega mesta   Naloge in odgovornosti: Sodelovanje pri opravljanju del in nalog na področju skladiščenja na področju pretakališča nevarnih snovi. Opravljanje prevozov blaga z viličarjem. Pripravi proizvode za manipulirane in skladiščenje. Pripravi blago za naklad in razklad. Izvajanje skladiščenja blaga. Izvede postopek odpreme blaga (priprava, izvajanje in kontrola odpreme). Izvajanje manipulacije blaga in proizvodov, ter nakladanje blaga na vozilo. Odgovornost za red in čistočo v skladišču. Skrb in odgovornost za varnost pri delu. Izobraževanje in usposabljanje v skladu s potrebami delovnega procesa ter sprejetim planom. Izvajanje del, ki so potrebna za nemoteno uresničevanje načrtovanih obveznosti delavca, upoštevajoč znanja in sposobnosti delavca in opravljanje drugih del po navodilih neposredno nadrejenega.    Delovni čas polni delovni čas   Pričakujemo   Zahtevane delovne izkušnje 1 - 3 let   Od kandidata pričakujemo: Srednja poklicna ali nižja poklicna izobrazba družboslovne ali tehnične smeri ali končana ali nedokončana osnovna šola. Vozniški izpit B- kategorije. Fleksibilnost, odgovornost, zanesljivost, komunikativnost, samostojnost.    Ponujamo   Delovno mesto ponuja:  Zaposlitev za določen čas z možnostjo dolgoročnega sodelovanja.     Poskusno delo: 3 mesece   Mesečno plačilo                                       po dogovoru"
"Projektni manager (m/ž) v sektorju Projekti, procesi in organizacija",https://www.optius.com/iskalci/prosta-delovna-mesta/projektni-manager-mz-v-sektorju-projekti-procesi-in-organizacija-734574-734574/,15.07.2020,02:01,14.07.2020,SKB d.d.,"
					Ljubljana
				",https://www.optius.com/iskalci/prosta-delovna-mesta/projektni-manager-mz-v-sektorju-projekti-procesi-in-organizacija-734574-734574/,"SKB banka je del madžarske Skupine OTP, ki nam kot strateška lastnica z dolgoročno vizijo razvoja omogoča uspešno spopadanje z novimi izzivi in priložnostmi na trgu. Pridružite se nam in sodelujte pri razvoju banke prihodnosti!Za nadaljnje uspešno poslovanje iščemo sodelavca za delo: Projektni manager (m/ž) v sektorju »Projekti, procesi in organizacija« Opis delovnega mesta   Naloge in odgovornosti: Projektni managerji so zadolženi za izvedbo večjih in kompleksnih nalog, ki jih v banki organiziramo v obliki projektov. Projektni vodje delujejo v okviru specializiranega sektorja Projekti, procesi in organizacija. Pri svojem delu sodelujejo s sodelavci z vseh področji banke, kar predstavlja izredno priložnost za njihovo strokovno uveljavitev in gradnjo osebne kariere.Opis del in nalog:načrtuje projekte po namenu, obsegu, trajanju in virih;  vodi projektni tim; ravna s projektnimi viri, koordinira izvedbene aktivnosti, obvladuje projektna tveganja; predstavlja in zastopa projekt;  pripravlja poročila  in druga gradiva  ter poroča organom projekta in projektnemu odboru; usklajuje plan, vire in izvedbo projekta z drugimi projekti;  usklajuje plan, vire in izvedbo projekta z drugimi razvojnimi nalogami v banki; opravlja druge naloge po navodilih nadrejenega.    Pričakujemo   Od kandidata pričakujemo: VII. stopnjo ekonomske, organizacijske ali informacijske usmeritve; aktivno znanje angleškega jezika;  vsaj triletne izkušnje samostojnega vodenja večjih finančnih ali informacijskih projektov;  zaželen PMP certifikat, poznavanje kaskadnih in agilnih projektnih metodologij; natančnost, komunikativnost, energičnost, samoiniciativnost, samostojnost; želja po pridobivanju novih znanj, nekaznovanost in da oseba ni v kazenskem postopku. Sposobnosti in veščine: analitičnost, vztrajnost, komunikativnost; sposobnost za timsko delo in sposobnost vodenja projektnih timov;  dobro poznavanje metodologij projektnega vodenja;  poznavanje MS Office orodij; ustrezen PMP certifikat predstavlja prednost. Prednost bodo imeli tudi kandidati, ki so v svojem dosedanjem delovanju pri izvedbi kompleksnih nalog organiziranih v obliki projektov uporabljali pristope k upravljanju, kot so:opredelitev obsega in ciljev projekta ter projektnih faz; načrtovanje, izvedba, nadzor in sinhronizacija terminskega načrta projekta; zagotavljanje kadrovskih in tehničnih virov projekta in njihova koordinacija; opredelitev projektnih mejnikov in nadzor njihove realizacije; opredelitev kontrolnih točk in možne alternativne rešitve, če projektna merila in cilji niso izpolnjeni; opredelitev prednostnih nalog glede na alternativne rešitve; stalna analiza tveganja; izvajanju ustreznih ukrepov v primeru projektnih zamud in izvedba postopkov eskalacije; organizacija sestankov in dokumentacija za projektno vodstvo in projektnega sveta; zagotavljanje metodološkega pristopa; načrtovanje, izvedba in nadzor proračuna projekta.     Ponujamo   Delovno mesto ponuja: Delovno razmerje bomo sklenili za nedoločen čas, s 6-mesečnim poskusnim delom."
"Prodajalec (m/ž) - Ljubljana, več prostih mest",https://www.optius.com/iskalci/prosta-delovna-mesta/prodajalec-mz-ljubljana-vec-prostih-mest-734565-734565/,15.07.2020,02:01,14.07.2020,TEDi Betriebs d.o.o.,"
					Ljubljana
				",https://www.optius.com/iskalci/prosta-delovna-mesta/prodajalec-mz-ljubljana-vec-prostih-mest-734565-734565/,"Prodajalec (m/ž) - Ljubljana, več prostih mest"
Prodajalec (m/ž) - Domžale,https://www.optius.com/iskalci/prosta-delovna-mesta/prodajalec-mz-domzale-734564-734564/,15.07.2020,02:01,14.07.2020,TEDi Betriebs d.o.o.,"
					Domžale
				",https://www.optius.com/iskalci/prosta-delovna-mesta/prodajalec-mz-domzale-734564-734564/,Prodajalec (m/ž) - Domžale
Avtomehanik (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/avtomehanik-mz-734568-734568/,15.07.2020,02:01,14.07.2020,"AVTOHIŠA JENKO, d.o.o., Cerklje","
					Cerklje na Gorenjskem
				",https://www.optius.com/iskalci/prosta-delovna-mesta/avtomehanik-mz-734568-734568/,"Avtohiša Jenko d.o.o. Cerklje smo pooblaščeni serviserji za vozila Citroen z več kot 30-letno družinsko tradicijo. Naš odnos in dobro delo odražajo zveste stranke ter priznanje Serviser leta, ki smo ga prejeli v letu 2017 in 2019.V svojo ekipo vabimo Avtomehanika (m/ž). Opis delovnega mesta   Naloge in odgovornosti: izvajanje avtomehaničnih del, opravljanje rednih servisnih pregledov, kontrola in dolivanje tekočin v vozilu, skrb za red in čistočo v delavnici, menjava pnevmatik na vozilu, vzdrževanje vozil, naročanje potrebnih nadomestnih delov za popravila vozil, seznanjanje s tehnološkimi predpisi in navodili proizvajalca vozil, pomoč pri ostalih delih in navodilu nadrejenega.    Pričakujemo   Od kandidata pričakujemo: IV. ali V. stopnja izobrazbe, razgledanost na avtomobilističnem trgu, vozniški izpit B-kategorije, vsaj 2 leti delovnih izkušenj na delovnem mestu avtomehanik, komunikativnost, samostojnost, samoiniciativnost, organizacijske sposobnosti,  natančnost in sposobnost dela v skupini.    Ponujamo   Delovno mesto ponuja: pogodbo za nedoločen čas, s poskusno dobo, delo v urejenem delovnem okolju, možnost stalnega izobraževanja, redno delo in plačilo."
"Prodajni svetovalec, tehnično področje (m/ž) - v trgovskem centru Kranj Primskovo",https://www.optius.com/iskalci/prosta-delovna-mesta/prodajni-svetovalec-tehnicno-podrocje-mz-v-trgovskem-centru-kranj-primskovo-734563-734563/,15.07.2020,02:01,14.07.2020,"Merkur trgovina, d.o.o.","
					Kranj
				",https://www.optius.com/iskalci/prosta-delovna-mesta/prodajni-svetovalec-tehnicno-podrocje-mz-v-trgovskem-centru-kranj-primskovo-734563-734563/,"Prodajni svetovalec, tehnično področje (m/ž) - v trgovskem centru Kranj Primskovo"
Maser v Velnesu m/ž,https://www.optius.com/iskalci/prosta-delovna-mesta/maser-v-velnesu-mz-734555-734555/,15.07.2020,02:01,14.07.2020,"TERME KRKA, d.o.o., Novo mesto","
					Strunjan
				",https://www.optius.com/iskalci/prosta-delovna-mesta/maser-v-velnesu-mz-734555-734555/,Maser v Velnesu m/ž
Asistent v spletni trgovini/skladišču m/ž,https://www.optius.com/iskalci/prosta-delovna-mesta/asistent-v-spletni-trgoviniskladiscu-mz-734553-734553/,15.07.2020,02:01,14.07.2020,Vivovita d.o.o.,"
					Ljubljana
				",https://www.optius.com/iskalci/prosta-delovna-mesta/asistent-v-spletni-trgoviniskladiscu-mz-734553-734553/,"V podjetju Vivovita d.o.o. s spletno trgovino vivozebra vstopamo na nove evropske trge, zato potrebujemo dodatne okrepitve.V svojo ekipo vabimo novega sodelavca (m/ž) za področje administracije, pakiranja paketov (mali paketi) in podpore strankam. Iščemo organizirano osebo, ki se ne bo ustrašila izzivov. Opis delovnega mesta   Naloge in odgovornosti: odprema paketov (priprava računov in pakiranje) administracija klicanje obstoječih strank podpora strankam koordinacija in sodelovanje z zunanjimi izvajalci    Delovni čas polni delovni čas   Pričakujemo   Zahtevana izobrazba                                    IV.,                                    V.                     Zahtevane delovne izkušnje 0 - 1 leto   Od kandidata pričakujemo: odlično iznajdljivost in hitrost pri delu z računalnikom smisel za organizacijo natančnost in zanesljivost znanje tujih jezikov predstavlja prednost, ni pa pogoj Delovne izkušnje niso obvezne.   Ponujamo   Delovno mesto ponuja: Nudimo vam delo v prijetnem kolektivu, zaposlitev za določen čas s 3 mesečno poskusno dobo ter redno plačilo. Delo poteka samo med delovniki v dopoldanskem času.   Poskusno delo: 3 mesece   Mesečno plačilo                                       900 - 1200 € bruto"
Prodajalec (m/ž) - Ljubljana (Vojkova),https://www.optius.com/iskalci/prosta-delovna-mesta/prodajalec-mz-ljubljana-vojkova-734530-734530/,15.07.2020,02:01,14.07.2020,Lidl Slovenija d.o.o. k.d.,"
					Ljubljana
				",https://www.optius.com/iskalci/prosta-delovna-mesta/prodajalec-mz-ljubljana-vojkova-734530-734530/,Prodajalec (m/ž) - Ljubljana (Vojkova)
Prodajalec (m/ž) - Ljubljana (Rudnik),https://www.optius.com/iskalci/prosta-delovna-mesta/prodajalec-mz-ljubljana-rudnik-734528-734528/,15.07.2020,02:01,14.07.2020,Lidl Slovenija d.o.o. k.d.,"
					Ljubljana
				",https://www.optius.com/iskalci/prosta-delovna-mesta/prodajalec-mz-ljubljana-rudnik-734528-734528/,Prodajalec (m/ž) - Ljubljana (Rudnik)
Prodajalec (m/ž) - Ljubljana (Litijska),https://www.optius.com/iskalci/prosta-delovna-mesta/prodajalec-mz-ljubljana-litijska-734527-734527/,15.07.2020,02:01,14.07.2020,Lidl Slovenija d.o.o. k.d.,"
					Ljubljana
				",https://www.optius.com/iskalci/prosta-delovna-mesta/prodajalec-mz-ljubljana-litijska-734527-734527/,Prodajalec (m/ž) - Ljubljana (Litijska)
Prodajalec (m/ž) - Ljubljana (Bežigrad),https://www.optius.com/iskalci/prosta-delovna-mesta/prodajalec-mz-ljubljana-bezigrad-734529-734529/,15.07.2020,02:01,14.07.2020,Lidl Slovenija d.o.o. k.d.,"
					Ljubljana
				",https://www.optius.com/iskalci/prosta-delovna-mesta/prodajalec-mz-ljubljana-bezigrad-734529-734529/,Prodajalec (m/ž) - Ljubljana (Bežigrad)
Prodajalec (m/ž) - Ljubljana (BTC),https://www.optius.com/iskalci/prosta-delovna-mesta/prodajalec-mz-ljubljana-btc-734517-734517/,15.07.2020,02:01,14.07.2020,Lidl Slovenija d.o.o. k.d.,"
					Ljubljana
				",https://www.optius.com/iskalci/prosta-delovna-mesta/prodajalec-mz-ljubljana-btc-734517-734517/,Prodajalec (m/ž) - Ljubljana (BTC)
Diplomirani inženir radiologije (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/diplomirani-inzenir-radiologije-mz-734534-734534/,15.07.2020,02:01,14.07.2020,Artros d.o.o.,"
					Ljubljana
				",https://www.optius.com/iskalci/prosta-delovna-mesta/diplomirani-inzenir-radiologije-mz-734534-734534/,"Vabimo vas, da se kot Diplomirani inženir radiologije (m/ž) pridružite uspešni in ambiciozni ekipi Medicinskega centra Artros. V svoje vrste vabimo proaktivno osebo, ki bo odgovorna za opravljanje radioloških storitev, povezanih z izvajanjem preiskav z magnetno resonanco in RTG slikanjem skeleta. Opis delovnega mesta   Naloge in odgovornosti: Kot diplomirani radiološki inženir boste odgovorni za opravljanje radioloških storitev, povezanih z izvajanjem preiskav z magnetno resonanco in RTG slikanjem skeleta   Delovni čas polni delovni čas   Pričakujemo   Zahtevana izobrazba                                    VI/2.,                                    VII.                     Zahtevane delovne izkušnje 1 - 3 let   Od kandidata pričakujemo: sposobnost samostojnega in timskega dela, odgovornost, samoiniciativnost, dobro organiziranost in pripadnost delu z željo po izobraževanju, proaktivnost, ažurnost in natančnost pri delu, pozitivna usmerjenost in pristop do dela, sodelavcev in drugih deležnikov.    Ponujamo   Delovno mesto ponuja: redno zaposlitev, plačilo, ki je stimulativno glede plač v panogi, dinamično in kakovostno delovno okolje, skrbimo za dobro počutje in kulturo povezovanja zaposlenih, zagotavljamo pakirno mesto v parkirni hiši.    Poskusno delo: 3 mesece   Mesečno plačilo                                       po dogovoru"
Junior implementacijski inženir m/ž,https://www.optius.com/iskalci/prosta-delovna-mesta/junior-implementacijski-inzenir-mz-734539-734539/,15.07.2020,02:01,14.07.2020,SymphonyEYC d.o.o.,"
					Ljubljana
				",https://www.optius.com/iskalci/prosta-delovna-mesta/junior-implementacijski-inzenir-mz-734539-734539/,Junior implementacijski inženir m/ž
Senior implementacijski inženir m/ž,https://www.optius.com/iskalci/prosta-delovna-mesta/senior-implementacijski-inzenir-mz-734538-734538/,15.07.2020,02:01,14.07.2020,SymphonyEYC d.o.o.,"
					Ljubljana
				",https://www.optius.com/iskalci/prosta-delovna-mesta/senior-implementacijski-inzenir-mz-734538-734538/,Senior implementacijski inženir m/ž
Sodelavec za občasna samostojna računovodska dela (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/sodelavec-za-obcasna-samostojna-racunovodska-dela-mz-734219-734219/,15.07.2020,02:01,14.07.2020,"Roletarstvo Berčan, d.o.o.","
					Ljubljana
				",https://www.optius.com/iskalci/prosta-delovna-mesta/sodelavec-za-obcasna-samostojna-racunovodska-dela-mz-734219-734219/,"Roletarstvo Berčan, d.o.o. smo majhen in prilagodljiv kolektiv z več kot 40 letno tradicijo izdelave in montaže senčil. V svojo ekipo vabimo sodelavca/-ko za Sodelavec za občasna samostojna računovodska dela (m/ž). Opis delovnega mesta   Naloge in odgovornosti: skrb za ažurno vodenje vse potrebne administracije, občasna samostojna računovodska dela.    Pričakujemo   Od kandidata pričakujemo: delovne izkušnje pri opravljanju podobnih del, komunikativnost, urejenost, samostojnost.    Ponujamo   Delovno mesto ponuja: občasno delo, po predhodnem dogovoru.    Oblika zaposlitve ali sodelovanja pogodbeno delo"
Projektant razvijalec – Razvojni inženir m/ž (2 prosti mesti),https://www.optius.com/iskalci/prosta-delovna-mesta/projektant-razvijalec-razvojni-inzenir-mz-2-prosti-mesti-734496-734496/,15.07.2020,02:01,14.07.2020,MAHLE Electric Drives Slovenija d.o.o.,"
					Šempeter pri Gorici
				",https://www.optius.com/iskalci/prosta-delovna-mesta/projektant-razvijalec-razvojni-inzenir-mz-2-prosti-mesti-734496-734496/,Projektant razvijalec – Razvojni inženir m/ž (2 prosti mesti)
Vodja razvojnih projektov (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/vodja-razvojnih-projektov-mz-734495-734495/,15.07.2020,02:01,14.07.2020,MAHLE Electric Drives Slovenija d.o.o.,"
					Šempeter pri Gorici
				",https://www.optius.com/iskalci/prosta-delovna-mesta/vodja-razvojnih-projektov-mz-734495-734495/,Vodja razvojnih projektov (m/ž)
Testni inženir (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/testni-inzenir-mz-734491-734491/,15.07.2020,02:01,14.07.2020,MAHLE Electric Drives Slovenija d.o.o.,"
					Šempeter pri Gorici
				",https://www.optius.com/iskalci/prosta-delovna-mesta/testni-inzenir-mz-734491-734491/,Testni inženir (m/ž)
