VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,SourceLink,Content
"Administrativni asistent logist (referent, fakturist) m/ž",https://www.optius.com//iskalci/prosta-delovna-mesta/administrativni-asistent-logist-referent-fakturist-mz-693929-693929/,01.05.2019,04:02,11.04.2019,Bioles Horizont d.o.o.,Maribor,https://www.optius.com//iskalci/prosta-delovna-mesta/administrativni-asistent-logist-referent-fakturist-mz-693929-693929/,"Smo zasebno podjetje z 25. letno tradicijo na področju oskrbe z energenti iz lesne biomase tako doma kot v tujini in se nenehno trudimo ponujati kakovostne izdelke in storitve najbolj zahtevnim strankam na področju oskrbe z lesno biomaso, trdimi gorivi ter tehniko ogrevalnih naprav. Naši trgi so predvsem Slovenija, Italija, Avstrija ter Nemčija.www.bioles-horizont.siV svoj kolektiv vabimo Administrativnega asistenta logistike (referent, fakturist) m/ž. Opis delovnega mesta   Naloge in odgovornosti operativna podpora oddelku prodaje, organizacija prevozov, tesno sodelovanje s kupci (sprejemanje in sprovajanje naročil), dnevno preverjanje in vnos vhodnih računov in prilog, vnos podatkov (naročilo, odprema) v računalniški program, izdaja faktur, priprava dokumentacije za uvoz blaga, administrativna podpora komercialistom, upravljanje z dokumenti in nadzor nad njimi (redno odlaganje poslovne dokumentacije v rednike), sodelovanje na inventurah, ostala dela po navodilu nadrejene osebe.    Pričakujemo   Od kandidata pričakujemo: zahtevana izobrazba: V. - VI2. ekonomske, prometne ali druge ustrezne smeri, natančnost, zanesljivost, vestnost, urejenost in odgovornost do dela, najmanj 5 let delovnih izkušenj na sorodnem področju, odlična računalniška pismenost, aktivno znanje uporabe orodji MS Office, znanje enega tujega jezika (angleško ali nemško), prednost imajo kandidati z znanjem tudi italijanskega jezika, odlične komunikacijske in organizacijske sposobnosti, poznavanje osnov nabavnega in prodajnega procesa, sposobnost samostojnega in timskega dela, samostojnost in odgovornost.    Ponujamo   Delovno mesto ponuja: zaposlitev za nedoločen čas s šest mesečnim poskusnim delom, profesionalni razvoj in rast znotraj ambicioznega tima, stimulativno nagrajevanje, možnost nenehnega izobraževanja, delo v mednarodnem podjetju in prijetnem kolektivu."
Administrativni referent m/ž,https://www.optius.com//iskalci/prosta-delovna-mesta/administrativni-referent-mz-694456-694456/,01.05.2019,04:02,17.04.2019,KataleaConsulting d.o.o.,Ljubljana,https://www.optius.com//iskalci/prosta-delovna-mesta/administrativni-referent-mz-694456-694456/,"KataleaConsulting d.o.o. je kadrovsko svetovalno podjetje, ki združuje različne strokovnjake z znanjem in dolgoletnimi izkušnjami iz kadrovskega področja. Naši naročniki nam zaupajo zaradi strokovnosti in predanosti delu.Za našega naročnika iz Ljubljane, vodilno podjetje v svoji dejavnosti, z uveljavljeno in prepoznavno blagovno znamko iščemo ADMINISTRATIVNEGA REFERENTA M/Ž. Opis delovnega mesta   Naloge in odgovornosti Svetovanje in podpora strankam preko telefona in elektronske pošte. Reševanje reklamacij. Pošiljanje obvestil skupinam uporabnikov. Spremljanje ponudb in cen konkurence in na trgu na splošno. Preverjanje ponudnikov glede korektnosti izvajanja pogodbenih določil. Analiza prodaje ponudb in ugotavljanje razlogov ob slabi prodaji. Spremljanje izgleda internetnega portala naročnika in opozarjanje na pomanjkljivosti. Klicanje baze obstoječih ponudnikov z namenom aktualiziranja obstoječe baze ponudnikov in ažuriranje podatkov v CRM in hkrati obnovitve pogodb za ponovno objavo že dogovorjenih ponudb. Priprava pogodb in komunikacija tako s slovenskimi kot tujimi poslovnimi partnerji po nalogu svoje vodje. Priprava prezentacij s kratkim povzetkom vsebine vseh partnerskih oglaševalskih medijev za tržnike. Pisanje in ažuriranje tekstov ponudb. Administrativna in organizacijska dela dodeljena po nalogu svoje vodje. Nadomeščanja drugih oddelkov v času dopustov in odsotnosti.    Delovni čas polni delovni čas   Pričakujemo   Od kandidata pričakujemo: Vsaj 3-4 leta delovnih izkušenj, od tega vsaj 2 leti v klicnem centru ali centru za pomoč uporabnikom. Aktivno (ustno in pisno) znanje angleškega jezika. Aktivno (ustno in pisno) znanje hrvaškega jezika. Zaključena najmanj srednješolska izobrazba. Aktivno obvladovanje dela z računalnikom. Programi: Excel, Outlook, Word, Google docs. Zahtevane lastnosti: sposobnost večopravilnosti, prilagodljivost, proaktivnost, organiziranost, samostojnosti in natančnost. Bivališče v Ljubljani ali bližnji okolici. Zaposlitev se sklene za določen čas, možnost kasnejšega podaljšanja za nedoločen čas. Dobro delovanje v timu in hkrati dobra sposobnost samostojnega dela. Odgovorno in lojalno obdelovanje zaupnih podatkov. Sposobnost prenašanja obremenitev zaradi opravljanja delovnih nalog.    Ponujamo   Delovno mesto ponuja: Redno in stimulativno plačilo (zagotovljena osnova + nagrada po dogovoru). Delovni čas od 9. do 17. ure. Delo v mladem in dinamičnem kolektivu.    Oblika zaposlitve ali sodelovanja zaposlitev za določen čas"
Administrator m/ž,https://www.optius.com//iskalci/prosta-delovna-mesta/administrator-mz-694543-694543/,01.05.2019,04:02,17.04.2019,Kariera d.o.o.,Ljubljana,https://www.optius.com//iskalci/prosta-delovna-mesta/administrator-mz-694543-694543/,
Administrator v oddelku financ m/ž,https://www.optius.com//iskalci/prosta-delovna-mesta/administrator-v-oddelku-financ-mz-693299-693299/,01.05.2019,04:03,05.04.2019,Naton d.o.o.,Logatec,https://www.optius.com//iskalci/prosta-delovna-mesta/administrator-v-oddelku-financ-mz-693299-693299/,"Opis delovnega mesta   Naloge in odgovornosti Izvajanje vseh finančno administrativnih delovnih nalog v okviru oddelka Financ, saj bo v prvi fazi v slovenskem podjetju zaposlena le ena oseba na tem oddelku, ki bo podpora oddelku Financ v Švici. Delo obsega knjiženje računov, pomoč pri usklajevanju računov, poročanje o statusu računov in odstopanjih, podporo pri pripravi budgeta in vsa ostala finančno administrativna dela. Odgovornost za reševanje računovodskih vprašanja (s pomočjo zunanjega računovodskega servisa). Odgovornost za izvedbo plačilnega prometa oz. finančnih transakcij. Vnos podatkov v informacijski sistem in skrb za ažurno dokumentacijo. Delo obsega podporo in poročanje oddelku financ v matični družbi v Švici. Oddelek Financ bo v začetni fazi voden s strani matičnega podjetja v Švici (potrebno je aktivno znanje angleščine, nemščina je zaželena), računovodstvo bo vodeno s strani zunanjega izvajalca. Odgovornost za pravočasno poročanje Finančnemu direktorju v matičnem podjetju. Poročanje direktorju družbe Lonstroff v Sloveniji. Komunikacija z dobavitelji, strankami, sodelavci. Podpora direktorju v smislu opravljanja splošnih administrativnih delovnih nalog. Po potrebi podpora oddelku HR (osnovne naloge). Izvajanje drugih delovnih nalog v skladu s potrebami delovnega procesa upoštevaje kvalifikacije in skladno z navodili delodajalca oz. nesporedno nadrejene osebe. Izvajanje dela skladno z načeli zdravja in varstva pri delu. Izbrani kandidat bo odgovoren za pravilnost dokumentacije (skrb, da je podpisana s strani ustreznih podpisnikov in ustrezno distribuirana). Odgovornost za doseganje standardov kvalitete, okoljevarstvenih standardov ter standardov zdravja in varstva pri delu.    Delovni čas polni delovni čas   Pričakujemo   Od kandidata pričakujemo: Vsaj 2 leti delovnih izkušenj na področju financ. Zaključeno višješolsko izobrazbo ustrezne smeri. Zaželene so izkušnje s področja osnovnega knjigovodstva in finančnih transakcij, poznavanje mednarodno veljavnih finančnih regulativ (Generally Accepted Ac-counting Principles (GAAP). Aktivno znanje angleškega jezika (nivo C1), aktivno znanje slovenskega jezika, znanje nemškega jezika je prednost, ni pa nujni predpogoj. Osebnostne lastnosti: sposobnost hitrega učenja in sprejemanja odločitev, sposobnost proaktivne podpore sodelavcem v Švici, sposobnost komunikacije v angleškem jeziku na profesionalnem nivoju, smisel za odgovornost, dobra oraniziranost in sposobnost za opravljanje več opravil hkrati (multitasking), odgovornost in sposobnost reševanja problemov, natančnost.    Ponujamo   Delovno mesto ponuja: Nadpovprečen osebni dohodek v višini 2100 eur bruto Dolgoročno zaposlitev v stabilnem podjetju, ki proizvaja izdelke za medicinsko in farmacevtsko industrijo. Redno delovno razmerje s šestmesečno poskusno dobo. Uvodno usposabljanje na sedežu matičnega podjetja v Švici.    Oblika zaposlitve ali sodelovanja zaposlitev za nedoločen čas   Poskusno delo: 6 mesecev   Mesečno plačilo                               2000 - 2500 € bruto"
Agent/ka v klicnem centru m/ž,https://www.optius.com//iskalci/prosta-delovna-mesta/agentka-v-klicnem-centru-mz-693322-693322/,01.05.2019,04:03,05.04.2019,KRAM PLUS d.o.o.,Radomlje,https://www.optius.com//iskalci/prosta-delovna-mesta/agentka-v-klicnem-centru-mz-693322-693322/,"Zaradi povečanega obsega dela, iščemo agenta/ko v klicnem centru za nedoločen čas. Opis delovnega mesta   Naloge in odgovornosti Iščemo osebe, ki so motivirane, pozitivne, z dobrimi komunikacijskimi sposobnostmi   Delovni čas polni delovni čas   Pričakujemo   Zahtevana izobrazba                                    IV.,                                    V.                     Zahtevane delovne izkušnje 0 - 1 leto   Od kandidata pričakujemo: timsko delo dobre komunikacijske sposobnosti vztrajnost dolgoročno sodelovanje pripravljenost na učenje in dodatno izobraževanje    Ponujamo   Delovno mesto ponuja: sodelovanje za daljše obdobje prijetno delovno okolje Nudimo uvajanje, izobraževanje in stimulativno nagrajevanje.   Oblika zaposlitve ali sodelovanja zaposlitev za nedoločen čas   Mesečno plačilo                               po dogovoru"
Analitik II. - Mikrobiolog (m/ž),https://www.optius.com//iskalci/prosta-delovna-mesta/analitik-ii-mikrobiolog-mz-692940-692940/,01.05.2019,04:02,12.04.2019,Wooshin LaPache d.o.o.,Grosuplje,https://www.optius.com//iskalci/prosta-delovna-mesta/analitik-ii-mikrobiolog-mz-692940-692940/,"Wooshin Lapache je podjetje ustanovljeno v Južni Koreji leta 1992, svoje produkte pa danes izvaža že v več kot 30 držav po svetu. V letu 2017 so v Grosupljem odprli podjetje, kjer je svoje mesto našla proizvodnja zdravil in medicinskih pripomočkov, predvsem hidrogelnih obližev in ODF, Wooshin Lapache.Zaradi povečanega obsega dela objavljamo prosto delovno mesto: Analitik II. - Mikrobiolog (m/ž). Opis delovnega mesta   Naloge in odgovornosti Izvajanje analiz, pregled rezultatov analiz ter analitičnih postopkov ter priprava protokolov in povzetkov poročil Priprava, pregled in posodabljanje specifikacij za vhodne materiale in končne izdelke, laboratorijskih analitičnih postopkov ter standardnih operativnih postopkov (SOP) Nabava reagentov, standardov ter steklovine za QC laboratorij, nadzor nad vsakodnevnimi delovnimi operacijami v QC laboratoriju, sodeluje pri internem in zunanjem testiranju materialov in izdelkov, podpora povezanim laboratorijskim funkcijam, zagotavljanje končne dokumentacije v skladu z GMP-jem in GLP-jem Sodelovanje pri validacijah, vzdrževanjih in kalibracijah QC opreme Upravljanje OOS /OOT in drugih odstopanj; sodelovanje pri obvladovanju sprememb in CAPA Vzdrževanje in izboljševanje postopkov v QC in mikrobiološkem laboratoriju Upravljanje in nadzor nad analiznimi inštrumenti (HPLC, GC, IR, UV, TOC, itd.) Vzorčenje in analiza vstopnih materialov Sodelovanje v globalnih in internih projektih    Pričakujemo   Od kandidata pričakujemo: Univerzitetna izobrazba farmacevtske smeri (ali primerljivo - kemija) Izkušnje z delom z ljudmi in skupinami v kompleksnem in kulturno raznolikem ter dinamičnem okolju, učinkovito podajanje idej in spodbujanje ostalih za doseganje rezultatov z dodano vrednostjo ter doseganje ciljev organizacije Dobre komunikacijske sposobnosti ter zmožnost dela v skupini ter učinkovito prepoznavanje prednostnih nalog pri delu Dobro poznavanje GXP-jev Razumevanje in prilagajanje načina dela skladno z lokalno in mednarodno zakonodajo, predpisi, direktivami in smernicami Tekoče znanje angleškega jezika Najmanj 1 leto delovnih izkušenj Kandidat mora obvezno imeti strokovno izobrazbo ter izkušnje iz mikrobiologije.   Ponujamo   Delovno mesto ponuja: Ponujamo vam opcijsko redno zaposlitev za določen čas z nekajmesečno poskusno dobo. Možnost podaljšanja pogodbe."
Arhitekt s strokovnim izpitom (m/ž),https://www.optius.com//iskalci/prosta-delovna-mesta/arhitekt-s-strokovnim-izpitom-mz-693162-693162/,01.05.2019,04:03,04.04.2019,Protim Ržišnik Perc d.o.o.,Šenčur pri Kranju,https://www.optius.com//iskalci/prosta-delovna-mesta/arhitekt-s-strokovnim-izpitom-mz-693162-693162/,"Protim Ržišnik Perc d.o.o. (www.protim.si) je neodvisno svetovalno projektantsko podjetje arhitektov in inženirjev, ki naročnike vodi skozi vse faze projekta, od prvih zasnov do končne izvedbe optimizacije obratovanja objekta.Dobro se zavedamo, da z našim delom nosimo strokovno odgovornost in da je naše poslanstvo ustvarjanje pravih rešitev za danes in jutri ter zagotavljanje polne transparentnosti v investicijskih procesih.Posebnost dela v našem timu je vzajemno delovanje strokovnjakov različnih profilov in značajev, ki prav zaradi vključenosti posameznikov v interdisciplinarno timsko delo uspejo z logiko in ustvarjalnostjo razviti inovativne rešitve za učinkovito doseganje skupnega cilja.Podjetje se konstantno razvija. Danes zaposlujemo preko 90 strokovnjakov. Naša velikost, strokovna širina in delo za mednarodne naročnike omogoča strokovni in osebnostni razvoj posameznika. Tako med nami najdemo nemalo uspešnih karier naših danes tudi vodilnih sodelavcev.Na rezultate svojega dela, predvsem na zadovoljstvo naših strank, na naš poslovni uspeh, nagrade in priznanja, gledamo z velikim ponosom!Več o nas na www.protim.si. Opis delovnega mesta   Naloge in odgovornosti V Protim-ov tim vabimo ARHITEKTA S STROKOVNIM IZPITOM za strokovno in organizacijsko vodenje projektov s področja arhitekture (m/ž).   Delovni čas polni delovni čas   Pričakujemo   Od kandidata pričakujemo: univerzitetni diplomirani inženir arhitekture ali magister inženir arhitekture strokovni izpit za arhitekturno projektiranje vsaj 5 let delovnih izkušenj pri vodenju projektov s področja arhitekture (strokovno in organizacijsko) računalniška znanja: znanje CAD programov, zaželeno tudi znanje Revit-a in usmerjenost k BIM pristopu znanje angleškega, zaželeno tudi nemškega jezika (sposobnost konverzacije v angleščini oziroma nemščini na strokovnih sestankih in v pismeni komunikaciji sposobnost za vodenje tima smisel za planiranje in organizacijo natančnost in doslednost zmožnost za občasno delo na višini vozniški izpit B ktg    Ponujamo   Delovno mesto ponuja:  zanimive strokovne izzive sodelovanje pri ustvarjanju novih trendov pri načrtovanju stavb interdisciplinarno delo pri kompleksnih projektih v visoko strokovnem timu znanju, izkušnjam in kompetencam primerno plačilo dodatno stimulativno nagrajevanje za uspešno delo (projektno nagrajevanje, nagrajevanje iz naslova uspešnega poslovanja podjetja, ki praviloma preseže 13. plačo) osebnostni razvoj, stalno strokovno izobraževanje in napredovanje kultura izmenjave strokovnih izkušenj med sodelavci delo v družbeno odgovornem podjetju prijetno delovno okolje in pestro družabno življenje v poslovni skupini Ržišnik Perc    Oblika zaposlitve ali sodelovanja zaposlitev za določen čas   Poskusno delo: 3 mesece   Mesečno plačilo                               po dogovoru"
Arhitekt / Skrbnik kupcev (m/ž),https://www.optius.com//iskalci/prosta-delovna-mesta/arhitekt-skrbnik-kupcev-mz-692954-692954/,01.05.2019,04:03,02.04.2019,"Trgotur, d.o.o.",Prebold,https://www.optius.com//iskalci/prosta-delovna-mesta/arhitekt-skrbnik-kupcev-mz-692954-692954/,"Smo zunanja kadrovska služba z 28-letno tradicijo. Skrbimo za več kot 70 stalnih naročnikov, katerim v celoti izvajamo kadrovsko službo. Iščemo kandidata za podjetje Ograje Kočevar d.o.o.Okvir dejavnosti podjetja OGRAJE KOČEVAR sestavljajo proizvodnja in montaža ograjnih sistemov tudi za najbolj zahtevne kupce. Na podlagi dolgoletnih izkušenj in poznavanja potreb ter želja kupcev oblikujemo lastne rešitve, ki so v ponos 80.000 zadovoljnim uporabnikom na ciljnih trgih. Letno izvedemo preko 5000 projektov na področju ograjnih sistemov in  montiramo 150 kilometrov ograj. Zagotavljamo vrhunsko kakovost, 12-letno garancijo, rešitve po meri in produkte, ki praktično ne potrebujejo nobenega vzdrževanja. Ob funkcionalnih lastnostih pa so naše ograje v okras in ponos tudi lastnikom, ki so pri oblikovanju notranjega in zunanjega prostora svojih domov zelo zahtevni. Naša prednost je izdelava ograjnih sistemov, ki so v celoti prilagojeni individualnim zahtevam kupcev in vključujejo tudi  sodobne elektronske sisteme upravljanja. Svojo dejavnost pospešeno širimo na trge okoliških držav. Skladno z razvojno strategijo v naše vrste vabimo nove sodelavce. Opis delovnega mesta   Naloge in odgovornosti Doseganje prodajnih ciljev. Delovanje skladno s prodajno strategijo podjetja. Učinkovito upravljanje odnosov s strankami s ciljem ustvarjanja maksimalne donosnosti. Izvedbo svetovanja in prodaje v prodajnem salonu. Samostojno izgradnjo partnerskih odnosov z obstoječimi strankami.  Samostojno iskanje novih strank in poslovnih priložnosti. Pripravo ponudb, izrisov, predračunov, računov, pogodb. Opravljanje vseh administrativna opravil povezanih s prodajo produktov. Tekoče poročanje o učinkovitosti in doseganju zastavljenih ciljev. Vodenje in posredovanje evidence o uspešnosti dela. Aktiven pristop k lastnemu profesionalnemu razvoju, aktivni udeležbi na rednih usposabljanj v podjetju.    Pričakujemo   Od kandidata pričakujemo: Izrazito prodajno usmerjenost, skrbnost, veselje do dela z ljudmi. Občutek za dizajn, ureditev zunanje arhitekture objektov. Prodajne veščine, širjenje ponudbe, aktivno prodajo. Aktivno znanje najmanj enega tujega jezika.  Stopnja izobrazbe - diplomirani inženir arhitekture. Najmanj 2 leti delovnih izkušenj na področju prodaje (sprejem strank v prodajnem salonu, aktivno iskanje priložnosti za prodajo, svetovanje, priprava  ponudb, pogodb). Natančnost pri poslovnih aktivnostih. Pripravljenost za učenje na področju ograjnih sistemov ter trženja nasploh. Vozniški izpit B kategorije. Ciljno naravnanost, odgovornost. Znanje za delo v MS Office okolju (Word, Excell, E-pošta, Internet). Kandidati s stalnim bivališčem v bližini avstrijske meje imajo prednost.    Ponujamo   Delovno mesto ponuja: Zaposlitev za nedoločen čas s poskusnim obdobjem 6 mesecev. Možnost profesionalne in osebnostne rasti. Možnost sodelovanja pri razvoju novih izdelkov in rešitev. Priložnost za izpolnitev kreativnih potencialov. Stimulativno nagrajevanje, vezano na doseganje ciljev podjetja in individualne cilje.    Mesečno plačilo                               po dogovoru"
Arihtekt programske opereme (m/ž) za področje razvoja poslovnih procesov (BPM) v sektorju Informacijske rešitve ,https://www.optius.com//iskalci/prosta-delovna-mesta/arihtekt-programske-opereme-mz-za-podrocje-razvoja-poslovnih-procesov-bpm-v-sektorju-informacijske-resitve-695207-695207/,01.05.2019,04:01,25.04.2019,KataleaConsulting d.o.o.,Ljubljana,https://www.optius.com//iskalci/prosta-delovna-mesta/arihtekt-programske-opereme-mz-za-podrocje-razvoja-poslovnih-procesov-bpm-v-sektorju-informacijske-resitve-695207-695207/,"Naš naročnik je ena najuglednejših bank v Sloveniji, za katerega iščemo primerne kandidate za delovno mesto ARHITEKTA PROGRAMSKE OPREME na področju razvoja poslovnih procesov (BPM). Opis delovnega mesta   Naloge in odgovornosti Glavne oz. primarne naloge:Odgovornost za globalno arhitekturo IS; Načrtovanje aplikativne arhitekture in IT rešitev s poudarkom na BPM področju; Sodelovanje v vseh fazah razvoja BPM rešitev – od načrtovanja do implementacije v produkcijskem okolju Sodelovanje pri načrtovanju in razvoju novih tehnoloških rešitev.    Delovni čas polni delovni čas   Pričakujemo   Od kandidata pričakujemo: Pogoji in pričakovanja: 7. stopnjo izobrazbe računalniške, elektro ali druge sorodne smeri (alternativa 6/II); 4 leta delovnih izkušenj na enakih ali podobnih delih; Sledenje IT standardom razvoja; Aktivno znanje angleškega jezika; Udejanjanje etičnega kodeksa; Varovanje informacij in informacijskega sistema; Nekaznovanost in da oseba ni v kazenskem postopku. Sposobnosti in veščine:Zanesljivost in vztrajnost; Natančnost in sistematičnost; Organizacijske sposobnosti za vodenje manjših razvojnih ekip; Sposobnost analitičnega razmišljanja; Inovativnost, komunikativnost in sposobnost za timsko delo. Prednost pri izbiri bodo imeli kandidati / kandidatke, ki imajo:    Poznavanje BPM razvojnih pristopov in razvojnih orodji; Poznavanje Java tehnologije; Poznavanje IT sistemov in iskušnjami s stortiveno usmerjeno arhitekturo; Zaželeno poznavanje Oracle podatkovnega okolja – SQL, PL/SQL.    Ponujamo   Delovno mesto ponuja: Delo v urejenem kolektivu; Možnost izobraževanj; Stimulativno delovno okolje.    Oblika zaposlitve ali sodelovanja zaposlitev za nedoločen čas   Poskusno delo: 6 mesecev   Mesečno plačilo                               po dogovoru"
Asistent logistike m/ž,https://www.optius.com//iskalci/prosta-delovna-mesta/asistent-logistike-mz-694309-694309/,01.05.2019,04:02,15.04.2019,BP Vision d.o.o.,Ljubljana,https://www.optius.com//iskalci/prosta-delovna-mesta/asistent-logistike-mz-694309-694309/,"BP VISION d.o.o., kadrovski inženiring, jasne kadrovske rešitve, www.bp-vision.si.Delujemo kot zunanja kadrovska služba na področju kadrovanja, delovno pravnem področju, izdelavi internih aktov, sistemov nagrajevanja in vrednotenja delovnih mest.Za poslovno stranko, uveljavljeno na področju prodaje prehrambenih produktov v Ljubljani, zaradi povečanja poslov iščemo nove sodelavce m/ž, trenutno najbolj aktualno pa je delovno mesto Asistent logistike m/ž. Opis delovnega mesta   Naloge in odgovornosti vnašanje naročil kupcev, osnovnih podatkov o kupcih, cenah in pogojih, izdajanje računov in dobropisov, arhiviranje dokumentov, kontaktiranje strank v povezavi z naročili in reklamacijami, kontaktiranje s skladiščem (glede naročil, deklaracij, inventure ter drugo) in prevozniki, vnašanje prevzemov blaga ter skrb za zaloge, opravljanje tudi drugih nalog po zadolžitvi direktorja.    Delovni čas polni delovni čas   Pričakujemo   Zahtevana izobrazba                                    V.                     Zahtevane delovne izkušnje 1 - 3 let   Od kandidata pričakujemo: aktivno znanje angleškega in hrvaškega jezika (govorno in pisno), napredno računalniško znanje (Word, Excel, zaželjeno SAP), poznavanje poslovanja družbe - trgovske dejavnosti/logistike dobre analitične sposobnosti, natančnost ter delavnost, sposobnost sprejemanja odločitev, pripravljenost za sodelovanje in delo v timu.    Ponujamo   Delovno mesto ponuja: delo v mednarodnem okolju in fleksibilnim timom, funkcionalna usposabljanja in izobraževanja doma in v tujini, delo v kolektivu, ki nagrajuje osebno rast in motivira zaposlene.    Oblika zaposlitve ali sodelovanja zaposlitev za nedoločen čas   Poskusno delo: 6 mesecev   Mesečno plačilo                   po dogovoru"
