VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,SourceLink,Content
Vodja nabave (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/vodja-nabave-mz-714705-714705/,23.11.2019,02:01,22.11.2019,"HYPEX, d.o.o.",Lesce,https://www.optius.com/iskalci/prosta-delovna-mesta/vodja-nabave-mz-714705-714705/,"Smo visoko tehnološko podjetje na področju industrijske avtomatizacije. Imamo lastno proizvodnjo, razvijamo napredne robote in opremo za industrijsko avtomatizacijo pod lastno blagovno znamko Unimotion ter uspešno delujemo na domačem in tujih trgih.Podjetje Hypex, d.o.o. zadnjih osem let beleži več kot 3-kratno rast prometa, zato iščemo osebo, ki bo našo zgodbo o uspehu nadaljevala kot Vodja nabave. Opis delovnega mesta   Naloge in odgovornosti: vodenje, planiranje, organiziranje ter optimiziranje dela v nabavnem oddelku oblikovanje nabavnih strategij v skladu s politiko in ciljem podjetja nenehno komunikacijo in pogajanja z dobavitelji kontrolo stroškov nabave izdelavo analiz, poročil dobaviteljev in vseh pripadajočih nabavnih aktivnosti izdelavo planov nabave ter realizacijo nabave blaga sodelovanje z drugimi oddelki (prodaja, proizvodnja, razvoj) vodenje manjše skupine sodelavcev    Delovni čas polni delovni čas   Pričakujemo   Zahtevane delovne izkušnje 6 - 9 let   Od kandidata pričakujemo: najmanj V. stopnja izobrazbe ekonomske, strojne ali druge ustrezne smeri najmanj 5 let delovnih izkušenj na področju nabave in vodenja (zaželeno poznavanje industrijske avtomatizacije) poznavanje dela s programom SAP aktivno znanje angleškega jezika (zaželeno tudi znanje nemškega jezika) dobro razvite pogajalske sposobnosti ter sposobnost učinkovite komunikacije zmožnost samostojnega odločanja in presojanja, hitro opažanje, hitro odzivanje, visoka stopnja odgovornosti, samoiniciativnost ter smisel za timsko delo    Ponujamo   Delovno mesto ponuja: redno zaposlitev fleksibilen delovni čas stimulativno plačilo delo v motiviranem in razvojno naravnanem delovnem okolju možnost dodatnega izobraževanja in osebnega razvoja    Oblika zaposlitve ali sodelovanja zaposlitev za nedoločen čas   Mesečno plačilo                               po dogovoru"
Organizator mednarodnih prevozov m/ž,https://www.optius.com/iskalci/prosta-delovna-mesta/organizator-mednarodnih-prevozov-mz-714656-714656/,23.11.2019,02:01,22.11.2019,Goodyear Dunlop Sava Tires d.o.o.,Kranj,https://www.optius.com/iskalci/prosta-delovna-mesta/organizator-mednarodnih-prevozov-mz-714656-714656/,Organizator mednarodnih prevozov m/ž
Strokovni sodelavec na področju kadrov (m/ž) za delo na terenu po Sloveniji ,https://www.optius.com/iskalci/prosta-delovna-mesta/strokovni-sodelavec-na-podrocju-kadrov-mz-za-delo-na-terenu-po-sloveniji-714706-714706/,23.11.2019,02:01,22.11.2019,Eurospin Eko d.o.o.,delo na terenu po Sloveniji,https://www.optius.com/iskalci/prosta-delovna-mesta/strokovni-sodelavec-na-podrocju-kadrov-mz-za-delo-na-terenu-po-sloveniji-714706-714706/,Strokovni sodelavec na področju kadrov (m/ž) za delo na terenu po Sloveniji
Prodajalec (m/ž) na oddelku sadja in zelenjave - Ravne,https://www.optius.com/iskalci/prosta-delovna-mesta/prodajalec-mz-na-oddelku-sadja-in-zelenjave-ravne-714709-714709/,23.11.2019,02:01,22.11.2019,Spar Slovenija d.o.o.,Ravne,https://www.optius.com/iskalci/prosta-delovna-mesta/prodajalec-mz-na-oddelku-sadja-in-zelenjave-ravne-714709-714709/,Prodajalec (m/ž) na oddelku sadja in zelenjave - Ravne
Specialist v letalskem transportu (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/specialist-v-letalskem-transportu-mz-714629-714629/,23.11.2019,02:01,22.11.2019,Kuehne + Nagel d.o.o.,Brnik,https://www.optius.com/iskalci/prosta-delovna-mesta/specialist-v-letalskem-transportu-mz-714629-714629/,Specialist v letalskem transportu (m/ž)
Vodja trgovine (m/ž) - Domžale,https://www.optius.com/iskalci/prosta-delovna-mesta/vodja-trgovine-mz-domzale-714679-714679/,23.11.2019,02:01,22.11.2019,JYSK d.o.o.,Domžale,https://www.optius.com/iskalci/prosta-delovna-mesta/vodja-trgovine-mz-domzale-714679-714679/,"JYSK se je razvil iz ene trgovine na Danskem. Od leta 1979 do danes je odprl vrata več kot 2800 trgovin povsod po svetu. Da bi zagotovili daljni razvoj, iščemo najboljše zaposlene.Izkoristite to odlično priložnost in postanite del JYSK-a. Če prinesete predanost, boste dobili možnost. Opis delovnega mesta   Naloge in odgovornosti: JYSK išče predanega Vodjo trgovineSte pripravljeni dati vse od sebe, da bi naredili prodajo? Ali radi delate v dinamičnem okolju s polno izzivov? Uživate v skupinskem delu? Če je Vaš odgovor da, ste Vi oseba, ki jo iščemo.   Pričakujemo   Od kandidata pričakujemo: Vi prinašate predanost in …imate dokumentirano izkušnjo z ustvarjanjem odličnih prodajnih rezultatov s svojo skupino imate dokumentirano izkušnjo v vodenju in razvijanju skupine in ustvarjanje talentov ponujate vrhunsko uslugo marljivo delate in ste aktivni timski igralec sposobni ste sprejemati samostojne odločitve v dinamičnem okolju polnem izzivov in prevzemate popolno odgovornost za vse odločitve v trgovini imate veliko željo za lastnim razvojem ter voljo in ambicije, da gradite kariero    Ponujamo   Delovno mesto ponuja: Vi dobivate priložnosti in mi Vam ponujamo …kulturo s hitrimi in praktičnimi odločitvami na vseh nivojih organizacije priložnost za razvoj in prvorazredne praktične treninge konkurenčen bonus kot nagrado za odlično prodajo in rezultate možnost, da tekmujete, zmagujete in slavite odlične uspehe vrhunsko kulturo podjetja  razdelano strukturo in koncepte, ki vam omogočajo, da ustvarjate najboljše rezultate Potrebujete več informacij? Pritisnite tukaj in si preberite več o JYSK-u kot tudi o delovnem mestu ter spoznajte enega od naših Vodij trgovine [LINK]."
Mesar - prodajalec (m/ž) - Interspar Citypark,https://www.optius.com/iskalci/prosta-delovna-mesta/mesar-prodajalec-mz-interspar-citypark-714703-714703/,23.11.2019,02:01,22.11.2019,Spar Slovenija d.o.o.,Ljubljana,https://www.optius.com/iskalci/prosta-delovna-mesta/mesar-prodajalec-mz-interspar-citypark-714703-714703/,Mesar - prodajalec (m/ž) - Interspar Citypark
Viličarist (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/vilicarist-mz-714697-714697/,23.11.2019,02:01,22.11.2019,F.A. MAIK d.o.o.,Zagreb (Hrvaška),https://www.optius.com/iskalci/prosta-delovna-mesta/vilicarist-mz-714697-714697/,"F. A. MAIK LOGISTICS, d.o.o. smo podjetje, specializirano za logistiko nevarnega blaga (ADR). Skladiščno-distribucijski center v Zagrebu izpolnjuje stroge okoljske zahteve, varnostne zahteve in mednarodne predpise, ki urejajo skladiščenje nevarnega blaga. Prav tako izvajamo celovite logistične storitve splošnega, nenevarnega blaga. Kot pomemben del priznane mednarodne skupine F.A. MAIK d.o.o smo hitro rastoče podjetje z jasno opredeljeno strategijo rasti in razvoja. Opis delovnega mesta   Naloge in odgovornosti: Opravljanje del in nalog na področju skladiščenja. Opravljanje prevozov blaga z viličarjem. Priprava proizvodov za manipulirane in skladiščenje. Priprava blaga za naklad in razklad, odprema blaga. Izvajanje manipulacije blaga in proizvodov, ter nakladanje blaga na vozilo. Odgovornost za red in čistočo v skladišču, skrb in odgovornost za varnost pri delu. Izvajanje drugih sorodnih del, ki so potrebna za nemoteno uresničevanje načrtovanih obveznosti in procesa dela skladiščenja.    Pričakujemo   Zahtevana izobrazba                                    I.,                                    II.,                                    III.,                                    IV.,                                    V.                     Zahtevane delovne izkušnje 0 - 1 leto   Od kandidata pričakujemo: Vozniški izpit B-kategorije. Izpit za viličarja. Fleksibilnost, odgovornost, zanesljivost, komunikativnost, samostojnost.    Ponujamo   Delovno mesto ponuja: Zaposlitev za določen čas (z enomesečno poskusno dobo) in možnost dolgoročnega sodelovanja. Zaposlitev za polni delovni čas. Dvo-izmensko delo. Delo v prijetni ekipi izkušenih strokovnjakov.    Poskusno delo: 1 mesec"
Skladiščnik nabave (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/skladiscnik-nabave-mz-714673-714673/,23.11.2019,02:01,22.11.2019, MESSER SLOVENIJA podjetje za proizvodnjo in distribucijo tehničnih plinov d.o.o,Ruše,https://www.optius.com/iskalci/prosta-delovna-mesta/skladiscnik-nabave-mz-714673-714673/,Skladiščnik nabave (m/ž)
Analitik načrtovanja kapacitet v NTO (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/analitik-nacrtovanja-kapacitet-v-nto-mz-714668-714668/,23.11.2019,02:01,22.11.2019,Lek d.d.,Ljubljana,https://www.optius.com/iskalci/prosta-delovna-mesta/analitik-nacrtovanja-kapacitet-v-nto-mz-714668-714668/,Analitik načrtovanja kapacitet v NTO (m/ž)
Receptor v hotelu (m/ž) z izkušnjami,https://www.optius.com/iskalci/prosta-delovna-mesta/receptor-v-hotelu-mz-z-izkusnjami-714687-714687/,23.11.2019,02:01,22.11.2019,Sibir d.o.o.,"Ljubljana, Trnovo",https://www.optius.com/iskalci/prosta-delovna-mesta/receptor-v-hotelu-mz-z-izkusnjami-714687-714687/,"AHOTEL Ljubljana se nahaja v zelenem in mirnem okolišu v bližini centra Ljubljane. Je butični hotel z majhnim številom sob in apartmaji, velikim privatnim parkiriščem za goste in zaposlene, z urejenim dnevnim lounge barom - lobby barom ter prijetno jedilnico. V naš kolektiv vabimo novega sodelavca: Receptorja v hotelu (m/ž) - z izkušnjami. Opis delovnega mesta   Naloge in odgovornosti: sprejem gostov, predstavitev in ponudba storitev, evidentiranje gostov, potrditev in urejanje rezervacij, obračun storitev in izdaja računov, blagajniško poslovanje, posredovanje informacij o hotelskih storitvah, turističnih zanimivostih, prometnih zvezah in prireditvah, sprejem pritožb in reševanje pritožb gostov, prodaja dodatne ponudbe, pomoč pri strežbi, priprava poročil, nadzor reda in čistoče na recepciji ter skrb za osnovna sredstva in drobni inventar, delo v treh izmenah.    Delovni čas polni delovni čas   Pričakujemo   Zahtevane delovne izkušnje 1 - 3 let   Od kandidata pričakujemo: vsaj IV. stopnja z ustreznimi zahtevanimi izkušnjami, izkušnje na področju gostinstva, dela na recepciji zelo želene, dobro znanje slovenskega jezika, odlično znanje angleškega jezika in pogovorno še dveh svetovnih jezikov, prednost bodo imeli kandidati z znanjem italijanščine in nemščine, zaželene izkušnje s področja hotelske recepcije, obvladanje dela z računalnikom (MS Office, internet), odlično poznavanje okolja Excel in Word, osebnostne lastnosti, kot so: komunikativnost, prijaznost, nekonfliktnost, ustrežljivost, urejenost, natančnost, odgovornost, samostojnost, samoiniciativnost v okviru dela in delovnih nalog.    Ponujamo   Delovno mesto ponuja: z izbranim kandidatom/tko bo sklenjena pogodba za čas uvajanja, usposabljanja v delo, po uspešnem uvajanju v delo pa možnost zaposlitve za nedoločen čas, urejeno delovno okolje, stimulativna in redna plačila, delo v TREH izmenah na podlagi v naprej jasnega delovnega razporeda.    Oblika zaposlitve ali sodelovanja zaposlitev za določen čas   Poskusno delo: 3 mesece   Mesečno plačilo                               po dogovoru                                                                         dobro in stimulativno plačilo"
Nočni receptor v hotelu (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/nocni-receptor-v-hotelu-mz-714686-714686/,23.11.2019,02:01,22.11.2019,Sibir d.o.o.,"Ljubljana, Trnovo",https://www.optius.com/iskalci/prosta-delovna-mesta/nocni-receptor-v-hotelu-mz-714686-714686/,"Vam delo ponoči ustreza? Potem ne zamudite prijave na delovno mesto:  Nočni receptor v hotelu (m/ž). Opis delovnega mesta   Naloge in odgovornosti: sprejem gostov, predstavitev in ponudba storitev, evidentiranje gostov, potrditev rezervacij, obračun storitev in izdaja računov, blagajniško poslovanje, posredovanje informacij o hotelskih storitvah, turističnih zanimivostih, prometnih zvezah in prireditvah, sprejem pritožb in reševanje pritožb gostov, prodaja dodatne ponudbe, strežba, priprava poročil, nadzor reda in čistoče na recepciji ter skrb za osnovna sredstva in drobni inventar.    Delovni čas po dogovoru   Pričakujemo   Zahtevane delovne izkušnje 1 - 3 let   Od kandidata pričakujemo: odlično znanje slovenskega in angleškega jezika, dobro znanje vsaj še enega tujega jezika je prednost (nemščina in/ali italijanščina), zaželene izkušnje s področja hotelske recepcije, niso pa pogoj, zaželene izkušnje pri delu v gostinstvu, strežbi, osnovno znanje dela z računalnikom (MS Office, internet), odlično poznavanje okolja Excel in Word, osebnostne lastnosti, kot so: komunikativnost, prijaznost, ne konfliktnost, ustrežljivost, urejenost, natančnost, odgovornost, samostojnost, samoiniciativnost v okviru dela in delovnih nalog.    Ponujamo   Delovno mesto ponuja: za čas uvajanja v delo se sklene pogodba za določen čas, delo s prilagojenim uvajalnim procesom v delo, urejeno delovno okolje, redna in stimulativna plačila, nočno delo od 22:00 - 06:00 ure zjutraj.    Poskusno delo: 3 mesece   Mesečno plačilo                               po dogovoru"
Natakar (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/natakar-mz-714685-714685/,23.11.2019,02:01,22.11.2019,Franci Kolar s.p.,Koper - Bertoki,https://www.optius.com/iskalci/prosta-delovna-mesta/natakar-mz-714685-714685/,"Pizzerija Gostilna Kortina Bertoki vabi nove sodelavce za delo v strežbi. Zaželene izkušnje, prijaznost in veselje do dela z ljudmi. Opis delovnega mesta   Naloge in odgovornosti: strežba hrane in pijače skrb za urejeno delovno okolje    Delovni čas po dogovoru   Pričakujemo   Zahtevana izobrazba                                    IV.                     Zahtevane delovne izkušnje 1 - 3 let   Od kandidata pričakujemo: veselje do dela z ljudmi, delavnost, prijazna komunikacija z gosti, urejenost.    Ponujamo   Delovno mesto ponuja: delo v prijetnem ambientu z dolgoletno tradicijo.    Oblika zaposlitve ali sodelovanja zaposlitev za določen čas   Poskusno delo: 1 mesec   Mesečno plačilo                               po dogovoru"
Računovodja (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/racunovodja-mz-714689-714689/,23.11.2019,02:01,22.11.2019,Sava Turizem d.d.,Ljubljana,https://www.optius.com/iskalci/prosta-delovna-mesta/racunovodja-mz-714689-714689/,"Družba Sava Turizem d.d. vabi v svojo ekipo visoko motiviranega sodelavca na delovno mesto RAČUNOVODJA (m/ž). Opis delovnega mesta   Naloge in odgovornosti: zagotavljanje usklajenosti glavne knjige z analitičnimi evidencami, knjiženje in kontroliranje poslovnih dogodkov, izdelava poslovnih poročil za interne in zunanje potrebe, priprava zakonsko predpisanih evidenc in poročil, zagotavljanje usklajenosti sestave obračuna po SRS, sodelovanje z drugimi oddelki, zunanjimi institucijami, sodelovanje z revizorji, spremljanje ustreznih zakonov in predpisov, priprava in izdajanje ustreznih dokumentov, zbiranje informacij in izdelava raznih analiz in poročil, sodelovanje v projektih.    Delovni čas polni delovni čas   Pričakujemo   Zahtevana izobrazba                                    VI/1.,                                    VI/2.,                                    VII.                     Zahtevane delovne izkušnje 1 - 3 let   Od kandidata pričakujemo: najmanj VI. stopnja ekonomske, družboslovne ali druge ustrezne smeri, vsaj 2 leti delovnih izkušenj na področju računovodstva, poznavanje zakonodaje s področja računovodstva in financ, izpit B-kategorije, sposobnost samostojnega in timskega dela, napredna uporaba Office orodij (obvezno napredno znanje Excel-a), pasivno znanje enega tujega jezika (prednost bodo imeli kandidati z znanjem angleškega jezika), prednost bodo imeli kandidati s poznavanjem programa Navision.    Ponujamo   Delovno mesto ponuja: sklenitev pogodbe za določen čas 1. leta, s 3-mesečnim poskusnim delom, stimulativno in fleksibilno delovno okolje, možnost kariernega napredovanja v vodilnem turističnem podjetju - Sava Turizem d.d., možnosti koriščenja hotelskih uslug na naših destinacijah po posebej ugodnih cenah za zaposlene, izobraževanja v sklopu podjetja.    Oblika zaposlitve ali sodelovanja zaposlitev za določen čas   Poskusno delo: 3 mesece"
Skladiščnik (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/skladiscnik-mz-714672-714672/,23.11.2019,02:01,22.11.2019,Bitset d.o.o.,Ljubljana,https://www.optius.com/iskalci/prosta-delovna-mesta/skladiscnik-mz-714672-714672/,"BITSET d.o.o. je hitro rastoče podjetje, ki se ukvarja z IT distribucijo in lastnim razvojem spletnih sistemov. Zaradi krepitve ekipe, med svoje vrste vabimo novega sodelavca na delovnem mestu: Skladiščnik (m/ž). Opis delovnega mesta   Naloge in odgovornosti: priprava in izdaja blaga, količinski prevzemi, nalaganje / razlaganje blaga, kontrola in evidentiranje blaga, skrb za urejenost skladišča.     Delovni čas polni delovni čas   Pričakujemo   Zahtevana izobrazba                                    III.,                                    IV.,                                    V.                     Zahtevane delovne izkušnje 1 - 3 let   Od kandidata pričakujemo: zaželene izkušnje z delom v skladišču, dobra fizična pripravljenost, osnovno računalniško znanje (MS Excel, MS Word), osnovno znanje angleškega in hrvaškega jezika, odgovornost in natančnost.    Ponujamo   Delovno mesto ponuja: zaposlitev za določen čas 6 mesecev z možnostjo kasnejše zaposlitve za nedoločen čas, 2 meseca poskusnega dela, delo za polni delovni čas, redno plačilo, dinamično in razgibano delo v prijetnem kolektivu.    Mesečno plačilo                               po dogovoru"
Samostojni strokovni sodelavec v marketingu (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/samostojni-strokovni-sodelavec-v-marketingu-mz-714654-714654/,23.11.2019,02:01,22.11.2019,"TERME KRKA, d.o.o., Novo mesto",Novo mesto,https://www.optius.com/iskalci/prosta-delovna-mesta/samostojni-strokovni-sodelavec-v-marketingu-mz-714654-714654/,Samostojni strokovni sodelavec v marketingu (m/ž)
