VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,SourceLink,Content
Administrator v financah m/ž,https://www.optius.com//iskalci/prosta-delovna-mesta/administrator-v-financah-mz-701937-701937/,31.07.2019,04:03,05.07.2019,Kariera d.o.o.,Koper,https://www.optius.com//iskalci/prosta-delovna-mesta/administrator-v-financah-mz-701937-701937/,
Administrator v odvetniški pisarni (ž/m),https://www.optius.com//iskalci/prosta-delovna-mesta/administrator-v-odvetniski-pisarni-zm-702353-702353/,31.07.2019,04:02,11.07.2019,Delos zaposlovanje d.o.o.,Ljubljana,https://www.optius.com//iskalci/prosta-delovna-mesta/administrator-v-odvetniski-pisarni-zm-702353-702353/,"Za našega naročnika, ugledno odvetniško pisarno, iščemo novega sodelavca - administratorja v odvetniški pisarni (ž/m). Opis delovnega mesta   Naloge in odgovornosti pregled in priprava različnih tipov pogodb, dogovorov, sporazumov, aneksov in drugih potrebnih dokumentov organizacija poslovne administracije računovodske zadeve kadrovske zadeve podpora timu sodelavcev opravljanje drugih del in nalog po navodilu nadrejenega    Delovni čas polni delovni čas   Pričakujemo   Od kandidata pričakujemo: vsaj VI. stopnjo izobrazbe ustrezne smeri (administrativne, ekonomske, upravne ali druge) vsaj 2 leti delovnih izkušenj v odvetniški pisarni aktivno znanje angleškega jezika napredno poznavanje MS Office programov sposobnost samostojnega in timskega dela, proaktivnost, sposobnost opravljanja dela v stresnih situacijah, komunikativnost, natančnost, zanesljivost, odgovornost, pripravljenost na učenje in razvoj    Ponujamo   Delovno mesto ponuja: zaposlitev za določen čas z možnostjo podaljšanja za nedoločen čas delo v prijetnem in urejenem delovnem okolju možnost dodatnega izobraževanja možnost strokovnega in osebnega razvoja    Oblika zaposlitve ali sodelovanja zaposlitev za nedoločen čas   Poskusno delo: 3 mesece"
Administrator za italijanski trg m/ž,https://www.optius.com//iskalci/prosta-delovna-mesta/administrator-za-italijanski-trg-mz-701941-701941/,31.07.2019,04:03,05.07.2019,Kariera d.o.o.,Koper,https://www.optius.com//iskalci/prosta-delovna-mesta/administrator-za-italijanski-trg-mz-701941-701941/,
Aktuar - pripravnik (m/ž),https://www.optius.com//iskalci/prosta-delovna-mesta/aktuar-pripravnik-mz-702500-702500/,31.07.2019,04:01,19.07.2019,"Zavarovalnica Triglav, d.d.",Ljubljana,https://www.optius.com//iskalci/prosta-delovna-mesta/aktuar-pripravnik-mz-702500-702500/,Aktuar - pripravnik (m/ž)
Analitik (m/ž) v sektorju Spremljava tveganj portfelja,https://www.optius.com//iskalci/prosta-delovna-mesta/analitik-mz-v-sektorju-spremljava-tveganj-portfelja-703008-703008/,31.07.2019,04:01,18.07.2019,SKB d.d.,Ljubljana,https://www.optius.com//iskalci/prosta-delovna-mesta/analitik-mz-v-sektorju-spremljava-tveganj-portfelja-703008-703008/,"Pridružite se nam in skupaj z nami ustvarjajte prihodnost. PRIHODNOST STE VI.SKB banka d.d., članica ene izmed najuspešnejših evropskih in svetovnih bančnih skupin Société Générale, utrjuje in širi poslovanje na slovenskem bančnem trgu.Za nadaljnje uspešno poslovanje, iščemo novega sodelavca(-ko) za deloANALITIK (m/ž) v sektorju Spremljava tveganj portfelja(delovno mesto v Ljubljani) Opis delovnega mesta   Naloge in odgovornosti Opis del in nalog:spremlja, analizira kreditni portfelj ter pripravlja poročila in predloge za odločanje; pripravlja predloge za izdelavo planov in poslovnih odločitev; razvija metodologije in statistične modele za merjenje tveganj; sodeluje pri oblikovanju informacijskih sistemov na področju analiz kreditnega portfelja; razvija modele odločanja in mere tveganj (KPI).    Pričakujemo   Od kandidata pričakujemo: VII. stopnjo ekonomske ali matematične smeri (alternativa VI/2.); zaželeno 1 leto delovnih izkušenj oz. lahko tudi začetnik; zahtevnejšo ustno in pisno komunikacijo v angleščini; znanje statistike in statističnih orodij; poznavanje statističnega orodja SAS je prednost; izkušnje pri oblikovanju statističnih modelov za izračunavanje verjetnosti neplačila in pričakovanih stopenj izgub so prednost; uporaba standardnih orodij za PC (dobro poznavanje MS Office); pisno in ustno komuniciranje; nekaznovanost in da oseba ni v kazenskem postopku. Sposobnosti in veščine:sposobnost kritičnega in analitičnega mišljenja; natančnost; samostojnost in samoiniciativnost; dobre komunikacijske in pogajalske sposobnosti; dobre sposobnosti presojanja.    Ponujamo   Delovno mesto ponuja:  Delovno razmerje bomo sklenili za nedoločen čas in 6-mesečnim poskusnim delom."
Analitik poslovnega procesa m/ž,https://www.optius.com//iskalci/prosta-delovna-mesta/analitik-poslovnega-procesa-mz-703534-703534/,31.07.2019,04:00,26.07.2019,Kariera d.o.o.,Ljubljana,https://www.optius.com//iskalci/prosta-delovna-mesta/analitik-poslovnega-procesa-mz-703534-703534/,
Aplikativni inženir/svetovalec (m/ž),https://www.optius.com//iskalci/prosta-delovna-mesta/aplikativnega-inzenirjasvetovalca-mz-702796-702796/,31.07.2019,04:01,16.07.2019,Exor Eti d.o.o.,Ljubljana,https://www.optius.com//iskalci/prosta-delovna-mesta/aplikativnega-inzenirjasvetovalca-mz-702796-702796/,"EXOR ETI d.o.o. distribuira zenon programsko platformo  proizvajalca COPA-DATA, ki je vodilno svetovno podjetje na področju industrijske avtomatizacije.Zaradi povečanega obsega dela iščemo aplikativnega inženirja/svetovalca za delo na programski opremi COPA-DATA zenon in straton. Opis delovnega mesta   Naloge in odgovornosti tehnična pomoč za programsko opremo: zenon programsko platformo straton razvojno okolje  izvajanje šolanja in svetovanja izvajanje aplikativnih projektov    Pričakujemo   Zahtevana izobrazba                                    VI/1.,                                    VI/2.,                                    VII.                     Od kandidata pričakujemo: izobrazba: višje ali visokošolska – smer elektrotehnika - avtomatizacija, energetika, mehatronika ali smer računalništvo poznavanje PLC, HMI/SCADA, MES sistemov osnovno znanje programskih jezikov standarda IEC 61131-3: SFC, FBD, LD, ST, IL. osnovno poznavanje Microsoft tehnologije: Podatkovne baze (SQL, MySQL,…) Serverske konfiguracije (Server, Klient,…) Skriptni jeziki (VSTA [.NET, C#], VBA) Virtualizacija Arhitektura v oblaku (Azure, Amazon, Google,…)  znanje angleškega jezika (pisno in govorno) znanje srbo-hrvaškega jezika (pisno in govorno) pripravljenost na potovanja lasten prevoz in vozniško dovoljenje B kategorije samoiniciativnost, vztrajnost, odgovornost,...    Ponujamo   Delovno mesto ponuja: delo na projektih v Sloveniji, Hrvaški, Bosni in Hercegovini, Srbiji, Črni gori, Makedoniji, Kosovu in Albaniji stimulativno plačilo po dogovoru delo v mladem kolektivu in prijetnem delovnem okolju zaposlitev za nedoločen čas s poskusno dobo 6 mesecev"
Arhitekt in skrbnik podatkovnih baz m/ž,https://www.optius.com//iskalci/prosta-delovna-mesta/arhitekt-in-skrbnik-podatkovnih-baz-mz-702132-702132/,31.07.2019,04:02,09.07.2019,Trescon d.o.o.,okolica Ljubljane,https://www.optius.com//iskalci/prosta-delovna-mesta/arhitekt-in-skrbnik-podatkovnih-baz-mz-702132-702132/,Arhitekt in skrbnik podatkovnih baz m/ž
Arihtekt programske opreme (m/ž) za področje razvoja poslovnih procesov (BPM) v sektorju Informacijske rešitve ,https://www.optius.com//iskalci/prosta-delovna-mesta/arihtekt-programske-opereme-mz-za-podrocje-razvoja-poslovnih-procesov-bpm-v-sektorju-informacijske-resitve-702339-702339/,31.07.2019,04:02,11.07.2019,KataleaConsulting d.o.o.,Ljubljana,https://www.optius.com//iskalci/prosta-delovna-mesta/arihtekt-programske-opereme-mz-za-podrocje-razvoja-poslovnih-procesov-bpm-v-sektorju-informacijske-resitve-702339-702339/,"Naš naročnik je ena najuglednejših bank v Sloveniji, za katerega iščemo primerne kandidate za delovno mesto ARHITEKTA PROGRAMSKE OPREME na področju razvoja poslovnih procesov (BPM). Opis delovnega mesta   Naloge in odgovornosti Glavne oz. primarne naloge:Odgovornost za globalno arhitekturo IS Načrtovanje aplikativne arhitekture in IT rešitev s poudarkom na BPM področju Sodelovanje v vseh fazah razvoja BPM rešitev – od načrtovanja do implementacije v produkcijskem okolju Sodelovanje pri načrtovanju in razvoju novih tehnoloških rešitev    Delovni čas polni delovni čas   Pričakujemo   Od kandidata pričakujemo: Pogoji in pričakovanja: VII. stopnjo izobrazbe računalniške, elektro ali druge sorodne smeri (alternativa VI/2.) 4 leta delovnih izkušenj na enakih ali podobnih delih Sledenje IT standardom razvoja Aktivno znanje angleškega jezika Udejanjanje etičnega kodeksa Varovanje informacij in informacijskega sistema Nekaznovanost in da oseba ni v kazenskem postopku Sposobnosti in veščine:Zanesljivost in vztrajnost Natančnost in sistematičnost Organizacijske sposobnosti za vodenje manjših razvojnih ekip Sposobnost analitičnega razmišljanja Inovativnost, komunikativnost in sposobnost za timsko delo Prednost pri izbiri bodo imeli kandidati / kandidatke, ki imajo:    Poznavanje BPM razvojnih pristopov in razvojnih orodji Poznavanje Java tehnologije Poznavanje IT sistemov in iskušnjami s stortiveno usmerjeno arhitekturo Zaželeno poznavanje Oracle podatkovnega okolja – SQL, PL/SQL    Ponujamo   Delovno mesto ponuja: Delo v urejenem kolektivu Možnost izobraževanj Stimulativno delovno okolje    Oblika zaposlitve ali sodelovanja zaposlitev za nedoločen čas   Poskusno delo: 6 mesecev   Mesečno plačilo                               po dogovoru"
Asistent pri nadzoru poslovanja (m/ž),https://www.optius.com//iskalci/prosta-delovna-mesta/asistent-pri-nadzoru-poslovanja-mz-701939-701939/,31.07.2019,04:03,05.07.2019,Kariera d.o.o.,Koper,https://www.optius.com//iskalci/prosta-delovna-mesta/asistent-pri-nadzoru-poslovanja-mz-701939-701939/,
