VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,SourceLink,Content
Delavec v živilski proizvodnji (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/delavec-v-zivilski-proizvodnji-mz-717044-717044/,18.12.2019,02:01,17.12.2019,AROMA GLOBAL d.o.o.,Trzin,https://www.optius.com/iskalci/prosta-delovna-mesta/delavec-v-zivilski-proizvodnji-mz-717044-717044/,"Podjetje AROMA GLOBAL d.o.o. se ukvarja z proizvodnjo in prodajo naravnega sladoleda ter veganskih sirov. Zaradi hitre rasti v živilskem proizvodnem obratu v Trzinu potrebujemo večje število delavcev za delo v proizvodnji. Opis delovnega mesta   Naloge in odgovornosti: pakiranje razvrščanje blaga priprava blaga za odpremo skrb za urejeno delovno okolje    Delovni čas polni delovni čas   Pričakujemo   Zahtevana izobrazba                                    IV.                     Zahtevane delovne izkušnje 0 - 1 leto   Od kandidata pričakujemo: želimo si, da je kader, ki dela pri nas natančen, skrben, pripaden, deloven ter timsko naravnan.    Ponujamo   Delovno mesto ponuja: zaposlitev s polnim delovnim časom v hitro rastočem podjetju, prijetno delovno okolje, možnost zaposlitve za nedoločen čas, redno mesečno plačilo.    Oblika zaposlitve ali sodelovanja zaposlitev za določen čas   Poskusno delo: 3 mesece   Mesečno plačilo                               po dogovoru"
Vodja projektov in snovalec medijskih vsebin (m/ž) ,https://www.optius.com/iskalci/prosta-delovna-mesta/vodja-projektov-in-snovalec-medijskih-vsebin-mz-717019-717019/,18.12.2019,02:01,17.12.2019,Invida d.o.o.,Šenčur,https://www.optius.com/iskalci/prosta-delovna-mesta/vodja-projektov-in-snovalec-medijskih-vsebin-mz-717019-717019/,"Produkcijski studio Invida išče sodelavca/sodelavko za delovno mesto SNOVALEC MEDIJSKIH VSEBIN IN VODJA PROJEKTOV. Delo obsega vodenje projektov v produkcijskem studiu in samostojno pripravo izhodiščnih konceptov različnih medijskih vsebin (promocijski videi, video animacija za različne starostne skupine, ipd.).K sodelovanju vabimo 2v1 vodjo projektov, ki ima močno kreativno žilico. Snovanje konceptov, pisanje osnutkov scenarijev in planiranje medijskih vsebin za naročnike je v izkušeni kreativni ekipi zelo navdihujoče delo.Več referenc podjetja Invida najdete na www.invida.tv.  Opis delovnega mesta   Naloge in odgovornosti: Samostojna komunikacija z naročnikom in skrb za izvedbo projekta od začetnega briefa, potrjevanja vsebinskega koncepta, produkcije in uspešnega zaključka projekta. Samostojno snovanje vsebinskih konceptov medijskih vsebin in usklajevanje konceptov v timu. Timsko delo pri produkciji medijskih vsebin. Skrb za stroškovno učinkovito izvedbo projektov. Nadzor in potrjevanje vsebin pred oddajo naročnikom. Dnevna komunikacija z naročniki v SI in EN jeziku.    Delovni čas polni delovni čas   Pričakujemo   Zahtevana izobrazba                                    V.,                                    VI/1.                     Zahtevane delovne izkušnje 1 - 3 let   Od kandidata pričakujemo: Iščemo posameznike, ki:Imajo izkušnje iz projektnega vodenja, so organizirani, vestni, samostojni in natančni. Razumejo komunikacijske zahteve naročnikov in jih znajo prevesti v kreativne medijske vsebine. Poznajo proces video produkcije oz. imajo željo, da ga spoznajo. So vajeni dinamičnega dela in dela v timu. Razumejo koncept ‘storytellinga’ oziroma se navdušujejo nad pripovedovanjem zgodb. ZNANJA in IZKUŠNJE:Vsaj 2 leti izkušenj projektnega vodenja. 3 reference izvedbe kreativnega koncepta. Odlične komunikacijske spretnosti. Odlično znanje angleškega jezika. Odlična uporaba MS Office programov. Želeno osnovno poznavanje programov: Photoshop, Illustrator Studio se nahaja v Šenčurju, zato je potreben lasten prevoz.   Ponujamo   Delovno mesto ponuja: delo za določen čas (1 leto) s poskusno dobo do 3 mesecev in možnostjo podaljšanja redne delovne ure od 8/9h do 16/17h  kreativno delo in okolje  delo z izkušeno ekipo Izbrani kandidat/tka bi z uvajanjem na delovno mesto pričel/a v mesecu februarju in s samostojnim delom pričel/a v začetku meseca marca 2020.   Mesečno plačilo                               po dogovoru"
Voznik prodajalec (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/voznik-prodajalec-mz-717018-717018/,18.12.2019,02:01,17.12.2019,Hlebček d.o.o.,terensko delo na območju Dupleka z okoliškimi vasmi,https://www.optius.com/iskalci/prosta-delovna-mesta/voznik-prodajalec-mz-717018-717018/,"Za okrepitev naše ekipe iščemo sodelavca, ki si želi resnega sodelovanja. Opis delovnega mesta   Naloge in odgovornosti: sprejem izdelkov v skladišču kontrola prejetih izdelkov po  dobavnici prodaja izdelkov na vnaprej določenem terenu predaja embalaže v skladišče skrb za brezhibno delovanje vozila sprotno vzdrževanja vozila upoštevanje vseh predpisov in določil standardov ter  cestno-prometnih predpisov za svoje delo odgovarja vodji mobipekov in njegovemu namestniku izvajanje del podobnih vsebin in težavnosti po navodilih nadrejenega    Delovni čas polni delovni čas   Pričakujemo   Zahtevana izobrazba                                    II.,                                    III.,                                    IV.                     Zahtevane delovne izkušnje 0 - 1 leto   Od kandidata pričakujemo: izrecne delovne izkušnje niso pogoj, pričakujemo pa prodajne veščine in komunikacijske sposobnosti    Ponujamo   Delovno mesto ponuja: zaposlitev za določen čas z možnostjo sklenitve delovnega razmerja za nedoločen čas ker gre za prodajo raznovrstnih pekovskih in drugih izdelkov, je višina plačila odvisna tudi od lastnih ambicij posameznika, kar pomeni, da je zaslužek zelo variabilen    Mesečno plačilo                               900 - 1200 € bruto                                                                         plus stimulacija na podlagi uspešnosti prodaje"
Vodja ključnih kupcev (m/ž) – Podravska regija,https://www.optius.com/iskalci/prosta-delovna-mesta/vodja-kljucnih-kupcev-mz-podravska-regija-717012-717012/,18.12.2019,02:01,17.12.2019,Prva osebna zavarovalnica d.d.,teren na območju Podravske in Pomurske regije,https://www.optius.com/iskalci/prosta-delovna-mesta/vodja-kljucnih-kupcev-mz-podravska-regija-717012-717012/,"VEČ KOT ODLIČNA REFERENCA! PRVA je med največjimi ponudniki dodatnega pokojninskega zavarovanja v Sloveniji, hkrati pa s ponudbo življenjskih zavarovanj in drugih namenskih oblik varčevanja posameznikom nudimo zaščito in varnost skozi vsa življenjska obdobja.Odlikujejo nas dolgoletne izkušnje in delovanje v mednarodnem okolju, saj smo del družbe SKUPINA PRVA, prisotne v štirih državah jugovzhodne Evrope. Smo vedno v koraku s časom, sledimo spremembi tveganj in temu ustrezno se radi pohvalimo s sodobnim produktnim portfeljem.Delujemo odgovorno in skrbno, a hkrati kreativno ter po meri posameznika. Sprašujemo, znamo prisluhniti in temu ustrezno znamo predlagati prave rešitve.Več o nas: www.prva.si Opis delovnega mesta   Naloge in odgovornosti: TVOJE poglavitne naloge bodo:planiranje in izvajanje prodajnih in poprodajnih aktivnosti pri pravnih osebah na območju Podravske in Pomurske regije, izvajanje izobraževanj in svetovanj s področja finančne varnosti za zaposlene pri pravnih osebah, redno poročanje o rezultatih dela, opravljanje sorodnih del po navodilih nadrejenih.    Delovni čas polni delovni čas   Pričakujemo   Zahtevana izobrazba                                    VII.                     Zahtevane delovne izkušnje 4 - 5 let   Od kandidata pričakujemo: Od TEBE pričakujemo:vsaj 3 leta delovnih izkušenj v neposrednem trženju izdelkov oz. storitev, visoko motiviranost, samoiniciativnost, komunikativnost, VII. stopnjo izobrazbe, obvladovanje MS Office orodij, aktivno znanje angleškega jezika, vozniški izpit B kategorije ter veselje do terenskega dela ter željo po delu z ljudmi in na terenu. PREDNOST pri izboru bodo imeli kandidati:z licenco zavarovalnega zastopanja, s poznavanjem finančne branže, z bivališčem v regiji delovnega področja.    Ponujamo   Delovno mesto ponuja: Menjamo našo podporo za TVOJO zavzetostV PRVI smo mnenja, da so zadovoljni in zavzeti zaposleni ključ do uspešnosti in dolgoročne rasti podjetja, zato si prizadevamo zagotavljati spodbudno delovno okolje. V svoje vrste izbiramo pozitivno naravnane, angažirane posameznike, ki jim nudimo stimulativne delovne pogoje. Strokovna, visoko usposobljena in mlada ekipa sodelavcev, ob kateri se boste lahko učili veščin velikanov, obenem pa cenimo in spodbujamo kreativnost in drugačen pogled na reševanje izzivov. Možnost organiziranja lastnega dela. Maksimalno vplačevanje na osebni varčevalni račun prostovoljnega dodatnega pokojninskega zavarovanja, temeljno nezgodno zavarovanje ter druge ugodnosti pri storitvah podjetja.  Službeno vozilo. Druženje in povezovanje ob športnih dejavnostih ter na občasnih izletih in zabavah. Osebi, s k katero si bomo najbolj ustrezali, bomo omogočili zaposlitev za nedoločen čas s poskusno dobo 6 mesecev.   Poskusno delo: 6 mesecev   Mesečno plačilo                               po dogovoru"
Maser v  Zdravilišču Radenci (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/maser-v-zdraviliscu-radenci-mz-716980-716980/,18.12.2019,02:01,17.12.2019,Sava Turizem d.d.,Radenci,https://www.optius.com/iskalci/prosta-delovna-mesta/maser-v-zdraviliscu-radenci-mz-716980-716980/,"Družba Sava Turizem d.d. vabi v svojo ekipo na destinaciji Zdravilišče Radenci Maserja (m/ž).  Opis delovnega mesta   Naloge in odgovornosti: Izvajanje različnih vrst masaž in ostalih wellness storitev.    Delovni čas polni delovni čas   Pričakujemo   Zahtevana izobrazba                                    V.                     Zahtevane delovne izkušnje 0 - 1 leto   Od kandidata pričakujemo: Delovne izkušnje na področju opravljanja masaž. Aktivno znanje 1 tujega jezika. Komunikativnost, prijaznost, urejenost, strokovnost. Prodajno in tržno naravnanost.    Ponujamo   Delovno mesto ponuja: Dinamično in zanimivo delo v ustvarjalnem delovnem okolju. Zaposlitev za določen čas z možnostjo podaljšanja za nedoločen čas.    Oblika zaposlitve ali sodelovanja zaposlitev za določen čas   Poskusno delo: 2 meseca   Mesečno plačilo                               po dogovoru"
"Analitik v Laboratorijski kontroli, Upravljanje kakovosti (m/ž)",https://www.optius.com/iskalci/prosta-delovna-mesta/analitik-v-laboratorijski-kontroli-upravljanje-kakovosti-mz-717005-717005/,18.12.2019,02:01,17.12.2019,"KRKA, d.d., Novo mesto",Novo mesto,https://www.optius.com/iskalci/prosta-delovna-mesta/analitik-v-laboratorijski-kontroli-upravljanje-kakovosti-mz-717005-717005/,"Analitik v Laboratorijski kontroli, Upravljanje kakovosti (m/ž)"
Maser v avstrijskih hotelih ali wellness centrih (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/maser-v-avstrijskih-hotelih-ali-wellness-centrih-mz-716957-716957/,18.12.2019,02:01,17.12.2019,ZAVOD T.I.M. MURSKA SOBOTA,"Avstrija (Koroška, Tirol, Vorarlberg, Salzburg, ...)",https://www.optius.com/iskalci/prosta-delovna-mesta/maser-v-avstrijskih-hotelih-ali-wellness-centrih-mz-716957-716957/,"Sprejmite izziv in se podajte na delo, kot maser v avstrijskih hotelih in wellness centrih. EVOM Gastro PersonalSmo svetovalno podjetje z dolgoletnimi izkušnjami na področju mednarodnega poslovanja, še posebej na področju povezovanja slovenskih in avstrijskih podjetij.V zadnjem obdobju smo naše dejavnosti razširili na kadrovske storitve, ki so namenjene avstrijskim podjetjem dejavnim na področju gostinstva in hotelirstva. Delujemo tako, da za priznane avstrijske hotelirje opravljamo analizo in iskanje delovne sile ter jim priporočamo kvalitetni kader in tako uredimo za vas podpis pogodbe neposredno z avstrijskim podjetjem.Zakaj nam zaupati?Delujemo pošteno in strokovno, ter imamo večletne izkušnje na področju gostinskega osebja in številne zadovoljne stranke.  Pri nas sta v ospredju kakovost in diskretnost. Evom Gastro Personal vam nudi:celostno storitev do podpisa pogodbe, pomoč in svetovanje med trajanjem dela, skrb za spoštovanje delodajalcev pri dogovorjenih zadevah.  Opis delovnega mesta   Naloge in odgovornosti: izvajanje različnih vrst in tehnik ročnih in aparaturnih masaž, oblog ter ostalih storitev za nego telesa in obraza, odgovorno in strokovno opravljanje dela, pripravljenost za delo v mednarodnem okolju in morebitno selitev v Avstrijo,  upoštevanje navodil delodajalca,    Delovni čas polni delovni čas   Pričakujemo   Zahtevane delovne izkušnje 1 - 3 let   Od kandidata pričakujemo: ustrezno izobrazbo, certifikat o nacionalni poklicni kvalifikaciji za poklic maser oz. potrdilo o opravljenem tečaju za maserje delovne izkušnje na podobnih delovnih mestih,  zahtevano je dobro znanje nemškega jezika, urejeno osebo, ki zna poskrbeti za gosta in urejeno delovno mesto, osebo z željo po novem znanju in izzivu, vestno delo in spoštovanje dogovorov,    Ponujamo   Delovno mesto ponuja: Delodajalci v Avstriji vam nudijo:plačilo od 1.450,00 EUR naprej,   nočitev in prehrana običajno zagotovljena s strani delodajalca, ob tem vam pripadajo še vse ugodnosti zaposlenih v Avstriji  (kot so: sorazmerni del 13. in 14. plače; nadurno delo plačano po posebni tarifi,idr.)     Oblika zaposlitve ali sodelovanja zaposlitev za določen čas   Mesečno plačilo                               po dogovoru"
Dokumentalist (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/dokumentalist-mz-716961-716961/,18.12.2019,02:01,17.12.2019,Belimed d.o.o.,Grosuplje,https://www.optius.com/iskalci/prosta-delovna-mesta/dokumentalist-mz-716961-716961/,
Prodajalec (m/ž) - Ljubljana,https://www.optius.com/iskalci/prosta-delovna-mesta/prodajalec-mz-ljubljana-717001-717001/,18.12.2019,02:01,17.12.2019,TEDi Betriebs d.o.o.,Ljubljana,https://www.optius.com/iskalci/prosta-delovna-mesta/prodajalec-mz-ljubljana-717001-717001/,Prodajalec (m/ž) - Ljubljana
Prodajalec (m/ž) - Velenje,https://www.optius.com/iskalci/prosta-delovna-mesta/prodajalec-mz-velenje-717002-717002/,18.12.2019,02:01,17.12.2019,TEDi Betriebs d.o.o.,Velenje,https://www.optius.com/iskalci/prosta-delovna-mesta/prodajalec-mz-velenje-717002-717002/,Prodajalec (m/ž) - Velenje
