VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,SourceLink,Content
Operater v klicnem centru Volvo (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/operater-v-klicnem-centru-volvo-mz-728257-728257/,29.04.2020,02:01,28.04.2020,VCAG d.o.o. (VOLVO),"
					Ljubljana
				",https://www.optius.com/iskalci/prosta-delovna-mesta/operater-v-klicnem-centru-volvo-mz-728257-728257/,
Vodja klicnega centra Volvo (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/vodja-klicnega-centra-volvo-mz-728256-728256/,29.04.2020,02:01,28.04.2020,VCAG d.o.o. (VOLVO),"
					Ljubljana
				",https://www.optius.com/iskalci/prosta-delovna-mesta/vodja-klicnega-centra-volvo-mz-728256-728256/,
Vzdrževalec za strojne inštalacije (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/vzdrzevalec-za-strojne-instalacije-mz-728248-728248/,29.04.2020,02:01,28.04.2020,Arcont d. d.,"
					Gornja Radgona
				",https://www.optius.com/iskalci/prosta-delovna-mesta/vzdrzevalec-za-strojne-instalacije-mz-728248-728248/,"So Vaše interesno področje vzdrževalni procesi? Iščete razgibano delo, kjer se naloge ne ponavljajo, kjer vsak dan prinese kaj novega? Imate znanje in veselje s področja strojnih inštalacij, montaže in servisiranja sistemov ogrevanja, vodovoda, tehnološkega zraka in plinskih napeljav?Če so vaši odgovori pritrdilni, potem se nam vsekakor javite, iščemo prav vas! Opis delovnega mesta   Naloge in odgovornosti: preventivno vzdrževalna dela na strojnih inštalacijah: vodovodno omrežje, razvod tehnološkega zraka, toplovodni ogrevalni sistem, tehnološki plini, posodabljanje in nadgradnja strojnih napeljav, prilagajanje novim tehnološkim procesom, vzdrževanje cevovodov v hali površinske zaščite, sodelovanje z ostalimi vzdrževalci pri diagnostiki in vzdrževalnih delih na raznorazni tehnološki opremi, za zagotavljanje varnih in učinkovitih proizvodnih in drugih procesov, sodelovanje z zunanjimi servisnimi službami.    Pričakujemo   Od kandidata pričakujemo: interes na področju vzdrževalnih procesov znanje in veselje s področja strojnih inštalacij, montaže in servisiranja sistemov ogrevanja, vodovoda, tehnološkega zraka in plinskih napeljav    Ponujamo   Delovno mesto ponuja: delo v ekipi vzdrževalcev, ki cenijo dobre odnose in medsebojno pomoč, večji del nalog boste opravili v dopoldanskem delovnem času, po vnaprej narejenem razporedu pa občasno tudi izmenjaje s sodelavci v popoldanski ali nočni izmeni, večino koriščenja dopusta na dneve po svoji izbiri, zaposlitev za nedoločen čas po uspešni preizkusni dobi in zaključenem uvajanju, dogovorili se bomo za konkurenčno plačilo in pogoje dela, datum začetka dela bomo uskladili z vami."
Varnostnik  (m/ž) ,https://www.optius.com/iskalci/prosta-delovna-mesta/varnostnik-mz-728240-728240/,29.04.2020,02:01,28.04.2020,Varovanje Galekom d.o.o.,"
					Ljubljana, Logatec, Postojna, Koper, Grosuplje, Vrhnika, Kočevje, Domžale, Nova Gorica
				",https://www.optius.com/iskalci/prosta-delovna-mesta/varnostnik-mz-728240-728240/,"V podjetje GALEKOM vabimo vse ki imajo pozitiven odnos do dela, so komunikativni, ambiciozni se veselijo izzivov, ter jih veseli delovno mesto varnostnik. Pogoj je opravljen NPK za varnostnika.  Opis delovnega mesta   Naloge in odgovornosti: varovanje objektov in premoženja.    Delovni čas polni delovni čas   Pričakujemo   Zahtevane delovne izkušnje 0 - 1 leto   Od kandidata pričakujemo: komunikativne in urejene kandidate ki jih veseli delo varnostnika, npk varnostnik je pogoj za prijavo na delovno mesto.    Ponujamo   Delovno mesto ponuja: zaposlitev za določen čas z možnostjo podaljšanja.    Poskusno delo: 3 mesece   Mesečno plačilo                               po dogovoru                                                                         Stimulativno plačilo glede na rezultate dela."
Vodovodni inštalater (m/ž) ,https://www.optius.com/iskalci/prosta-delovna-mesta/vodovodni-instalater-mz-728245-728245/,29.04.2020,02:01,28.04.2020,Arcont d. d.,"
					Gornja Radgona
				",https://www.optius.com/iskalci/prosta-delovna-mesta/vodovodni-instalater-mz-728245-728245/,"K sodelovanju vabimo vse zainteresirane. Predvsem pa tiste, ki ste se naveličali dela na terenu, v vseh vremenskih pogojih in nepredvidljivega urnika. Če vas mika urejen delovnik v moderno opremljeni proizvodnji uspešnega avstrijskega koncerna, potem je to prava priložnost za vas! Opis delovnega mesta   Naloge in odgovornosti: Montaža vodovodnih inštalacij v bivalne enote. Delo poteka v proizvodnji na sedežu podjetja, v Gornji Radgoni.   Pričakujemo   Od kandidata pričakujemo: delovne izkušnje s podobnimi deli; ročne spretnosti, natančnost, vestnost pri delu; zanesljivost, skrbnost in natančnost.    Ponujamo   Delovno mesto ponuja: Dobre delovne pogoje v moderni proizvodnji in 8-urni delovnik; Zaposlitev v zanesljivem in poslovno uspešnem podjetju; Začetek po dogovoru; Delovno razmerje s preizkusno dobo in možnostjo zaposlitve za nedoločen čas."
Prodajalec (m/ž) - Domžale,https://www.optius.com/iskalci/prosta-delovna-mesta/prodajalec-mz-domzale-728247-728247/,29.04.2020,02:01,28.04.2020,JYSK d.o.o.,"
					Domžale
				",https://www.optius.com/iskalci/prosta-delovna-mesta/prodajalec-mz-domzale-728247-728247/,"JYSK se je razvil iz ene trgovine na Danskem. Od leta 1979 do danes je odprl vrata več kot 2800 trgovin povsod po svetu. Da bi zagotovili daljni razvoj, iščemo najboljše zaposlene.Izkoristite to odlično priložnost in postanite del JYSK-a. Če prinesete predanost, boste dobili možnost. Opis delovnega mesta   Naloge in odgovornosti: JYSK išče predanega Prodajalca.Ste pripravljeni dati vse od sebe, da bi naredili prodajo? Ali radi delate v dinamičnem okolju s polno izzivov? Uživate v skupinskem delu? Če je Vaš odgovor da, ste Vi oseba, ki jo iščemo.   Pričakujemo   Od kandidata pričakujemo: Vi prinašate predanost in … želite prodajati  postavite kupca na prvo mesto in jim ponudite nepozabno izkušnjo  marljivo delate in ste aktivni timski igralec  napredujete v delu in dinamičnem okolju  imate motivacijo in ambicije, da zgradite kariero v JYSK-u    Ponujamo   Delovno mesto ponuja: Vi dobivate priložnosti in mi Vam ponujamo …privlačne bonuse kot nagrado za odlično prodajo in rezultate priložnost za razvoj in prvorazredne praktične treninge možnost, da tekmujete, zmagujete in slavite odlične uspehe vrhunsko kulturo podjetja Potrebujete več informacij? Pritisnite tukaj in si preberite več o JYSK-u kot tudi o delovnem mestu ter spoznajte enega od naših prodajalcev [LINK]"
Project manager junior (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/project-manager-junior-mz-728225-728225/,29.04.2020,02:01,28.04.2020,Evropsko združenje za teritorialno sodelovanje Gorizia - Nova Gorica - Šempeter-Vrtojba,"
					Nova Gorica
				",https://www.optius.com/iskalci/prosta-delovna-mesta/project-manager-junior-mz-728225-728225/,"EZTS GO - Evropsko združenje za teritorialno sodelovanje »Območje občin: Comune di Gorizia (I), Mestna občina Nova Gorica (Slo) in Občina Šempeter-Vrtojba (Slo)« obvešča, da je z odločbo št. 24 z dne 16. 4. 2020, napovedan izbor visoko specializiranega strokovnjaka za samostojno delo z izkušnjami za izvedbo projektnih dejavnosti (project manager junior) v fazi izbora kandidature Nove Gorice in Gorice za Evropsko prestolnico kulture leta 2025 (ECOC 2025).CELOTEN RAZPIS SI LAHKO OGLEDATE TUKAJ: Razpis-Project-manager-jr2.pdf  VEČ O RAZPISU Opis delovnega mesta   Naloge in odgovornosti: Izbrani izvajalec bo samostojno in brez odnosa podrejenosti sodeloval z EZTS GO kot project manager junior za kandidaturo Nove Gorice in Gorice za Evropsko prestolnico kulture leta 2025.Podrobnejša predstavitev nalog izvajalca:podpora članom delovne skupine pri izvajanju aktivnosti; poročanje projektnih aktivnostih; spremljanje projekta tako z vidika dejavnosti kot tudi s finančne strani; organizacija dogodkov v sodelovanju z drugimi člani delovne skupine; podpora communication managerju pri sestavi vsebin in upravljanju spletne strani in družbenih omrežij. Za zgoraj omenjene dejavnosti je potrebna prisotnost na samem kraju (Nova Gorica, Gorica alidruga lokacija, o kateri se stranki naknadno dogovorita), 2-3 krat na teden.Seznam dejavnosti je zgolj indikativen in ni dokončen. Naloge izvajalca lahko poleg zgoraj opisanih vključujejo še druge dopolnilne in/ali podobne dejavnosti glede na izkazane potrebe.   Pričakujemo   Od kandidata pričakujemo: Splošni pogojiDržavljanstvo države članice EU; Kandidat ima državljanske in politične pravice; Odsotnost kazenske obsodbe in / ali statusa prepovedi in / ali preventivnih ali varnostnih ukrepov; Kandidat ni bil odpuščen, razrešen ali odpoklican z delovnega mesta ali sodelovanja v javni upravi (v nasprotnem primeru navesti razloge razrešitve predhodnih odnosov z javno upravo); Kandidat ni v konfliktu interesov z EZTS GO; Takojšnja razpoložljivost za prevzem nalog. Specifični strokovni pogoji:Izobrazba v skladu z Ministrskim odlokom št. 509 z dne 3. novembra 1999 o novem študijskem sistemu, torej 1. bolonjska stopnja oziroma univerzitetna izobrazba (prejšnja) pridobljena v Italiji ali v tujini za študije enakovredne izobrazbi priznani s strani Republike Italije. ALI: Vsaj 36 (tudi nezaporednih) mesecev delovnih izkušenj, potrjenih s pogodbami o zaposlitvi, in sicer kot zaposlena oseba ali s pogodbenim sodelovanjem Odlično znanje slovenskega jezika (najmanj evropska raven C1 razumevanje, govorjenje, pisno sporočanje); Dobro znanje angleškega jezika (najmanj evropska raven B1 razumevanje, govorjenje, pisnosporočanje); Dobro znanje italijanskega jezika (najmanj evropska raven B1 razumevanje, govorjenje,pisno sporočanje); Sposobnost uporabe Interneta in osnovnih orodij MS Office ali podobno. Kandidati morajo imeti navedene pogoje v trenutku zapadlosti roka za oddajo dokumentacije v okviru tega razpisa, sicer bodo izključeni iz postopka.   Ponujamo   Delovno mesto ponuja: EZTS GO bo sklenil pogodbo z izbranim kandidatom za znesek predviden v tem razpisu. Pogodba se bo izvajala v skladu s postopki predvidenimi v italijanski zakonodaji.Objava tega razpisa na noben način ne zavezuje EZTS GO k dodelitvi nalog. Do podpisa pogodbe lahko EZTS GO po svoji presoji prekine postopek, pri čemer kandidati ne morejo uveljavljati nobene pravice."
Urednik tehnične dokumentacije (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/urednik-tehnicne-dokumentacije-mz-728227-728227/,29.04.2020,02:01,28.04.2020,Belimed d.o.o.,"
					Grosuplje
				",https://www.optius.com/iskalci/prosta-delovna-mesta/urednik-tehnicne-dokumentacije-mz-728227-728227/,
Strokovni sodelavec I v PC2 (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/strokovni-sodelavec-i-v-pc2-mz-728215-728215/,29.04.2020,02:01,28.04.2020,BIA Separations d.o.o.,"
					Ajdovščina
				",https://www.optius.com/iskalci/prosta-delovna-mesta/strokovni-sodelavec-i-v-pc2-mz-728215-728215/,"Vodilni svetovni proizvajalec kromatografskih kolon in ponudnik inovativnih tehnologij za proizvodnjo bioloških zdravil, BIA Separations d.o.o., ponuja zaposlenim in kandidatom za zaposlitev  prijetno in varno delovno okolje, priložnost za osebni in strokovni razvoj, sodelovanje pri mednarodnih projektih in zaposlitev za nedoločen čas. Opis delovnega mesta   Naloge in odgovornosti: Opis delovnega mesta:izvajanje analiz s področja tekočinske kromatografije (HPLC) vrednotenje in interpretacija rezultatov, priprava poročil in vodenje laboratorijskih dnevnikov vodenje in sodelovanje na projektih skrbništvo in priprava navodil za uporabo laboratorijske opreme izvajanje del v skladu z internimi akti in predpisi kakovostno ter pravočasno izvajanje postopkov in metod ter nalog po naročilu nadrejenega izvajanje drugih del po nalogu in zadolžitvah nadrejenega in direktorja    Delovni čas polni delovni čas   Pričakujemo   Zahtevane delovne izkušnje 1 - 3 let   Od kandidata pričakujemo: visokošolska oz univerzitetna izobrazba kemijske, biokemijske, farmacevtske oz druge ustrezne naravoslovne smeri pričakujemo  zanesljivost, natančnost, samoiniciativnost, pozitiven odnos in odgovornost do dela in sodelavcev ter dobro sodelovanje v timu poznavanje tekočinske kromatografije poznavanje analiz bioloških molekul željeno poznavanje masne spektrometrije (LC-MS) aktivno znanje angleškega jezika poznavanje orodja Microsoft Office željene so delovne izkušnje v ANALITSKEM LABORATORIJU.    Ponujamo   Delovno mesto ponuja: Zaposlenim ponujamo prijetno in varno delovno okolje, priložnost za osebni in strokovni razvoj, sodelovanje pri mednarodnih projektih. Zaposlitev za nedoločen čas.   Poskusno delo: 6 mesecev"
Študent za prodajo sladoleda (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/student-za-prodajo-sladoleda-mz-728216-728216/,29.04.2020,02:01,28.04.2020,Hlebček d.o.o.,"
					Maribor, Maribor, Tezno
				",https://www.optius.com/iskalci/prosta-delovna-mesta/student-za-prodajo-sladoleda-mz-728216-728216/,"Hlebček d.o.o., podjetje z dolgoletno tradicijo pekarske dejavnosti ponuja le najboljše od kruha in drugega pekovskega peciva. Zaradi širitve ponudbe na sladoled, ki ga bomo sami prozvajali, iščemo osebi za prodajo le tega. Prodaja bo potekala v trgovinici na Prvomajski ulica 25 v Mariboru (Tezno).  Opis delovnega mesta   Naloge in odgovornosti: prodaja sladoleda  skrb za urejenost in čistost trgovinice skrb za blagajno nadzor nad stanjem zalog    Delovni čas po dogovoru   Pričakujemo   Od kandidata pričakujemo: izrecne delovne izkušnje niso zahtevane, zaželena pa je komunikativnost, organiziranost, urejenost  ter veselje do tovrstnega dela.       Ponujamo   Delovno mesto ponuja: samostojno delo delo po dogovoru redno plačilo    Oblika zaposlitve ali sodelovanja študentsko delo"
