VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,SourceLink,Content
Pleskar (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/pleskar-mz-718486-718486/,09.01.2020,02:01,08.01.2020,Varis Lendava d.o.o.,Lendava,https://www.optius.com/iskalci/prosta-delovna-mesta/pleskar-mz-718486-718486/,"V podjetju VARIS Lendava d.o.o. se ukvarjamo s kompleksnimi projekti, ki pomenijo neprestano dokazovanje strokovnosti, predanosti delu in našim naročnikom. Številni ugledni naročniki širom Evrope zaupajo našim izdelkom in storitvam, zato gradimo na močni povezanosti podjetja in nadaljnjem razvoju naše ekipe. Opis delovnega mesta   Naloge in odgovornosti: čiščenje in pripravljanje sten in drugih površin zgradb za pleskanje ali lepljenje tapet; izbiranje in pripravljanje barv za zahtevane odtenke s pripravo pigmentov in dodatkov; nanašanje ali razprševanje barve, laka in podobnih materialov na površine, napeljave in opremo zgradb; merjenje in lepljenje tapet ali drugih tkanin na notranje stene in strope; nanašanje barv, lakov in premazov na površine z uporabo čopičev, valjev in razpršil.    Delovni čas polni delovni čas   Pričakujemo   Zahtevane delovne izkušnje 0 - 1 leto   Od kandidata pričakujemo: srednje poklicna ali nižja poklicna izobrazba tehnične smeri, vozniški izpit B-kategorije, fleksibilnost, odgovornost, zanesljivost, komunikativnost, samostojnost.    Ponujamo   Delovno mesto ponuja: zaposlitev za določen čas, z možnostjo zaposlitve za nedoločen čas, urejeno delovno okolje, redno in stimulativo plačilo.    Mesečno plačilo                               po dogovoru                                                                         izjemno stimulativno plačilo"
Koordinator zunanje montaže (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/koordinator-zunanje-montaze-mz-718485-718485/,09.01.2020,02:01,08.01.2020,Varis Lendava d.o.o.,"na sedežu družbe v Lendavi in terensko delo v tujini (Nemčija, Švica, Avstrija,...)",https://www.optius.com/iskalci/prosta-delovna-mesta/koordinator-zunanje-montaze-mz-718485-718485/,"V podjetju VARIS Lendava d.o.o. se ukvarjamo s kompleksnimi projekti, ki pomenijo neprestano dokazovanje strokovnosti, predanosti delu in našim naročnikom. Številni ugledni naročniki širom Evrope zaupajo našim izdelkom in storitvam, zato gradimo na močni povezanosti podjetja in nadaljnjem razvoju naše ekipe.Podjetje zaposli osebo z delovnimi izkušnjami na tehničnem področju, ki je pripravljena opravljati delo na terenu. Opis delovnega mesta   Naloge in odgovornosti: kontaktira, se dogovarja in usklajuje z naročniki/investitorji glede izvedbe zunanje montaže, odprav pomanjkljivosti  in reševanja reklamacij na posameznih objektih, skrbi za pravočasno dobavo materiala na gradbišča, po potrebi izvaja dela neposredno na gradbišču, vodi ustrezne evidence v zvezi z izvajanjem del zunanje montaže, izdeluje elaborate montaže in analize, skrbi za pravočasne napotitve delavcev na gradbišča ter ureja vse potrebno v zvezi z napotitvami s posameznimi službami v podjetju, izvaja kontrolo izvedenih del in izdeluje analize, spremlja zakone in predpise, ki se nanašajo na njegovo delo in skrbi za izvajanje istih, izdeluje plane materiala, delavskih in strojnih kapacitet za proizvodnjo gotovih kopalnic in gradbenih elementov, določa prioritetni red planskih nalog v skladu z letnim, kvartalnim, mesečnim oziroma tedenskim planom proizvodnje, analizira in skrbi za izvršitev planov, porabo materiala in izkoriščenost kapacitet v proizvodnji in zunanji montaži, opravlja naloge v zvezi z odpremo na gradbišča (objekte) – organizacija prevozov, ažurno vodi dokumentacijo za objekte, planira in organizira izvedbo del na objektih, kontaktira s predstavniki naročnikov.    Delovni čas polni delovni čas   Pričakujemo   Zahtevana izobrazba                                    V.,                                    VI/1.,                                    VI/2.                     Zahtevane delovne izkušnje 1 - 3 let   Od kandidata pričakujemo: delovne izkušnje na tehniškem področju, znanje nemškega jezika, pripravljenost za delo na terenu, ustrezno izobrazbo, izpit B kategorije, računalniško znanje, sposobnost vodenja skupin, resnost in pripravljenost na delo, občutek za odgovornost in delo v timu.    Ponujamo   Delovno mesto ponuja: zaposlitev za določen čas s poskusnim delom z možnostjo zaposlitve za nedoločen čas, delo v urejenem okolju v stabilni in dinamični delovni sredini, možnost osebnega in poklicnega razvoja, usposabljanje za delo, redna in stimulativna plača, možnost napredovanja.    Poskusno delo: 6 mesecev   Mesečno plačilo                               po dogovoru                                                                         plačilo, skladno z zakonodajo države, v katero bo delavec poslan"
Sobarica m/ž,https://www.optius.com/iskalci/prosta-delovna-mesta/sobarica-mz-718491-718491/,09.01.2020,02:01,08.01.2020,Golte d.o.o.,"Mozirje, Golte",https://www.optius.com/iskalci/prosta-delovna-mesta/sobarica-mz-718491-718491/,"Golte hotel & mountain resort je priljubljeno gorsko središče, ki skozi vse leto obiskovalcem nudi številne storitve na področju turizma.V svojem delovnem okolju razpisujemo prosto delovno mesto: Sobarico (m/ž). Opis delovnega mesta   Naloge in odgovornosti: čiščenje poslovnih, gostinskih in nastanitvenih prostorov (sob); pospravljanje in prezračevanje sob; dnevno vzdrževanje talnih in steklenih površin ter omar; nameščanje higienskih pripomočkov v sobah in sanitarijah; odnašanje smeti in embalaže na za to določeno mesto; ostala opravila po nalogu nadrejenega.    Delovni čas polni delovni čas   Pričakujemo   Zahtevane delovne izkušnje 0 - 1 leto   Od kandidata pričakujemo: zanesljivost; resnost; komunikativnost; prijaznost; urejenost.    Ponujamo   Delovno mesto ponuja: zaposlitev za določen čas redno in dobro plačilo; urejene delovne razmere; delo v prijetnem kolektivu.    Mesečno plačilo                               po dogovoru"
Receptor m/ž,https://www.optius.com/iskalci/prosta-delovna-mesta/receptor-mz-718490-718490/,09.01.2020,02:01,08.01.2020,Golte d.o.o.,Golte,https://www.optius.com/iskalci/prosta-delovna-mesta/receptor-mz-718490-718490/,"Hotel Golte**** je priljubljeno gorsko središče, ki skozi vse leto nudi obiskovalcem številne storitve na področju turizma. Opis delovnega mesta   Naloge in odgovornosti: Za 4* hotelski in restavracijski kompleks v Savinjski dolini zaposlimo sodelavca za delovno mesto Receptor, ki bo predstavljal visok standard naših storitev.Delovno mesto bo zajemalo:delo na recepciji hotela (sprejem gostov, skrb za potrebe gostov, sprejem telefonskih klicev), podpora zaposlenim, skrb za pošto, podpora finančnemu oddelku, oblikovanje dokumentacije, ponudb, druga administrativna dela.    Delovni čas polni delovni čas   Pričakujemo   Zahtevane delovne izkušnje 1 - 3 let   Od kandidata pričakujemo: urejenost in prijeten videz, strokovne receptorske izkušnje v hotelskem okolju, dobra organizacija in komunikacija,  izrazita osredotočenost na stranke, motiviranost in priprava na delo v stresnih situacijah, tekoče znanje angleškega jezika in tekoče znanje vsaj še enega tujega jezika (zaželeno hrvaški, italijanski ali nemški jezik). Zahtevano je:vozniški izpit B kategorije, dobro poznavanje računalniških programov (delo s preglednicami, bazami podatkov, poznavanje računalniških omrežij, poznavanje operacijskih sistemov, računalniško oblikovanje).    Ponujamo   Delovno mesto ponuja: zaposlitev za določen čas z možnostjo podaljšanja, redno plačilo, dinamično delo v prijetnem kolektivu.    Poskusno delo: 3 mesece   Mesečno plačilo                               po dogovoru"
Vodja nastanitev m/ž,https://www.optius.com/iskalci/prosta-delovna-mesta/vodja-nastanitev-mz-718487-718487/,09.01.2020,02:01,08.01.2020,Golte d.o.o.,"Mozirje, Golte",https://www.optius.com/iskalci/prosta-delovna-mesta/vodja-nastanitev-mz-718487-718487/,"Na visoki gorski planoti, od koder se odpirajo brezmejni razgledi na Kamniško-Savinjske Alpe, doživetja nimajo meja. V osrčju gora je vsak dan, ne glede na letni čas, lahko prav takšen, kakršnega si želite. Turistično rekreacijski center Golte je znal združiti naravne danosti s sodobno in živahno turistično ponudbo. V svojo ekipo vabimo Vodjo nastanitev (m/ž). Opis delovnega mesta   Naloge in odgovornosti: organiziranje in koordinacija dela v recepciji vodenje čistilk in sobaric vodenje poslovanja v recepciji - vodenje hotelskih blagajn, pologi gotovine in vrednostnih papirjev sestava plana dela v recepciji vodenje evidence knjige gostov informiranje gostov, potrjevanje naročil in rezervacij direktna prodaja priprava ponudb nabava pisarniškega materiala in materiala za potrebe čiščenja kontrola spremljanja in racionalizacija stroškov ostala dela po naročilu nadrejenega    Delovni čas polni delovni čas   Pričakujemo   Zahtevane delovne izkušnje 1 - 3 let   Od kandidata pričakujemo: zanesljivost resnost komunikativnost prijaznost urejenost zaželeni kandidati z delovnimi izkušnjami in znanji več tujih jezikov    Ponujamo   Delovno mesto ponuja: zaposlitev za nedoločen čas s poskusno dobo 6 mesecev redno in dobro plačilo urejene delovne razmere delo v prijetnem kolektivu    Mesečno plačilo                               po dogovoru"
Operater na CNC krivilnem stroju (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/operater-na-cnc-krivilnem-stroju-mz-718482-718482/,09.01.2020,02:01,08.01.2020,Metrel Mehanika d.o.o.,"Horjul (8 km iz Vrhnike, 20 km iz Ljubljane)",https://www.optius.com/iskalci/prosta-delovna-mesta/operater-na-cnc-krivilnem-stroju-mz-718482-718482/,"Podjetje Metrel Mehanika d.o.o. je dejavno na področju kovinske predelovalne industrije. Začetki podjetja segajo v leto 1956. Danes podjetje zaposluje 180 ljudi.Naš namen in cilj je zadovoljiti zahteve naših naročnikov tako po kakovosti kot po dogovorjenem roku izdelave.Za okrepitev trenutne ekipe ob vedno večjem obsegu naročil v svojo sredino vabimo novega, prizadevnega in zagnanega posameznika z nekaj kilometrine v kovinski industriji in pripravljenostjo na osvajanje novih znanj. Opis delovnega mesta   Naloge in odgovornosti: izdelava izdelkov iz pločevine na CNC krivilnem stroju po tehnični dokumentaciji in prepisanih tehnoloških postopkih, priklic programa na stroj, osnovne nastavitve stroja, avtokontrola obdelovancev, izdelava malih do srednjih serij.    Pričakujemo   Od kandidata pričakujemo: srednjo strokovno izobrazbo, smer strojništvo/obdelava kovin/mehatronika, NPK - operater/operaterka na CNC-stroju, 1 leto delovnih izkušenj, dobro znanje slovenskega jezika, vozniški izpit B kategorije.    Ponujamo   Delovno mesto ponuja: polni delovni čas, dvoizmensko delo (6h - 14h, 14h - 22h), delovna vsaka druga sobota, 3 mesece poskusnega dela, tekoče izplačilo nadur.    Oblika zaposlitve ali sodelovanja zaposlitev za določen čas   Poskusno delo: 3 mesece   Mesečno plačilo                               po dogovoru                                                                         dodatne ugodnosti: dodatno prostovoljno pokojninsko zavarovanje, 13. plača, aktivno športno društvo, neformalna druženja, zagotovljeno parkirno mesto"
Skladiščnik (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/skladiscnik-mz-718471-718471/,09.01.2020,02:01,08.01.2020,DEKRA zaposlitev d.o.o.,Ljubljana in okolica,https://www.optius.com/iskalci/prosta-delovna-mesta/skladiscnik-mz-718471-718471/,"DEKRA ZAPOSLITEV d.o.o. je agencija za posredovanje pri zaposlovanju, raziskovanje tržišča in javnega mnenja ter nudenje intelektualnih storitev.Za našega naročnika, uspešno slovensko gradbeno podjetje, iščemo:Skladiščnik (m/ž)Kraj dela: Ljubljana in okolica Opis delovnega mesta   Naloge in odgovornosti: sortiranje vodovodnega in kanalizacijskega materiala po policah skladišča, vodenje evidence zalog materiala, izdajanje in prevzemanje materiala, priprava materiala in spremnih dokumentov za prevzem, knjiženje prevzema in izdaje materiala, pospravljanje in vzdrževanje čistoče skladišča, nalaganje in razlaganje materiala z viličarjem s kamiona, točenje goriva v vozila, vodenje evidence dnevnih količin zaloge goriva.    Pričakujemo   Od kandidata pričakujemo: najmanj osnovnošolska stopnja izobrazbe, vozniški izpit B kategorije, odgovornost, samostojnost in fleksibilnost, komunikativnost in pripravljenost za timsko delo.    Ponujamo   Delovno mesto ponuja: redno plačilo in zaposlitev za določen čas, z možnostjo dolgoročnega sodelovanja, delo v uspešnem podjetju z urejenim delovnim okoljem."
Prodajni predstavnik (m/ž) za Hrvaško - 1 oseba,https://www.optius.com/iskalci/prosta-delovna-mesta/prodajni-predstavnik-mz-za-hrvasko-1-oseba-718422-718422/,09.01.2020,02:01,08.01.2020,INPRO d.o.o. Novo mesto,Novo mesto,https://www.optius.com/iskalci/prosta-delovna-mesta/prodajni-predstavnik-mz-za-hrvasko-1-oseba-718422-718422/,"Inpro d.o.o. Novo mesto je ponudnik konkurenčnih storitev s področja vsestranske obdelave zraka, izposoje in montaže šotorov ter industrijskih objektov, fotovoltaike in vseh podpornih poslovnih področij.V uspešen kolektiv podjetja Inpro d.o.o. Novo mesto vabimo novega sodelavca, za zasedbo delovnega mesta Prodajni predstavnik (m/ž) za Hrvaško - 1 oseba. Opis delovnega mesta   Naloge in odgovornosti: Iskanje novih kupcev in novih poslov za vse prodajne programe podjetja, vzpostavljanje, vzdrževanje in krepitev poslovnih kontaktov in strateških odnosov s kupci, samostojno pripravljanje ponudb in projektov, spremljanje in zaključevanje poslov, poprodajne aktivnosti, sodelovanje pri izdelavi planov prodaje in doseganju plana, izvajanje tržnih raziskav, priprava sistemskih tehničnih rešitev in ponudb, sklepanje pogodb, svetovanje strankam, sodelovanje pri marketinških aktivnostih, vodenje projektov v okviru prodajnih aktivnosti.    Pričakujemo   Od kandidata pričakujemo: Vsaj 2 leti delovnih izkušenj na področju prodaje, organizacijske sposobnosti, zanesljivost in odgovornost, sposobnost timskega sodelovanja, dobro poznavanje sodobnih informacijskih in komunikacijskih tehnologij, zaželena vsaj višja stopnja izobrazbe ekonomske ali tehnične smeri, aktivno znanje hrvaškega jezika, pripravljenost terenskega dela, prodornost, prodajne in pogajalske sposobnosti, izpit B-kategorije.    Ponujamo   Delovno mesto ponuja: Delo v zelo uspešnem podjetju, stimulativno nagrajevanje, možnost osebne rasti, izobraževanja ter napredovanja, prijetno delovno okolje, možnost dolgoročne zaposlitve."
Prodajni predstavnik (m/ž) za Slovenijo - 2 osebi,https://www.optius.com/iskalci/prosta-delovna-mesta/prodajni-predstavnik-mz-za-slovenijo-2-osebi-718412-718412/,09.01.2020,02:01,08.01.2020,INPRO d.o.o. Novo mesto,Novo mesto,https://www.optius.com/iskalci/prosta-delovna-mesta/prodajni-predstavnik-mz-za-slovenijo-2-osebi-718412-718412/,"Inpro d.o.o. Novo mesto je ponudnik konkurenčnih storitev s področja vsestranske obdelave zraka, izposoje in montaže šotorov ter industrijskih objektov, fotovoltaike in vseh podpornih poslovnih področij.V uspešen kolektiv podjetja Inpro d.o.o. Novo mesto vabimo novega sodelavca, za zasedbo delovnega mesta Prodajni predstavnik (m/ž) za Slovenijo - 2 osebi. Opis delovnega mesta   Naloge in odgovornosti: Iskanje novih kupcev in novih poslov za vse prodajne programe podjetja, vzpostavljanje, vzdrževanje in krepitev poslovnih kontaktov in strateških odnosov s kupci, samostojno pripravljanje ponudb in projektov, spremljanje in zaključevanje poslov, poprodajne aktivnosti, sodelovanje pri izdelavi planov prodaje in doseganju plana, izvajanje tržnih raziskav, priprava sistemskih tehničnih rešitev in ponudb, sklepanje pogodb, svetovanje strankam, sodelovanje pri marketinških aktivnostih, vodenje projektov v okviru prodajnih aktivnosti.    Pričakujemo   Od kandidata pričakujemo: Vsaj 2 leti delovnih izkušenj na področju prodaje, organizacijske sposobnosti, zanesljivost in odgovornost, sposobnost timskega sodelovanja, dobro poznavanje sodobnih informacijskih in komunikacijskih tehnologij, zaželena vsaj višja stopnja izobrazbe ekonomske ali tehnične smeri, aktivno znanje angleškega jezika, pripravljenost terenskega dela, prodornost, prodajne in pogajalske sposobnosti, izpit B-kategorije.    Ponujamo   Delovno mesto ponuja: Delo v zelo uspešnem podjetju, stimulativno nagrajevanje, možnost osebne rasti, izobraževanja ter napredovanja, prijetno delovno okolje, možnost dolgoročne zaposlitve."
Strokovni sodelavec na področju računovodstva (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/strokovni-sodelavec-na-podrocju-racunovodstva-mz-718465-718465/,09.01.2020,02:01,08.01.2020,"Intersport ISI, d.o.o.",Naklo,https://www.optius.com/iskalci/prosta-delovna-mesta/strokovni-sodelavec-na-podrocju-racunovodstva-mz-718465-718465/,"Intersport je z več kot 5400 prodajalnami v 44 državah največja veriga prodajaln s športno opremo na svetu. V Sloveniji je INTERSPORT prisoten od leta 1999, ko je bila v Mercator centru v Ljubljani odprta prva prodajalna INTERSPORT. Danes najdete v Sloveniji 40 prodajaln INTERSPORT, kjer je športnim navdušencem in vsem, ki z rekreacijo skrbite za zdrav način življenja, na voljo najsodobnejša in kakovostna športna oprema po konkurenčnih cenah, sodobno prodajno okolje in storitve, s pomočjo katerih vam pomagamo izbrati izdelek po meri vaših zahtev in potreb.Več informacij o naših aktivnostih najdete tudi na www.intersport.si.Med sodelavce vabimo Strokovnega sodelavca (m/ž)na področju računovodstva Opis delovnega mesta   Naloge in odgovornosti: priprava dokumentacije za knjiženje, knjiženje prejetih računov in drugih poslovnih dogodkov, usklajevanje analitičnih evidenc in pomožnih poslovnih knjig, arhiviranje finančno-računovodske dokumentacije, administrativna dela, opravljanje drugih nalog v skladu s strokovno usposobljenostjo po navodilih nadrejenega.    Pričakujemo   Od kandidata pričakujemo: Iščemo kandidata/kandidatko z naslednjimi kompetencami:VI. stopnja izobrazbe, najmanj 3 leta delovnih izkušenj na podobnih delih, poznavanje orodij MS Office (Excel, Word), natančnost, samostojnost in ažurnost.    Ponujamo   Delovno mesto ponuja: razgibano in dinamično delo, zaposlitev s polnim delovnim časom za nedoločen čas s poskusno dobo 6 mesecev, urejene delovne pogoje."
