VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,SourceLink,Content
Pravni svetovalec (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/pravni-svetovalec-mz-726178-726178/,25.03.2020,02:01,24.03.2020,HOORAY STUDIOS d.o.o.,Ljubljana,https://www.optius.com/iskalci/prosta-delovna-mesta/pravni-svetovalec-mz-726178-726178/,"DEŽELA MALIH JUNAKOVzaradi rasti podjetja, povečanega obsega dela in širitve na nove trge v svoje vrste vabi nove SUPERjunake. V letu 2018 smo prodali skoraj pol milijona unikatnih personaliziranih knjig, na višku sezone tudi 18.000 na dan, in ustvarili 12 milijonov evrov prihodkov. Naš cilj je do konca leta 2020 pokriti večji del Evrope in Severne Amerike ter letno osrečiti več kot 2 milijona otrok. Pri uresničevanju svojega poslanstva v ekipi potrebujemo pomoč osebe, ki bo zavzela delovno mesto:PRAVNI SVETOVALEC Opis delovnega mesta   Naloge in odgovornosti: PREGLED TVOJIH JUNAŠKIH NALOG:pregled, pogajanje ter snovanje različnih mednarodnih poslovnih sporazumov, s fokusom na zasebnosti in skladnosti podatkov, samostojno oblikovanje korporativnih dokumentov za mednarodna podjetja, zagotavljanje skladnosti z lokalnimi korporativnimi zakoni, nudenje pomoči pri težavah v zvezi z davčno zakonodajo, pregled, pogajanje ter snovanje komercialnih sporazumov, samostojno nudenje pravnih nasvetov ter pravnih mnenj, priprava poslovnih in pravnih izjav, zbiranje in priprava podatkov ter dokumentov za postopke na sodiščih in drugih institucijah, podajanje nasvetov v zvezi z izkoriščanjem pravic intelektualne lastnine, skrb za podatke, uporaba in administracija pravno-relevantnih mednarodnih registrov in evidenc, oblikovanje copyright pogodb (za avtorje, ilustratorje, glasbenike, designerje ipd.), skrb za intelektualno lastnino na IT področju.    Pričakujemo   Od kandidata pričakujemo: TVOJE NADNARAVNE MOČI SO:univerzitetna izobrazba iz področja prava, odlično znanje angleškega jezika (delo večinoma poteka v angleškem jeziku), vsaj 3+ let delovnih izkušenj na področju mednarodnih poslovnih sporazumov, široka splošna razgledanost in sposobnost deduktivnega mišljenja, sposobnost dela v dinamični ekipi ter v nenehno spreminjajočem-se delovnem okolju, avtonomnost, temeljitost, iznajdljivost, predanost delu in podjetju, želja po novem znanju in izkušnjah. OSEBNOSTNO SI:radoveden/-na in brez strahu pred zastavljanjem vprašanj, nagnjen/-a k reševanju težav in ne kloneš pred izzivi, miren/-na tudi ob delu pod pritiskom.    Ponujamo   Delovno mesto ponuja: KAR TI PONUJAMO …… je roko na srce težko opisat z besedami! Najbolje se je prepričati na lastne oči. Vseeno pa lahko poskusimo z omembo glavnih razlogov, zakaj bi si želel/-a delati pri nas:redno zaposlitev za polni delovni čas, kvalitetno delovno opremo, prilagodljiv delovnik in možnost občasnega dela na daljavo, sproščeno delovno okolje z odličnim vzdušjem, dobro glasbo in neverjetnimi junaki z najrazličnejšimi nadnaravnimi močmi, ki so vedno pripravljeni priskočiti na pomoč, podpora pri razvijanju lastnih veščin in poklicni ter osebnostni rasti, in ker nam je mar za tvoje zdravje, je v kuhinji tedensko na voljo sveže sadje, različni kosmiči za zdrav zajtrk, kava, čaj in druga okrepčila."
Front - End razvijalec (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/front-end-razvijalec-mz-726176-726176/,25.03.2020,02:01,24.03.2020,HOORAY STUDIOS d.o.o.,Ljubljana,https://www.optius.com/iskalci/prosta-delovna-mesta/front-end-razvijalec-mz-726176-726176/,"DEŽELA MALIH JUNAKOVzaradi rasti podjetja, povečanega obsega dela in širitve na nove trge v svoje vrste vabi nove SUPERjunake. V letu 2018 smo prodali skoraj pol milijona unikatnih personaliziranih knjig, na višku sezone tudi 18.000 na dan, in ustvarili 12 milijonov evrov prihodkov. Naš cilj je do konca leta 2020 pokriti večji del Evrope in Severne Amerike ter letno osrečiti več kot 2 milijona otrok. Pri uresničevanju svojega poslanstva v ekipi potrebujemo pomoč osebe, ki bo zavzela delovno mesto:FRONT-END RAZVIJALEC Opis delovnega mesta   Naloge in odgovornosti: PREGLED TVOJIH JUNAŠKIH NALOG:razvoj front-end vmesnikov v HTML/CSS/JS, vzdrževanje obstoječe kode za front-end, tesno sodelovanje z designerji in editorji (postavitev in grafike), sodelovanje z back-end razvijalci za posredovanje podatkov, optimizacija kod za hitrost in prijetno uporabniško izkušnjo, oblikovanje mockup-ov, prototipov za demonstracijske namene, sledenje razvijajočim-se tehnologijam z namenom izboljševanja aplikacij, optimizacija produkta v skladu s  povratnimi informacijami uporabnikov, strmenje k zagotavljanju grafičnih standardov in konsistentnosti, oblikovanje mobilnih možnosti, konsistentno upoštevanje smernic znamke.    Pričakujemo   Od kandidata pričakujemo: TVOJE NADNARAVNE MOČI SO:odlično znanje angleškega jezika, mark-up jeziki, npr. HTML, styling jeziki, npr. CSS, SASS, SCSS, scripting jeziki, npr. JavaScript ali TypeScript (VueJS), poznavanje webpack, git in/ali podobnih orodji, poznavanje SEO principov,   smisel za estetiko, poznavanje software-a za grafični desing (npr. Photoshop), poznavanje razvojnega procesa od dizajna, developmenta do deploymenta, razumevanje težav s kompatibilnostjo na različnih brskalnikih ter poznavanje načinov za reševanje tovrstnih težav, visoka motivacija, vedoželjnost, sposobnost multitaskinga, učinkovito postavljanje prioritet.    Ponujamo   Delovno mesto ponuja: KAR TI PONUJAMO …… je roko na srce težko opisat z besedami! Najbolje se je prepričati na lastne oči. Vseeno pa lahko poskusimo z omembo glavnih razlogov, zakaj bi si želel/-a delati pri nas:konkurenčno plačilo, kvalitetno delovno opremo, prilagodljiv delovnik in možnost občasnega dela na daljavo, sproščeno delovno okolje z odličnim vzdušjem in neverjetnimi junaki z najrazličnejšimi nadnaravnimi močmi, ki so vedno pripravljeni priskočiti na pomoč, podpora pri razvijanju lastnih veščin in poklicni ter osebnostni rasti, in ker nam je mar za tvoje zdravje, je v kuhinji tedensko na voljo sveže sadje, različni kosmiči za zdrav zajtrk, kava, čaj in druga okrepčila."
Back - End razvijalec (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/back-end-razvijalec-mz-726173-726173/,25.03.2020,02:01,24.03.2020,HOORAY STUDIOS d.o.o.,Ljubljana,https://www.optius.com/iskalci/prosta-delovna-mesta/back-end-razvijalec-mz-726173-726173/,"DEŽELA MALIH JUNAKOVzaradi rasti podjetja, povečanega obsega dela in širitve na nove trge v svoje vrste vabi nove SUPERjunake. V letu 2018 smo prodali skoraj pol milijona unikatnih personaliziranih knjig, na višku sezone tudi 18.000 na dan, in ustvarili 12 milijonov evrov prihodkov. Naš cilj je do konca leta 2020 pokriti večji del Evrope in Severne Amerike ter letno osrečiti več kot 2 milijona otrok. Pri uresničevanju svojega poslanstva v ekipi potrebujemo pomoč osebe, ki bo zavzela delovno mesto:BACK-END RAZVIJALEC Opis delovnega mesta   Naloge in odgovornosti: PREGLED TVOJIH JUNAŠKIH NALOG:razvoj, implementacija in vzdrževanje kod, analiza, testiranje in optimizacija kod, odpravljanje programskih težav ter inovativen pristop k reševanju teh težav, administracija podatkovnih baz, prilagajanje prioritet glede na izdajo knjig ter sezonskim povečanjem prodaje, orientacija k konstruktivni in produktivni komunikaciji.    Pričakujemo   Od kandidata pričakujemo: TVOJE NADNARAVNE MOČI SO:odlično znanje angleškega jezika, vsaj 2+ let izkušenj na področju PHP-developmenta, odlično znanje PHP, izkušnje z Laravel, poznavanje MySQL, Redis, NodeJS, interes za razvoj in implementacijo oblaka, izkušnja z uporabo Jira-e ali podobnega orodja, poznavanje front-end tehnologij (npr. Vue.js) je prednost, visoka motivacija, vedoželjnost, sposobnost multitaskinga, učinkovito postavljanje prioritet.    Ponujamo   Delovno mesto ponuja: KAR TI PONUJAMO …… je roko na srce težko opisat z besedami! Najbolje se je prepričati na lastne oči. Vseeno pa lahko poskusimo z omembo glavnih razlogov, zakaj bi si želel/-a delati pri nas:konkurenčno plačilo (od 2600€ bruto +), kvalitetno delovno opremo, prilagodljiv delovnik in možnost občasnega dela na daljavo, sproščeno delovno okolje z odličnim vzdušjem in neverjetnimi junaki z najrazličnejšimi nadnaravnimi močmi, ki so vedno pripravljeni priskočiti na pomoč, podpora pri razvijanju lastnih veščin in poklicni ter osebnostni rasti, in ker nam je mar za tvoje zdravje, je v kuhinji tedensko na voljo sveže sadje, različni kosmiči za zdrav zajtrk, kava, čaj in druga okrepčila."
Serviser medicinske opreme (m/ž) ,https://www.optius.com/iskalci/prosta-delovna-mesta/serviser-medicinske-opreme-mz-726232-726232/,25.03.2020,02:01,24.03.2020,"RAM 2, d.o.o.",Ljubljana,https://www.optius.com/iskalci/prosta-delovna-mesta/serviser-medicinske-opreme-mz-726232-726232/,"RAM 2 d.o.o. je eno od vodilnih distribucijskih podjetij v Sloveniji. Prisotni smo na trgu zabavne elektronike, mobilne telefonije in telekomunikacijske opreme. Opis delovnega mesta   Naloge in odgovornosti: Delo je na terenu v bolnišnicah in zdravstvenih ustanovah na območju Slovenije. Povezano je s prodajo medicinskih naprav. Opravljanje servisnih storitev in komunikacija s tehnično ter medicinsko stroko. Kontakt z dobavitelji zastopanih blagovnih znamk. Vključuje dodatna izpopolnjevanja in izobraževanja v tujini.   Pričakujemo   Od kandidata pričakujemo: najmanj IV. stopnja izobrazbe s področja elektrotehnike ali računalništva pisno in ustno znanje angleškega jezika vozniški izpit B-kategorije Osebnostne karakteristike:Iščemo osebo, ki je pri delu zelo zanesljiva, samostojna, natančna in urejena. Pričakujemo, da ima oseba tehnične sposobnosti, samoiniciativni pristop do dela in pripravljenost na fleksibilen delovni čas.   Ponujamo   Delovno mesto ponuja: Nudimo zaposlitev za določen čas 6 mesecev s poskusno dobo in možnostjo zaposlitve za nedoločen čas."
Namestnica poslovodje trgovine (m/ž) - Primorsko-obalna regija,https://www.optius.com/iskalci/prosta-delovna-mesta/namestnica-poslovodje-trgovine-mz-primorsko-obalna-regija-726196-726196/,25.03.2020,02:01,24.03.2020,Lidl Slovenija d.o.o. k.d.,Primorsko-obalna regija,https://www.optius.com/iskalci/prosta-delovna-mesta/namestnica-poslovodje-trgovine-mz-primorsko-obalna-regija-726196-726196/,Namestnica poslovodje trgovine (m/ž) - Primorsko-obalna regija
Urejanje tekstilnega regala (m/ž) v Velenju in Slovenj Gradcu - projektno delo,https://www.optius.com/iskalci/prosta-delovna-mesta/urejanje-tekstilnega-regala-mz-v-velenju-in-slovenj-gradcu-projektno-delo-726222-726222/,25.03.2020,02:01,24.03.2020,PKK d.o.o.,"Velenje, Slovenj Gradec",https://www.optius.com/iskalci/prosta-delovna-mesta/urejanje-tekstilnega-regala-mz-v-velenju-in-slovenj-gradcu-projektno-delo-726222-726222/,"PKK d.o.o. – podjetje z več kot 10-letno tradicijo in izkušnjami na področju pospeševanja prodaje. Opis delovnega mesta   Naloge in odgovornosti: za daljše sodelovanje iščemo za delo v Velenju in Slovenj Gradcu prijetno osebo, z aranžersko žilico za urejanje neživilskega regala v trgovini, delo se opravlja 2 x tedensko.    Pričakujemo   Od kandidata pričakujemo: da ima kandidat odprt in aktiven s.p. (klasičen ali popoldanski), zanesljivost, natančnost, občutek za estetiko.    Ponujamo   Delovno mesto ponuja: dinamično in samostojno delo, redno plačilo."
Namestnica poslovodje trgovine (m/ž) - Notranjsko-goriška regija,https://www.optius.com/iskalci/prosta-delovna-mesta/namestnica-poslovodje-trgovine-mz-notranjsko-goriska-regija-726192-726192/,25.03.2020,02:01,24.03.2020,Lidl Slovenija d.o.o. k.d.,Notranjsko-goriška regija,https://www.optius.com/iskalci/prosta-delovna-mesta/namestnica-poslovodje-trgovine-mz-notranjsko-goriska-regija-726192-726192/,Namestnica poslovodje trgovine (m/ž) - Notranjsko-goriška regija
Strokovni sodelavec za pravno in kadrovsko področje m/ž,https://www.optius.com/iskalci/prosta-delovna-mesta/strokovni-sodelavec-za-pravno-in-kadrovsko-podrocje-mz-726224-726224/,25.03.2020,02:01,24.03.2020,Hermi d.o.o.,Celje,https://www.optius.com/iskalci/prosta-delovna-mesta/strokovni-sodelavec-za-pravno-in-kadrovsko-podrocje-mz-726224-726224/,"Smo inovativno naravnana družba, ki z razvojem in lastno proizvodnjo izdelkov ponuja celostne rešitve najvišje kakovosti po meri kupcev. Prodajni program obsega vrhunske neopazne strelovode, prenapetostno zaščito, kabelske police in sodobne konstrukcijske sisteme.Naša prednost je profesionalnost, naše vodilo stoodstotno zadovoljstvo poslovnih strank. V zdravem, prijaznem in vzpodbudnem delovnem okolju nenehno razvijamo ter izpopolnjujemo svojo ponudbo za širok spekter področij, kot so gospodarstvo, gradbeništvo, elektro industrija, telekomunikacije in druga. Opis delovnega mesta   Naloge in odgovornosti: Priprava in strokovna pomoč pri sestavi pogodb, kadrovske in pravne dokumentacije in drugih pravnih dokumentov; Vodenje delovno pravnih postopkov ter kadrovske evidence; Spremljanje in poznavanje veljavne zakonodaje in EU predpisov; Urejanje in vzdrževanje pravnih aktov podjetja; Urejanje in vzdrževanje zavarovalnih polic; Spremljanje in priprava javnih razpisov ter njihovo poročanje; Ostale naloge po navodilih nadrejenega.    Delovni čas polni delovni čas   Pričakujemo   Zahtevana izobrazba                                    VI/1.,                                    VI/2.                     Zahtevane delovne izkušnje 1 - 3 let   Od kandidata pričakujemo: Izobrazba pravne ali ekonomske smeri; Najmanj 3 leta delovnih izkušenj na področju prava in kadrov v gospodarstvu; Organizacijske in komunikacijske sposobnosti; Vozniški izpit B-kategorije; Aktivno znanje angleškega; Govorno znanje nemškega jezika in srbohrvaščine; Natančnost, doslednost in zanesljivost; Sposobnost dela v skupini.    Ponujamo   Delovno mesto ponuja: Zaposlitev za določen čas s poskusno dobo 3 mesecev ter z možnostjo zaposlitve za nedoločen čas; Možnost izobraževanja in usposabljanja; Delo v dinamičnem kolektivu.    Poskusno delo: 3 mesece   Mesečno plačilo                   po dogovoru"
Skrbnik polic (m/ž) - Projektno delo (različni kraji po Sloveniji),https://www.optius.com/iskalci/prosta-delovna-mesta/skrbnik-polic-mz-projektno-delo-razlicni-kraji-po-sloveniji-726221-726221/,25.03.2020,02:01,24.03.2020,PKK d.o.o.,Slovenija,https://www.optius.com/iskalci/prosta-delovna-mesta/skrbnik-polic-mz-projektno-delo-razlicni-kraji-po-sloveniji-726221-726221/,"PKK d.o.o. – podjetje z več kot 10-letno tradicijo in izkušnjami na področju pospeševanja prodaje. Opis delovnega mesta   Naloge in odgovornosti: nalaganje izdelkov na police in stojala – skrb za založenost polic.    Pričakujemo   Od kandidata pričakujemo: da ima kandidat odprt in aktiven s.p. (klasičen ali popoldanski), zanesljivost, lasten prevoz.    Ponujamo   Delovno mesto ponuja: dinamično in samostojno delo, redno plačilo."
Prodajalka (m/ž) - Primorsko-obalna regija,https://www.optius.com/iskalci/prosta-delovna-mesta/prodajalka-mz-primorsko-obalna-regija-726191-726191/,25.03.2020,02:01,24.03.2020,Lidl Slovenija d.o.o. k.d.,Primorska-obalna regija,https://www.optius.com/iskalci/prosta-delovna-mesta/prodajalka-mz-primorsko-obalna-regija-726191-726191/,Prodajalka (m/ž) - Primorsko-obalna regija
