VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,SourceLink,Content
A-la-carte kuhar (m/ž),https://www.optius.com//iskalci/prosta-delovna-mesta/a-la-carte-kuhar-mz-688491-688491/,06.03.2019,04:01,27.02.2019,Mlino turizem d.o.o.,Bled,https://www.optius.com//iskalci/prosta-delovna-mesta/a-la-carte-kuhar-mz-688491-688491/,"Penzion Mlino s svojo edinstveno lego ob Blejskem jezeru, od koder se nam odpira čudovit pogled na otok in grad, že skoraj stoletje privablja goste od vsepovsod. Ponaša se s kvaliteto in tradicijo, predvsem pa slovi po domačem vzdušju.  Opis delovnega mesta   Naloge in odgovornosti V restavraciji Penziona Mlino zaposlimo a-la-carte kuharja (m/ž) z izkušnjami.   Delovni čas polni delovni čas   Pričakujemo   Zahtevana izobrazba                                    IV.,                                    V.,                                    VI/1.                     Zahtevane delovne izkušnje 1 - 3 let   Od kandidata pričakujemo: vsaj 3 leta delovnih izkušenj na primerljivem delovnem mestu, strokovnost, samostojnost, nekonfliktnost ter predanost delu.    Ponujamo   Delovno mesto ponuja: zaposlitev za nedoločen čas, z 1 mesečnim poskusnim obdobjem, dobro in redno plačilo, izplačilo regresa, stimulacija za dobro delo.    Oblika zaposlitve ali sodelovanja zaposlitev za nedoločen čas   Mesečno plačilo                               po dogovoru"
A-la-carte Natakar m/ž,https://www.optius.com//iskalci/prosta-delovna-mesta/a-la-carte-natakar-mz-688488-688488/,06.03.2019,04:01,27.02.2019,Mlino turizem d.o.o.,Bled,https://www.optius.com//iskalci/prosta-delovna-mesta/a-la-carte-natakar-mz-688488-688488/,"Penzion Mlino s svojo edinstveno lego ob Blejskem jezeru, od koder se nam odpira čudovit pogled na otok in grad, že skoraj stoletje privablja goste od vsepovsod. Ponaša se s kvaliteto in tradicijo, predvsem pa slovi po domačem vzdušju.  Opis delovnega mesta   Naloge in odgovornosti strokovna postrežba jedi in pijač svetovanje pri izbiri sprejem gostov in skrb za njihovo zadovoljstvo    Delovni čas polni delovni čas   Pričakujemo   Zahtevane delovne izkušnje 3 leta   Od kandidata pričakujemo: vsaj 3 leta delovnih izkušenj na primerljivem delovnem mestu strokovnost samostojnost nekonfliktnost predanost delu    Ponujamo   Delovno mesto ponuja: zaposlitev za nedoločen čas, z 1 mesečnim poskusnim obdobjem, polni delovni čas, 1 mesec poskusnega dela, dobro in redno plačilo, izplačilo regresa.    Oblika zaposlitve ali sodelovanja zaposlitev za nedoločen čas   Poskusno delo: 1 mesec   Mesečno plačilo                               po dogovoru                                                                         Plačilno redno, regres, nadure +30%, nedelje in prazniki +50%, ..."
Account Manager za slovenske kliente (m/ž) / Account Manager for Slovenian Clients (m/f),https://www.optius.com//iskalci/prosta-delovna-mesta/account-manager-za-slovenske-kliente-mz-account-manager-for-slovenian-clients-mf-685838-685838/,06.03.2019,04:03,11.02.2019,Online International Marketing d.o.o,"Beograd, Srbija",https://www.optius.com//iskalci/prosta-delovna-mesta/account-manager-za-slovenske-kliente-mz-account-manager-for-slovenian-clients-mf-685838-685838/,"Fortrade Ltd. je bil ustanovljen leta 2013, in je hitro zrastel ter postal vodilni ponudnik spletnih rešitev v trgovanju za posamezne in institucionalne kliente. Sedež podjetja je v Londonu, pooblaščeno in regulirano s strani Organa za finančno poslovanje, smo inovatorji, ki so specializirani za razvoj platform, ki so tako tehnološko napredne kot uporabnikom prijazne.Svojim klientom ponujamo široko paleto trgovinskih instrumentov, ki zajemajo več kot 300 valut ter blago, indekse in CFD-je.FORTRADE, licencirana borznoposredniška družba IŠČE SODELAVCE!Pridružite se eni vodilnih svetovnih borznoposredniških družb in vstopite v svet financ!Fortrade Ltd. beleži nenehno poslovno rast. Da bi okrepili svoj oddelek za Slovenijo, iščemo talentiranega: Account Managerja za slovenske kliente (m/ž).______________________________________________________________________________________________________Fortrade Ltd. was established in 2013, and has grown rapidly to become a leading provider of online trading solutions for individual and institutional clients. Based in the UK, authorised and regulated by the Financial Conduct Authority, we are innovators specializing in the development of trading platforms that are both, technologically advanced and user-friendly.We offer our clients a wide range of trading instruments covering more than 300 currencies, as well as commodities, indexes and stock CFD’s.FORTRADE, licensed brokerage company is HIRING!Join one of the world’s top brokers and enter the world of finance!Fortrade Ltd. is experiencing a continuous business growth. To enforce our Slovenian department, we are looking for a talented: Account Manager for Slovenian Clients (m/f). Opis delovnega mesta   Naloge in odgovornosti Iščemo strokovnjake, ki bodo odgovorni za naše stranke.Ste vsestranski strokovnjak? Odgovorni boste za komunikacijo in pomoč potencialnim klientom, ki se registrirajo na naši spletni strani, da bi trgovali na globalnem finančnem trgu. To delovno mesto ne pomeni iskanja potencialnih klientov iz vaše osebne podatkovne baze ali na vašo pobudo. Klienti so znani in jih zagotovi podjetje.Nekatere vaših glavnih odgovornosti:dnevna telefonska komunikacija z našimi slovensko govorečimi klienti, in zagotavljanje vsestranskih posodobitev glede najnovejšega razvoja dogodkov na globalnih finančnih trgih predstavitev produktov in storitev slovensko govorečim klientom in pomoč pri pravilni uporabi teh storitev napredna tehnična podpora pri uporabi sofisticiranih platform za trgovanje delo v najnovejši CRM podatkovni bazi in drugi napredni programski opremi _______________________________________________________________________________________________________________We are looking for professionals to be responsible for our clients.You are an all-rounded professional, who will be responsible for communicating and assisting potential clients which register on our website to trade on global financial market. The job vacancy does not imply searching for potential clients from your own personal data or initiative. Clients are provided and owned by the company.Some of your main responsibilities:Daily phone call communication with our Slovenian speaking clients and providing them all-round updates on the latest developments on global financial markets Presenting products and services to Slovenian speaking clients and assisting them in using those services properly Advanced technical support in using sophisticated trading platforms Working in the state-of-the-art CRM database and other advanced software    Pričakujemo   Od kandidata pričakujemo: tekoče znanje slovenskega jezika fakultetna izobrazba (ekonomska ali finančna izobrazba bo prednost) poznavanje dela z orodji Microsoft office dobra socialna inteligenca odlična komunikacija, pogajalske in prodajne veščine zelo profesionalen odnos in razumevanje potreb klientov pripravljenost na pridobivanje novih znanj in spretnosti _______________________________________________________________________________________________________________Fluent Slovenian language Faculty degree (economics and finance degree are an advantage) Microsoft package knowledge Strong social intelligence Excellent communication, negotiating and sales skills Highly professional attitude and understanding of client’s needs Will to gain new knowledge and skills Ambition to build a career and progress in the company hierarchy    Ponujamo   Delovno mesto ponuja: Prednosti in ugodnosti (naše podjetje ponuja):zelo konkurenčen plačni paket plača se v prvih dvanajstih mesecih izboljšuje zelo privlačna bonusna shema priložnost zgraditi kariero na vrhu trga finančnega sektorja, v uradni finančni instituciji, ki jo urejajo finančni organi pokojninsko + zdravstveno zavarovanje delovno dovoljenje dva tedna usposabljanja na podlagi našega poslovanja (kot začetna točka vaše poklicne poti) brezplačno telovadnico in fitness prijetno mednarodno poslovno okolje mesečne nagrade za najuspešnejše kontinuirano usposabljanje, osebno in strokovno rast če postanete del hitrorastočega mednarodnega podjetja, boste imeli priložnost napredovanja na višje položaje celovitost, prilagodljivost in svetlo ter stabilno prihodnost ___________________________________________________________________________________________________Perks and benefits (our company provides):Opportunity to build career in the top segment of the financial sector, in an official financial institution, regulated by financial authorities Competitive salary package (fixed salary + attractive bonus scheme) Pension + health insurance Work permit Two weeks of training course on basics of our business (as a starting point of your career path) Free of charge gym & fitness Pleasant international office environment Monthly awards to top performers Ongoing training, personal - and professional growth Being a part of a rapidly growing international company, full of advancement opportunities to senior positions Integrity, flexibility, commitment and a bright, stable future"
Administrativni referent (m/ž),https://www.optius.com//iskalci/prosta-delovna-mesta/administrativni-referent-mz-688983-688983/,06.03.2019,04:00,04.03.2019,BioTransport d.o.o.,Komenda,https://www.optius.com//iskalci/prosta-delovna-mesta/administrativni-referent-mz-688983-688983/,"Zaradi širitve poslovanja vabimo v kolektiv ADMINISTRATIVNEGA REFERENTA (m/ž) z ustreznimi delovnimi izkušnjami.  Opis delovnega mesta   Naloge in odgovornosti • Vnos in obdelava podatkov,• vodenje evidenc,• priprava potrebne dokumentacije za izvajanje programa,• sprejemanje naročil v pisarni,• komunikacija s strankami,• podpora voznikom na terenu,• spremljanje in nadzor dela voznikov,• informiranje komercialnih zastopnikov in naročnikov,• obveščanje nadrejenega o morebitnih problemih strank in reševanje le-teh,• reševanje reklamacij v dogovoru z nadrejenimi,• izvajanje inventure.   Delovni čas polni delovni čas   Pričakujemo   Od kandidata pričakujemo: Osebo z voljo in željo po delu, odgovornost do dela, predanost in pripadnost ekipi, 1 - 3 leta delovnih izkušenj na primerljivem delovnem mestu, dobro pisno in ustno komuniciranje, osnovno znanje orodij MS Office Excel, Word, Outlook, V. stopnjo izobrazbe, vozniški izpit B kategorije, lasten prevoz.    Ponujamo   Delovno mesto ponuja: Redno in stimulativno plačilo, dinamično delo v prijetnem delovnem okolju, zaposlitev za določen čas z možnostjo zaposlitve za nedoločen čas."
Administrator - finančni oddelek in ostalo (m/ž),https://www.optius.com//iskalci/prosta-delovna-mesta/administrator-financni-oddelek-in-ostalo-mz-685085-685085/,06.03.2019,04:03,04.02.2019,Toro green d.o.o.,Škofljica,https://www.optius.com//iskalci/prosta-delovna-mesta/administrator-financni-oddelek-in-ostalo-mz-685085-685085/,"Podjetje Toro Green d.o.o., proizvaja in distribuira naravna zdravila, prehranske dodatke ter kozmetiko v Sloveniji, Italiji, Nemčiji, Angliji, Grčiji, Cipru Hrvaški, Bolgariji, Izraelu ter Indiji.Toro Green d.o.o. išče osebo z izkušnjami za zahtevna administracijska dela.   Opis delovnega mesta   Naloge in odgovornosti Delovna področja:finance, komunikacija s strankami in dobavitelji, reševanje reklamacij, analitika, priprava poročil, drugo.    Pričakujemo   Zahtevana izobrazba                                    VI/1.                     Zahtevane delovne izkušnje 4 - 5 let   Od kandidata pričakujemo: Pogoji:dosegljiv 40 ur na teden, visoka računalniška pismenost (uporabljanje socialnih omrežij, iznajdljivost na Google-u, Office paket, osnove v Adobe paketu), zanimanje in želja po vrhunskih znanjih iz novih trendov, ambicioznost bo imela prednost pred izkušnjami, najmanj zelo dobre ocene pri zaključnih izpitih iz slovenščine in matematike, smer izobrazbe ni pomembna, zaželena 7. stopnja, organiziranost, resnost, učljivost in dinamičnost. Pričakujemo:kandidata ali kandidatko z večletnimi delovnimi izkušnjami (lahko tudi preko ŠS), dobro znanje Angleškega jezika in osnove nemščine ali drugih jezikov, ambicioznega kandidata z željo, da se uči od najboljših v industriji, osebo iz Ljubljane ali širše okolice, sposobnost dela po prioritetah, organiziranost, doslednost, prodajna naravnanost. Zaželeno: visokošolska izobrazba, računalniška znanja, delovne izkušnje in hitro učenje ter smisel za posel.   Ponujamo   Delovno mesto ponuja: nudimo možnost napredovanja, delo v sproščenem okolju in v pozitivnem vzdušju, zaposlitev za določen čas s poskusno dobo 3 mesece, zaposlitev za polni delovni čas. Na prijavo za prosto delovno mesto ste vabljeni tudi kandidati z nekoliko manj izkušnjami!V kolikor je v vas želja po hitrem učenju in napredovanju se prijavite.     Mesečno plačilo                               900 - 1200 € bruto                                                                         Redno plačilo, ki na začetku ne bo zelo visoko. Ne zato, ker ne bi želeli plačati, ampak ker kandidatu že na začetku nudimo takšno raven znanja in izobraževanj (iščemo željo po znanju pred željo po visokem trenutnem zaslužku)"
Administrator (ž/m),https://www.optius.com//iskalci/prosta-delovna-mesta/administrator-mz-688649-688649/,06.03.2019,04:01,28.02.2019,Delos zaposlovanje d.o.o.,Ljubljana,https://www.optius.com//iskalci/prosta-delovna-mesta/administrator-mz-688649-688649/,"Smo mlado, ambiciozno in ciljo usmerjeno podjetje.V svoj kolektiv vabimo osebo, ki je vešča dela v administraciji. Opis delovnega mesta   Naloge in odgovornosti komunikacija s poslovnimi partnerji sprejem telefonskih klicev organizacija pošte (sprejem, oddaja, evidenca) vodenje ustreznih evidenc priprava pogodb za zaposlene in podaljševanje le-teh priprava različnih ponudb in pogodb B2B skrb za izdajo računov, sledenje le-teh pošiljanje plačilnih list izpolnjevanje različnih obrazcev za zaposlene prijave, odjave zaposlenih, A1 obrazci naročanje kandidatov na zdravniške preglede urejanje delovnih dovoljenj (administrativni del) po potrebi opravljanje razgovorov s kandidati skrb za nabavo pisarniškega materiala ostala administrativna dela po navodilu nadrejenega    Delovni čas polni delovni čas   Pričakujemo   Od kandidata pričakujemo: VII. stopnjo izobrazbe ustrezne smeri 3 - 5 let delovnih izkušenj na področju zahtevne administracije aktivno znanje angleškega in bosanskega (srbskega/hrvaškega) jezika napredno znanje uporabe MS Office, predvsem Excella vozniški izpit B kategorije urejenost in odlične komunikacijske spretnosti samostojnost, organiziranost, odgovornost in izredno natančnost sposobnost opravljanja dela v stresnih situacijah in tesnih časovnih rokih    Ponujamo   Delovno mesto ponuja: delo v prijetnem in dinamičnem kolektivu delovno razmerje za določen čas z možnostjo podaljšanja za nedoločen čas dolgoročno sodelovanje možnost strokovnega in osebnega razvoja    Poskusno delo: 3 mesece   Mesečno plačilo                               po dogovoru"
Administrator v telefonskem studiu (m/ž),https://www.optius.com//iskalci/prosta-delovna-mesta/administrator-v-telefonskem-studiu-mz-687560-687560/,06.03.2019,04:02,20.02.2019,Powerserv d.o.o.,"Lizbona, Portugalska",https://www.optius.com//iskalci/prosta-delovna-mesta/administrator-v-telefonskem-studiu-mz-687560-687560/,"Fokus podjetja Powerserv, d.o.o. je v kadrovskih in kariernih rešitvah, izdelanih po meri, ki jih odlikujeta kompetentno svetovanje in visoka kakovost storitev. Iskalcem zaposlitve pomagamo do njihove zaposlitve, podjetem poiščemo primerne kadre. Smo podjetje z več kot 30 letno tradicijo v tujini in 10 letno tradicijo v Sloveniji.Več o nas najdete na www.powerserv.si ali Facebook strani Powerserv Slovenia. Opis delovnega mesta   Naloge in odgovornosti Prevzemali boste telefonsko skrb za podjetja, kot so Asos, Canon, Netflix, Michael Kors in še veliko drugih (npr. igre, telekomunikacije, potovalna industrija). Skupaj z majhno, nemško govorečo ekipo (5-8 oseb), boste odgovorni za zadovoljstvo strank. Projekt, na katerem boste delali v naslednjih osmih do dvanajstih mesecih, si boste izbrali sami.  Ne gre za akviziterstvo. Izdelki, ki jih boste ponujali, so za stranke zanimivi.    Pričakujemo   Zahtevana izobrazba                                    IV.,                                    V.,                                    VI/1.,                                    VI/2.,                                    VII.                     Zahtevane delovne izkušnje 0 - 1 leto   Od kandidata pričakujemo: Govorite zelo dobro nemško, morda tudi angleško. Ste komunikativni. Radi telefonirate, pripravljeni ste pomagati, ste učinkoviti in prijazni na telefonu. Občutite, da vas večkulturno okolje bogati. Želite živeti v tujini najmanj 12 mesecev in razširiti svoja obzorja.    Ponujamo   Delovno mesto ponuja: Popolnoma organizirano in financirano bivanje v tujini. Jezikovne tečaje, nastanitev, vodni športi in še veliko več. Povračilo stroškov letalske karte. Več tednov poklicnega usposabljanja za telefonsko podporo strankam. Verjetno največjo zabavo v vašem življenju, predvsem v času poletja. Mednarodna, kozmopolitska ekipa sodelavcev. Bruto pogodbena minimalna plača na Portugalskem za to postavko znaša 949,56 EUR na mesec.  Privlačen, realističen model provizije (do 1.000 EUR na mesec) zraven osnovne plače. Oblika zaposlitve: polni delovni čas (40 ur / teden).    Oblika zaposlitve ali sodelovanja zaposlitev za določen čas   Poskusno delo: 3 mesece"
Administrator z znanjem nemškega jezika m/ž,https://www.optius.com//iskalci/prosta-delovna-mesta/administrator-z-znanjem-nemskega-jezika-mz-686983-686983/,06.03.2019,04:02,18.02.2019,Kariera d.o.o.,Koper,https://www.optius.com//iskalci/prosta-delovna-mesta/administrator-z-znanjem-nemskega-jezika-mz-686983-686983/,
Administrator za italijanski trg m/ž,https://www.optius.com//iskalci/prosta-delovna-mesta/administrator-za-italijanski-trg-mz-688298-688298/,06.03.2019,04:01,26.02.2019,Kariera d.o.o.,Koper,https://www.optius.com//iskalci/prosta-delovna-mesta/administrator-za-italijanski-trg-mz-688298-688298/,
Agent za delo v klicnem centru (m/ž) - pospeševanje prodaje časopisa,https://www.optius.com//iskalci/prosta-delovna-mesta/agent-za-delo-v-klicnem-centru-mz-688341-688341/,06.03.2019,04:01,26.02.2019,TOSA d.o.o.,Ljubljana Šentvid,https://www.optius.com//iskalci/prosta-delovna-mesta/agent-za-delo-v-klicnem-centru-mz-688341-688341/,"Za okrepitev naše ekipe iščemo sodelavca/ko, ki si želi dolgoročnega, resnega in zaupanja vrednega sodelovanja. Opis delovnega mesta   Naloge in odgovornosti Iščemo agenta/agentko za delo v klicnem centru, kot pospeševalec prodaje časopisa. Delo poteka od ponedeljka do petka vsak dan od 8:00 do 16:00 h.   Pričakujemo   Od kandidata pričakujemo: zaželene so izkušnje iz tega področja agent mora biti komunikativen, ambiciozen, pozitivno naravnan in mora imeti veselje do dela Smo mlad tim, vsi skupaj stremimo, da v pozitivnem okolju dosegamo mesečne in letne plane.   Ponujamo   Delovno mesto ponuja: redno zaposlitev z poskusno dobo 1 mesec, kasneje možnost tudi za nedoločen čas poleg fiksne plače je tudi stimulacija"
