VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,SourceLink,Content
Voznik tovornega vozila (m/ž) - 2 mesti,https://www.optius.com/iskalci/prosta-delovna-mesta/voznik-tovornega-vozila-mz-2-mesti-721268-721268/,29.01.2020,02:01,28.01.2020,Baland d.o.o.,Slovenija in tujina,https://www.optius.com/iskalci/prosta-delovna-mesta/voznik-tovornega-vozila-mz-2-mesti-721268-721268/,"Smo manjše transportno podjetje in zaposlimo dva nova sodelavca na delovno mesto voznik tovornega vozila v mednarodnem prometu (m/ž).Države v katere vozimo so naslednje: Avstrija, Nemčija in Švica. Opis delovnega mesta   Naloge in odgovornosti: delo voznika tovornega vozila v mednarodnem prometu    Delovni čas po dogovoru   Pričakujemo   Zahtevana izobrazba                                    I.,                                    II.,                                    III.,                                    IV.,                                    V.,                                    VI/1.                     Zahtevane delovne izkušnje 0 - 1 leto   Od kandidata pričakujemo: dobro opravljanje nalog na delovnem mestu opravljen vozniški izpit C in E kategorije     Ponujamo   Delovno mesto ponuja: zagotavljanje enakih delovnih pogojev vsem zaposlenih, pošten in spoštljiv odnos do zaposlenih, redno mesečno izplačilo, spoštujemo dovoljene ure voznika in proste vikende... Podjetje pa nudi svojim zaposlenim redno mesečno izplačilo, urejeno delovno okolje in korekten odnos do svojih zaposlenih.   Oblika zaposlitve ali sodelovanja zaposlitev za nedoločen čas   Mesečno plačilo                               1200 - 1500 € bruto"
Računovodja v mednarodnem podjetju (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/racunovodja-v-mednarodnem-podjetju-mz-721273-721273/,29.01.2020,02:01,28.01.2020,Trescon d.o.o.,Dolenjska regija,https://www.optius.com/iskalci/prosta-delovna-mesta/racunovodja-v-mednarodnem-podjetju-mz-721273-721273/,Računovodja v mednarodnem podjetju (m/ž)
Vodja projekta (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/vodja-projekta-mz-721221-721221/,29.01.2020,02:01,28.01.2020,"Iskra Mehanizmi, d.o.o.",Lipnica,https://www.optius.com/iskalci/prosta-delovna-mesta/vodja-projekta-mz-721221-721221/,"Iskra Mehanizmi, d.o.o. smo podjetje s 60-letnimi izkušnjami na področjih finomehanike, elektromehanike in elektronike, z lastnim razvojem in trženjem zahtevnih sistemov, izdelkov in tehnologij, v celoti usmerjeno v izvoz.Naše ambiciozne načrte podpirajo standardi kakovosti in proces nenehnih izboljšav, predvsem pa motivirani, sposobni in prizadevni sodelavci. Smo prvo slovensko podjetje, ki je za svoja prizadevanja na področju izobraževanja in razvoja zaposlenih prejelo mednarodni naziv »VLAGATELJI V LJUDI«.Družba šteje 700 sodelavcev. Ponujamo vam možnost, da skupaj z nami uresničite svoje poklicne ambicije.Več o nas: www.iskra-mehanizmi.siK sodelovanju vabimo:Vodja projekta (m/ž). Opis delovnega mesta   Naloge in odgovornosti: vodenje projektov doseganje KPI-jev na področju kvalitete oz. performans produkta/procesa, terminov in financ (»Q-T-C« segmenti) razumevanje zahtevnikov kupcev in pretvorba informacij v interne zahteve načrtovanje, organiziranje, usklajevanje in nadzor projektnih aktivnosti vodenje APQP procesa poročanje o stanju projekta nadrejenim obvladovanje, vodenje in koordinacija sprememb (»Change management«) vodenje komunikacije in poročanje o stanju projekta kupcem sodelovanje v pogovorih in pogajanjih z dobavitelji, podpora nabavnemu oddelku koordinacija in usklajevanje aktivnosti, nalog in terminov s področji in oddelki v podjetju ter skrb za komunikacijo vezano na projekte aktivno sodelovanje pri optimizaciji procesov, ki so povezane s projektom    Pričakujemo   Od kandidata pričakujemo: najmanj VI. stopnja izobrazbe, zaželeno tehnične smeri najmanj 5 let delovnih izkušenj najmanj 3 leta delovnih izkušenj na področju vodenja projektov v mednarodnem okolju aktivno znanje angleškega jezika poznavanje razvoja izdelka po APQP metodologiji poznavanje računalniških programov (MS Office, MS Project, SAP ali drug ERP) predstavitvene, komunikacijske in pogajalske sposobnosti analitične sposobnosti, natančnost poznavanje planiranja in spremljanja stroškov, cen, investicij in ur dela proaktivnost, fleksibilnost, vztrajnost in ciljna usmerjenost Dodatno prednost imajo kandidati, ki:imajo dodatno izobrazbo in izkušnje (ekonomska, komercialna smer) imajo znanja in izkušnje iz vodenja skupin, oddelkov imajo aktivno znanje dodatnih tujih jezikov (nemščina) poznajo ključne KPI-je projektnega vodenja poznajo »change management« poznajo standard IATF 16949 ali ISO 13485 (medicinski standard) Iščemo kandidata, ki ima zelo izraženo afiniteto do dela, ki je fleksibilen, proaktiven, zanesljiv in zmožen dela v timu.Osebnostne lastnosti:inovativnost, natančnost, samoiniciativnost, volja po spoznavanju novosti, sposobnost timskega in samostojnega dela, organizacijske sposobnosti, sposobnost strateškega razmišljanja.    Ponujamo   Delovno mesto ponuja: delo za nedoločen čas s poskusno dobo 6 mesecev, kreativno delo, možnost izobraževanja in napredovanja. Delovno mesto je prosto na lokaciji v LIPNICI in od leta 2021 na Brniku."
Referent v CS-U m/ž,https://www.optius.com/iskalci/prosta-delovna-mesta/referent-v-cs-u-mz-721274-721274/,29.01.2020,02:01,28.01.2020,DPD d.o.o.,Ljubljana,https://www.optius.com/iskalci/prosta-delovna-mesta/referent-v-cs-u-mz-721274-721274/,"DPD V Sloveniji je članica DPDgroup, druge največje mednarodne dostavne mreže v Evropi. Pod svojim okriljem združuje inovativno tehnologijo in lokalno znanje, ter tako zagotavlja prilagodljivo in uporabniku prijazno storitev.Naši uslužbenci predstavljajo temelj našega uspeha. DPD nenehno išče nove, motivirane in dobro usposobljene uslužbence, ki bi lahko pomenili prispevek za naše podjetje in ki bi nam pomagali ohranjati visoko raven zmogljivosti, kar od nas pričakujejo naše stranke. Kot distributer paketov z operacijami širom sveta, lahko našemu osebju ponudimo številne različne naloge in možnosti napredovanja. Opis delovnega mesta   Naloge in odgovornosti: skrbi za ključne stranke, ki so mu določene  potrjuje in posreduje naročila na operativo skrbi za informiranje o statusu pošiljk in izjemnih situacijah za določene ključne stranke proaktivno informira stranke o status pošiljk in izjemnih situacijah oddelku prodaje posreduje stranke za prodajno obdelavo  obdeluje povpraševanja strank ostala dela po navodilih nadrejenega    Pričakujemo   Od kandidata pričakujemo: najmanj 1 leto delovnih izkušenj na podobnem delovnem mestu srednješolska ali visokošolska izobrazba osebne lastnosti: odlične komunikacijske in organizacijske sposobnosti, timsko delo, prepoznavanje novih priložnosti, samoiniciativnost sposobnost zaznave potreb stranke na prijazen in prijateljski način odlične komunikacijske sposobnosti odlično obvladanje telefonskega in elektronskega načina poslovanja odlično komercialno obnašanje poznavanje dela z osebnim računalnikom (MS orodja) vozniški izpit B kategorije odlično znanje angleškega jezika (pisno in ustno), zaželeno znanje nemškega jezika    Ponujamo   Delovno mesto ponuja: delo v dinamičnem in mladem kolektivu redni mesečni zaslužek zaposlitev za določen čas, z možnostjo zaposlitve za nedoločen čas zaposlitev s polnim delovnim časom in dvoizmensko delo stimulativno okolje z možnostjo izobraževanje in napredovanja na osebnostnem in kariernem področju"
Prodajalec (m/ž) - Primorska,https://www.optius.com/iskalci/prosta-delovna-mesta/prodajalec-mz-primorska-721271-721271/,29.01.2020,02:01,28.01.2020,KOMPAS SHOP d.d.,Primorska regija,https://www.optius.com/iskalci/prosta-delovna-mesta/prodajalec-mz-primorska-721271-721271/,Prodajalec (m/ž) - Primorska
Vodja prodajne ekipe Volvo car centra Ljubljana (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/vodja-prodajne-ekipe-volvo-car-centra-ljubljana-mz-721259-721259/,29.01.2020,02:01,28.01.2020,VCAG d.o.o. (VOLVO),Ljubljana,https://www.optius.com/iskalci/prosta-delovna-mesta/vodja-prodajne-ekipe-volvo-car-centra-ljubljana-mz-721259-721259/,
Samostojni strokovni sodelavec v Nabavi (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/samostojni-strokovni-sodelavec-v-nabavi-mz-721236-721236/,29.01.2020,02:01,28.01.2020,"KRKA, d.d., Novo mesto",Ljubljana,https://www.optius.com/iskalci/prosta-delovna-mesta/samostojni-strokovni-sodelavec-v-nabavi-mz-721236-721236/,Samostojni strokovni sodelavec v Nabavi (m/ž)
Sodelavec na programu ozaveščanja Varni na internetu (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/sodelavec-na-programu-ozavescanja-varni-na-internetu-mz-721218-721218/,29.01.2020,02:01,28.01.2020,Akademska in raziskovalna mreža Slovenije (ARNES),Ljubljana,https://www.optius.com/iskalci/prosta-delovna-mesta/sodelavec-na-programu-ozavescanja-varni-na-internetu-mz-721218-721218/,"SI-CERT (Slovenian Computer Emergency Response Team) je nacionalni odzivni center za kibernetsko varnost, ustanovljen leta 1995. Primarna naloga centra je strokovna pomoč pri preiskovanju incidentov, koordinacija njihovega razreševanja, tehnično svetovanje ob vdorih, računalniških okužbah in drugih zlorabah, ter izdajanje opozoril upraviteljem omrežij in širši javnosti o trenutnih grožnjah v kibernetskem prostoru. Delovanje centra SI-CERT opredeljuje 28. člen Zakona o informacijski varnosti (ZInfV). SI-CERT tudi vodi nacionalni program ozaveščanja širše javnosti Varni na internetu.V svojo ekipo vabimo novega sodelavca na delovnem mestu Sodelavec na programu ozaveščanja Varni na internetu (m/ž). Opis delovnega mesta   Naloge in odgovornosti: upravljanje, načrtovanje in izvedba komunikacij na družbenih omrežjih, pisanje člankov za izobraževalni portal s področja informacijske varnosti ter priprava ostalih vsebin, načrtovanje in izvedba e-mail kampanj ter spremljanje uspešnosti, redno spremljanje trendov in novosti na področju dela, sodelovanje pri organizaciji seminarjev, konferenc in drugih dogodkov. Po zaposlitvi in ustreznem usposabljanju bo kandidat moral opraviti izobraževanje in izpit za ravnanje s tajnimi podatki.    Pričakujemo   Od kandidata pričakujemo: Zahtevana izobrazba:raven VII. družboslovna smer. Zahtevana znanja:dobro poznavanje in izkušnje z upravljanjem družbenih omrežij, poznavanje področja vsebinskega marketinga, poznavanje področja digitalnega oglaševanja, področja delovanja medijskih agencij ter medijskega planiranja in zakupa, poznavanje dela s sistemi za upravljanje vsebin (CMS), aktivno znanje angleškega jezika, dobre govorne in pisne komunikacijske sposobnosti. Dodatna želena znanja:poznavanje in uporaba orodij za pripravo vizualnih vsebin za družbena omrežja, poznavanje in uporaba orodij za izvedbo e-mail kampanj. Od kandidata pričakujemo dobro sposobnost dela v timu, samoiniciativnost, kreativnost pri iskanju rešitev in iskreno zanimanje za področje dela.     Ponujamo   Delovno mesto ponuja: Nudimo zaposlitev v manjšem timu na zelo dinamičnem in privlačnem področju informacijske oz. kibernetske varnosti, na programu ozaveščanja, ki je priznan doma in v tujini. Delo vključuje dobre možnosti dodatnega izobraževanja in sodelovanja s sorodnimi skupinami in drugimi deležniki doma in po svetu."
DTP oblikovalec (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/dtp-oblikovalec-mz-721220-721220/,29.01.2020,02:01,28.01.2020,HOORAY STUDIOS d.o.o.,Ljubljana,https://www.optius.com/iskalci/prosta-delovna-mesta/dtp-oblikovalec-mz-721220-721220/,"DEŽELA MALIH JUNAKOVZaradi rasti podjetja, povečanega obsega dela in širitve na nove trge v svoje vrste vabi nove SUPERjunake. V letu 2019 smo prodali skoraj pol milijona unikatnih personaliziranih knjig, na višku sezone tudi 18.000 na dan, in ustvarili 12 milijonov evrov prihodkov. Naš cilj je do konca leta 2020 pokriti večji del Evrope in Severne Amerike ter letno osrečiti več kot 2 milijona otrok.Pri uresničevanju svojega poslanstva v ekipi potrebujemo pomoč osebe, ki bo zavzela delovno mesto: DTP oblikovalec (m/ž). Opis delovnega mesta   Naloge in odgovornosti: Primerno usposobljena oseba bo odgovorna za oblikovno zasnovo in postavitev kampanj ter oblikovanje različnih predstavitvenih materialov (tiskanih in za web). Oseba bo imela pomembno vlogo pri sodelovanju s timom sodelavcev. Od kandidata pričakujemo dobro znanje angleškega jezika (vsak dodaten jezik iz našega trga je plus) in pozitiven odnos do dela.PREGLED TVOJIH JUNAŠKIH NALOG:grafična obdelava in priprava za postavitev strani in za prelom besedil v različnih jezikih za tisk in splet, priprava in izdelovanje grafičnih sporočil v različnih tehnikah za tisk in splet, sodelovanje med oddelki produkcije, marketinga, vodij trgov, pomoč pri izboljšavi/oblikovanju uporabniškega vmesnika/izkušnje, druge naloge po navodilu nadrejenega.    Pričakujemo   Od kandidata pričakujemo: TVOJE NADNARAVNE MOČI SO:izvrstno poznavanje Adobe Creative Suite (InDesign, Photoshop, Illustrator…) odlično upravljanje s časom, odlične organizacijske in komunikacijske sposobnosti, kreativno razmišljanje, energičnost in želja po delu v dinamičnem okolju ter v sodelovanju z različnimi oddelki, visoka motivacija, radovednost, proaktivnost, večopravilnost in učinkovito upravljanje prednostnih nalog v zadanih časovnih rokih, izredna pozornost na podrobnosti, odlične organizacijske sposobnosti, sposobnost upravljanja več projektov hkrati in zmožnosti za delo pod pritiskom ter kratkimi roki. OSEBNOSTNO SI:radoveden/-na in brez strahu pred zastavljanjem vprašanj, nagnjen/-a k reševanju težav in ne kloneš pred izzivi, miren/-na tudi ob delu pod pritiskom.    Ponujamo   Delovno mesto ponuja: KAR TI PONUJAMO …… je roko na srce težko opisat z besedami! Najbolje se je prepričati na lastne oči. Vseeno pa lahko poskusimo z omembo glavnih razlogov, zakaj bi si želel/-a delati pri nas:redno zaposlitev za polni delovni čas, konkurenčno plačilo, kvalitetno delovno opremo, prilagodljiv delovnik in možnost občasnega dela na daljavo, sproščeno delovno okolje z odličnim vzdušjem, glasbo in neverjetnimi junaki z najrazličnejšimi nadnaravnimi močmi, ki so vedno pripravljeni priskočiti na pomoč, podpora pri razvijanju lastnih veščin in poklicni ter osebnostni rasti, in ker nam je mar za tvoje zdravje, je v kuhinji tedensko na voljo sveže sadje, različni kosmiči za zdrav zajtrk, kava, čaj in druga okrepčila."
Sodelavec za obravnavo incidentov s področja kibernetske varnosti (m/ž),https://www.optius.com/iskalci/prosta-delovna-mesta/sodelavec-za-obravnavo-incidentov-s-podrocja-kibernetske-varnosti-mz-721202-721202/,29.01.2020,02:01,28.01.2020,Akademska in raziskovalna mreža Slovenije (ARNES),Ljubljana,https://www.optius.com/iskalci/prosta-delovna-mesta/sodelavec-za-obravnavo-incidentov-s-podrocja-kibernetske-varnosti-mz-721202-721202/,"SI-CERT (Slovenian Computer Emergency Response Team) je nacionalni odzivni center za kibernetsko varnost, ustanovljen leta 1995. Primarna naloga centra je strokovna pomoč pri preiskovanju incidentov, koordinacija njihovega razreševanja, tehnično svetovanje ob vdorih, računalniških okužbah in drugih zlorabah, ter izdajanje opozoril upraviteljem omrežij in širši javnosti o trenutnih grožnjah v kibernetskem prostoru. Delovanje centra SI-CERT opredeljuje 28. člen Zakona o informacijski varnosti (ZInfV). Bogate izkušnje, osredotočenost na specializirana strokovna znanja preiskovanja računalniških incidentov in dobra mednarodna vpetost postavljajo SI-CERT v središče operativnega delovanja pri odzivu na kibernetske incidente v državi.V svojo ekipo vabimo novega sodelavca na delovnem mestu Sodelavec za obravnavo incidentov s področja kibernetske varnosti m/ž. Opis delovnega mesta   Naloge in odgovornosti: obravnava in preiskovanje varnostnih incidentov, osnovna digitalna forenzika, preiskovanje škodljive kode. Po zaposlitvi bo izbrani kandidat pričel z usposabljanjem znotraj ekipe SI-CERT, kjer bo spoznal osnove obravnave in preiskovanja računalniških incidentov, ustrezna orodja in postopke pri tem, ter spoznal okvir delovanja znotraj države in v mednarodni skupnosti odzivnih centrov za kibernetsko varnost. Nadaljnja znanja bo pridobival na tečajih v tujini tudi po osnovnem usposabljanju. Kandidat bo moral opraviti izobraževanje in izpit za ravnanje s tajnimi podatki. Delovno mesto vključuje periodično pripravljenost na domu in opravljanje intervencij izven delovnega časa.   Pričakujemo   Od kandidata pričakujemo: Zahtevana izobrazba:raven VII. računalniške, matematične, fizikalne, elektrotehnične ali druge ustrezne smeri. Zahtevana znanja:dobro poznavanje operacijskih sistemov Windows in Linux, poznavanje principov zaščite računalniških sistemov, poznavanje omrežnih protokolov in delovanja IP omrežij, znanje osnov programiranja, poznavanje delovanja SQL podatkovnih zbirk, dobre komunikacijske veščine, dobro znanje slovenskega in angleškega jezika. Dodatna želena znanja:poznavanje Android operacijskega sistema in razvojnih okolij, izkušnje z delom v virtualizacijskih okoljih, izkušnje v sistemski administraciji, izkušnje v programiranju. Od kandidata pričakujemo dobro sposobnost dela v timu, samoiniciativnost, kreativnost pri iskanju rešitev in iskreno zanimanje za področje dela.   Ponujamo   Delovno mesto ponuja: Nudimo zaposlitev v manjšem timu na zelo dinamičnem in privlačnem področju informacijske oz. kibernetske varnosti.Delo vključuje dobre možnosti dodatnega izobraževanja in sodelovanja s sorodnimi skupinami in drugimi deležniki doma in po svetu."
