VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,PostDate,Firm,VacancySite,SourceLink,Content
Account Manager za slovenske kliente (m/ž) / Account Manager for Slovenian Clients (m/f),https://www.optius.com//iskalci/iskanje-prostih-delovnih-mest/account-manager-za-slovenske-kliente-mz-account-manager-for-slovenian-clients-mf-685838-685838/,13.02.2019,04:00,11.02.2019,Online International Marketing d.o.o,"Beograd, Srbija",https://www.optius.com//iskalci/iskanje-prostih-delovnih-mest/account-manager-za-slovenske-kliente-mz-account-manager-for-slovenian-clients-mf-685838-685838/,"Fortrade Ltd. je bil ustanovljen leta 2013, in je hitro zrastel ter postal vodilni ponudnik spletnih rešitev v trgovanju za posamezne in institucionalne kliente. Sedež podjetja je v Londonu, pooblaščeno in regulirano s strani Organa za finančno poslovanje, smo inovatorji, ki so specializirani za razvoj platform, ki so tako tehnološko napredne kot uporabnikom prijazne.Svojim klientom ponujamo široko paleto trgovinskih instrumentov, ki zajemajo več kot 300 valut ter blago, indekse in CFD-je.FORTRADE, licencirana borznoposredniška družba IŠČE SODELAVCE!Pridružite se eni vodilnih svetovnih borznoposredniških družb in vstopite v svet financ!Fortrade Ltd. beleži nenehno poslovno rast. Da bi okrepili svoj oddelek za Slovenijo, iščemo talentiranega: Account Managerja za slovenske kliente (m/ž).______________________________________________________________________________________________________Fortrade Ltd. was established in 2013, and has grown rapidly to become a leading provider of online trading solutions for individual and institutional clients. Based in the UK, authorised and regulated by the Financial Conduct Authority, we are innovators specializing in the development of trading platforms that are both, technologically advanced and user-friendly.We offer our clients a wide range of trading instruments covering more than 300 currencies, as well as commodities, indexes and stock CFD’s.FORTRADE, licensed brokerage company is HIRING!Join one of the world’s top brokers and enter the world of finance!Fortrade Ltd. is experiencing a continuous business growth. To enforce our Slovenian department, we are looking for a talented: Account Manager for Slovenian Clients (m/f). Opis delovnega mesta   Naloge in odgovornosti Iščemo strokovnjake, ki bodo odgovorni za naše stranke.Ste vsestranski strokovnjak? Odgovorni boste za komunikacijo in pomoč potencialnim klientom, ki se registrirajo na naši spletni strani, da bi trgovali na globalnem finančnem trgu. To delovno mesto ne pomeni iskanja potencialnih klientov iz vaše osebne podatkovne baze ali na vašo pobudo. Klienti so znani in jih zagotovi podjetje.Nekatere vaših glavnih odgovornosti:dnevna telefonska komunikacija z našimi slovensko govorečimi klienti, in zagotavljanje vsestranskih posodobitev glede najnovejšega razvoja dogodkov na globalnih finančnih trgih predstavitev produktov in storitev slovensko govorečim klientom in pomoč pri pravilni uporabi teh storitev napredna tehnična podpora pri uporabi sofisticiranih platform za trgovanje delo v najnovejši CRM podatkovni bazi in drugi napredni programski opremi _______________________________________________________________________________________________________________We are looking for professionals to be responsible for our clients.You are an all-rounded professional, who will be responsible for communicating and assisting potential clients which register on our website to trade on global financial market. The job vacancy does not imply searching for potential clients from your own personal data or initiative. Clients are provided and owned by the company.Some of your main responsibilities:Daily phone call communication with our Slovenian speaking clients and providing them all-round updates on the latest developments on global financial markets Presenting products and services to Slovenian speaking clients and assisting them in using those services properly Advanced technical support in using sophisticated trading platforms Working in the state-of-the-art CRM database and other advanced software    Pričakujemo   Od kandidata pričakujemo: tekoče znanje slovenskega jezika fakultetna izobrazba (ekonomska ali finančna izobrazba bo prednost) poznavanje dela z orodji Microsoft office dobra socialna inteligenca odlična komunikacija, pogajalske in prodajne veščine zelo profesionalen odnos in razumevanje potreb klientov pripravljenost na pridobivanje novih znanj in spretnosti _______________________________________________________________________________________________________________Fluent Slovenian language Faculty degree (economics and finance degree are an advantage) Microsoft package knowledge Strong social intelligence Excellent communication, negotiating and sales skills Highly professional attitude and understanding of client’s needs Will to gain new knowledge and skills Ambition to build a career and progress in the company hierarchy    Ponujamo   Delovno mesto ponuja: Prednosti in ugodnosti (naše podjetje ponuja):zelo konkurenčen plačni paket plača se v prvih dvanajstih mesecih izboljšuje zelo privlačna bonusna shema priložnost zgraditi kariero na vrhu trga finančnega sektorja, v uradni finančni instituciji, ki jo urejajo finančni organi pokojninsko + zdravstveno zavarovanje delovno dovoljenje dva tedna usposabljanja na podlagi našega poslovanja (kot začetna točka vaše poklicne poti) brezplačno telovadnico in fitness prijetno mednarodno poslovno okolje mesečne nagrade za najuspešnejše kontinuirano usposabljanje, osebno in strokovno rast če postanete del hitrorastočega mednarodnega podjetja, boste imeli priložnost napredovanja na višje položaje celovitost, prilagodljivost in svetlo ter stabilno prihodnost ___________________________________________________________________________________________________Perks and benefits (our company provides):Opportunity to build career in the top segment of the financial sector, in an official financial institution, regulated by financial authorities Competitive salary package (fixed salary + attractive bonus scheme) Pension + health insurance Work permit Two weeks of training course on basics of our business (as a starting point of your career path) Free of charge gym & fitness Pleasant international office environment Monthly awards to top performers Ongoing training, personal - and professional growth Being a part of a rapidly growing international company, full of advancement opportunities to senior positions Integrity, flexibility, commitment and a bright, stable future"
Administrativni referent m/ž,https://www.optius.com//iskalci/iskanje-prostih-delovnih-mest/administrativni-referent-mz-684321-684321/,13.02.2019,04:02,29.01.2019,KataleaConsulting d.o.o.,Ljubljana,https://www.optius.com//iskalci/iskanje-prostih-delovnih-mest/administrativni-referent-mz-684321-684321/,"Za našega naročnika iz Ljubljane, vodilno podjetje v svoji dejavnosti, z uveljavljeno in prepoznavno blagovno znamko iščemo ADMINISTRATIVNEGA REFERENTA M/Ž. Opis delovnega mesta   Naloge in odgovornosti Svetovanje in podpora strankam preko telefona in elektronske pošte. Reševanje reklamacij. Pošiljanje obvestil skupinam uporabnikov. Preverjanje ponudnikov glede korektnosti izvajanja pogodbenih določil. Dnevno klicanje baze obstoječih ponudnikov z namenom aktualiziranja obstoječe baze ponudnikov in ažuriranje podatkov v CRM in hkrati obnovitve pogodb za ponovno objavo že dogovorjenih ponudb. Analiza prodaje ponudb in ugotavljanje razlogov ob slabi prodaji. Spremljanje izgleda portala in opozarjanje na pomanjkljivosti. Sodelovanje z zunanjim računovodstvom glede plačil. Komunikacija s strankami glede obračunov, računov, plačil, stornacij ipd. Izdaja računov, obračunov, kompenzacij in ostala s tem povezana dela. Izdelava različnih poročil. Priprava pogodb in komunikacija tako s slovenskimi kot tujimi poslovnimi partnerji po nalogu svoje vodje. Priprava prezentacij s kratkim povzetkom vsebine vseh partnerskih oglaševalskih medijev za tržnike. Spremljanje konkurenčnih cen. Kreativna zasnova in priprava marketinških kampanj ter nagradnih iger. Skrb za socialne medije.   Dogovarjanje kompenzacij za oglasni prostor z ostalimi mediji in izpeljava le teh. Iskanje novih marketinških prijemov in idej. Kreativno snovanje novih zanimivih marketinško / prodajnih kampanj. Organizacija dogodkov (zabave, poletna promocija preko raznih dogodkov,…). Zaželeno poznavanje Google Analytics (spremljanje konverzij, uvrstitve ključnih besed, trendi,…), Google Adword. Operativne delovne naloge v oddelku marketinga po nalogu vodje. Iskanje in pridobivanje novih poslovnih partnerjev/strank. Obdelava že obstoječih poslovnih parterjev/strank. Pisanje in ažuriranje tekstov ponudb. Administrativna in organizacijska dela dodeljena po nalogu svoje vodje. Nadomeščanja drugih oddelkov v času dopustov in odsotnosti.    Pričakujemo   Od kandidata pričakujemo: Najmanj 3 leta izkušenj v administraciji in financah. Znanje angleškega in hrvaškega jezika. Zaključena najmanj srednješolska izobrazba. Aktivno obvladovanje dela z računalnikom. Programi: Microsoft Office, Google docs in podobno. Zahtevane lastnosti: natančnost, prijaznost, samostojnost in organiziranost. Lasten prevoz, izpit B kategorije. Zaposlitev se sklene za določen čas 1 leta, možnost kasnejšega podaljšanja za nedoločen čas. Dobro delovanje v timu in hkrati dobra sposobnost samostojnega dela. Odgovorno in lojalno obdelovanje zaupnih podatkov. Sposobnost prenašanja obremenitev zaradi opravljanja delovnih nalog.     Ponujamo   Delovno mesto ponuja: Redno in stimulativno plačilo (zagotovljena osnova + nagrada po dogovoru). Delovni čas od 9. do 17. ure. Delo v mladem in dinamičnem kolektivu."
Administrativni referent (m/ž),https://www.optius.com//iskalci/iskanje-prostih-delovnih-mest/administrativni-referent-mz-684909-684909/,13.02.2019,04:01,01.02.2019,BioTransport d.o.o.,Komenda,https://www.optius.com//iskalci/iskanje-prostih-delovnih-mest/administrativni-referent-mz-684909-684909/,"Zaradi širitve poslovanja vabimo v kolektiv ADMINISTRATIVNEGA REFERENTA (m/ž) z ustreznimi delovnimi izkušnjami.  Opis delovnega mesta   Naloge in odgovornosti Priprava potrebne dokumentacije za izvajanje programa, sprejemanje naročil v pisarni, komunikacija s strankami, podpora voznikom na terenu, spremljanje in nadzor dela voznikov, informiranje komercialnih zastopnikov in naročnikov, obveščanje nadrejenega o morebitnih problemih strank in reševanje le-teh, reševanje reklamacij v dogovoru z nadrejenimi, vnos in obdelava podatkov, vodenje evidenc, izvajanje inventure, druga dela za potrebe delodajalca.    Delovni čas polni delovni čas   Pričakujemo   Od kandidata pričakujemo: Osebo z voljo in željo po delu, samostojnost, samoiniciativnost, 1 - 3 leta delovnih izkušenj na primerljivem delovnem mestu, dobro pisno in ustno komuniciranje, osnovno znanje orodij MS Office Excel, Word, Outlook, V. stopnjo izobrazbe, vozniški izpit B kategorije, lasten prevoz.    Ponujamo   Delovno mesto ponuja: Redno in stimulativno plačilo, dinamično delo v prijetnem delovnem okolju, zaposlitev za določen čas z možnostjo zaposlitve za nedoločen čas."
Administrator m/ž,https://www.optius.com//iskalci/iskanje-prostih-delovnih-mest/administrator-90-609060/,13.02.2019,04:03,14.01.2019,Stoja Trade d.o.o.,Ljubljana,https://www.optius.com//iskalci/iskanje-prostih-delovnih-mest/administrator-90-609060/,"Nepremičninska družba Stoja trade, uživa velik ugled med tujci, v diplomatskih krogih in v lokalnih poslovnih krogih, kar lahko preverite tudi na naši strani www.stoja-trade.si. Na slovenskem tržišču delujemo že od leta 1996, v zadnjih letih smo ostali edina specializirana nepremičninska družba za posredovanje pri oddaji in najemu stanovanj, hiš in poslovnih prostorov v Ljubljani. Opis delovnega mesta   Naloge in odgovornosti Za delo na dolgi rok zaposlimo hitro, marljivo in delovno osebo za zahtevnejša administrativna dela. Administrator mora biti dober prodajalec, sposoben organizacije, multifunkcionalnosti ter biti odličen v časovnem managementu. Administrator samostojno načrtuje, organizira in vodi delovne procese, sodeluje pri pripravi materialov, vodi poslovno korespondenco in skrbi za odnose s poslovnimi partnerji in strankami, nadzoruje stroške in ureja osnovna računovodska dela, pomaga zaposlenim v pisarni, skrbi za pretok informacij ter koordinacijo dela.   Pričakujemo   Zahtevana izobrazba                                    V.,                                    VI/1.,                                    VI/2.                     Od kandidata pričakujemo:  obvezno aktivno znanje angleškega ter ruskega jezika komunikacijske in organizacijske odgovornosti, multifunkcionalnost, time – management odgovornost, natančnost, samostojnost nekonfliktnost odlične prodajalske sposobnosti  Poleg znanja organizacije je nujno potrebno aktivno znanje angleščine ter delo v skupini.   Ponujamo   Delovno mesto ponuja:  urejene delovne razmere delo v prijetnem kolektivu sodelovanje v odlični ekipi"
Administrator - finančni oddelek in ostalo (m/ž),https://www.optius.com//iskalci/iskanje-prostih-delovnih-mest/administrator-financni-oddelek-in-ostalo-mz-685085-685085/,13.02.2019,04:01,04.02.2019,Toro green d.o.o.,Škofljica,https://www.optius.com//iskalci/iskanje-prostih-delovnih-mest/administrator-financni-oddelek-in-ostalo-mz-685085-685085/,"Podjetje Toro Green d.o.o., proizvaja in distribuira naravna zdravila, prehranske dodatke ter kozmetiko v Sloveniji, Italiji, Nemčiji, Angliji, Grčiji, Cipru Hrvaški, Bolgariji, Izraelu ter Indiji.Toro Green d.o.o. išče osebo z izkušnjami za zahtevna administracijska dela.   Opis delovnega mesta   Naloge in odgovornosti Delovna področja:finance, komunikacija s strankami in dobavitelji, reševanje reklamacij, analitika, priprava poročil, drugo.    Pričakujemo   Zahtevana izobrazba                                    VI/1.                     Zahtevane delovne izkušnje 4 - 5 let   Od kandidata pričakujemo: Pogoji:dosegljiv 40 ur na teden, visoka računalniška pismenost (uporabljanje socialnih omrežij, iznajdljivost na Google-u, Office paket, osnove v Adobe paketu), zanimanje in želja po vrhunskih znanjih iz novih trendov, ambicioznost bo imela prednost pred izkušnjami, najmanj zelo dobre ocene pri zaključnih izpitih iz slovenščine in matematike, smer izobrazbe ni pomembna, zaželena 7. stopnja, organiziranost, resnost, učljivost in dinamičnost. Pričakujemo:kandidata ali kandidatko z večletnimi delovnimi izkušnjami (lahko tudi preko ŠS), dobro znanje Angleškega jezika in osnove nemščine ali drugih jezikov, ambicioznega kandidata z željo, da se uči od najboljših v industriji, osebo iz Ljubljane ali širše okolice, sposobnost dela po prioritetah, organiziranost, doslednost, prodajna naravnanost. Zaželeno: visokošolska izobrazba, računalniška znanja, delovne izkušnje in hitro učenje ter smisel za posel.   Ponujamo   Delovno mesto ponuja: nudimo možnost napredovanja, delo v sproščenem okolju in v pozitivnem vzdušju, zaposlitev za določen čas s poskusno dobo 3 mesece, zaposlitev za polni delovni čas. Na prijavo za prosto delovno mesto ste vabljeni tudi kandidati z nekoliko manj izkušnjami!V kolikor je v vas želja po hitrem učenju in napredovanju se prijavite.     Mesečno plačilo                               900 - 1200 € bruto                                                                         Redno plačilo, ki na začetku ne bo zelo visoko. Ne zato, ker ne bi želeli plačati, ampak ker kandidatu že na začetku nudimo takšno raven znanja in izobraževanj (iščemo željo po znanju pred željo po visokem trenutnem zaslužku)"
Administrator za italijanski trg m/ž,https://www.optius.com//iskalci/iskanje-prostih-delovnih-mest/administrator-za-italijanski-trg-mz-609697-609697/,13.02.2019,04:03,18.01.2019,Kariera d.o.o.,Koper,https://www.optius.com//iskalci/iskanje-prostih-delovnih-mest/administrator-za-italijanski-trg-mz-609697-609697/,
Agent za delo v klicnem centru m/ž,https://www.optius.com//iskalci/iskanje-prostih-delovnih-mest/agent-za-delo-v-klicnem-centru-mz-683816-683816/,13.02.2019,04:02,25.01.2019,TOSA d.o.o.,Ljubljana Šentvid,https://www.optius.com//iskalci/iskanje-prostih-delovnih-mest/agent-za-delo-v-klicnem-centru-mz-683816-683816/,"Za okrepitev naše ekipe iščemo sodelavca/ko, ki si želi dolgoročnega, resnega in zaupanja vrednega sodelovanja. Opis delovnega mesta   Naloge in odgovornosti Iščemo agenta/agentko za delo v klicnem centru, kot pospeševalec prodaje časopisa. Delo poteka od ponedeljka do petka vsak dan od 8:00 do 16:00 h.   Pričakujemo   Od kandidata pričakujemo: zaželene so izkušnje iz tega področja agent mora biti komunikativen, ambiciozen, pozitivno naravnan in mora imeti veselje do dela Smo mlad tim, vsi skupaj stremimo, da v pozitivnem okolju dosegamo mesečne in letne plane.   Ponujamo   Delovno mesto ponuja: redno zaposlitev z poskusno dobo 1 mesec, kasneje možnost tudi za nedoločen čas poleg fiksne plače je tudi stimulacija"
Aktuar (m/ž),https://www.optius.com//iskalci/iskanje-prostih-delovnih-mest/aktuar-mz-683969-683969/,13.02.2019,04:02,28.01.2019,Prva osebna zavarovalnica d.d.,Ljubljana,https://www.optius.com//iskalci/iskanje-prostih-delovnih-mest/aktuar-mz-683969-683969/,"Prva osebna zavarovalnica je članica zavarovalniškega holdinga Skupina Prva (Prva Group) in je ena od petih hčerinskih družb v lasti Prve Group.Glavno dejavnost Prve osebne zavarovalnice predstavlja prostovoljno dodatno pokojninsko zavarovaje, v okviru katerega zbira premije, upravlja s premoženjem in izplačuje pokojninske rente. Družba na tem področju upravlja z več kot 300 milijonov evrov premoženja in tri pokojninske načrte v štirih kritnih skladih. Opis delovnega mesta   Naloge in odgovornosti priprava predlogov zavarovalnih podlag, analiziranje strukture premije, škod in zavarovalno tehničnih rezultatov posameznih zavarovalnih vrst, pomoč pri sestavljanju aktuarskih poročil, analiz in obračunov, analiziranje zavarovalnih tveganj s področja zavarovanj in njihovega vpliva na zavarovalnico, priprava pogojev in cenikov za zavarovanja, spremljanje, poznavanje in implementacija zakonodaje na svojem področju dela, pridobivanje podatkov iz informacijskega sistema za aktuarske in statistične namene, sodelovanje pri razvoju zavarovalnih produktov, sodelovanje pri razvoju aktuarskih modelov, administrativno vodenje pozavarovalne in sozavarovalne zaščite, načrtovanje in oblikovanje pozavarovalne zaščite, opravljanje sorodnih del po navodilih nadrejenih.    Delovni čas polni delovni čas   Pričakujemo   Zahtevana izobrazba                                    VI/1.,                                    VI/2.                     Zahtevane delovne izkušnje 4 - 5 let   Od kandidata pričakujemo: poznavanje področja aktuarstva, vsaj 3 leta delovnih izkušenj na področju aktuarstva, samoiniciativnost, samostojnost, organiziranost, željo po učenju, pozitiven odnos do dela, visokošolsko oz. višješolska strokovna izobrazba smeri matematika, fizika, računalništvo, elektrotehnika oz. strojništvo.    Ponujamo   Delovno mesto ponuja: delo v urejenem in prijetnem okolju rastočega podjetja, delo v ambiciozni in proaktivno usmerjeni strokovni ekipi, delo v družbi, kjer lahko vsak zaposleni prispeva k njenemu razvoju, možnost osebnega in kariernega razvoja, delovnik, ki nudi odlično ravnotežje med strastjo do dela in prostim časom, skrb za zaposlene v okviru promocije zdravja ter ukrepov Družini prijaznega podjetja, prostovoljno dodatno pokojninsko zavarovanje ter ostale ugodnosti podjetja, zaposlitev za nedoločen čas, s 4 mesečno poskusno dobo.    Oblika zaposlitve ali sodelovanja zaposlitev za nedoločen čas   Poskusno delo: 4 mesece   Mesečno plačilo                               po dogovoru"
Analitik (m/ž) v Sektorju kreditnih analiz,https://www.optius.com//iskalci/iskanje-prostih-delovnih-mest/analitik-mz-v-sektorju-kreditnih-analiz-686119-686119/,13.02.2019,04:00,11.02.2019,SKB d.d.,Ljubljana,https://www.optius.com//iskalci/iskanje-prostih-delovnih-mest/analitik-mz-v-sektorju-kreditnih-analiz-686119-686119/,"Pridružite se nam in skupaj z nami ustvarjajte prihodnost. PRIHODNOST STE VI.SKB banka d.d., članica ene izmed najuspešnejših evropskih in svetovnih bančnih skupin Société Générale, utrjuje in širi poslovanje na slovenskem bančnem trgu.Za nadaljnje uspešno poslovanje iščemo dva sodelavca za delo: ANALITIK (m/ž) v Sektorju kreditnih analiz (delovno mesto v Ljubljani). Opis delovnega mesta   Naloge in odgovornosti Poslanstvo dela:zbiranje in analiziranje podatkov o različnih vidikih delovanja trgov, strank in bank (uspešnost, ekonomičnost, donos, tveganje, potrošniško obnašanje…) in izdelava predlogov za odločanje.Opis del in nalog:analizira bilance, kazalce in podatke podjetij, drugih strank ter potencialnih strank; spremlja, analizira finančne in druge podatke ter pripravlja poročila in predloge za odločanje; oblikuje ocene in predračune finančnih izkazov, investicijskih programov; aplicira standardne analitične pristope in orodja, jih prilagaja in razvija nove; ugotavlja boniteto podjetij; opravlja druga dela po navodilih nadrejenega.    Pričakujemo   Od kandidata pričakujemo: VII. ali VI/2. stopnjo ekonomske ali druge ustrezne smeri; najmanj 1 leto ustreznih delovnih izkušenj; zahtevnejšo ustno in pisno komunikacijo v angleščini; pisno in ustno komuniciranje; uporabo standardnih orodij za PC (dobro poznavanje MS Office). Sposobnosti in veščine:sposobnost kritičnega in analitičnega mišljenja; natančnost; samostojnost, proaktivnost in samoiniciativnost; dobre komunikacijske in pogajalske sposobnosti; dobre sposobnosti presojanja.    Ponujamo   Delovno mesto ponuja:  Delovno razmerje bomo sklenili za nedoločen čas, s 6-mesečno poskusno dobo."
Arhitekt m/ž,https://www.optius.com//iskalci/iskanje-prostih-delovnih-mest/arhitekt-mz-684579-684579/,13.02.2019,04:02,30.01.2019,MANPOWER d.o.o.,Ljubljana,https://www.optius.com//iskalci/iskanje-prostih-delovnih-mest/arhitekt-mz-684579-684579/,"Opis delovnega mesta   Naloge in odgovornosti Samostojno projektiranje objektov, urejanje zakonodaje in dokumentacije, zadolžen za projektiranje trgovskih lokalov, prodajaln ipd.    Pričakujemo   Od kandidata pričakujemo: Vsaj 1-3 leta izkušenj s samostojnim projektiranjem, poznavanje aktualne gradbene in okoljske zakonodaje, zaželen je strokovni izpit.    Ponujamo   Delovno mesto ponuja: Zaposlitev za nedoločen čas s poskusnim delom, urejen delovni čas, redno in dobro plačilo."
