Delovno_mesto_link	Delovno_mesto	Datum_objave	Podjetje	Kraj_dela	REQUEST_URL	RESPONSE_URL	RESPONSE_DATE	RESPONSE_TIME	datum_strganja	res
"https://www.mojedelo.com/prodajalec/d-312768?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Pospeševanje prodaje"	"Danes"	"BC Marketing, trženje in svetovanje, d.o.o."	"Ljubljana"	"https://www.mojedelo.com/prosta-delovna-mesta/vsa-podrocja"	"https://www.mojedelo.com/prosta-delovna-mesta/vsa-podrocja"	"05.01.2017"	"09:10:48"	"1.5.2017 7:10:48"	"https://www.mojedelo.com/prodajalec/d-312768?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/inzenir-za-testiranja-vibracijsko-mehanski-laboratorij/d-312439?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Asistent v prodaji"	"29.4.2017"	"Baton d.o.o."	"Ljubljana"	""	""	""	""	"1.5.2017 7:10:48"	"https://www.mojedelo.com/inzenir-za-testiranja-vibracijsko-mehanski-laboratorij/d-312439?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/resevalec-iz-vode-v-termah-krka/d-307784?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Prodajalec"	"Danes"	"Hervis Sport in Moda d.o.o."	"Jesenice"	""	""	""	""	"1.5.2017 7:10:48"	"https://www.mojedelo.com/resevalec-iz-vode-v-termah-krka/d-307784?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/varilec-po-postopku-mig-mag/d-305813?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Inženir za testiranja (Vibracijsko & Mehanski laboratorij)"	"Danes"	"Hella Saturnus Slovenija d.o.o."	"Ljubljana"	""	""	""	""	"1.5.2017 7:10:48"	"https://www.mojedelo.com/varilec-po-postopku-mig-mag/d-305813?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/industrijski-elektricar/d-304988?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Reševalec iz vode v Termah Krka"	"Danes"	"Terme Krka d.o.o."	"Terme Dolenjske Toplice, Terme Šmarješke Toplice in Talas Strunjan"	""	""	""	""	"1.5.2017 7:10:48"	"https://www.mojedelo.com/industrijski-elektricar/d-304988?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/zdravnik-specialist-fizikalne-in-rehabilitacijske-medicine/d-301801?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Varilec po postopku MIG / MAG"	"Včeraj"	"Trummer osebni servis d.o.o."	"Maribor"	""	""	""	""	"1.5.2017 7:10:48"	"https://www.mojedelo.com/zdravnik-specialist-fizikalne-in-rehabilitacijske-medicine/d-301801?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/fizioterapevt/d-301798?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Industrijski električar"	"Včeraj"	"HTS skupina d.o.o."	"Avstrija"	""	""	""	""	"1.5.2017 7:10:48"	"https://www.mojedelo.com/fizioterapevt/d-301798?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/kljucavnicarvarilec/d-300104?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Zdravnik specialist fizikalne in rehabilitacijske medicine"	"Včeraj"	"Terme Krka d.o.o."	"Terme Krka"	""	""	""	""	"1.5.2017 7:10:48"	"https://www.mojedelo.com/kljucavnicarvarilec/d-300104?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/elektromonter-v-avtomobilski-industriji-in-regalnih-skladiscih/d-287825?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Fizioterapevt"	"Včeraj"	"Terme Krka d.o.o."	"Terme Dolenjske Toplice, Terme Šmarješke Toplice, Talaso Strunjan"	""	""	""	""	"1.5.2017 7:10:48"	"https://www.mojedelo.com/elektromonter-v-avtomobilski-industriji-in-regalnih-skladiscih/d-287825?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/vodilni-elektromonter-skupinovodja/d-287824?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Kljucavničar/varilec"	"Včeraj"	"Trummer osebni servis d.o.o."	"Graz"	""	""	""	""	"1.5.2017 7:10:48"	"https://www.mojedelo.com/vodilni-elektromonter-skupinovodja/d-287824?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
