Delovno_mesto_link	Delovno_mesto	Datum_objave	Podjetje	Kraj_dela	REQUEST_URL	RESPONSE_URL	RESPONSE_DATE	RESPONSE_TIME	datum_strganja	res
"https://www.mojedelo.com/sodelavec-za-pripravo-hrane-in-pijace/d-327023?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Sodelavec za pripravo hrane in pijače"	"Danes"	"Petrol d.d."	"Ljubljana in okolica"	"https://www.mojedelo.com/prosta-delovna-mesta/vsa-delovna-mesta?p=1"	"https://www.mojedelo.com/prosta-delovna-mesta/vsa-delovna-mesta?p=1"	"08.01.2017"	"04:00:53"	"01.08.2017 02:00:53"	"https://www.mojedelo.com/sodelavec-za-pripravo-hrane-in-pijace/d-327023?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/referent-prodaje-tujina-na-podrocju-lesne-biomase-mz/d-338789?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Referent prodaje tujina na področju lesne biomase m/ž"	"Danes"	"Bioles Horizont d.o.o"	"Maribor"	""	""	""	""	"01.08.2017 02:00:53"	"https://www.mojedelo.com/referent-prodaje-tujina-na-podrocju-lesne-biomase-mz/d-338789?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/svetovalec-za-pravne-zadeve/d-333045?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Svetovalec za pravne zadeve"	"Danes"	"Marifarm d.o.o."	"Maribor"	""	""	""	""	"01.08.2017 02:00:53"	"https://www.mojedelo.com/svetovalec-za-pravne-zadeve/d-333045?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/projektant-tehnologije/d-339119?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Projektant tehnologije"	"Danes"	"MAHLE Letrika d.o.o."	"Šempeter pri Gorici"	""	""	""	""	"01.08.2017 02:00:53"	"https://www.mojedelo.com/projektant-tehnologije/d-339119?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/oracle-ebs-specialist-za-podrocje-value-chain/d-339961?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Pospeševanje prodaje"	"Danes"	"BC Marketing, trženje in svetovanje, d.o.o."	"Ljubljana"	""	""	""	""	"01.08.2017 02:00:53"	"https://www.mojedelo.com/oracle-ebs-specialist-za-podrocje-value-chain/d-339961?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/administrator-baze-podatkov/d-339945?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Oracle EBS specialist za področje Value Chain"	"Včeraj"	"SIJ d.d."	"Ljubljana"	""	""	""	""	"01.08.2017 02:00:53"	"https://www.mojedelo.com/administrator-baze-podatkov/d-339945?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/razvijalec-aplikacij/d-339947?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Administrator baze podatkov"	"Včeraj"	"SIJ d.d."	"Ljubljana"	""	""	""	""	"01.08.2017 02:00:53"	"https://www.mojedelo.com/razvijalec-aplikacij/d-339947?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/syteline-razvijalec-aplikacij/d-339949?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Razvijalec aplikacij"	"Včeraj"	"SIJ d.d."	"Ljubljana"	""	""	""	""	"01.08.2017 02:00:53"	"https://www.mojedelo.com/syteline-razvijalec-aplikacij/d-339949?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/oracle-ebs-razvijalec-aplikacij/d-339950?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Syteline razvijalec aplikacij"	"Včeraj"	"SIJ d.d."	"Ljubljana"	""	""	""	""	"01.08.2017 02:00:53"	"https://www.mojedelo.com/oracle-ebs-razvijalec-aplikacij/d-339950?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/oracle-ebs-specialist-za-vzdrzevanje-eam-in-zaloge-inventory/d-339951?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Oracle EBS razvijalec aplikacij"	"Včeraj"	"SIJ d.d."	"Ljubljana"	""	""	""	""	"01.08.2017 02:00:53"	"https://www.mojedelo.com/oracle-ebs-specialist-za-vzdrzevanje-eam-in-zaloge-inventory/d-339951?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
