Delovno_mesto_link	Delovno_mesto	Datum_objave	Podjetje	Kraj_dela	REQUEST_URL	RESPONSE_URL	RESPONSE_DATE	RESPONSE_TIME	datum_strganja	res
"https://www.mojedelo.com/prodajalci-v-ljubljani/d-304215?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Strokovnjak za izvedbo verižnih kompenzacij in izterjavo"	"Danes"	"Novofin finančna družba d.o.o."	"Ljubljana"	"https://www.mojedelo.com/prosta-delovna-mesta/vsa-podrocja"	"https://www.mojedelo.com/prosta-delovna-mesta/vsa-podrocja"	"03.06.2017"	"11:21:28"	"6.3.2017 10:21:30"	"https://www.mojedelo.com/prodajalci-v-ljubljani/d-304215?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/vodja-kuhinje-mz-v-ljubljani/d-304211?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Prodajni inženir na terenu"	"Danes"	"Rutronik, elektronski gradbeni elementi, podružnica v Ljubljani"	"Trzin"	""	""	""	""	"6.3.2017 10:21:30"	"https://www.mojedelo.com/vodja-kuhinje-mz-v-ljubljani/d-304211?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/vodja-razdelilne-kuhinje-mz-v-ljubljani/d-304210?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"CNC operater / CNC Fräser"	"3.3.2017"	"Baier GmbH"	"Avstrija"	""	""	""	""	"6.3.2017 10:21:30"	"https://www.mojedelo.com/vodja-razdelilne-kuhinje-mz-v-ljubljani/d-304210?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/delilec-hrane-mz-v-kranju/d-304209?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Prodajalci v Ljubljani"	"Danes"	"Mercator d.d."	"Ljubljana"	""	""	""	""	"6.3.2017 10:21:30"	"https://www.mojedelo.com/delilec-hrane-mz-v-kranju/d-304209?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/vpenjalec/d-304152?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Vodja kuhinje m/ž v Ljubljani"	"Danes"	"Slorest d.o.o."	"Ljubljana"	""	""	""	""	"6.3.2017 10:21:30"	"https://www.mojedelo.com/vpenjalec/d-304152?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/kljucavnicar-strugar-strojnik/d-304097?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Vodja razdelilne kuhinje m/ž v Ljubljani"	"Danes"	"Slorest d.o.o."	"Ljubljana"	""	""	""	""	"6.3.2017 10:21:30"	"https://www.mojedelo.com/kljucavnicar-strugar-strojnik/d-304097?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/koordinator-montaz-in-poprodaje-mz/d-304197?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Delilec hrane m/ž v Kranju"	"Danes"	"Slorest d.o.o."	"Kranj"	""	""	""	""	"6.3.2017 10:21:30"	"https://www.mojedelo.com/koordinator-montaz-in-poprodaje-mz/d-304197?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/strokovna-adminipomoc-registracije-mz-lek/d-304187?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Vpenjalec"	"Danes"	"DOM-TITAN d.d."	"Kamnik"	""	""	""	""	"6.3.2017 10:21:30"	"https://www.mojedelo.com/strokovna-adminipomoc-registracije-mz-lek/d-304187?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/vodenje-procesa-operativne-nabave-mz-lek-lj/d-304188?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Ključavničar/ strugar/ strojnik"	"Danes"	"Prit d.o.o."	"Ljubljana in Izola"	""	""	""	""	"6.3.2017 10:21:30"	"https://www.mojedelo.com/vodenje-procesa-operativne-nabave-mz-lek-lj/d-304188?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/administrativno-delo-scm-mz-lek-lendava/d-304189?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Koordinator montaž in poprodaje m/ž"	"Danes"	"Trgotur d.o.o."	"Krško"	""	""	""	""	"6.3.2017 10:21:30"	"https://www.mojedelo.com/administrativno-delo-scm-mz-lek-lendava/d-304189?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/administrativna-pomoc-tehnologom-mz-lek/d-304190?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Strokovna admini.pomoč (Registracije) (m/ž) - Lek"	"Danes"	"ADECCO H.R. d.o.o."	"Ljubljana"	""	""	""	""	"6.3.2017 10:21:30"	"https://www.mojedelo.com/administrativna-pomoc-tehnologom-mz-lek/d-304190?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/strokovni-sodelavec-za-crm-sistem/d-304179?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Vodenje procesa operativne nabave (m/ž) - Lek Lj."	"Danes"	"ADECCO H.R. d.o.o."	"Ljubljana"	""	""	""	""	"6.3.2017 10:21:30"	"https://www.mojedelo.com/strokovni-sodelavec-za-crm-sistem/d-304179?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/kuhar-v-marche-pe-starine-i-in-ii/d-304204?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Administrativno delo (SCM) (m/ž) - Lek Lendava"	"Danes"	"ADECCO H.R. d.o.o."	"Lendava"	""	""	""	""	"6.3.2017 10:21:30"	"https://www.mojedelo.com/kuhar-v-marche-pe-starine-i-in-ii/d-304204?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/natakar-v-marche-pe-starine/d-304205?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Administrativna pomoč tehnologom (m/ž) - Lek"	"Danes"	"ADECCO H.R. d.o.o."	"Ljubljana"	""	""	""	""	"6.3.2017 10:21:30"	"https://www.mojedelo.com/natakar-v-marche-pe-starine/d-304205?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/kuhar-v-marche-lukovica/d-304198?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Strokovni sodelavec za CRM-sistem"	"Danes"	"Krka, tovarna zdravil, d. d., Novo mesto"	"Novo mesto"	""	""	""	""	"6.3.2017 10:21:30"	"https://www.mojedelo.com/kuhar-v-marche-lukovica/d-304198?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
