Delovno_mesto_link	Delovno_mesto	Datum_objave	Podjetje	Kraj_dela	REQUEST_URL	RESPONSE_URL	RESPONSE_DATE	RESPONSE_TIME	datum_strganja	res
"https://www.mojedelo.com/instalater-vodovodnih-naprav/d-305842?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"	"Instalater vodovodnih naprav"	"22.4.2017"	"Trummer osebni servis d.o.o."	"Avstrija"	""	""	""	""	"24.4.2017 7:11:28"	"https://www.mojedelo.com/instalater-vodovodnih-naprav/d-305842?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"
"https://www.mojedelo.com/fizioterapevt/d-305841?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"	"Fizioterapevt"	"22.4.2017"	"Trummer osebni servis d.o.o."	"Avstrija, Nemčija"	""	""	""	""	"24.4.2017 7:11:28"	"https://www.mojedelo.com/fizioterapevt/d-305841?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"
"https://www.mojedelo.com/zidar/d-305840?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"	"Zidar"	"22.4.2017"	"Trummer osebni servis d.o.o."	"Avstrija"	""	""	""	""	"24.4.2017 7:11:28"	"https://www.mojedelo.com/zidar/d-305840?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"
"https://www.mojedelo.com/krovec/d-305839?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"	"Krovec"	"22.4.2017"	"Trummer osebni servis d.o.o."	"Avstrija"	""	""	""	""	"24.4.2017 7:11:28"	"https://www.mojedelo.com/krovec/d-305839?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"
"https://www.mojedelo.com/stavbni-klepar/d-305838?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"	"Stavbni klepar"	"22.4.2017"	"Trummer osebni servis d.o.o."	"Avstrija"	""	""	""	""	"24.4.2017 7:11:28"	"https://www.mojedelo.com/stavbni-klepar/d-305838?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"
"https://www.mojedelo.com/keramicar-pecar/d-305836?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"	"Keramičar - pečar"	"22.4.2017"	"Trummer osebni servis d.o.o."	"Avstrija"	""	""	""	""	"24.4.2017 7:11:28"	"https://www.mojedelo.com/keramicar-pecar/d-305836?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"
"https://www.mojedelo.com/diplomirana-medicinska-sestra-graz/d-305835?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"	"Diplomirana medicinska sestra (Graz)"	"22.4.2017"	"Trummer osebni servis d.o.o."	"Avstrija"	""	""	""	""	"24.4.2017 7:11:28"	"https://www.mojedelo.com/diplomirana-medicinska-sestra-graz/d-305835?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"
"https://www.mojedelo.com/diplomirana-medicinska-sestra/d-305834?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"	"Diplomirana medicinska sestra"	"22.4.2017"	"Trummer osebni servis d.o.o."	"Avstrija"	""	""	""	""	"24.4.2017 7:11:28"	"https://www.mojedelo.com/diplomirana-medicinska-sestra/d-305834?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"
"https://www.mojedelo.com/zdravstveni-tehnik-graz/d-305833?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"	"Zdravstveni tehnik (Graz)"	"22.4.2017"	"Trummer osebni servis d.o.o."	"Avstrija, Graz"	""	""	""	""	"24.4.2017 7:11:28"	"https://www.mojedelo.com/zdravstveni-tehnik-graz/d-305833?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"
"https://www.mojedelo.com/elektrikar/d-305832?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"	"Elektrikar"	"22.4.2017"	"Trummer osebni servis d.o.o."	"Avstrija"	""	""	""	""	"24.4.2017 7:11:28"	"https://www.mojedelo.com/elektrikar/d-305832?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"
"https://www.mojedelo.com/tesar/d-305831?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"	"Tesar"	"22.4.2017"	"Trummer osebni servis d.o.o."	"Avstrija"	""	""	""	""	"24.4.2017 7:11:28"	"https://www.mojedelo.com/tesar/d-305831?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"
"https://www.mojedelo.com/mehanik-kmetijskih-strojev-in-naprav/d-305830?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"	"Mehanik kmetijskih strojev in naprav"	"22.4.2017"	"Trummer osebni servis d.o.o."	"Avstrija"	""	""	""	""	"24.4.2017 7:11:28"	"https://www.mojedelo.com/mehanik-kmetijskih-strojev-in-naprav/d-305830?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"
"https://www.mojedelo.com/mizar/d-305829?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"	"Mizar"	"22.4.2017"	"Trummer osebni servis d.o.o."	"Avstrija"	""	""	""	""	"24.4.2017 7:11:28"	"https://www.mojedelo.com/mizar/d-305829?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"
"https://www.mojedelo.com/monter-instalater-hladilnih-naprav/d-305828?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D3"	"Monter - inštalater hladilnih naprav"	"22.4.2017"	"Trummer osebni servis d.o.o."	"Avstrija"	"https://www.mojedelo.com/prosta-delovna-mesta/vsa-podrocja?p=3"	"https://www.mojedelo.com/prosta-delovna-mesta/vsa-podrocja?p=3"	"04.24.2017"	"09:11:36"	"24.4.2017 7:11:36"	"https://www.mojedelo.com/monter-instalater-hladilnih-naprav/d-305828?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D3"
"https://www.mojedelo.com/slikopleskar-tirolska/d-305827?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D3"	"Slikopleskar (Tirolska)"	"22.4.2017"	"Trummer osebni servis d.o.o."	"Avstrija"	""	""	""	""	"24.4.2017 7:11:36"	"https://www.mojedelo.com/slikopleskar-tirolska/d-305827?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D3"
"https://www.mojedelo.com/kljucavnicar-avstrijska-koroska/d-305826?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D3"	"Ključavničar (Avstrijska Koroška)"	"22.4.2017"	"Trummer osebni servis d.o.o."	"Avstrija"	""	""	""	""	"24.4.2017 7:11:36"	"https://www.mojedelo.com/kljucavnicar-avstrijska-koroska/d-305826?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D3"
"https://www.mojedelo.com/tehnik-zdravstvene-nege/d-305825?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D3"	"Tehnik zdravstvene nege"	"22.4.2017"	"Trummer osebni servis d.o.o."	"Avstrija"	""	""	""	""	"24.4.2017 7:11:36"	"https://www.mojedelo.com/tehnik-zdravstvene-nege/d-305825?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D3"
"https://www.mojedelo.com/diplomirana-medicinska-sestra-avstrijska-koroska/d-305824?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D3"	"Diplomirana medicinska sestra (Avstrijska Koroška)"	"22.4.2017"	"Trummer osebni servis d.o.o."	"Avstrija"	""	""	""	""	"24.4.2017 7:11:36"	"https://www.mojedelo.com/diplomirana-medicinska-sestra-avstrijska-koroska/d-305824?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D3"
"https://www.mojedelo.com/parketar/d-305823?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D3"	"Parketar"	"22.4.2017"	"Trummer osebni servis d.o.o."	"Avstrija"	""	""	""	""	"24.4.2017 7:11:36"	"https://www.mojedelo.com/parketar/d-305823?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D3"
"https://www.mojedelo.com/avtoklepar/d-305822?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D3"	"Avtoklepar"	"22.4.2017"	"Trummer osebni servis d.o.o."	"Avstrija"	""	""	""	""	"24.4.2017 7:11:36"	"https://www.mojedelo.com/avtoklepar/d-305822?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D3"
"https://www.mojedelo.com/mizar-delo-v-delavnici/d-305821?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D3"	"Mizar (delo v delavnici)"	"22.4.2017"	"Trummer osebni servis d.o.o."	"Avstrija"	""	""	""	""	"24.4.2017 7:11:36"	"https://www.mojedelo.com/mizar-delo-v-delavnici/d-305821?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D3"
"https://www.mojedelo.com/diplomirana-medicinska-sestra-kolfach-avstrija/d-305820?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D3"	"Diplomirana medicinska sestra (Kölfach, Avstrija)"	"22.4.2017"	"Trummer osebni servis d.o.o."	"Avstrija"	""	""	""	""	"24.4.2017 7:11:36"	"https://www.mojedelo.com/diplomirana-medicinska-sestra-kolfach-avstrija/d-305820?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D3"
"https://www.mojedelo.com/diplomirana-medicinska-sestra-graz-avstrija/d-305818?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D3"	"Diplomirana medicinska sestra (Graz, Avstrija)"	"22.4.2017"	"Trummer osebni servis d.o.o."	"Avstrija"	""	""	""	""	"24.4.2017 7:11:36"	"https://www.mojedelo.com/diplomirana-medicinska-sestra-graz-avstrija/d-305818?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D3"
"https://www.mojedelo.com/slikopleskar-okolica-lipnice-vec-oseb/d-305817?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D3"	"Slikopleskar - okolica Lipnice (več oseb)"	"22.4.2017"	"Trummer osebni servis d.o.o."	"Okolica Lipnice"	""	""	""	""	"24.4.2017 7:11:36"	"https://www.mojedelo.com/slikopleskar-okolica-lipnice-vec-oseb/d-305817?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D3"
"https://www.mojedelo.com/cnc-operater-rezkar/d-305816?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D3"	"CNC – operater rezkar"	"22.4.2017"	"Trummer osebni servis d.o.o."	"Maribor"	""	""	""	""	"24.4.2017 7:11:36"	"https://www.mojedelo.com/cnc-operater-rezkar/d-305816?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D3"
"https://www.mojedelo.com/klepar-celotna-avstrija/d-305815?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D3"	"Klepar (Celotna Avstrija)"	"22.4.2017"	"Trummer osebni servis d.o.o."	"Avstrija"	""	""	""	""	"24.4.2017 7:11:36"	"https://www.mojedelo.com/klepar-celotna-avstrija/d-305815?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D3"
"https://www.mojedelo.com/strojni-kljucavnicar/d-305814?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D3"	"Strojni ključavničar"	"22.4.2017"	"Trummer osebni servis d.o.o."	"Avstrija"	""	""	""	""	"24.4.2017 7:11:36"	"https://www.mojedelo.com/strojni-kljucavnicar/d-305814?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D3"
"https://www.mojedelo.com/monter-kljucavnicar/d-284618?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D3"	"Monter-ključavničar"	"22.4.2017"	"MP Ptuj d.o.o."	"delo na deloviščih v tujini"	""	""	""	""	"24.4.2017 7:11:36"	"https://www.mojedelo.com/monter-kljucavnicar/d-284618?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D3"
"https://www.mojedelo.com/varilec-po-tig-postopku/d-284617?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D3"	"Varilec po TIG postopku"	"22.4.2017"	"MP Ptuj d.o.o."	"delo na deloviščih v tujini"	""	""	""	""	"24.4.2017 7:11:36"	"https://www.mojedelo.com/varilec-po-tig-postopku/d-284617?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D3"
"https://www.mojedelo.com/cevar/d-284616?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D3"	"Cevar"	"22.4.2017"	"MP Ptuj d.o.o."	"delo na deloviščih v tujini"	""	""	""	""	"24.4.2017 7:11:36"	"https://www.mojedelo.com/cevar/d-284616?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D3"
"https://www.mojedelo.com/mesar/d-284083?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D3"	"Mesar"	"22.4.2017"	"Mesarstvo Blatnik d.o.o."	"Lavrica"	""	""	""	""	"24.4.2017 7:11:36"	"https://www.mojedelo.com/mesar/d-284083?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D3"
"https://www.mojedelo.com/prodajalecka-na-oddelku-pohistva/d-312712?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D3"	"Prodajalec/ka na oddelku pohištva"	"22.4.2017"	"Rutar marketing, d.o.o."	"Dravograd"	""	""	""	""	"24.4.2017 7:11:36"	"https://www.mojedelo.com/prodajalecka-na-oddelku-pohistva/d-312712?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D3"
"https://www.mojedelo.com/razvojni-tehnolog-elektrotehnike/d-312732?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D3"	"Razvojni tehnolog elektrotehnike"	"22.4.2017"	"GEM motors d.o.o."	"Kamnik"	""	""	""	""	"24.4.2017 7:11:36"	"https://www.mojedelo.com/razvojni-tehnolog-elektrotehnike/d-312732?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D3"
"https://www.mojedelo.com/razvojni-tehnolog-strojnistva/d-312733?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D4"	"Razvojni tehnolog strojništva"	"22.4.2017"	"GEM motors d.o.o."	"Kamnik"	"https://www.mojedelo.com/prosta-delovna-mesta/vsa-podrocja?p=4"	"https://www.mojedelo.com/prosta-delovna-mesta/vsa-podrocja?p=4"	"04.24.2017"	"09:11:44"	"24.4.2017 7:11:44"	"https://www.mojedelo.com/razvojni-tehnolog-strojnistva/d-312733?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D4"
"https://www.mojedelo.com/sprejemanje-gostov-mz-studentsko-delo/d-312895?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D4"	"Sprejemanje gostov (m/ž) - študentsko delo"	"21.4.2017"	"Agencija M Servis, kadrovske storitve, d.o.o."	"Ljubljana in okolica"	""	""	""	""	"24.4.2017 7:11:44"	"https://www.mojedelo.com/sprejemanje-gostov-mz-studentsko-delo/d-312895?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D4"
"https://www.mojedelo.com/krupje-mz-studentsko-delo/d-313034?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D4"	"Krupje (m/ž) - študentsko delo"	"21.4.2017"	"Agencija M Servis, kadrovske storitve, d.o.o."	"Maribor z okolico"	""	""	""	""	"24.4.2017 7:11:44"	"https://www.mojedelo.com/krupje-mz-studentsko-delo/d-313034?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D4"
"https://www.mojedelo.com/delo-v-pakirnici-mz/d-313072?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D4"	"Delo v pakirnici m/ž"	"21.4.2017"	"FMG kadrovska agencija d.o.o."	"Vrhnika"	""	""	""	""	"24.4.2017 7:11:44"	"https://www.mojedelo.com/delo-v-pakirnici-mz/d-313072?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D4"
"https://www.mojedelo.com/pomoc-v-analitiki-sterilnih-izdelkov-mz-lek/d-313073?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D4"	"Pomoč v analitiki sterilnih izdelkov (m/ž) - Lek"	"21.4.2017"	"ADECCO H.R. d.o.o."	"Ljubljana"	""	""	""	""	"24.4.2017 7:11:44"	"https://www.mojedelo.com/pomoc-v-analitiki-sterilnih-izdelkov-mz-lek/d-313073?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D4"
"https://www.mojedelo.com/studentkamnik-pakirec-v-skladiscu-mz/d-313078?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D4"	"Študent/Kamnik: Pakirec v skladišču (m/ž)"	"21.4.2017"	"ADECCO H.R. d.o.o."	"Kamnik"	""	""	""	""	"24.4.2017 7:11:44"	"https://www.mojedelo.com/studentkamnik-pakirec-v-skladiscu-mz/d-313078?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D4"
