Delovno_mesto_link	Delovno_mesto	Datum_objave	Podjetje	Kraj_dela	REQUEST_URL	RESPONSE_URL	RESPONSE_DATE	RESPONSE_TIME	datum_strganja	res
"https://www.mojedelo.com/natakar/d-364729?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Natakar"	"Danes"	"DOTIK gostinstvo in turizem d.o.o"	"Zbilje"	"https://www.mojedelo.com/prosta-delovna-mesta/vsa-delovna-mesta?p=1"	"https://www.mojedelo.com/prosta-delovna-mesta/vsa-delovna-mesta?p=1"	"01.04.2018"	"02:26:34"	"04.01.2018 13:26:34"	"https://www.mojedelo.com/natakar/d-364729?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/natakar/d-364730?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Natakar"	"Danes"	"DOTIK gostinstvo in turizem d.o.o"	"Ljubljana"	""	""	""	""	"04.01.2018 13:26:34"	"https://www.mojedelo.com/natakar/d-364730?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/kuhar-picopek/d-364736?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Kuhar - picopek"	"Danes"	"DOTIK gostinstvo in turizem d.o.o"	"Zbilje"	""	""	""	""	"04.01.2018 13:26:34"	"https://www.mojedelo.com/kuhar-picopek/d-364736?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/kuhar-picopek/d-364739?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Kuhar - picopek"	"Danes"	"DOTIK gostinstvo in turizem d.o.o"	"Ljubljana"	""	""	""	""	"04.01.2018 13:26:34"	"https://www.mojedelo.com/kuhar-picopek/d-364739?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/diplomirana-medicinska-sestradiplomirani-zdravstvenik/d-364841?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Diplomirana medicinska sestra/diplomirani zdravstvenik"	"Danes"	"Univerzitetni klinični center Ljubljana"	"Ljubljana"	""	""	""	""	"04.01.2018 13:26:34"	"https://www.mojedelo.com/diplomirana-medicinska-sestradiplomirani-zdravstvenik/d-364841?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/raziskovalec-2-prosti-delovni-mesti/d-364894?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Raziskovalec - 2 prosti delovni mesti"	"Danes"	"ETI elektroelement d.o.o."	"Izlake"	""	""	""	""	"04.01.2018 13:26:34"	"https://www.mojedelo.com/raziskovalec-2-prosti-delovni-mesti/d-364894?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/prodajalec-idrija/d-364899?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Prodajalec (Idrija)"	"Danes"	"Spar Slovenija d.o.o."	"Idrija"	""	""	""	""	"04.01.2018 13:26:34"	"https://www.mojedelo.com/prodajalec-idrija/d-364899?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/prodajno-tehnicni-inzenir-za-podrocje-industrijskih-tlakov-na-podrocju-slovenije/d-364867?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Prodajno tehnični inženir za področje industrijskih tlakov na področju Slovenije"	"Danes"	"Sika d.o.o."	"celotna Slovenija"	""	""	""	""	"04.01.2018 13:26:34"	"https://www.mojedelo.com/prodajno-tehnicni-inzenir-za-podrocje-industrijskih-tlakov-na-podrocju-slovenije/d-364867?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/prodajalci/d-364862?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Prodajalci"	"Danes"	"Lidl Slovenija d.o.o. k.d."	"Gorenjska, dolenjska, primorska in osrednjeslovenska regija"	""	""	""	""	"04.01.2018 13:26:34"	"https://www.mojedelo.com/prodajalci/d-364862?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/sestavljalec-v-proizvodnji-ena-izmena/d-364879?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Referent prodaje I"	"Danes"	"Weishaupt d.o.o."	"Celje"	""	""	""	""	"04.01.2018 13:26:34"	"https://www.mojedelo.com/sestavljalec-v-proizvodnji-ena-izmena/d-364879?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/kontrolor-v-merilnici/d-364843?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Sestavljalec v proizvodnji (ena izmena)"	"Danes"	"Adittec, kadrovske rešitve, d.o.o."	"Ljubljana"	""	""	""	""	"04.01.2018 13:26:34"	"https://www.mojedelo.com/kontrolor-v-merilnici/d-364843?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/telefonski-marketing/d-364890?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Kontrolor v merilnici"	"Danes"	"T.C. JAKL D.O.O."	"Središče ob Dravi"	""	""	""	""	"04.01.2018 13:26:34"	"https://www.mojedelo.com/telefonski-marketing/d-364890?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
