Delovno_mesto_link	Delovno_mesto	Datum_objave	Podjetje	Kraj_dela	REQUEST_URL	RESPONSE_URL	RESPONSE_DATE	RESPONSE_TIME	datum_strganja	res
"https://www.mojedelo.com/receptor-v-termah-krka/d-307777?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Analitik v sektorju Operacije (oddelek Bančne operacije, odsek Zaledne obdelave)"	"Danes"	"Banka Slovenije"	"Ljubljana"	"https://www.mojedelo.com/prosta-delovna-mesta/vsa-podrocja"	"https://www.mojedelo.com/prosta-delovna-mesta/vsa-podrocja"	"05.15.2017"	"09:10:44"	"15.5.2017 7:10:45"	"https://www.mojedelo.com/receptor-v-termah-krka/d-307777?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/operater-na-stroju-tehnik/d-317821?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Receptor v Termah Krka"	"Danes"	"Terme Krka d.o.o."	"Terme Dolenjske, Šmarješke Toplice in Hoteli Otočec"	""	""	""	""	"15.5.2017 7:10:45"	"https://www.mojedelo.com/operater-na-stroju-tehnik/d-317821?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/operater-v-proizvodnji/d-279553?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Operater na stroju - tehnik"	"Danes"	"DEKRA ZAPOSLITEV d.o.o."	"Okolica Ljubljane"	""	""	""	""	"15.5.2017 7:10:45"	"https://www.mojedelo.com/operater-v-proizvodnji/d-279553?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/racunovodja/d-317960?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Operater v proizvodnji"	"Včeraj"	"Goodyear Dunlop Sava Tires d.o.o."	"Kranj"	""	""	""	""	"15.5.2017 7:10:45"	"https://www.mojedelo.com/racunovodja/d-317960?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/monter/d-300848?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Računovodja"	"13.5.2017"	"Inditex"	"Ljubljana"	""	""	""	""	"15.5.2017 7:10:45"	"https://www.mojedelo.com/monter/d-300848?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/inzenir-avtomatizacije/d-317283?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Monter"	"13.5.2017"	"MONTPRO d.o.o."	"Terensko delo doma in v tujini"	""	""	""	""	"15.5.2017 7:10:45"	"https://www.mojedelo.com/inzenir-avtomatizacije/d-317283?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/prodajni-inzenir/d-313535?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Inženir avtomatizacije"	"13.5.2017"	"REKRUTER jkps d.o.o."	"Pomurska regija"	""	""	""	""	"15.5.2017 7:10:45"	"https://www.mojedelo.com/prodajni-inzenir/d-313535?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/razvojni-tehnolog/d-316942?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Prodajni inženir"	"13.5.2017"	"Bevec d.o.o."	"Novo mesto"	""	""	""	""	"15.5.2017 7:10:45"	"https://www.mojedelo.com/razvojni-tehnolog/d-316942?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/komercialist/d-313127?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Razvojni tehnolog"	"13.5.2017"	"TKK d.o.o."	"Srpenica, Bovec"	""	""	""	""	"15.5.2017 7:10:45"	"https://www.mojedelo.com/komercialist/d-313127?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/operater-za-izsekovanje-in-upogibanje-plocevine/d-313124?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Komercialist"	"13.5.2017"	"Bevec d.o.o."	"Novo mesto"	""	""	""	""	"15.5.2017 7:10:45"	"https://www.mojedelo.com/operater-za-izsekovanje-in-upogibanje-plocevine/d-313124?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/prodajalecka-s-skrajsanim-delovnim-casom/d-312994?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Operater za izsekovanje in upogibanje pločevine"	"13.5.2017"	"Bevec d.o.o."	"Novo mesto"	""	""	""	""	"15.5.2017 7:10:45"	"https://www.mojedelo.com/prodajalecka-s-skrajsanim-delovnim-casom/d-312994?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/prodajalec/d-312507?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Prodajalec/ka s skrajšanim delovnim časom"	"13.5.2017"	"Charles Voegele d.o.o."	"Nova Gorica, Novo mesto"	""	""	""	""	"15.5.2017 7:10:45"	"https://www.mojedelo.com/prodajalec/d-312507?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/kadrovski-administrator/d-317892?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Prodajalec"	"13.5.2017"	"Politex d.o.o."	"Kamnik, Radomlje, Šmarca"	""	""	""	""	"15.5.2017 7:10:45"	"https://www.mojedelo.com/kadrovski-administrator/d-317892?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/delavec-v-skladiscu/d-317776?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Kadrovski administrator"	"12.5.2017"	"OPTIPRINT, d.o.o."	"Ljubljana"	""	""	""	""	"15.5.2017 7:10:45"	"https://www.mojedelo.com/delavec-v-skladiscu/d-317776?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/pripravljalec-lesa-mz/d-317807?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Delavec v skladišču"	"12.5.2017"	"Eventus  Novo mesto d.o.o."	"Maribor"	""	""	""	""	"15.5.2017 7:10:45"	"https://www.mojedelo.com/pripravljalec-lesa-mz/d-317807?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
