Delovno_mesto_link	Delovno_mesto	Datum_objave	Podjetje	Kraj_dela	REQUEST_URL	RESPONSE_URL	RESPONSE_DATE	RESPONSE_TIME	datum_strganja	res
"https://www.mojedelo.com/delavec-v-proizvodnji-mz/d-332279?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Delavec v proizvodnji m/ž"	"Danes"	"HSG KARIERA"	"Nazarje"	"https://www.mojedelo.com/prosta-delovna-mesta/vsa-delovna-mesta?p=1"	"https://www.mojedelo.com/prosta-delovna-mesta/vsa-delovna-mesta?p=1"	"06.16.2017"	"02:35:42"	"16.6.2017 12:35:42"	"https://www.mojedelo.com/delavec-v-proizvodnji-mz/d-332279?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/delavec-v-zivilski-proizvodnji-mz/d-332310?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Delavec v živilski proizvodnji m/ž"	"Danes"	"HSG KARIERA"	"Vrhnika"	""	""	""	""	"16.6.2017 12:35:42"	"https://www.mojedelo.com/delavec-v-zivilski-proizvodnji-mz/d-332310?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/skladiscnik-mz/d-332312?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Skladiščnik m/ž"	"Danes"	"HSG KARIERA"	"Ljubljana"	""	""	""	""	"16.6.2017 12:35:42"	"https://www.mojedelo.com/skladiscnik-mz/d-332312?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/pospravljanje-nakupovalnih-vozickov-mz/d-332276?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Pospravljanje nakupovalnih vozičkov (m/ž)"	"Danes"	"ADECCO H.R. d.o.o."	"Ljubljana"	""	""	""	""	"16.6.2017 12:35:42"	"https://www.mojedelo.com/pospravljanje-nakupovalnih-vozickov-mz/d-332276?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/prodajni-predstavnik-na-terenu-mz/d-332278?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Prodajni predstavnik na terenu (m/ž)"	"Danes"	"ADECCO H.R. d.o.o."	"Ljubljana"	""	""	""	""	"16.6.2017 12:35:42"	"https://www.mojedelo.com/prodajni-predstavnik-na-terenu-mz/d-332278?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/operater-v-proizvodnji-lek-dd-prevalje-mz/d-332334?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Operater v proizvodnji; Lek d.d. - Prevalje (m/ž)"	"Danes"	"ADECCO H.R. d.o.o."	"Prevalje"	""	""	""	""	"16.6.2017 12:35:42"	"https://www.mojedelo.com/operater-v-proizvodnji-lek-dd-prevalje-mz/d-332334?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/trgovski-potnik-mz/d-332342?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Trgovski potnik (m/ž)"	"Danes"	"ADECCO H.R. d.o.o."	"Ljubljana"	""	""	""	""	"16.6.2017 12:35:42"	"https://www.mojedelo.com/trgovski-potnik-mz/d-332342?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/brusilec-mz/d-332251?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Brusilec (m/ž)"	"Danes"	"Trenkwalder d.o.o."	"Ivančna Gorica"	""	""	""	""	"16.6.2017 12:35:42"	"https://www.mojedelo.com/brusilec-mz/d-332251?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/varilec-v-brezicah-mz/d-332256?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Varilec v Brežicah (m/ž)"	"Danes"	"Trenkwalder d.o.o."	"Brežice"	""	""	""	""	"16.6.2017 12:35:42"	"https://www.mojedelo.com/varilec-v-brezicah-mz/d-332256?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/komisionar-vilicarist-mz/d-332262?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Komisionar - viličarist (m/ž)"	"Danes"	"Trenkwalder d.o.o."	"Novo mesto"	""	""	""	""	"16.6.2017 12:35:42"	"https://www.mojedelo.com/komisionar-vilicarist-mz/d-332262?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
