Delovno_mesto_link	Delovno_mesto	Datum_objave	Podjetje	Kraj_dela	REQUEST_URL	RESPONSE_URL	RESPONSE_DATE	RESPONSE_TIME	datum_strganja	res
"https://www.mojedelo.com/prodajni-strokovnjak-za-podrocje-italije/d-300318?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Prodajni strokovnjak za področje Italije"	"Danes"	"cargo-partner d.o.o."	"Ljubljana"	"https://www.mojedelo.com/prosta-delovna-mesta/vsa-podrocja"	"https://www.mojedelo.com/prosta-delovna-mesta/vsa-podrocja"	"02.27.2017"	"08:00:58"	"27.2.2017 7:00:59"	"https://www.mojedelo.com/prodajni-strokovnjak-za-podrocje-italije/d-300318?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/menedzer-rezervacij/d-301601?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Menedžer rezervacij"	"Danes"	"BAVARSKI STOLP, investicijsko podjetje, d.o.o."	"Ljubljana"	""	""	""	""	"27.2.2017 7:00:59"	"https://www.mojedelo.com/menedzer-rezervacij/d-301601?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/vodja-kljucnih-kupcev/d-301607?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Vodja ključnih kupcev"	"Danes"	"Hagleitner Hygiene d.o.o."	"Celotna Slovenija"	""	""	""	""	"27.2.2017 7:00:59"	"https://www.mojedelo.com/vodja-kljucnih-kupcev/d-301607?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/elektromonter-v-avtomobilski-industriji-in-regalnih-skladiscih/d-287825?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Elektromonter v avtomobilski industriji in regalnih skladiščih"	"25.2.2017"	"BAGERKOM, montaže in gradbena mehanizacija, Matej Justinek s.p."	"Nemčija"	""	""	""	""	"27.2.2017 7:00:59"	"https://www.mojedelo.com/elektromonter-v-avtomobilski-industriji-in-regalnih-skladiscih/d-287825?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/vodilni-elektromonter-skupinovodja/d-287824?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Vodilni elektromonter - skupinovodja"	"25.2.2017"	"BAGERKOM, montaže in gradbena mehanizacija, Matej Justinek s.p."	"Tujina"	""	""	""	""	"27.2.2017 7:00:59"	"https://www.mojedelo.com/vodilni-elektromonter-skupinovodja/d-287824?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/elektromonter/d-287823?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Elektromonter"	"25.2.2017"	"BAGERKOM, montaže in gradbena mehanizacija, Matej Justinek s.p."	"Nemčija in Avstrija"	""	""	""	""	"27.2.2017 7:00:59"	"https://www.mojedelo.com/elektromonter/d-287823?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/kljucavnicar/d-301597?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Ključavničar"	"24.2.2017"	"KOLEKTOR ETRA d.o.o."	"Ljubljana-Črnuče"	""	""	""	""	"27.2.2017 7:00:59"	"https://www.mojedelo.com/kljucavnicar/d-301597?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/navijalec/d-301599?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Navijalec"	"24.2.2017"	"KOLEKTOR ETRA d.o.o."	"Ljubljana-Črnuče"	""	""	""	""	"27.2.2017 7:00:59"	"https://www.mojedelo.com/navijalec/d-301599?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/delo-v-restavraciji-s-hitro-prehrano-studentsko-delo/d-301298?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Delo v restavraciji s hitro prehrano - študentsko delo"	"24.2.2017"	"Agencija M Servis, kadrovske storitve, d.o.o."	"Celje"	""	""	""	""	"27.2.2017 7:00:59"	"https://www.mojedelo.com/delo-v-restavraciji-s-hitro-prehrano-studentsko-delo/d-301298?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/delo-v-restavraciji-s-hitro-prehrano-studentsko-delo/d-301300?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Delo v restavraciji s hitro prehrano - študentsko delo"	"24.2.2017"	"Agencija M Servis, kadrovske storitve, d.o.o."	"Velenje"	""	""	""	""	"27.2.2017 7:00:59"	"https://www.mojedelo.com/delo-v-restavraciji-s-hitro-prehrano-studentsko-delo/d-301300?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
