Delovno_mesto_link	Delovno_mesto	Datum_objave	Podjetje	Kraj_dela	REQUEST_URL	RESPONSE_URL	RESPONSE_DATE	RESPONSE_TIME	datum_strganja	res
"https://www.mojedelo.com/prodajalec-krizevci-pri-ljutomeru/d-316672?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Razvojni inženir na Software področju (m/ž)"	"6.5.2017"	"Iskraemeco d.d."	"Kranj"	"https://www.mojedelo.com/prosta-delovna-mesta/vsa-podrocja"	"https://www.mojedelo.com/prosta-delovna-mesta/vsa-podrocja"	"05.08.2017"	"09:10:47"	"8.5.2017 7:10:53"	"https://www.mojedelo.com/prodajalec-krizevci-pri-ljutomeru/d-316672?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/mehatronik/d-316673?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Direktor zavoda Turizem Bled m/ž"	"6.5.2017"	"Turizem Bled"	"Bled"	""	""	""	""	"8.5.2017 7:10:53"	"https://www.mojedelo.com/mehatronik/d-316673?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/prodajni-predstavnik/d-316627?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Skrbnik podatkovnih baz (DBA) in aplikacij Oracle"	"5.5.2017"	"Vzajemna d.v.z."	"Ljubljana"	""	""	""	""	"8.5.2017 7:10:53"	"https://www.mojedelo.com/prodajni-predstavnik/d-316627?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/vzdrzevalec-serviser-orodij/d-316657?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Monter / električar na terenu"	"5.5.2017"	"TEHROL  hiša senčil d.o.o."	"Komenda in teren po Sloveniji"	""	""	""	""	"8.5.2017 7:10:53"	"https://www.mojedelo.com/vzdrzevalec-serviser-orodij/d-316657?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/razvijalec-programske-opreme/d-316670?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Skladiščnik surovin"	"5.5.2017"	"Don Don d.o.o."	"Kranj"	""	""	""	""	"8.5.2017 7:10:53"	"https://www.mojedelo.com/razvijalec-programske-opreme/d-316670?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/receptor/d-314305?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Specialist za iskanje kadrov"	"5.5.2017"	"Belimed d.o.o."	"Grosuplje"	""	""	""	""	"8.5.2017 7:10:53"	"https://www.mojedelo.com/receptor/d-314305?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/vodja-implementacijske-skupine/d-314308?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Sales representative/Prodajni predstavnik"	"5.5.2017"	"Lafarge Cement d.o.o."	"Celotna Slovenija"	""	""	""	""	"8.5.2017 7:10:53"	"https://www.mojedelo.com/vodja-implementacijske-skupine/d-314308?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/vodja-kakovosti/d-316669?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Prodajalec - Križevci pri Ljutomeru"	"Danes"	"Mercator d.d."	"Križevci pri Ljutomeru"	""	""	""	""	"8.5.2017 7:10:53"	"https://www.mojedelo.com/vodja-kakovosti/d-316669?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/prodajalci-v-hipermarketu-rudnik/d-316671?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Mehatronik"	"Danes"	"Roli d.o.o."	"Kamnik"	""	""	""	""	"8.5.2017 7:10:53"	"https://www.mojedelo.com/prodajalci-v-hipermarketu-rudnik/d-316671?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/monter-steklenih-fasad/d-304475?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Prodajni predstavnik"	"Danes"	"TKK d.o.o."	"Madžarska"	""	""	""	""	"8.5.2017 7:10:53"	"https://www.mojedelo.com/monter-steklenih-fasad/d-304475?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/slikopleskar/d-304474?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Vzdrževalec / serviser orodij"	"Danes"	"Novem car interior design d.o.o."	"Žalec"	""	""	""	""	"8.5.2017 7:10:53"	"https://www.mojedelo.com/slikopleskar/d-304474?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/varilec-tig-wig-s-certifikati/d-304472?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Razvijalec programske opreme"	"Danes"	"Studio Moderna d.o.o."	"Ljubljana"	""	""	""	""	"8.5.2017 7:10:53"	"https://www.mojedelo.com/varilec-tig-wig-s-certifikati/d-304472?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/suhomonter/d-304471?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Receptor"	"Danes"	"DATALAB SI, DRUŽBA ZA POSLOVNO INFORMACIJSKE REŠITVE, d.o.o."	"Ljubljana"	""	""	""	""	"8.5.2017 7:10:53"	"https://www.mojedelo.com/suhomonter/d-304471?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/proizvodni-delavec-z-izpitom-za-vilicarja/d-304470?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"	"Proizvodni delavec z izpitom za viličarja"	"Danes"	"HTS skupina d.o.o."	"Avstrija"	"https://www.mojedelo.com/prosta-delovna-mesta/vsa-podrocja?p=2"	"https://www.mojedelo.com/prosta-delovna-mesta/vsa-podrocja?p=2"	"05.08.2017"	"09:11:02"	"8.5.2017 7:11:02"	"https://www.mojedelo.com/proizvodni-delavec-z-izpitom-za-vilicarja/d-304470?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"
"https://www.mojedelo.com/mizar-in-pomocnik-mizarja/d-304469?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"	"Mizar in pomočnik mizarja"	"Danes"	"HTS skupina d.o.o."	"Avstrija"	""	""	""	""	"8.5.2017 7:11:02"	"https://www.mojedelo.com/mizar-in-pomocnik-mizarja/d-304469?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"
"https://www.mojedelo.com/mizarmonter/d-304468?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"	"Mizar/monter"	"Danes"	"HTS skupina d.o.o."	"Avstrija"	""	""	""	""	"8.5.2017 7:11:02"	"https://www.mojedelo.com/mizarmonter/d-304468?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"
"https://www.mojedelo.com/mig-mag-varilci-s-certifikati/d-304467?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"	"MIG MAG varilci s certifikati"	"Danes"	"HTS skupina d.o.o."	"Avstrija"	""	""	""	""	"8.5.2017 7:11:02"	"https://www.mojedelo.com/mig-mag-varilci-s-certifikati/d-304467?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"
"https://www.mojedelo.com/lesarski-delavec/d-304466?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"	"Lesarski delavec"	"Danes"	"HTS skupina d.o.o."	"Avstrija"	""	""	""	""	"8.5.2017 7:11:02"	"https://www.mojedelo.com/lesarski-delavec/d-304466?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"
"https://www.mojedelo.com/kljucavnicar/d-304465?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"	"Ključavničar"	"Danes"	"HTS skupina d.o.o."	"Avstrija"	""	""	""	""	"8.5.2017 7:11:02"	"https://www.mojedelo.com/kljucavnicar/d-304465?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"
"https://www.mojedelo.com/instalater-vodovodnih-naprav/d-304464?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"	"Inštalater vodovodnih naprav"	"Danes"	"HTS skupina d.o.o."	"Avstrija"	""	""	""	""	"8.5.2017 7:11:02"	"https://www.mojedelo.com/instalater-vodovodnih-naprav/d-304464?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"
"https://www.mojedelo.com/elektroinstalater/d-304463?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"	"Elektroinštalater"	"Danes"	"HTS skupina d.o.o."	"Avstrija"	""	""	""	""	"8.5.2017 7:11:02"	"https://www.mojedelo.com/elektroinstalater/d-304463?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"
"https://www.mojedelo.com/delavec-v-proizvodnji/d-304462?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"	"Delavec v proizvodnji"	"Danes"	"HTS skupina d.o.o."	"Avstrija"	""	""	""	""	"8.5.2017 7:11:02"	"https://www.mojedelo.com/delavec-v-proizvodnji/d-304462?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"
"https://www.mojedelo.com/vezalec-elektricnih-omaric/d-304461?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"	"Vezalec električnih omaric"	"Danes"	"HTS skupina d.o.o."	"Avstrija"	""	""	""	""	"8.5.2017 7:11:02"	"https://www.mojedelo.com/vezalec-elektricnih-omaric/d-304461?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"
"https://www.mojedelo.com/sobaricasodelavec-v-gospodinjstvu/d-316614?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"	"Sobarica/Sodelavec v gospodinjstvu"	"Danes"	"BAVARSKI STOLP, investicijsko podjetje, d.o.o."	"Ljubljana"	""	""	""	""	"8.5.2017 7:11:02"	"https://www.mojedelo.com/sobaricasodelavec-v-gospodinjstvu/d-316614?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"
"https://www.mojedelo.com/kuhar/d-316611?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"	"Kuhar"	"Danes"	"BAVARSKI STOLP, investicijsko podjetje, d.o.o."	"Ljubljana"	""	""	""	""	"8.5.2017 7:11:02"	"https://www.mojedelo.com/kuhar/d-316611?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"
"https://www.mojedelo.com/natakar/d-316612?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"	"Natakar"	"Danes"	"BAVARSKI STOLP, investicijsko podjetje, d.o.o."	"Ljubljana"	""	""	""	""	"8.5.2017 7:11:02"	"https://www.mojedelo.com/natakar/d-316612?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"
"https://www.mojedelo.com/mizar/d-304272?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"	"Mizar"	"Včeraj"	"ACE consulting GmbH"	"Gornja Avstrija"	""	""	""	""	"8.5.2017 7:11:02"	"https://www.mojedelo.com/mizar/d-304272?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"
"https://www.mojedelo.com/upravljalec-stroja-brizganje/d-304271?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"	"Upravljalec stroja (brizganje)"	"Včeraj"	"ACE consulting GmbH"	"Gornja Avstrija"	""	""	""	""	"8.5.2017 7:11:02"	"https://www.mojedelo.com/upravljalec-stroja-brizganje/d-304271?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"
"https://www.mojedelo.com/krovec-krovni-klepar/d-304270?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"	"Krovec / krovni klepar"	"Včeraj"	"ACE consulting GmbH"	"Dunaj"	""	""	""	""	"8.5.2017 7:11:02"	"https://www.mojedelo.com/krovec-krovni-klepar/d-304270?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"
