Delovno_mesto_link	Delovno_mesto	Datum_objave	Podjetje	Kraj_dela	REQUEST_URL	RESPONSE_URL	RESPONSE_DATE	RESPONSE_TIME	datum_strganja	res
"https://www.mojedelo.com/sodelavec-za-pripravo-hrane-in-pijace/d-300339?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Komercialist svetovalec"	"Včeraj"	"Vzajemna d.v.z."	"Celje"	"https://www.mojedelo.com/prosta-delovna-mesta/vsa-podrocja"	"https://www.mojedelo.com/prosta-delovna-mesta/vsa-podrocja"	"02.28.2017"	"07:23:19"	"28.2.2017 6:23:19"	"https://www.mojedelo.com/sodelavec-za-pripravo-hrane-in-pijace/d-300339?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/sodelavec-v-kadrovski-sluzbi/d-301352?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Asistent/ka v nabavi"	"Včeraj"	"LES-MMS trgovska družba d.o.o."	"Ljubljana - Rudnik"	""	""	""	""	"28.2.2017 6:23:19"	"https://www.mojedelo.com/sodelavec-v-kadrovski-sluzbi/d-301352?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/kontrolor/d-301092?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Produktni vodja blagovne znamke"	"Včeraj"	"Asbis d.o.o."	"Trzin"	""	""	""	""	"28.2.2017 6:23:19"	"https://www.mojedelo.com/kontrolor/d-301092?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/sistemski-inzenir/d-301091?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Commercial director/ Direktor komerciale"	"Včeraj"	"Asbis d.o.o."	"Trzin"	""	""	""	""	"28.2.2017 6:23:19"	"https://www.mojedelo.com/sistemski-inzenir/d-301091?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/vodja-vzdrzevanja/d-301088?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Komercialist II"	"Včeraj"	"Styria digital marketplaces, d.o.o."	"Slovenija"	""	""	""	""	"28.2.2017 6:23:19"	"https://www.mojedelo.com/vodja-vzdrzevanja/d-301088?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/samostojni-kuhar/d-300473?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Komercialist I"	"Včeraj"	"Styria digital marketplaces, d.o.o."	"Področje Dolenjske, Štajerske, Prekmurja, Koroške"	""	""	""	""	"28.2.2017 6:23:19"	"https://www.mojedelo.com/samostojni-kuhar/d-300473?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/monter-mehanik-v-nemciji/d-301497?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Sodelavec za pripravo hrane in pijače"	"Danes"	"Petrol d.d."	"Ljubljana in okolica"	""	""	""	""	"28.2.2017 6:23:19"	"https://www.mojedelo.com/monter-mehanik-v-nemciji/d-301497?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/strojnik-tgm/d-301789?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Sodelavec v kadrovski službi"	"Danes"	"Ernst & Young d.o.o."	"Ljubljana"	""	""	""	""	"28.2.2017 6:23:19"	"https://www.mojedelo.com/strojnik-tgm/d-301789?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/delo-v-skladiscu-mz/d-301796?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Kontrolor"	"Danes"	"MAGNA STEYR AG & Co KG"	"Maribor"	""	""	""	""	"28.2.2017 6:23:19"	"https://www.mojedelo.com/delo-v-skladiscu-mz/d-301796?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/student-svetovanje-strankam-mz/d-303815?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Sistemski inženir"	"Danes"	"MAGNA STEYR AG & Co KG"	"Maribor"	""	""	""	""	"28.2.2017 6:23:19"	"https://www.mojedelo.com/student-svetovanje-strankam-mz/d-303815?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/student-pomoc-pri-prodaji-mz/d-303816?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Vodja vzdrževanja"	"Danes"	"MAGNA STEYR AG & Co KG"	"Maribor"	""	""	""	""	"28.2.2017 6:23:19"	"https://www.mojedelo.com/student-pomoc-pri-prodaji-mz/d-303816?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/kljucavnicar-varilec/d-301804?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Samostojni kuhar"	"Danes"	"Eurotas hoteli d.o.o."	"Celje"	""	""	""	""	"28.2.2017 6:23:19"	"https://www.mojedelo.com/kljucavnicar-varilec/d-301804?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/samostojni-mizar/d-303811?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Monter - mehanik v Nemčiji"	"Danes"	"DORSSEN MONT d.d."	"Nemčija"	""	""	""	""	"28.2.2017 6:23:19"	"https://www.mojedelo.com/samostojni-mizar/d-303811?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/monter-suhomontaznih-elementov/d-303812?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Strojnik TGM"	"Danes"	"SAUBERMACHER SLOVENIJA D.O.O."	"Lenart v Slovenskih goricah"	""	""	""	""	"28.2.2017 6:23:19"	"https://www.mojedelo.com/monter-suhomontaznih-elementov/d-303812?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/monter-serviser-modularnih-objektov/d-303813?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"	"Monter – serviser modularnih objektov"	"Včeraj"	"Robin skupina d.o.o."	"Orehova vas"	"https://www.mojedelo.com/prosta-delovna-mesta/vsa-podrocja?p=2"	"https://www.mojedelo.com/prosta-delovna-mesta/vsa-podrocja?p=2"	"02.28.2017"	"07:23:26"	"28.2.2017 6:23:26"	"https://www.mojedelo.com/monter-serviser-modularnih-objektov/d-303813?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"
"https://www.mojedelo.com/sodelavecka-s-poglobljenim-poznavanjem-podrocja-elektromagnetne-zdruzljivosti-emc/d-301800?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"	"Sodelavec/ka s poglobljenim poznavanjem področja elektromagnetne združljivosti (EMC)"	"Včeraj"	"Gorenje d.d."	"Velenje"	""	""	""	""	"28.2.2017 6:23:26"	"https://www.mojedelo.com/sodelavecka-s-poglobljenim-poznavanjem-podrocja-elektromagnetne-zdruzljivosti-emc/d-301800?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"
"https://www.mojedelo.com/univ-dipl-ing-strojnistva-smer-konstrukter-ali-mehatronik/d-301802?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"	"Univ. dipl. ing. strojništva, smer konstrukter ali mehatronik"	"Včeraj"	"Gorenje d.d."	"Velenje"	""	""	""	""	"28.2.2017 6:23:26"	"https://www.mojedelo.com/univ-dipl-ing-strojnistva-smer-konstrukter-ali-mehatronik/d-301802?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja%3Fp%3D2"
