Delovno_mesto_link	Delovno_mesto	Datum_objave	Podjetje	Kraj_dela	REQUEST_URL	RESPONSE_URL	RESPONSE_DATE	RESPONSE_TIME	datum_strganja	res
"https://www.mojedelo.com/prodajalec-z-moznostjo-napredovanja/d-299996?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Vojak/Vojakinja"	"4.2.2017"	"Ministrstvo za obrambo Republike Slovenije  Slovenska vojska"	"celotna Slovenija"	"https://www.mojedelo.com/prosta-delovna-mesta/vsa-podrocja"	"https://www.mojedelo.com/prosta-delovna-mesta/vsa-podrocja"	"02.06.2017"	"08:00:39"	"6.2.2017 7:00:40"	"https://www.mojedelo.com/prodajalec-z-moznostjo-napredovanja/d-299996?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/mladi-vodilni-kader/d-299997?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Prodajni inženir na terenu"	"3.2.2017"	"Rutronik, elektronski gradbeni elementi, podružnica v Ljubljani"	"Trzin"	""	""	""	""	"6.2.2017 7:00:40"	"https://www.mojedelo.com/mladi-vodilni-kader/d-299997?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/delavci-za-izdelavo-lesno-obdelovalnih-strojev/d-290170?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Prodajalec z možnostjo napredovanja"	"Včeraj"	"Rutar marketing, d.o.o."	"Ljubljana"	""	""	""	""	"6.2.2017 7:00:40"	"https://www.mojedelo.com/delavci-za-izdelavo-lesno-obdelovalnih-strojev/d-290170?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/zavarovalni-zastopnik-pomozni-zavarovalni-zastopnik-mz-ljubljana/d-249747?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Mladi vodilni kader"	"Včeraj"	"Rutar marketing, d.o.o."	"Ljubljana"	""	""	""	""	"6.2.2017 7:00:40"	"https://www.mojedelo.com/zavarovalni-zastopnik-pomozni-zavarovalni-zastopnik-mz-ljubljana/d-249747?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/zavarovalni-zastopnik-pomozni-zavarovalni-zastopnik-mz-gorenjska/d-249746?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Delavci za izdelavo lesno obdelovalnih strojev"	"4.2.2017"	"Lesspoj d.o.o"	"Slovenija in tujina"	""	""	""	""	"6.2.2017 7:00:40"	"https://www.mojedelo.com/zavarovalni-zastopnik-pomozni-zavarovalni-zastopnik-mz-gorenjska/d-249746?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/zavarovalni-zastopnik-pomozni-zavarovalni-zastopnik-mz-pomurje/d-249745?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Zavarovalni zastopnik / Pomožni zavarovalni zastopnik m/ž (Ljubljana)"	"4.2.2017"	"Merkur zavarovalnica d.d."	"Ljubljana z okolico"	""	""	""	""	"6.2.2017 7:00:40"	"https://www.mojedelo.com/zavarovalni-zastopnik-pomozni-zavarovalni-zastopnik-mz-pomurje/d-249745?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/zavarovalni-zastopnik-pomozni-zavarovalni-zastopnik-savinjska-koroska-zasavje-/d-249743?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Zavarovalni zastopnik / Pomožni zavarovalni zastopnik m/ž  (Gorenjska)"	"4.2.2017"	"Merkur zavarovalnica d.d."	"Gorenjska"	""	""	""	""	"6.2.2017 7:00:40"	"https://www.mojedelo.com/zavarovalni-zastopnik-pomozni-zavarovalni-zastopnik-savinjska-koroska-zasavje-/d-249743?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/zavarovalni-zastopnik-pomozni-zavarovalni-zastopnik-mz-dolenjska-in-spodnjeposavska/d-249742?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Zavarovalni zastopnik / Pomožni zavarovalni zastopnik m/ž  (Pomurje)"	"4.2.2017"	"Merkur zavarovalnica d.d."	"Pomurje"	""	""	""	""	"6.2.2017 7:00:40"	"https://www.mojedelo.com/zavarovalni-zastopnik-pomozni-zavarovalni-zastopnik-mz-dolenjska-in-spodnjeposavska/d-249742?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/zavarovalni-zastopnik-pomozni-zavarovalni-zastopnik-mz-primorska-/d-249739?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Zavarovalni zastopnik / Pomožni zavarovalni zastopnik (Savinjska, Koroška, Zasavje  )"	"4.2.2017"	"Merkur zavarovalnica d.d."	"Savinjska regija; Koroška; Zasavje"	""	""	""	""	"6.2.2017 7:00:40"	"https://www.mojedelo.com/zavarovalni-zastopnik-pomozni-zavarovalni-zastopnik-mz-primorska-/d-249739?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/studentslo-bistricapomoc-pri-prodaji-mz/d-300273?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Zavarovalni zastopnik / Pomožni zavarovalni zastopnik m/ž  (Dolenjska in Spodnjeposavska)"	"4.2.2017"	"Merkur zavarovalnica d.d."	"Dolenjska in Spodnjeposavska"	""	""	""	""	"6.2.2017 7:00:40"	"https://www.mojedelo.com/studentslo-bistricapomoc-pri-prodaji-mz/d-300273?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/studentlj-prodajalec-na-tehniki-mz/d-300275?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Zavarovalni zastopnik / Pomožni zavarovalni zastopnik  m/ž (Primorska )"	"4.2.2017"	"Merkur zavarovalnica d.d."	"Obalna, Notranjsko-kraška, Goriška"	""	""	""	""	"6.2.2017 7:00:40"	"https://www.mojedelo.com/studentlj-prodajalec-na-tehniki-mz/d-300275?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
