Delovno_mesto_link	Delovno_mesto	Datum_objave	Podjetje	Kraj_dela	REQUEST_URL	RESPONSE_URL	RESPONSE_DATE	RESPONSE_TIME	datum_strganja	res
"https://www.mojedelo.com/razvojni-inzenir-za-poslovne-aplikacije/d-329205?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Razvojni inženir za poslovne aplikacije"	"Danes"	"Symphony EYC d.o.o."	"Ljubljana"	"https://www.mojedelo.com/prosta-delovna-mesta/vsa-delovna-mesta?p=1"	"https://www.mojedelo.com/prosta-delovna-mesta/vsa-delovna-mesta?p=1"	"06.08.2017"	"10:13:17"	"8.6.2017 8:13:17"	"https://www.mojedelo.com/razvojni-inzenir-za-poslovne-aplikacije/d-329205?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/pomozni-delavci-za-gradbena-in-elektro-dela/d-329195?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Pomožni delavci za gradbena in elektro dela"	"Danes"	"Linija projekt, storitve in trgovina, d.o.o."	"Slovenija in tujina"	""	""	""	""	"8.6.2017 8:13:17"	"https://www.mojedelo.com/pomozni-delavci-za-gradbena-in-elektro-dela/d-329195?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/strojnik/d-329203?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Elektroinštalater in pomožni elektroinštalater"	"Danes"	"Linija projekt, storitve in trgovina, d.o.o."	"Slovenija in tujina"	""	""	""	""	"8.6.2017 8:13:17"	"https://www.mojedelo.com/strojnik/d-329203?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/gradbenik/d-329204?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Strojnik"	"Danes"	"Linija projekt, storitve in trgovina, d.o.o."	"Slovenija in tujina"	""	""	""	""	"8.6.2017 8:13:17"	"https://www.mojedelo.com/gradbenik/d-329204?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/planer/d-328371?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Gradbenik"	"Danes"	"Linija projekt, storitve in trgovina, d.o.o."	"Slovenija in tujina"	""	""	""	""	"8.6.2017 8:13:17"	"https://www.mojedelo.com/planer/d-328371?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/vzdrzevalec-proizvodnih-linij-mz/d-329189?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Planer"	"Danes"	"Iskra ISD Livarna d.o.o."	"Kranj"	""	""	""	""	"8.6.2017 8:13:17"	"https://www.mojedelo.com/vzdrzevalec-proizvodnih-linij-mz/d-329189?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/serviser-na-terenu-mz/d-329194?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Vzdrževalec proizvodnih linij (m/ž)"	"Danes"	"ADECCO H.R. d.o.o."	"Goriška regija"	""	""	""	""	"8.6.2017 8:13:17"	"https://www.mojedelo.com/serviser-na-terenu-mz/d-329194?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/sistemski-administrator/d-328957?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Serviser na terenu (m/ž)"	"Danes"	"ADECCO H.R. d.o.o."	"delo na terenu"	""	""	""	""	"8.6.2017 8:13:17"	"https://www.mojedelo.com/sistemski-administrator/d-328957?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/inzenir-strojnistva/d-328404?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Sistemski administrator"	"Danes"	"Ceneje d.o.o."	"Ljubljana"	""	""	""	""	"8.6.2017 8:13:17"	"https://www.mojedelo.com/inzenir-strojnistva/d-328404?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/strojni-tehnik-vzdrzevalec/d-328921?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Inženir strojništva"	"Danes"	"MSPCT d.o.o."	"Bled"	""	""	""	""	"8.6.2017 8:13:17"	"https://www.mojedelo.com/strojni-tehnik-vzdrzevalec/d-328921?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
