Delovno_mesto_link	Delovno_mesto	Datum_objave	Podjetje	Kraj_dela	REQUEST_URL	RESPONSE_URL	RESPONSE_DATE	RESPONSE_TIME	datum_strganja	res
"https://www.mojedelo.com/mesar-v-mariboru/d-343887?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Mesar v Mariboru"	"Danes"	"Mercator d.d."	"Maribor"	"https://www.mojedelo.com/prosta-delovna-mesta/vsa-delovna-mesta?p=1"	"https://www.mojedelo.com/prosta-delovna-mesta/vsa-delovna-mesta?p=1"	"09.26.2017"	"04:00:53"	"26.09.2017 02:00:57"	"https://www.mojedelo.com/mesar-v-mariboru/d-343887?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/varilec-mz/d-342873?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Varilec m/ž"	"Danes"	"Naton d.o.o."	"Maribor"	""	""	""	""	"26.09.2017 02:00:57"	"https://www.mojedelo.com/varilec-mz/d-342873?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/vodje-skupin-in-prodajalci-z-izkusnjami-v-direktni-prodaji-in-podjetniki/d-344393?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Upravljalec strojev"	"Danes"	"Filc d.o.o."	"Škofja Loka"	""	""	""	""	"26.09.2017 02:00:57"	"https://www.mojedelo.com/vodje-skupin-in-prodajalci-z-izkusnjami-v-direktni-prodaji-in-podjetniki/d-344393?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/svetovalec-v-kontaktnem-centru/d-343913?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Vodje skupin in prodajalci z izkušnjami v direktni prodaji in podjetniki"	"Danes"	"Herbio Int. d.o.o."	"celotna Slovenija"	""	""	""	""	"26.09.2017 02:00:57"	"https://www.mojedelo.com/svetovalec-v-kontaktnem-centru/d-343913?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/tehnicni-prodajni-referent/d-343551?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Svetovalec v kontaktnem centru"	"Danes"	"Adinvest d.o.o."	"Ljubljana"	""	""	""	""	"26.09.2017 02:00:57"	"https://www.mojedelo.com/tehnicni-prodajni-referent/d-343551?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/vodja-fotografskih-projektov-mz/d-343043?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Tehnični prodajni referent"	"Danes"	"MDM, d.o.o."	"Maribor"	""	""	""	""	"26.09.2017 02:00:57"	"https://www.mojedelo.com/vodja-fotografskih-projektov-mz/d-343043?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/terenski-in-proizvodni-delavec/d-342433?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Vodja fotografskih projektov m/ž"	"Danes"	"Studio Moderna d.o.o."	"Ljubljana"	""	""	""	""	"26.09.2017 02:00:57"	"https://www.mojedelo.com/terenski-in-proizvodni-delavec/d-342433?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/vodja-projektov-na-terenu/d-342197?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Prodajni zastopnik m/ž"	"Danes"	"DELIGHT d.o.o."	"Ljubljana"	""	""	""	""	"26.09.2017 02:00:57"	"https://www.mojedelo.com/vodja-projektov-na-terenu/d-342197?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/skupinovodja-na-podrocju-hladilne-opreme/d-344551?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Terenski in proizvodni delavec"	"Danes"	"BLAST TEHNIK d.o.o."	"Slovenija (Novo mesto), na terenu in občasno v tujini ( predvsem v Avstriji)"	""	""	""	""	"26.09.2017 02:00:57"	"https://www.mojedelo.com/skupinovodja-na-podrocju-hladilne-opreme/d-344551?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/konstrukter/d-344543?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Vodja projektov na terenu"	"Danes"	"BLAST TEHNIK d.o.o."	"Novo mesto občasno tujina"	""	""	""	""	"26.09.2017 02:00:57"	"https://www.mojedelo.com/konstrukter/d-344543?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/projektni-vodja/d-344537?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"SKUPINOVODJA - na področju hladilne opreme"	"Danes"	"Kota d.o.o. Petrovče"	"Slovenija, EU, Tretji svet"	""	""	""	""	"26.09.2017 02:00:57"	"https://www.mojedelo.com/projektni-vodja/d-344537?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/it-inzenir/d-344576?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Konstrukter"	"Danes"	"Kota d.o.o. Petrovče"	"Slovenija"	""	""	""	""	"26.09.2017 02:00:57"	"https://www.mojedelo.com/it-inzenir/d-344576?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/delavec-na-stroju-mz/d-344569?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Projektni vodja"	"Danes"	"Kota d.o.o. Petrovče"	"Slovenija, EU, Tretji svet"	""	""	""	""	"26.09.2017 02:00:57"	"https://www.mojedelo.com/delavec-na-stroju-mz/d-344569?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/blagovni-manipulant-mz/d-344571?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"IT inženir"	"Včeraj"	"STN d.d."	"Dob pri Domžalah"	""	""	""	""	"26.09.2017 02:00:57"	"https://www.mojedelo.com/blagovni-manipulant-mz/d-344571?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/konstrukter-mz/d-344573?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Delavec na stroju (m/ž)"	"Včeraj"	"ADECCO H.R. d.o.o."	"okolica Ravne na Koroškem"	""	""	""	""	"26.09.2017 02:00:57"	"https://www.mojedelo.com/konstrukter-mz/d-344573?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/projektni-vodja-v-orodjarni-mz/d-344574?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Blagovni manipulant (m/ž)"	"Včeraj"	"ADECCO H.R. d.o.o."	"Celje"	""	""	""	""	"26.09.2017 02:00:57"	"https://www.mojedelo.com/projektni-vodja-v-orodjarni-mz/d-344574?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
