Delovno_mesto_link	Delovno_mesto	Datum_objave	Podjetje	Kraj_dela	REQUEST_URL	RESPONSE_URL	RESPONSE_DATE	RESPONSE_TIME	datum_strganja	res
"https://www.mojedelo.com/zastopnik-za-prodajo/d-331926?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Zastopnik za prodajo"	"Danes"	"Proaktiv plus trgovina, storitve in posredništvo d.o.o."	"Osrednja, Vzhodna in Zahodna Slovenija"	"https://www.mojedelo.com/prosta-delovna-mesta/vsa-delovna-mesta?p=1"	"https://www.mojedelo.com/prosta-delovna-mesta/vsa-delovna-mesta?p=1"	"06.22.2017"	"08:01:14"	"22.6.2017 6:01:15"	"https://www.mojedelo.com/zastopnik-za-prodajo/d-331926?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/komercialist/d-331925?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Komercialist"	"Danes"	"Proaktiv plus trgovina, storitve in posredništvo d.o.o."	"Osrednja, Vzhodna in Zahodna Slovenija"	""	""	""	""	"22.6.2017 6:01:15"	"https://www.mojedelo.com/komercialist/d-331925?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/prodajalec-svetovalec/d-331923?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Prodajalec- svetovalec"	"Danes"	"Proaktiv plus trgovina, storitve in posredništvo d.o.o."	"Osrednja, Vzhodna in Zahodna Slovenija"	""	""	""	""	"22.6.2017 6:01:15"	"https://www.mojedelo.com/prodajalec-svetovalec/d-331923?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/voznik-tovornih-vozil-dostava/d-329772?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Vodilni skrbnik sistema SAP"	"Danes"	"Akrapovič d.d."	"Ivančna Gorica"	""	""	""	""	"22.6.2017 6:01:15"	"https://www.mojedelo.com/voznik-tovornih-vozil-dostava/d-329772?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/delo-v-skladiscu/d-333137?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Voznik tovornih vozil – dostava"	"Danes"	"KS logistik d.o.o."	"Celje"	""	""	""	""	"22.6.2017 6:01:15"	"https://www.mojedelo.com/delo-v-skladiscu/d-333137?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/pleskar/d-333134?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Delo v skladišču"	"Danes"	"Direkt marketing, Andrej Ljubec s.p."	"Avstrija"	""	""	""	""	"22.6.2017 6:01:15"	"https://www.mojedelo.com/pleskar/d-333134?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/zdravstveni-tehnik-mz/d-333123?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Pleskar"	"Danes"	"Direkt marketing, Andrej Ljubec s.p."	"Avstrija"	""	""	""	""	"22.6.2017 6:01:15"	"https://www.mojedelo.com/zdravstveni-tehnik-mz/d-333123?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/zlaganje-lesenih-polizdelkov-na-zagi/d-333130?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Zdravstveni tehnik m/ž"	"Včeraj"	"Trgotur d.o.o."	"Dragomer"	""	""	""	""	"22.6.2017 6:01:15"	"https://www.mojedelo.com/zlaganje-lesenih-polizdelkov-na-zagi/d-333130?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/skrbnik-aplikacij-v-biofarmacevtiki-mz/d-333128?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Zlaganje lesenih polizdelkov na žagi"	"Včeraj"	"FMG kadrovska agencija d.o.o."	"Okolica Domžal"	""	""	""	""	"22.6.2017 6:01:15"	"https://www.mojedelo.com/skrbnik-aplikacij-v-biofarmacevtiki-mz/d-333128?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/upravljalec-strojev-in-naprav-mz/d-333122?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Skrbnik aplikacij v Biofarmacevtiki m/ž"	"Včeraj"	"HSG KARIERA"	"Mengeš"	""	""	""	""	"22.6.2017 6:01:15"	"https://www.mojedelo.com/upravljalec-strojev-in-naprav-mz/d-333122?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
