Delovno_mesto_link	Delovno_mesto	Datum_objave	Podjetje	Kraj_dela	REQUEST_URL	RESPONSE_URL	RESPONSE_DATE	RESPONSE_TIME	datum_strganja	res
"https://www.mojedelo.com/vodja-projektov-na-nemskem-trgu/d-340179?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D92"	"Vodja projektov na nemškem trgu"	"6.8.2017"	"Trimo, d. d."	"Trebnje"	""	""	""	""	"05.09.2017 02:09:49"	"https://www.mojedelo.com/vodja-projektov-na-nemskem-trgu/d-340179?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D92"
"https://www.mojedelo.com/procesni-inzenir/d-334902?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Procesni inženir"	"Danes"	"IPROS inženiring procesne opreme in sistemov d.o.o., Ljubljana"	"Ljubljana"	"https://www.mojedelo.com/prosta-delovna-mesta/vsa-delovna-mesta?p=1"	"https://www.mojedelo.com/prosta-delovna-mesta/vsa-delovna-mesta?p=1"	"09.12.2017"	"04:00:57"	"12.09.2017 02:01:01"	"https://www.mojedelo.com/procesni-inzenir/d-334902?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/strojni-mehanik/d-334901?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Strojni mehanik"	"Danes"	"IPROS inženiring procesne opreme in sistemov d.o.o., Ljubljana"	"Ljubljana"	""	""	""	""	"12.09.2017 02:01:01"	"https://www.mojedelo.com/strojni-mehanik/d-334901?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/kadrovnik/d-334656?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Kadrovnik"	"Danes"	"Kadra d.o.o."	"Ptuj"	""	""	""	""	"12.09.2017 02:01:01"	"https://www.mojedelo.com/kadrovnik/d-334656?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/podpora-uporabnikom-programiranje/d-334976?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Upravljalec strojev"	"Danes"	"SERIOPLAST SL"	"Limbuš"	""	""	""	""	"12.09.2017 02:01:01"	"https://www.mojedelo.com/podpora-uporabnikom-programiranje/d-334976?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/komisionar/d-330720?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Regionalni sale direktor"	"Danes"	"Intra Lighting d.o.o."	"Šempeter pri Gorici"	""	""	""	""	"12.09.2017 02:01:01"	"https://www.mojedelo.com/komisionar/d-330720?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/skladiscnik/d-343143?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Prodajalec strojev in tehnološke opreme  m/ž"	"Danes"	"Ledinek Engineering d.o.o."	"Hoče, teren po Sloveniji"	""	""	""	""	"12.09.2017 02:01:01"	"https://www.mojedelo.com/skladiscnik/d-343143?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/prodajalecasistent-v-prodaji/d-343210?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Vodja projektov"	"Danes"	"Kovinc ključavničarstvo d.o.o."	"Cerklje na Gorenjskem"	""	""	""	""	"12.09.2017 02:01:01"	"https://www.mojedelo.com/prodajalecasistent-v-prodaji/d-343210?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/delo-v-proizvodnji-mz/d-343296?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Inženir tehnične podpore in prodaje"	"Danes"	"ELEKTRO ŠTUMPFL d.o.o."	"Slovenj Gradec"	""	""	""	""	"12.09.2017 02:01:01"	"https://www.mojedelo.com/delo-v-proizvodnji-mz/d-343296?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/cistilka-sobarica-mz/d-343162?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Podpora uporabnikom - programiranje"	"Danes"	"SI SPLET d.o.o."	"Ljubljana"	""	""	""	""	"12.09.2017 02:01:01"	"https://www.mojedelo.com/cistilka-sobarica-mz/d-343162?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
