Delovno_mesto_link	Delovno_mesto	Datum_objave	Podjetje	Kraj_dela	REQUEST_URL	RESPONSE_URL	RESPONSE_DATE	RESPONSE_TIME	datum_strganja	res
"https://www.mojedelo.com/sistemski-inzenir-za-sistemsko-administracijo-v-microsoft-okolju/d-309476?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Zavarovalni in pomožni zavarovalni zastopnik"	"Danes"	"ZS Vivus d.o.o."	"celotna Slovenija"	"https://www.mojedelo.com/prosta-delovna-mesta/vsa-podrocja"	"https://www.mojedelo.com/prosta-delovna-mesta/vsa-podrocja"	"04.03.2017"	"08:53:05"	"3.4.2017 6:53:05"	"https://www.mojedelo.com/sistemski-inzenir-za-sistemsko-administracijo-v-microsoft-okolju/d-309476?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/varilec-mz-v-celjski-regiji/d-309175?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Agronom"	"Danes"	"Erich Dickenmann AG"	"Švica"	""	""	""	""	"3.4.2017 6:53:05"	"https://www.mojedelo.com/varilec-mz-v-celjski-regiji/d-309175?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/delavec-v-proizvodnji-mz/d-309178?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Proizvodni tehnolog – področje prenosnikov toplote (m/ž)"	"1.4.2017"	"Danfoss Trata d.o.o."	"Kamnik"	""	""	""	""	"3.4.2017 6:53:05"	"https://www.mojedelo.com/delavec-v-proizvodnji-mz/d-309178?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/cnc-operater-mz-v-savinjski-regiji/d-309179?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Vodja skladišča – področje prenosnikov toplote (m/ž)"	"1.4.2017"	"Danfoss Trata d.o.o."	"Kamnik"	""	""	""	""	"3.4.2017 6:53:05"	"https://www.mojedelo.com/cnc-operater-mz-v-savinjski-regiji/d-309179?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/elektrikar-za-ozicevanje-elektro-omar-mz/d-309182?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Voznik C kategorije"	"1.4.2017"	"Fama d.o.o. Vipava"	"Vipava"	""	""	""	""	"3.4.2017 6:53:05"	"https://www.mojedelo.com/elektrikar-za-ozicevanje-elektro-omar-mz/d-309182?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/posluzevalec-cnc-stroja-mz/d-309187?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Pospeševanje prodaje"	"1.4.2017"	"BC Marketing, trženje in svetovanje, d.o.o."	"Ljubljana"	""	""	""	""	"3.4.2017 6:53:05"	"https://www.mojedelo.com/posluzevalec-cnc-stroja-mz/d-309187?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/komercialni-referent-mz/d-309190?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Sistemski inženir za sistemsko administracijo v Microsoft okolju"	"Danes"	"S&T Slovenija d.d."	"Ljubljana"	""	""	""	""	"3.4.2017 6:53:05"	"https://www.mojedelo.com/komercialni-referent-mz/d-309190?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/blagajnik-receptor/d-307830?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Varilec m/ž v Celjski regiji"	"Danes"	"Trenkwalder d.o.o."	"Okolica Celja"	""	""	""	""	"3.4.2017 6:53:05"	"https://www.mojedelo.com/blagajnik-receptor/d-307830?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/flugzeugmechanikerletalski-tehnik/d-300880?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"Delavec v proizvodnji (m/ž)"	"Danes"	"Trenkwalder d.o.o."	"Zasavje"	""	""	""	""	"3.4.2017 6:53:05"	"https://www.mojedelo.com/flugzeugmechanikerletalski-tehnik/d-300880?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
"https://www.mojedelo.com/2-cnc-dreherinnen-cnc-strugar/d-300879?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"	"CNC operater m/ž v Savinjski regiji"	"Danes"	"Trenkwalder d.o.o."	"Celje"	""	""	""	""	"3.4.2017 6:53:05"	"https://www.mojedelo.com/2-cnc-dreherinnen-cnc-strugar/d-300879?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-podrocja"
