Delovno_mesto_link	Delovno_mesto	Datum_objave	Podjetje	Kraj_dela	REQUEST_URL	RESPONSE_URL	RESPONSE_DATE	RESPONSE_TIME	datum_strganja	res
"https://www.mojedelo.com/delo-v-telefonskem-studiu/d-329626?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Delo v telefonskem studiu"	"Danes"	"MASELJ d.o.o."	"Domžale"	"https://www.mojedelo.com/prosta-delovna-mesta/vsa-delovna-mesta?p=1"	"https://www.mojedelo.com/prosta-delovna-mesta/vsa-delovna-mesta?p=1"	"08.08.2017"	"04:00:25"	"08.08.2017 02:00:25"	"https://www.mojedelo.com/delo-v-telefonskem-studiu/d-329626?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/certificirani-varilec-po-tig-postopku/d-316853?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Certificirani varilec po TIG postopku"	"Danes"	"MP Ptuj d.o.o."	"Amerika"	""	""	""	""	"08.08.2017 02:00:25"	"https://www.mojedelo.com/certificirani-varilec-po-tig-postopku/d-316853?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/cevar/d-316852?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Cevar"	"Danes"	"MP Ptuj d.o.o."	"Amerika"	""	""	""	""	"08.08.2017 02:00:25"	"https://www.mojedelo.com/cevar/d-316852?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/syteline-razvijalec-aplikacij/d-339949?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Syteline razvijalec aplikacij"	"Danes"	"SIJ d.d."	"Ravne na Koroškem"	""	""	""	""	"08.08.2017 02:00:25"	"https://www.mojedelo.com/syteline-razvijalec-aplikacij/d-339949?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/asistent-za-pravne-kadrovske-in-splosne-zadeve/d-338773?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Asistent za pravne, kadrovske in splošne zadeve"	"Danes"	"Strojna Maribor d.o.o."	"Maribor"	""	""	""	""	"08.08.2017 02:00:25"	"https://www.mojedelo.com/asistent-za-pravne-kadrovske-in-splosne-zadeve/d-338773?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/graficni-oblikovalec/d-338244?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Grafični oblikovalec"	"Danes"	"Iustitia d.o.o."	"Ljubljana"	""	""	""	""	"08.08.2017 02:00:25"	"https://www.mojedelo.com/graficni-oblikovalec/d-338244?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/strojni-tehnik-za-delo-v-proizvodnji/d-338242?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Strojni tehnik za delo v proizvodnji"	"Danes"	"Iustitia d.o.o."	"Gornja Radgona"	""	""	""	""	"08.08.2017 02:00:25"	"https://www.mojedelo.com/strojni-tehnik-za-delo-v-proizvodnji/d-338242?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/delavec-v-proizvodnji/d-338239?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Delavec v proizvodnji"	"Danes"	"Iustitia d.o.o."	"Ljubljana"	""	""	""	""	"08.08.2017 02:00:25"	"https://www.mojedelo.com/delavec-v-proizvodnji/d-338239?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/urejanje-prometa-studentsko-delo/d-340368?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Urejanje prometa - študentsko delo"	"Danes"	"Kobilarna Lipica"	"Lipica"	""	""	""	""	"08.08.2017 02:00:25"	"https://www.mojedelo.com/urejanje-prometa-studentsko-delo/d-340368?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/pobiralec-vstopnine-studentsko-delo/d-340367?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Pobiralec vstopnine - študentsko delo"	"Danes"	"Kobilarna Lipica"	"Lipica"	""	""	""	""	"08.08.2017 02:00:25"	"https://www.mojedelo.com/pobiralec-vstopnine-studentsko-delo/d-340367?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
