Delovno_mesto_link	Delovno_mesto	Datum_objave	Podjetje	Kraj_dela	REQUEST_URL	RESPONSE_URL	RESPONSE_DATE	RESPONSE_TIME	datum_strganja	res
"https://www.mojedelo.com/delavec-v-proizvodnji/d-328793?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Delavec v proizvodnji"	"Danes"	"Trummer osebni servis d.o.o."	"Kidričevo"	"https://www.mojedelo.com/prosta-delovna-mesta/vsa-delovna-mesta?p=1"	"https://www.mojedelo.com/prosta-delovna-mesta/vsa-delovna-mesta?p=1"	"11.03.2017"	"07:28:00"	"03.11.2017 06:28:19"	"https://www.mojedelo.com/delavec-v-proizvodnji/d-328793?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/fasader/d-328791?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Fasader"	"Danes"	"TransArtJobs"	"okolica Rotterdama in Den Haaga, Nizozemska"	""	""	""	""	"03.11.2017 06:28:19"	"https://www.mojedelo.com/fasader/d-328791?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/zelezar/d-328789?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Železar"	"Danes"	"TransArtJobs"	"okolica Rotterdama in Den Haaga, Nizozemska"	""	""	""	""	"03.11.2017 06:28:19"	"https://www.mojedelo.com/zelezar/d-328789?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/varilec/d-328786?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Varilec"	"Danes"	"TransArtJobs"	"okolica Rotterdama in Den Haaga, Nizozemska"	""	""	""	""	"03.11.2017 06:28:19"	"https://www.mojedelo.com/varilec/d-328786?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/varilec-po-postopku-tig-jeklo/d-328784?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Varilec po postopku TIG – jeklo"	"Danes"	"TransArtJobs"	"okolica Rotterdama in Den Haaga, Nizozemska"	""	""	""	""	"03.11.2017 06:28:19"	"https://www.mojedelo.com/varilec-po-postopku-tig-jeklo/d-328784?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/delavec-na-jeklenih-konstrukcijah/d-328780?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Delavec na jeklenih konstrukcijah"	"Danes"	"TransArtJobs"	"okolica Rotterdama in Den Haaga, Nizozemska"	""	""	""	""	"03.11.2017 06:28:19"	"https://www.mojedelo.com/delavec-na-jeklenih-konstrukcijah/d-328780?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/tesar-za-ladje/d-328778?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Tesar za ladje"	"Danes"	"TransArtJobs"	"okolica Rotterdama in Den Haaga, Nizozemska"	""	""	""	""	"03.11.2017 06:28:19"	"https://www.mojedelo.com/tesar-za-ladje/d-328778?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/ladjedelec-aluminij/d-328776?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Ladjedelec – aluminij"	"Danes"	"TransArtJobs"	"okolica Rotterdama in Den Haaga, Nizozemska"	""	""	""	""	"03.11.2017 06:28:19"	"https://www.mojedelo.com/ladjedelec-aluminij/d-328776?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/monter-prirobnic/d-327097?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Monter prirobnic"	"Danes"	"TransArtJobs"	"okolica Rotterdama in Den Haaga, Nizozemska"	""	""	""	""	"03.11.2017 06:28:19"	"https://www.mojedelo.com/monter-prirobnic/d-327097?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/voznik-kombija-v-mednarodnem-prometu/d-351705?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Voznik kombija v mednarodnem prometu"	"Danes"	"Vergi, transport in storitve d.o.o."	"Slovenija"	""	""	""	""	"03.11.2017 06:28:19"	"https://www.mojedelo.com/voznik-kombija-v-mednarodnem-prometu/d-351705?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/vodja-racunovodstva/d-351413?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Vodja računovodstva"	"Danes"	"GEFCO Prevozništvo in logistika d.o.o."	"Koper"	""	""	""	""	"03.11.2017 06:28:19"	"https://www.mojedelo.com/vodja-racunovodstva/d-351413?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/organizator-prevoza-dispecer-delnih-in-polnih-nakladov/d-351319?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Organizator prevoza – dispečer delnih in polnih nakladov"	"Danes"	"GEFCO Prevozništvo in logistika d.o.o."	"Ljubljana"	""	""	""	""	"03.11.2017 06:28:19"	"https://www.mojedelo.com/organizator-prevoza-dispecer-delnih-in-polnih-nakladov/d-351319?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/pomozni-monter-elektro-naprav/d-351132?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Pomožni monter elektro naprav"	"Danes"	"LUNTA INŽENIRING d.o.o."	"države EU"	""	""	""	""	"03.11.2017 06:28:19"	"https://www.mojedelo.com/pomozni-monter-elektro-naprav/d-351132?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/vodilni-elektromonter/d-351130?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Vodilni elektromonter"	"Danes"	"LUNTA INŽENIRING d.o.o."	"države EU"	""	""	""	""	"03.11.2017 06:28:19"	"https://www.mojedelo.com/vodilni-elektromonter/d-351130?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/elektromonter/d-351129?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Elektromonter"	"Danes"	"LUNTA INŽENIRING d.o.o."	"Avstrija Graz, Nemčija"	""	""	""	""	"03.11.2017 06:28:19"	"https://www.mojedelo.com/elektromonter/d-351129?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/kuhar/d-350822?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Kuhar"	"Danes"	"GOSTILNA PETERNEL, D.O.O."	"Goriška Brda"	""	""	""	""	"03.11.2017 06:28:19"	"https://www.mojedelo.com/kuhar/d-350822?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/operativni-vodja-proizvodnje/d-350726?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Operativni vodja proizvodnje"	"Danes"	"Alufinal d.o.o."	"Krško"	""	""	""	""	"03.11.2017 06:28:19"	"https://www.mojedelo.com/operativni-vodja-proizvodnje/d-350726?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
