Delovno_mesto_link	Delovno_mesto	Datum_objave	Podjetje	Kraj_dela	REQUEST_URL	RESPONSE_URL	RESPONSE_DATE	RESPONSE_TIME	datum_strganja	res
"https://www.mojedelo.com/mesarji-na-gorenjskem/d-344395?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Mesarji na Gorenjskem"	"Danes"	"Mercator d.d."	"Gorenjska"	"https://www.mojedelo.com/prosta-delovna-mesta/vsa-delovna-mesta?p=1"	"https://www.mojedelo.com/prosta-delovna-mesta/vsa-delovna-mesta?p=1"	"11.14.2017"	"04:02:41"	"14.11.2017 03:02:41"	"https://www.mojedelo.com/mesarji-na-gorenjskem/d-344395?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/polagalec-podov-iz-linoleja/d-340957?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Polagalec podov iz linoleja"	"Danes"	"TransArtJobs"	"Nizozemska"	""	""	""	""	"14.11.2017 03:02:41"	"https://www.mojedelo.com/polagalec-podov-iz-linoleja/d-340957?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/komercialist-za-prodajo-na-terenu/d-319556?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Komercialist za prodajo na terenu"	"Danes"	"Ekodan d.o.o."	"Ljubljana"	""	""	""	""	"14.11.2017 03:02:41"	"https://www.mojedelo.com/komercialist-za-prodajo-na-terenu/d-319556?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/voznik-c-e-kategorije-prevoz-tekocega-tovora-mz/d-352494?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Voznik C + E kategorije - prevoz tekočega tovora (m/ž)"	"Danes"	"DEKRA ZAPOSLITEV d.o.o."	"Dormagen, Nemčija"	""	""	""	""	"14.11.2017 03:02:41"	"https://www.mojedelo.com/voznik-c-e-kategorije-prevoz-tekocega-tovora-mz/d-352494?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/inzenir-kakovosti/d-352642?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Inženir kakovosti"	"Včeraj"	"ELRAD International d.o.o."	"Gornja Radgona"	""	""	""	""	"14.11.2017 03:02:41"	"https://www.mojedelo.com/inzenir-kakovosti/d-352642?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/skladiscni-delavec-vilicarist/d-352610?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Skladiščni delavec- viličarist"	"Včeraj"	"Baumüller  Dravinja d.o.o."	"Slovenske Konjice"	""	""	""	""	"14.11.2017 03:02:41"	"https://www.mojedelo.com/skladiscni-delavec-vilicarist/d-352610?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/pomoc-v-delavnici-studentsko-delo/d-351780?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Pomoč v delavnici - študentsko delo"	"Včeraj"	"Agencija M Servis, kadrovske storitve, d.o.o."	"Ajdovščina"	""	""	""	""	"14.11.2017 03:02:41"	"https://www.mojedelo.com/pomoc-v-delavnici-studentsko-delo/d-351780?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/elektricar/d-352495?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Električar"	"Včeraj"	"Iskra ISD Strugarstvo d.o.o."	"Kranj"	""	""	""	""	"14.11.2017 03:02:41"	"https://www.mojedelo.com/elektricar/d-352495?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/front-office-administrator/d-352547?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Front office administrator"	"Včeraj"	"Center Of business, management d.d."	"Nova Gorica"	""	""	""	""	"14.11.2017 03:02:41"	"https://www.mojedelo.com/front-office-administrator/d-352547?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
"https://www.mojedelo.com/delavec-v-pekovski-proizvodnji/d-352644?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"	"Delavec v pekovski proizvodnji"	"Včeraj"	"Don Don d.o.o."	"Kranj"	""	""	""	""	"14.11.2017 03:02:41"	"https://www.mojedelo.com/delavec-v-pekovski-proizvodnji/d-352644?returnUrl=%2Fprosta-delovna-mesta%2Fvsa-delovna-mesta%3Fp%3D1"
