Delovno_mesto_link	Delovno_mesto	Podjetje	Datum_objave	Kraj_dela	REQUEST_URL	RESPONSE_URL	REPONSE_DATE	RESPONSE_TIME	datum_strganja	res
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Posluzevalec-stroja--mz---v-obratu-Stari-trg-ob-Kolpi-78123.php"	"Posluževalec stroja  (m/ž) - v obratu Stari trg ob Kolpi"	"Unior d.d."	"Objavljeno: 01.09.2017"	"Kraj dela: Stari trg ob Kolpi"	"http://www.mojazaposlitev.si/prosta-delovna-mesta/?1=1&_action=submit&adsPerPage=50&_action=submit#jobsAds"	"https://www.mojazaposlitev.si/prosta-delovna-mesta/?1=1&_action=submit&adsPerPage=50&_action=submit"	"09.01.2017"	"09:01:29"	"01.09.2017 07:01:29"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Posluzevalec-stroja--mz---v-obratu-Stari-trg-ob-Kolpi-78123.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Obdelovalec-kovin-III--mz---v-obratu-Stari-trg-ob-Kolpi-78122.php"	"Obdelovalec kovin III  (m/ž) - v obratu Stari trg ob Kolpi"	"Unior d.d."	"Objavljeno: 01.09.2017"	"Kraj dela: Stari trg ob Kolpi"	""	""	""	""	"01.09.2017 07:01:29"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Obdelovalec-kovin-III--mz---v-obratu-Stari-trg-ob-Kolpi-78122.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec-v-maloprodaji-mz-78099.php"	"Prodajalec v maloprodaji (m/ž)"	"Metvil d.o.o."	"Objavljeno: 01.09.2017"	"Kraj dela: Volčja Draga"	""	""	""	""	"01.09.2017 07:01:29"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec-v-maloprodaji-mz-78099.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Delavec-v-proizvodnji-prehrambenih-izdelkov-mz-78165.php"	"Delavec v proizvodnji prehrambenih izdelkov (m/ž)"	"DEKRA zaposlitev d.o.o."	"Objavljeno: 01.09.2017"	"Kraj dela: Kamnik"	""	""	""	""	"01.09.2017 07:01:29"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Delavec-v-proizvodnji-prehrambenih-izdelkov-mz-78165.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Vodja-izmene-mz-78164.php"	"Vodja izmene (m/ž)"	"DEKRA zaposlitev d.o.o."	"Objavljeno: 01.09.2017"	"Kraj dela: Izola"	""	""	""	""	"01.09.2017 07:01:29"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Vodja-izmene-mz-78164.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajni-svetovalec-v-D2D-mz-78163.php"	"Prodajni svetovalec v D2D (m/ž)"	"DEKRA zaposlitev d.o.o."	"Objavljeno: 01.09.2017"	"Kraj dela: Ljubljana in terensko delo po Sloveniji"	""	""	""	""	"01.09.2017 07:01:29"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajni-svetovalec-v-D2D-mz-78163.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Strojnik-tezke-gradbene-mehanizacije-mz---vec-mest-78162.php"	"Strojnik težke gradbene mehanizacije (m/ž) - več mest"	"DEKRA zaposlitev d.o.o."	"Objavljeno: 01.09.2017"	"Kraj dela: Ljubljana in okolica"	""	""	""	""	"01.09.2017 07:01:29"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Strojnik-tezke-gradbene-mehanizacije-mz---vec-mest-78162.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Vodovodni-instalater-mz-78161.php"	"Vodovodni inštalater (m/ž)"	"DEKRA zaposlitev d.o.o."	"Objavljeno: 01.09.2017"	"Kraj dela: Ljubljana in okolica"	""	""	""	""	"01.09.2017 07:01:29"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Vodovodni-instalater-mz-78161.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Voznik-tovornjaka-mz---vec-mest-78160.php"	"Voznik tovornjaka (m/ž) - več mest"	"DEKRA zaposlitev d.o.o."	"Objavljeno: 01.09.2017"	"Kraj dela: Ljubljana in okolica"	""	""	""	""	"01.09.2017 07:01:29"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Voznik-tovornjaka-mz---vec-mest-78160.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Mesar---prodajalec-mz---Spar-Crnomelj-78183.php"	"Mesar - prodajalec (m/ž) - Spar Črnomelj"	"Spar Slovenija d.o.o."	"Objavljeno: 31.08.2017"	"Kraj dela: Črnomelj"	""	""	""	""	"01.09.2017 07:01:29"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Mesar---prodajalec-mz---Spar-Crnomelj-78183.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Komercialist-na-terenu-mz-celotna-Slovenija-78187.php"	"Komercialist na terenu (m/ž) celotna Slovenija"	"PROAKTIV PLUS d.o.o."	"Objavljeno: 31.08.2017"	"Kraj dela: celotna Slovenija"	""	""	""	""	"01.09.2017 07:01:29"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Komercialist-na-terenu-mz-celotna-Slovenija-78187.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Voznik-tovornega-vozila-78184.php"	"Voznik tovornega vozila m/ž"	"CLS Transporti d.o.o."	"Objavljeno: 31.08.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"01.09.2017 07:01:29"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Voznik-tovornega-vozila-78184.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Samostojni-natakar-mz-78180.php"	"Samostojni natakar (m/ž)"	"D.Bar d.o.o., PE G.Pub"	"Objavljeno: 31.08.2017"	"Kraj dela: Ljubljana - center"	""	""	""	""	"01.09.2017 07:01:29"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Samostojni-natakar-mz-78180.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Telefonist-mz---10-kandidatov-78145.php"	"Telefonist (m/ž) - 10 kandidatov"	"Easy life d.o.o."	"Objavljeno: 31.08.2017"	"Kraj dela: Maribor"	""	""	""	""	"01.09.2017 07:01:29"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Telefonist-mz---10-kandidatov-78145.php"
