Delovno_mesto_link	Delovno_mesto	Podjetje	Datum_objave	Kraj_dela	REQUEST_URL	RESPONSE_URL	REPONSE_DATE	RESPONSE_TIME	datum_strganja	res
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Licar-mz-81939.php"	"Ličar (m/ž)"	"Gostol-Gopan d.o.o. Nova Gorica"	"Objavljeno: 06.11.2017"	"Kraj dela: Nova Gorica"	"http://www.mojazaposlitev.si/prosta-delovna-mesta/?1=1&_action=submit&adsPerPage=50&_action=submit#jobsAds"	"https://www.mojazaposlitev.si/prosta-delovna-mesta/?1=1&_action=submit&adsPerPage=50&_action=submit"	"11.07.2017"	"04:00:32"	"07.11.2017 03:00:32"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Licar-mz-81939.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Komercialist-mz---PE-Celje-PE-Ljubljana-81935.php"	"Komercialist (m/ž) - PE Celje, PE Ljubljana"	"SKUBA d.o.o."	"Objavljeno: 06.11.2017"	"Kraj dela: Celje, Ljubljana"	""	""	""	""	"07.11.2017 03:00:32"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Komercialist-mz---PE-Celje-PE-Ljubljana-81935.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajni-tehnik-81512.php"	"Prodajni tehnik m/ž"	"Inoteh d.o.o."	"Objavljeno: 06.11.2017"	"Kraj dela: Bistrica ob Dravi"	""	""	""	""	"07.11.2017 03:00:32"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajni-tehnik-81512.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec-mz---Spar-Pecnik-81933.php"	"Prodajalec (m/ž) - Spar Pečnik"	"Spar Slovenija d.o.o."	"Objavljeno: 06.11.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"07.11.2017 03:00:32"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec-mz---Spar-Pecnik-81933.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Mesar---Prodajalec-mz---Spar-Pecnik-81932.php"	"Mesar - Prodajalec (m/ž) - Spar Pečnik"	"Spar Slovenija d.o.o."	"Objavljeno: 06.11.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"07.11.2017 03:00:32"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Mesar---Prodajalec-mz---Spar-Pecnik-81932.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec-mz-81931.php"	"Prodajalec (m/ž)"	"JUB d.o.o."	"Objavljeno: 06.11.2017"	"Kraj dela: Dol pri Ljubljani"	""	""	""	""	"07.11.2017 03:00:32"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec-mz-81931.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajni-referent-mz-81712.php"	"Prodajni referent (m/ž)"	"JUB d.o.o."	"Objavljeno: 06.11.2017"	"Kraj dela: Dol pri Ljubljani"	""	""	""	""	"07.11.2017 03:00:32"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajni-referent-mz-81712.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Monter-jeklenih-konstrukcij-mz---vec-prostih-delovnih-mest-81934.php"	"Monter jeklenih konstrukcij (m/ž) - več prostih delovnih mest"	"GM Konstrukcije SC d.o.o."	"Objavljeno: 06.11.2017"	"Kraj dela: Nizozemska"	""	""	""	""	"07.11.2017 03:00:32"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Monter-jeklenih-konstrukcij-mz---vec-prostih-delovnih-mest-81934.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Previjalec-mz-81922.php"	"Previjalec (m/ž)"	"Količevo Karton d.o.o."	"Objavljeno: 06.11.2017"	"Kraj dela: Vir"	""	""	""	""	"07.11.2017 03:00:32"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Previjalec-mz-81922.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Premazovalec-mz-81921.php"	"Premazovalec (m/ž)"	"Količevo Karton d.o.o."	"Objavljeno: 06.11.2017"	"Kraj dela: Vir"	""	""	""	""	"07.11.2017 03:00:32"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Premazovalec-mz-81921.php"
