Delovno_mesto_link	Delovno_mesto	Podjetje	Datum_objave	Kraj_dela	REQUEST_URL	RESPONSE_URL	REPONSE_DATE	RESPONSE_TIME	datum_strganja	res
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Monter---delavec-v-proizvodnji-72443.php"	"Monter - delavec v proizvodnji m/ž"	"Agencija M servis, kadrovske storitve, d.o.o."	"Objavljeno: 15.05.2017"	"Kraj dela: Idrija"	"http://www.mojazaposlitev.si/prosta-delovna-mesta/?1=1&_action=submit&adsPerPage=50&_action=submit#jobsAds"	"https://www.mojazaposlitev.si/prosta-delovna-mesta/?1=1&_action=submit&adsPerPage=50&_action=submit"	"05.15.2017"	"09:11:27"	"15.5.2017 7:11:27"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Monter---delavec-v-proizvodnji-72443.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Backend-razvijalec-72431.php"	"Backend razvijalec m/ž"	"Ms3 d.o.o."	"Objavljeno: 15.05.2017"	"Kraj dela: Ljubljana - Rudnik"	""	""	""	""	"15.5.2017 7:11:27"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Backend-razvijalec-72431.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Kljucavnicar---varilec-mz---vec-oseb-72440.php"	"Ključavničar - varilec (m/ž) - več oseb"	"Palfinger d.o.o."	"Objavljeno: 15.05.2017"	"Kraj dela: Maribor"	""	""	""	""	"15.5.2017 7:11:27"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Kljucavnicar---varilec-mz---vec-oseb-72440.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec-I-mz---v-MPE-Hoce-72425.php"	"Prodajalec I. (m/ž) - v MPE Hoče"	"Slovenijales trgovina d.o.o."	"Objavljeno: 15.05.2017"	"Kraj dela: Hoče"	""	""	""	""	"15.5.2017 7:11:27"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec-I-mz---v-MPE-Hoce-72425.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Operater-na-stroju---tehnik-mz-72419.php"	"Operater na stroju - tehnik (m/ž)"	"DEKRA zaposlitev d.o.o."	"Objavljeno: 15.05.2017"	"Kraj dela: Okolica Ljubljane"	""	""	""	""	"15.5.2017 7:11:27"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Operater-na-stroju---tehnik-mz-72419.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Sodelavec-za-mizarska-dela-mz---vec-mest-72262.php"	"Sodelavec za mizarska dela (m/ž) - več mest"	"Jelovica hiše d.o.o."	"Objavljeno: 15.05.2017"	"Kraj dela: Preddvor"	""	""	""	""	"15.5.2017 7:11:27"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Sodelavec-za-mizarska-dela-mz---vec-mest-72262.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Pomozni-strojnik---fleksotiskar-72398.php"	"Pomožni strojnik - fleksotiskar m/ž"	"Papiroti d.o.o."	"Objavljeno: 13.05.2017"	"Kraj dela: Senovo"	""	""	""	""	"15.5.2017 7:11:27"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Pomozni-strojnik---fleksotiskar-72398.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Pomozni-strojnik-na-stroju-za-izdelavo-papirnatih-vreck-72396.php"	"Pomožni strojnik na stroju za izdelavo papirnatih vrečk m/ž"	"Papiroti d.o.o."	"Objavljeno: 13.05.2017"	"Kraj dela: Senovo"	""	""	""	""	"15.5.2017 7:11:27"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Pomozni-strojnik-na-stroju-za-izdelavo-papirnatih-vreck-72396.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Konstrukter-mz-72422.php"	"Konstrukter (m/ž)"	"Sonet plus d.o.o."	"Objavljeno: 13.05.2017"	"Kraj dela: Medvode"	""	""	""	""	"15.5.2017 7:11:27"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Konstrukter-mz-72422.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Aplikacijsko-sistemski-specialist-mz-72330.php"	"Aplikacijsko sistemski specialist (m/ž)"	"Helios TBLUS d.o.o."	"Objavljeno: 12.05.2017"	"Kraj dela: Količevo"	""	""	""	""	"15.5.2017 7:11:27"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Aplikacijsko-sistemski-specialist-mz-72330.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Zavarovalni-svetovalec---mentor-mz-specialist-za-osebna-zavarovanja-72365.php"	"Zavarovalni svetovalec - mentor (m/ž) specialist za osebna zavarovanja"	"Zavarovalno zastopanje I.Q. d.o.o."	"Objavljeno: 12.05.2017"	"Kraj dela: Regija bivanja"	""	""	""	""	"15.5.2017 7:11:27"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Zavarovalni-svetovalec---mentor-mz-specialist-za-osebna-zavarovanja-72365.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Zavarovalni-svetovalec---asistent-mz-specialist-za-osebna-zavarovanja-72364.php"	"Zavarovalni svetovalec - asistent (m/ž) specialist za osebna zavarovanja"	"Zavarovalno zastopanje I.Q. d.o.o."	"Objavljeno: 12.05.2017"	"Kraj dela: Regija bivanja"	""	""	""	""	"15.5.2017 7:11:27"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Zavarovalni-svetovalec---asistent-mz-specialist-za-osebna-zavarovanja-72364.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Delavec-v-proizvodnji-predelave-plasticnih-mas-mz-72388.php"	"Delavec v proizvodnji predelave plastičnih mas (m/ž)"	"Plastika Repovš d.o.o."	"Objavljeno: 12.05.2017"	"Kraj dela: Trzin"	""	""	""	""	"15.5.2017 7:11:27"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Delavec-v-proizvodnji-predelave-plasticnih-mas-mz-72388.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Natakar-72432.php"	"Natakar m/ž"	"Agencija M servis, kadrovske storitve, d.o.o."	"Objavljeno: 12.05.2017"	"Kraj dela: Okolica Medvod"	""	""	""	""	"15.5.2017 7:11:27"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Natakar-72432.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Maser-72428.php"	"Maser m/ž"	"Hit Alpinea d.d."	"Objavljeno: 12.05.2017"	"Kraj dela: Kranjska Gora"	""	""	""	""	"15.5.2017 7:11:27"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Maser-72428.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Mizar-mz-72418.php"	"Mizar (m/ž)"	"Slovenijales trgovina d.o.o."	"Objavljeno: 12.05.2017"	"Kraj dela: Vižmarje"	""	""	""	""	"15.5.2017 7:11:27"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Mizar-mz-72418.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Izdelovalec-gumenih-izdelkov-mz-72423.php"	"Izdelovalec gumenih izdelkov (m/ž)"	"Savatech, d.o.o."	"Objavljeno: 12.05.2017"	"Kraj dela: Kranj"	""	""	""	""	"15.5.2017 7:11:27"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Izdelovalec-gumenih-izdelkov-mz-72423.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Samostojni-komercialist-mz-72414.php"	"Samostojni komercialist (m/ž)"	"Savatech, d.o.o."	"Objavljeno: 12.05.2017"	"Kraj dela: Kranj"	""	""	""	""	"15.5.2017 7:11:27"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Samostojni-komercialist-mz-72414.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Blagovni-manipulant-mz-72421.php"	"Blagovni manipulant (m/ž)"	"F.A. MAIK d.o.o."	"Objavljeno: 12.05.2017"	"Kraj dela: Maribor"	""	""	""	""	"15.5.2017 7:11:27"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Blagovni-manipulant-mz-72421.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Natakar-72429.php"	"Natakar m/ž"	"Miha Gabrič s.p."	"Objavljeno: 12.05.2017"	"Kraj dela: Ljubljana (Vič)"	""	""	""	""	"15.5.2017 7:11:27"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Natakar-72429.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Cistilec-20-urteden-72427.php"	"Čistilec (20 ur/teden) m/ž"	"ISS Facility Services d.o.o."	"Objavljeno: 12.05.2017"	"Kraj dela: Šentilj"	""	""	""	""	"15.5.2017 7:11:27"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Cistilec-20-urteden-72427.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Cistilec-mz-72424.php"	"Čistilec (m/ž)"	"ISS Facility Services d.o.o."	"Objavljeno: 12.05.2017"	"Kraj dela: Šentilj"	""	""	""	""	"15.5.2017 7:11:27"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Cistilec-mz-72424.php"
