Delovno_mesto_link	Delovno_mesto	Podjetje	Datum_objave	Kraj_dela	REQUEST_URL	RESPONSE_URL	REPONSE_DATE	RESPONSE_TIME	datum_strganja	res
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec---blagajnik-mz-na-oddelku-pohistva-v-Novem-Mestu-79965.php"	"Prodajalec - blagajnik (m/ž) na oddelku pohištva v Novem Mestu"	"Harvey Norman Trading d.o.o."	"Objavljeno: 02.10.2017"	"Kraj dela: Novo Mesto"	"http://www.mojazaposlitev.si/prosta-delovna-mesta/?1=1&_action=submit&adsPerPage=50&_action=submit#jobsAds"	"https://www.mojazaposlitev.si/prosta-delovna-mesta/?1=1&_action=submit&adsPerPage=50&_action=submit"	"10.03.2017"	"04:00:18"	"03.10.2017 02:00:19"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec---blagajnik-mz-na-oddelku-pohistva-v-Novem-Mestu-79965.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Komercialist-za-nabavo-prodajo-in-servis-dvigalne-tehnike-mz-80081.php"	"Komercialist za nabavo, prodajo in servis dvigalne tehnike (m/ž)"	"Naton d.o.o."	"Objavljeno: 02.10.2017"	"Kraj dela: Trzin"	""	""	""	""	"03.10.2017 02:00:19"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Komercialist-za-nabavo-prodajo-in-servis-dvigalne-tehnike-mz-80081.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Komisionar-zamrznjenega-programa-mz-80083.php"	"Komisionar zamrznjenega programa (m/ž)"	"Kariera d.o.o."	"Objavljeno: 02.10.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"03.10.2017 02:00:19"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Komisionar-zamrznjenega-programa-mz-80083.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Komercialist-na-terenu-mz-79869.php"	"Komercialist na terenu (m/ž)"	"Europapier Alpe d.o.o."	"Objavljeno: 02.10.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"03.10.2017 02:00:19"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Komercialist-na-terenu-mz-79869.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Komercialist-v-maloprodaji-mz-v-Centru-tehnike-in-gradnje-Tolmin-80069.php"	"Komercialist v maloprodaji (m/ž) v Centru tehnike in gradnje Tolmin"	"Mercator, d.d."	"Objavljeno: 02.10.2017"	"Kraj dela: Tolmin"	""	""	""	""	"03.10.2017 02:00:19"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Komercialist-v-maloprodaji-mz-v-Centru-tehnike-in-gradnje-Tolmin-80069.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec-mz-v-ribarnici-v-Velenju-80064.php"	"Prodajalec (m/ž) v ribarnici v Velenju"	"Mercator, d.d."	"Objavljeno: 02.10.2017"	"Kraj dela: Velenje"	""	""	""	""	"03.10.2017 02:00:19"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec-mz-v-ribarnici-v-Velenju-80064.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Terenski-anketar-mz---studentsko-delo-80080.php"	"Terenski anketar (m/ž) - študentsko delo"	"Agencija M servis, kadrovske storitve, d.o.o."	"Objavljeno: 02.10.2017"	"Kraj dela: Celotna Bela Krajina"	""	""	""	""	"03.10.2017 02:00:19"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Terenski-anketar-mz---studentsko-delo-80080.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Administrator-mz---studentsko-delo-80079.php"	"Administrator (m/ž) - študentsko delo"	"Agencija M servis, kadrovske storitve, d.o.o."	"Objavljeno: 02.10.2017"	"Kraj dela: Celje"	""	""	""	""	"03.10.2017 02:00:19"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Administrator-mz---studentsko-delo-80079.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec-mz-v-Ljubljani-z-okolico---vec-prostih-delovnih-mest-80062.php"	"Prodajalec (m/ž) v Ljubljani z okolico - več prostih delovnih mest"	"Mercator, d.d."	"Objavljeno: 02.10.2017"	"Kraj dela: Ljubljana z okolico"	""	""	""	""	"03.10.2017 02:00:19"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec-mz-v-Ljubljani-z-okolico---vec-prostih-delovnih-mest-80062.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Samostojni-poslovni-svetovalec---pravnik-mz-80059.php"	"Samostojni poslovni svetovalec - pravnik (m/ž)"	"Mercator, d.d."	"Objavljeno: 02.10.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"03.10.2017 02:00:19"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Samostojni-poslovni-svetovalec---pravnik-mz-80059.php"
