Delovno_mesto_link	Delovno_mesto	Podjetje	Datum_objave	Kraj_dela	REQUEST_URL	RESPONSE_URL	REPONSE_DATE	RESPONSE_TIME	datum_strganja	res
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Zidar-70795.php"	"Zidar m/ž"	"Isal-r, d.o.o."	"Objavljeno: 12.04.2017"	"Kraj dela: V Nemčiji, okolica Karsruhe"	""	""	""	""	"24.4.2017 7:13:26"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Zidar-70795.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Pomocnik-kuharja-mz-71584.php"	"Pomočnik kuharja (m/ž)"	"Hit Alpinea d.d."	"Objavljeno: 01.05.2017"	"Kraj dela: Kranjska Gora"	"http://www.mojazaposlitev.si/prosta-delovna-mesta/?1=1&_action=submit&adsPerPage=50&_action=submit#jobsAds"	"https://www.mojazaposlitev.si/prosta-delovna-mesta/?1=1&_action=submit&adsPerPage=50&_action=submit"	"05.01.2017"	"09:10:44"	"1.5.2017 7:10:44"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Pomocnik-kuharja-mz-71584.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Nepremicninski-posrednik-71609.php"	"Nepremičninski posrednik m/ž"	"Finančna hiša d.o.o."	"Objavljeno: 01.05.2017"	"Kraj dela: Maribor"	""	""	""	""	"1.5.2017 7:10:44"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Nepremicninski-posrednik-71609.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Financni-svetovalec-71608.php"	"Finančni svetovalec m/ž"	"Finančna hiša d.o.o."	"Objavljeno: 01.05.2017"	"Kraj dela: Svetovanje pri znanih strankah na terenu v domačem kraju"	""	""	""	""	"1.5.2017 7:10:44"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Financni-svetovalec-71608.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Kuhar-71511.php"	"Kuhar m/ž"	"Hit Alpinea d.d."	"Objavljeno: 01.05.2017"	"Kraj dela: Kranjska Gora"	""	""	""	""	"1.5.2017 7:10:44"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Kuhar-71511.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Operater-pri-izvajanju-kontrol-in-kontrolor-71279.php"	"Operater pri izvajanju kontrol in kontrolor m/ž"	"Re-bo d.o.o."	"Objavljeno: 01.05.2017"	"Kraj dela: Ajdovščina"	""	""	""	""	"1.5.2017 7:10:44"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Operater-pri-izvajanju-kontrol-in-kontrolor-71279.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Upravljalec-linij-71559.php"	"Upravljalec linij m/ž"	"Kariera d.o.o."	"Objavljeno: 30.04.2017"	"Kraj dela: Žiri"	""	""	""	""	"1.5.2017 7:10:44"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Upravljalec-linij-71559.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Monter-mz-71687.php"	"Monter (m/ž)"	"Powerserv d.o.o."	"Objavljeno: 29.04.2017"	"Kraj dela: Maribor"	""	""	""	""	"1.5.2017 7:10:44"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Monter-mz-71687.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Sodelavec-v-kadrovskem-oddelku-mz---krajsi-delovni-cas-71708.php"	"Sodelavec v kadrovskem oddelku (m/ž) - krajši delovni čas"	"Lidl Slovenija d.o.o. k.d."	"Objavljeno: 28.04.2017"	"Kraj dela: Komenda"	""	""	""	""	"1.5.2017 7:10:44"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Sodelavec-v-kadrovskem-oddelku-mz---krajsi-delovni-cas-71708.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Industrijski-cevar-71728.php"	"Industrijski cevar m/ž"	"HTS Skupina d.o.o."	"Objavljeno: 28.04.2017"	"Kraj dela: Avstrija"	""	""	""	""	"1.5.2017 7:10:44"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Industrijski-cevar-71728.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Delo-v-proizvodnji---prekladanje-izdelkov-mz-71724.php"	"Delo v proizvodnji - prekladanje izdelkov (m/ž)"	"FMG kadrovska agencija d.o.o."	"Objavljeno: 28.04.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"1.5.2017 7:10:44"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Delo-v-proizvodnji---prekladanje-izdelkov-mz-71724.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Proizvodni-delavec---delo-na-presah-mz-71723.php"	"Proizvodni delavec - delo na prešah (m/ž)"	"FMG kadrovska agencija d.o.o."	"Objavljeno: 28.04.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"1.5.2017 7:10:44"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Proizvodni-delavec---delo-na-presah-mz-71723.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Pripravljavec-materiala-mz-71722.php"	"Pripravljavec materiala (m/ž)"	"FMG kadrovska agencija d.o.o."	"Objavljeno: 28.04.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"1.5.2017 7:10:44"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Pripravljavec-materiala-mz-71722.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Elektricar-71721.php"	"Električar m/ž"	"KOROTAJ d.o.o."	"Objavljeno: 28.04.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"1.5.2017 7:10:44"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Elektricar-71721.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Transportni-referent-mz-71719.php"	"Transportni referent (m/ž)"	"F.A. MAIK d.o.o."	"Objavljeno: 28.04.2017"	"Kraj dela: Maribor"	""	""	""	""	"1.5.2017 7:10:44"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Transportni-referent-mz-71719.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec-na-oddelku-mesnin-mz-71717.php"	"Prodajalec na oddelku mesnin (m/ž)"	"Spar Slovenija d.o.o."	"Objavljeno: 28.04.2017"	"Kraj dela: Interspar Citypark - Ljubljana"	""	""	""	""	"1.5.2017 7:10:44"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec-na-oddelku-mesnin-mz-71717.php"
