Delovno_mesto_link	Delovno_mesto	Podjetje	Datum_objave	Kraj_dela	REQUEST_URL	RESPONSE_URL	REPONSE_DATE	RESPONSE_TIME	datum_strganja	res
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Delavec-v-proizvodnji-75075.php"	"Delavec v proizvodnji m/ž"	"Roltek d.o.o."	"Objavljeno: 29.06.2017"	"Kraj dela: Dob pri Domžalah"	"http://www.mojazaposlitev.si/prosta-delovna-mesta/?1=1&_action=submit&adsPerPage=50&_action=submit#jobsAds"	"https://www.mojazaposlitev.si/prosta-delovna-mesta/?1=1&_action=submit&adsPerPage=50&_action=submit"	"06.29.2017"	"08:51:57"	"29.6.2017 6:51:58"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Delavec-v-proizvodnji-75075.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Referent-v-sprejemnici-75074.php"	"Referent v sprejemnici m/ž"	"Roltek d.o.o."	"Objavljeno: 29.06.2017"	"Kraj dela: Dob pri Domžalah"	""	""	""	""	"29.6.2017 6:51:58"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Referent-v-sprejemnici-75074.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Voznik-mz---vec-delovnih-mest-75071.php"	"Voznik (m/ž) - več delovnih mest"	"Klemen transport, Klemen Piškur s.p."	"Objavljeno: 29.06.2017"	"Kraj dela: Po Sloveniji/tujini"	""	""	""	""	"29.6.2017 6:51:58"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Voznik-mz---vec-delovnih-mest-75071.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Medicinska-sestra-75070.php"	"Medicinska sestra m/ž"	"IGA trgovsko podjetje d.o.o."	"Objavljeno: 29.06.2017"	"Kraj dela: po Sloveniji"	""	""	""	""	"29.6.2017 6:51:58"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Medicinska-sestra-75070.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Asistent-v-pisarni-75069.php"	"Asistent v pisarni m/ž"	"Expertus solutio za zapošljavanje d.o.o."	"Objavljeno: 29.06.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"29.6.2017 6:51:58"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Asistent-v-pisarni-75069.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec--komercialist-mz---PE--Krsko-75068.php"	"Prodajalec / komercialist (m/ž) - PE  Krško"	"Sanabela d.o.o."	"Objavljeno: 29.06.2017"	"Kraj dela: Krško"	""	""	""	""	"29.6.2017 6:51:58"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec--komercialist-mz---PE--Krsko-75068.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Servisni-referent-mz-75056.php"	"Servisni referent (m/ž)"	"Asbis d.o.o."	"Objavljeno: 28.06.2017"	"Kraj dela: Trzin"	""	""	""	""	"29.6.2017 6:51:58"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Servisni-referent-mz-75056.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Monter-jeklenih-konstrukcij-mz-12-oseb---Danska-75067.php"	"Monter jeklenih konstrukcij m/ž (12 oseb) - Danska"	"GM Konstrukcije SC d.o.o."	"Objavljeno: 28.06.2017"	"Kraj dela: Odense, Danska"	""	""	""	""	"29.6.2017 6:51:58"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Monter-jeklenih-konstrukcij-mz-12-oseb---Danska-75067.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Sodelavec-za-delo-v-strezbi-75065.php"	"Sodelavec za delo v strežbi m/ž"	"MIT INT. d.o.o."	"Objavljeno: 28.06.2017"	"Kraj dela: Trzin"	""	""	""	""	"29.6.2017 6:51:58"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Sodelavec-za-delo-v-strezbi-75065.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec---blagajnicar-mz---Lesce-75054.php"	"Prodajalec - blagajničar (m/ž) - Lesce"	"Eurospin Eko d.o.o."	"Objavljeno: 28.06.2017"	"Kraj dela: Lesce"	""	""	""	""	"29.6.2017 6:51:58"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec---blagajnicar-mz---Lesce-75054.php"
