Delovno_mesto_link	Delovno_mesto	Podjetje	Datum_objave	Kraj_dela	REQUEST_URL	RESPONSE_URL	REPONSE_DATE	RESPONSE_TIME	datum_strganja	res
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Voznik-tovornega-vozila-mz---Nova-Gorica-83004.php"	"Voznik tovornega vozila (m/ž) - Nova Gorica"	"Kobal Transporti d.o.o."	"Objavljeno: 27.11.2017"	"Kraj dela: Nova Gorica"	"http://www.mojazaposlitev.si/prosta-delovna-mesta/?1=1&_action=submit&adsPerPage=50&_action=submit#jobsAds"	"https://www.mojazaposlitev.si/prosta-delovna-mesta/?1=1&_action=submit&adsPerPage=50&_action=submit"	"11.28.2017"	"07:42:49"	"28.11.2017 06:42:50"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Voznik-tovornega-vozila-mz---Nova-Gorica-83004.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Pek-v-trgovini-mz---pekarna-Spar-v-Ljubljani-83000.php"	"Pek v trgovini (m/ž) - pekarna Spar v Ljubljani"	"Spar Slovenija d.o.o."	"Objavljeno: 27.11.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"28.11.2017 06:42:50"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Pek-v-trgovini-mz---pekarna-Spar-v-Ljubljani-83000.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Kuhar-82987.php"	"Kuhar m/ž"	"Korleone d.o.o."	"Objavljeno: 27.11.2017"	"Kraj dela: Maribor"	""	""	""	""	"28.11.2017 06:42:50"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Kuhar-82987.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Kuhar-83001.php"	"Kuhar m/ž"	"Naton d.o.o."	"Objavljeno: 27.11.2017"	"Kraj dela: Ljubno ob Savinji"	""	""	""	""	"28.11.2017 06:42:50"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Kuhar-83001.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Skrbnik--upravljalec-objektov-mz---3-prosta-delovna-mesta-82998.php"	"Skrbnik / upravljalec objektov (m/ž) - 3 prosta delovna mesta"	"ATAMA, d.o.o."	"Objavljeno: 27.11.2017"	"Kraj dela: Osrednjeslovenska regija"	""	""	""	""	"28.11.2017 06:42:50"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Skrbnik--upravljalec-objektov-mz---3-prosta-delovna-mesta-82998.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Orodjar-sestave-novih-orodij-82990.php"	"Orodjar sestave novih orodij m/ž"	"Mariborska livarna Maribor d.d."	"Objavljeno: 27.11.2017"	"Kraj dela: Maribor"	""	""	""	""	"28.11.2017 06:42:50"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Orodjar-sestave-novih-orodij-82990.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Voznik---dostavljalec-mz---Ljubljana-82977.php"	"Voznik - dostavljalec (m/ž) - Ljubljana"	"Agencija Agado d.o.o."	"Objavljeno: 27.11.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"28.11.2017 06:42:50"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Voznik---dostavljalec-mz---Ljubljana-82977.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec-mz-na-Gorenjskem---vec-prostih-delovnih-mest-82997.php"	"Prodajalec (m/ž) na Gorenjskem - več prostih delovnih mest"	"Mercator, d.d."	"Objavljeno: 27.11.2017"	"Kraj dela: Gorenjska regija"	""	""	""	""	"28.11.2017 06:42:50"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec-mz-na-Gorenjskem---vec-prostih-delovnih-mest-82997.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec-mz---TC-Merkur-Murska-Sobota-82994.php"	"Prodajalec (m/ž) - TC Merkur Murska Sobota"	"Merkur trgovina, d.d."	"Objavljeno: 27.11.2017"	"Kraj dela: Murska Sobota"	""	""	""	""	"28.11.2017 06:42:50"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec-mz---TC-Merkur-Murska-Sobota-82994.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Skladiscni-manipulant-mz---TC-Merkur-Koper-82992.php"	"Skladiščni manipulant (m/ž) - TC Merkur Koper"	"Merkur trgovina, d.d."	"Objavljeno: 27.11.2017"	"Kraj dela: Koper"	""	""	""	""	"28.11.2017 06:42:50"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Skladiscni-manipulant-mz---TC-Merkur-Koper-82992.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Produktni-menedzer-82959.php"	"Produktni menedžer m/ž"	"Založba Forum Media, založniška dejavnost d.o.o."	"Objavljeno: 27.11.2017"	"Kraj dela: Maribor"	""	""	""	""	"28.11.2017 06:42:50"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Produktni-menedzer-82959.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Voznik---dostavljalec-mz-82995.php"	"Voznik - dostavljalec (m/ž)"	"Agencija M servis, kadrovske storitve, d.o.o."	"Objavljeno: 27.11.2017"	"Kraj dela: Koroška - teren"	""	""	""	""	"28.11.2017 06:42:50"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Voznik---dostavljalec-mz-82995.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Proizvodni-delavec-82970.php"	"Proizvodni delavec m/ž"	"KOROTAJ d.o.o."	"Objavljeno: 27.11.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"28.11.2017 06:42:50"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Proizvodni-delavec-82970.php"
