Delovno_mesto_link	Delovno_mesto	Podjetje	Datum_objave	Kraj_dela	REQUEST_URL	RESPONSE_URL	REPONSE_DATE	RESPONSE_TIME	datum_strganja	res
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Komisionar-mz-v-CC-Naklo-70621.php"	"Komisionar (m/ž) v C&C Naklo"	"Mercator, d.d."	"Objavljeno: 10.04.2017"	"Kraj dela: Naklo"	"http://www.mojazaposlitev.si/prosta-delovna-mesta/?1=1&_action=submit&adsPerPage=50&_action=submit#jobsAds"	"https://www.mojazaposlitev.si/prosta-delovna-mesta/?1=1&_action=submit&adsPerPage=50&_action=submit"	"04.10.2017"	"09:10:31"	"10.4.2017 7:10:35"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Komisionar-mz-v-CC-Naklo-70621.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Komisionar-mz-v-CC-Bled-70620.php"	"Komisionar (m/ž) v C&C Bled"	"Mercator, d.d."	"Objavljeno: 10.04.2017"	"Kraj dela: Bled"	""	""	""	""	"10.4.2017 7:10:35"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Komisionar-mz-v-CC-Bled-70620.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Komisionar-mz-v-CC-Skofja-Loka-70619.php"	"Komisionar (m/ž) v C&C Škofja Loka"	"Mercator, d.d."	"Objavljeno: 10.04.2017"	"Kraj dela: Škofja Loka"	""	""	""	""	"10.4.2017 7:10:35"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Komisionar-mz-v-CC-Skofja-Loka-70619.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec-mz-v-CC-Novo-Mesto-70618.php"	"Prodajalec (m/ž) v C&C Novo Mesto"	"Mercator, d.d."	"Objavljeno: 10.04.2017"	"Kraj dela: C&C Novo Mesto"	""	""	""	""	"10.4.2017 7:10:35"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec-mz-v-CC-Novo-Mesto-70618.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Komisionar-mz-v-CC-Novo-Mesto-70617.php"	"Komisionar (m/ž) v C&C Novo Mesto"	"Mercator, d.d."	"Objavljeno: 10.04.2017"	"Kraj dela: Novo Mesto"	""	""	""	""	"10.4.2017 7:10:35"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Komisionar-mz-v-CC-Novo-Mesto-70617.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Mesar---prodajalec-mz-na-podrocju-Ljubljane-70504.php"	"Mesar - prodajalec (m/ž) na področju Ljubljane"	"Spar Slovenija d.o.o."	"Objavljeno: 10.04.2017"	"Kraj dela: področje Ljubljane"	""	""	""	""	"10.4.2017 7:10:35"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Mesar---prodajalec-mz-na-podrocju-Ljubljane-70504.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Mesar---prodajalec-mz-na-podrocju-Gorenjske-70503.php"	"Mesar - prodajalec (m/ž) na področju Gorenjske"	"Spar Slovenija d.o.o."	"Objavljeno: 10.04.2017"	"Kraj dela: področje Gorenjske"	""	""	""	""	"10.4.2017 7:10:35"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Mesar---prodajalec-mz-na-podrocju-Gorenjske-70503.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Delavec-v-proizvodnji-mz---vec-mest-70630.php"	"Delavec v proizvodnji (m/ž) - več mest"	"Šumer d.o.o."	"Objavljeno: 10.04.2017"	"Kraj dela: Celje"	""	""	""	""	"10.4.2017 7:10:35"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Delavec-v-proizvodnji-mz---vec-mest-70630.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Delavec-na-vzmetnem-oddelku-70629.php"	"Delavec na vzmetnem oddelku m/ž"	"Šumer d.o.o."	"Objavljeno: 10.04.2017"	"Kraj dela: Celje"	""	""	""	""	"10.4.2017 7:10:35"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Delavec-na-vzmetnem-oddelku-70629.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Pomocnik-pri-destilaciji-etericnih-olj-70631.php"	"Pomočnik pri destilaciji eteričnih olj m/ž"	"Agencija M servis, kadrovske storitve, d.o.o."	"Objavljeno: 10.04.2017"	"Kraj dela: Obrh pri Dolenjskih Toplicah"	""	""	""	""	"10.4.2017 7:10:35"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Pomocnik-pri-destilaciji-etericnih-olj-70631.php"
