Delovno_mesto_link	Delovno_mesto	Podjetje	Datum_objave	Kraj_dela	REQUEST_URL	RESPONSE_URL	REPONSE_DATE	RESPONSE_TIME	datum_strganja	res
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Vodja-nabavne-kategorije--Category-Manager-mz-83988.php"	"Vodja nabavne kategorije / Category Manager (m/ž)"	"Belimed d.o.o."	"Objavljeno: 18.12.2017"	"Kraj dela: Grosuplje"	"http://www.mojazaposlitev.si/prosta-delovna-mesta/?1=1&_action=submit&adsPerPage=50&_action=submit#jobsAds"	"https://www.mojazaposlitev.si/prosta-delovna-mesta/?1=1&_action=submit&adsPerPage=50&_action=submit"	"12.19.2017"	"04:00:43"	"19.12.2017 03:00:45"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Vodja-nabavne-kategorije--Category-Manager-mz-83988.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Kontrolor-kakovosti-mz-83678.php"	"Kontrolor kakovosti (m/ž)"	"Naton d.o.o."	"Objavljeno: 18.12.2017"	"Kraj dela: Velenje"	""	""	""	""	"19.12.2017 03:00:45"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Kontrolor-kakovosti-mz-83678.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Delavec-na-oddelku-vhodne-kontrole-mz-83677.php"	"Delavec na oddelku vhodne kontrole (m/ž)"	"Naton d.o.o."	"Objavljeno: 18.12.2017"	"Kraj dela: Velenje"	""	""	""	""	"19.12.2017 03:00:45"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Delavec-na-oddelku-vhodne-kontrole-mz-83677.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Cistilec-opreme-mz---Spar-pekarna-v-Ljubljani-83982.php"	"Čistilec opreme (m/ž) - Spar pekarna v Ljubljani"	"Spar Slovenija d.o.o."	"Objavljeno: 18.12.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"19.12.2017 03:00:45"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Cistilec-opreme-mz---Spar-pekarna-v-Ljubljani-83982.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Delavec-v-odpremi-mz---Spar-pekarna-v-Ljubljani-83978.php"	"Delavec v odpremi (m/ž) - Spar pekarna v Ljubljani"	"Spar Slovenija d.o.o."	"Objavljeno: 18.12.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"19.12.2017 03:00:45"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Delavec-v-odpremi-mz---Spar-pekarna-v-Ljubljani-83978.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Pek-mz---Spar-pekarni-v-Ljubljani-83977.php"	"Pek (m/ž) - Spar pekarni v Ljubljani"	"Spar Slovenija d.o.o."	"Objavljeno: 18.12.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"19.12.2017 03:00:45"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Pek-mz---Spar-pekarni-v-Ljubljani-83977.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec-mz-v-ribarnici-na-Jesenicah-83976.php"	"Prodajalec (m/ž) v ribarnici na Jesenicah"	"Mercator, d.d."	"Objavljeno: 18.12.2017"	"Kraj dela: Jesenice"	""	""	""	""	"19.12.2017 03:00:45"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec-mz-v-ribarnici-na-Jesenicah-83976.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec-svetovalec-mz-v-HM-Ljubljana-Siska-83975.php"	"Prodajalec svetovalec (m/ž) v HM Ljubljana Šiška"	"Mercator, d.d."	"Objavljeno: 18.12.2017"	"Kraj dela: HM Ljubljana Šiška"	""	""	""	""	"19.12.2017 03:00:45"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec-svetovalec-mz-v-HM-Ljubljana-Siska-83975.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec-mz-na-oddelku-delikatese---Spar-Sezana-83971.php"	"Prodajalec (m/ž) na oddelku delikatese - Spar Sežana"	"Spar Slovenija d.o.o."	"Objavljeno: 18.12.2017"	"Kraj dela: Sežana"	""	""	""	""	"19.12.2017 03:00:45"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec-mz-na-oddelku-delikatese---Spar-Sezana-83971.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Operater-v-oddelku-elektronike-mz---5-prostih-delovnih-mest-83968.php"	"Operater v oddelku elektronike (m/ž) - 5 prostih delovnih mest"	"odelo Slovenija d.o.o."	"Objavljeno: 18.12.2017"	"Kraj dela: Prebold"	""	""	""	""	"19.12.2017 03:00:45"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Operater-v-oddelku-elektronike-mz---5-prostih-delovnih-mest-83968.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Komercialist-83972.php"	"Komercialist m/ž"	"Hosekra d.o.o."	"Objavljeno: 18.12.2017"	"Kraj dela: Slovenska Bistrica"	""	""	""	""	"19.12.2017 03:00:45"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Komercialist-83972.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Delavec-v-avtomobilski-proizvodnji-83973.php"	"Delavec v avtomobilski proizvodnji m/ž"	"Agencija M servis, kadrovske storitve, d.o.o."	"Objavljeno: 18.12.2017"	"Kraj dela: JV Slovenija"	""	""	""	""	"19.12.2017 03:00:45"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Delavec-v-avtomobilski-proizvodnji-83973.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Nizka-gradnja---zidar--tesar-mz---vec-prostih-83967.php"	"Nizka gradnja - zidar / tesar (m/ž) - več prostih"	"Rentium d.o.o."	"Objavljeno: 18.12.2017"	"Kraj dela: Avstrija"	""	""	""	""	"19.12.2017 03:00:45"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Nizka-gradnja---zidar--tesar-mz---vec-prostih-83967.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Sodelavec-za-prodajo-83970.php"	"Sodelavec za prodajo m/ž"	"POŠTA SLOVENIJE d.o.o."	"Objavljeno: 18.12.2017"	"Kraj dela: Koper"	""	""	""	""	"19.12.2017 03:00:45"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Sodelavec-za-prodajo-83970.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Komercialist-mz-v-prodaji-za-podrocje-hidravlike-83969.php"	"Komercialist (m/ž) v prodaji za področje hidravlike"	"LE-TEHNIKA d.o.o. Kranj"	"Objavljeno: 18.12.2017"	"Kraj dela: Kranj, občasno teren po Sloveniji"	""	""	""	""	"19.12.2017 03:00:45"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Komercialist-mz-v-prodaji-za-podrocje-hidravlike-83969.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Veterinar-83966.php"	"Veterinar m/ž"	"Diagnoza, d.o.o."	"Objavljeno: 18.12.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"19.12.2017 03:00:45"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Veterinar-83966.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Svetovalec-kapitalskih-nalozb-mz---Ljubljana-83950.php"	"Svetovalec kapitalskih naložb (m/ž) - Ljubljana"	"Finančna hiša d.o.o."	"Objavljeno: 18.12.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"19.12.2017 03:00:45"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Svetovalec-kapitalskih-nalozb-mz---Ljubljana-83950.php"
