Delovno_mesto_link	Delovno_mesto	Podjetje	Datum_objave	Kraj_dela	REQUEST_URL	RESPONSE_URL	REPONSE_DATE	RESPONSE_TIME	datum_strganja	res
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Programer---Game-design-70111.php"	"Programer - Game design m/ž"	"Samo Umer d.o.o."	"Objavljeno: 03.04.2017"	"Kraj dela: Ankaran"	"http://www.mojazaposlitev.si/prosta-delovna-mesta/?1=1&_action=submit&adsPerPage=50&_action=submit#jobsAds"	"https://www.mojazaposlitev.si/prosta-delovna-mesta/?1=1&_action=submit&adsPerPage=50&_action=submit"	"04.03.2017"	"08:53:03"	"3.4.2017 6:53:04"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Programer---Game-design-70111.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Telefonski-prodajni-agent-mz---Celje-vec-oseb-70057.php"	"Telefonski prodajni agent (m/ž) - Celje, več oseb"	"Telemarketing, d.o.o."	"Objavljeno: 03.04.2017"	"Kraj dela: Celje"	""	""	""	""	"3.4.2017 6:53:04"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Telefonski-prodajni-agent-mz---Celje-vec-oseb-70057.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajni-inzenir-za-industrijske-obrabne-dele-mz--Sales-Engineer--Industrial-Wear-Parts-mf-68637.php"	"Prodajni inženir za industrijske obrabne dele (m/ž) / Sales Engineer – Industrial Wear Parts (m/f)"	"Publicitas GmbH"	"Objavljeno: 01.04.2017"	"Kraj dela: Slovenija"	""	""	""	""	"3.4.2017 6:53:04"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajni-inzenir-za-industrijske-obrabne-dele-mz--Sales-Engineer--Industrial-Wear-Parts-mf-68637.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Informatik-analitik--sistemski-administrator-68590.php"	"Informatik analitik / sistemski administrator m/ž"	"Horjak - Precise d.o.o. Domžale"	"Objavljeno: 01.04.2017"	"Kraj dela: Domžale - Zgornje Jarše"	""	""	""	""	"3.4.2017 6:53:04"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Informatik-analitik--sistemski-administrator-68590.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Operater-na-vecosnem-CNC-rezkalnem-in-struznem-centru-68589.php"	"Operater na večosnem CNC rezkalnem in stružnem centru m/ž"	"Horjak - Precise d.o.o. Domžale"	"Objavljeno: 01.04.2017"	"Kraj dela: Domžale - Zgornje Jarše"	""	""	""	""	"3.4.2017 6:53:04"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Operater-na-vecosnem-CNC-rezkalnem-in-struznem-centru-68589.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Svetovalec--mentor-za-osebna-zavarovanja-mz-70281.php"	"Svetovalec / mentor za osebna zavarovanja (m/ž)"	"Zavarovalno zastopanje I.Q. d.o.o."	"Objavljeno: 31.03.2017"	"Kraj dela: Regija bivanja"	""	""	""	""	"3.4.2017 6:53:04"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Svetovalec--mentor-za-osebna-zavarovanja-mz-70281.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Svetovalec-za-kadre-mz-v-sektorju-Cloveski-viri-70236.php"	"Svetovalec za kadre (m/ž) v sektorju Človeški viri"	"SKB d.d."	"Objavljeno: 31.03.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"3.4.2017 6:53:04"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Svetovalec-za-kadre-mz-v-sektorju-Cloveski-viri-70236.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Tehnolog-70276.php"	"Tehnolog m/ž"	"MANPOWER d.o.o."	"Objavljeno: 31.03.2017"	"Kraj dela: Okolica Domžal"	""	""	""	""	"3.4.2017 6:53:04"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Tehnolog-70276.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Delavec-v-proizvodnji-70270.php"	"Delavec v proizvodnji m/ž"	"Rentium d.o.o."	"Objavljeno: 31.03.2017"	"Kraj dela: Ljubljana in okolica"	""	""	""	""	"3.4.2017 6:53:04"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Delavec-v-proizvodnji-70270.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Strokovni-sodelavec-na-podrocju-zagotavljanja-kakovosti-mz---v-sektorju-proizvodnja-in-tehnologija-70265.php"	"Strokovni sodelavec na področju zagotavljanja kakovosti (m/ž) - v sektorju proizvodnja in tehnologija"	"Iskratel, d.o.o., Kranj"	"Objavljeno: 31.03.2017"	"Kraj dela: Kranj"	""	""	""	""	"3.4.2017 6:53:04"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Strokovni-sodelavec-na-podrocju-zagotavljanja-kakovosti-mz---v-sektorju-proizvodnja-in-tehnologija-70265.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Sodelavec-za-podporo-v-prodaji---izvoz-70239.php"	"Sodelavec za podporo v prodaji - izvoz m/ž"	"Blažič, robni trakovi, d.o.o."	"Objavljeno: 31.03.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"3.4.2017 6:53:04"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Sodelavec-za-podporo-v-prodaji---izvoz-70239.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Gradbeni-inzenir---prometna-smer-70238.php"	"Gradbeni inženir - prometna smer m/ž"	"Boson d.o.o."	"Objavljeno: 31.03.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"3.4.2017 6:53:04"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Gradbeni-inzenir---prometna-smer-70238.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Strokovni-sodelavec-za-kadre-70275.php"	"Strokovni sodelavec za kadre m/ž"	"MANPOWER d.o.o."	"Objavljeno: 31.03.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"3.4.2017 6:53:04"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Strokovni-sodelavec-za-kadre-70275.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Sodelavec-za-marketing-mz-70266.php"	"Sodelavec za marketing (m/ž)"	"BID d.o.o."	"Objavljeno: 31.03.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"3.4.2017 6:53:04"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Sodelavec-za-marketing-mz-70266.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Delovodja-70267.php"	"Delovodja m/ž"	"MANPOWER d.o.o."	"Objavljeno: 31.03.2017"	"Kraj dela: Škofja Loka"	""	""	""	""	"3.4.2017 6:53:04"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Delovodja-70267.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Operater-v-asistencnem-centru-mz-70274.php"	"Operater v asistenčnem centru (m/ž)"	"MANPOWER d.o.o."	"Objavljeno: 31.03.2017"	"Kraj dela: Maribor"	""	""	""	""	"3.4.2017 6:53:04"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Operater-v-asistencnem-centru-mz-70274.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Avtomehanik---diagnostik-70268.php"	"Avtomehanik - diagnostik m/ž"	"MANPOWER d.o.o."	"Objavljeno: 31.03.2017"	"Kraj dela: Kranj"	""	""	""	""	"3.4.2017 6:53:04"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Avtomehanik---diagnostik-70268.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Svetovanje-in-pomoc-koncnim-uporabnikom-mz-70251.php"	"Svetovanje in pomoč končnim uporabnikom (m/ž)"	"Kadrovski inženiring, KI d.o.o."	"Objavljeno: 31.03.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"3.4.2017 6:53:04"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Svetovanje-in-pomoc-koncnim-uporabnikom-mz-70251.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Vzorcevalec-v-farmacevtski-proizvodnji-mz-70263.php"	"Vzorčevalec v farmacevtski proizvodnji (m/ž)"	"Kariera d.o.o."	"Objavljeno: 31.03.2017"	"Kraj dela: Kranj"	""	""	""	""	"3.4.2017 6:53:04"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Vzorcevalec-v-farmacevtski-proizvodnji-mz-70263.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Delo-v-proizvodnji-70279.php"	"Delo v proizvodnji m/ž"	"MANPOWER d.o.o."	"Objavljeno: 31.03.2017"	"Kraj dela: Sovodenj"	""	""	""	""	"3.4.2017 6:53:04"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Delo-v-proizvodnji-70279.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Pomocnik-vodje-skladisca-mz-70273.php"	"Pomočnik vodje skladišča (m/ž)"	"MANPOWER d.o.o."	"Objavljeno: 31.03.2017"	"Kraj dela: Škofja Loka"	""	""	""	""	"3.4.2017 6:53:04"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Pomocnik-vodje-skladisca-mz-70273.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Natakar-mz-v-Zdraviliscu-Radenci-70261.php"	"Natakar (m/ž) v Zdravilišču Radenci"	"Sava Turizem d.d., PE Zdravilišče Radenci"	"Objavljeno: 31.03.2017"	"Kraj dela: Radenci"	""	""	""	""	"3.4.2017 6:53:04"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Natakar-mz-v-Zdraviliscu-Radenci-70261.php"
