Delovno_mesto_link	Delovno_mesto	Podjetje	Datum_objave	Kraj_dela	REQUEST_URL	RESPONSE_URL	REPONSE_DATE	RESPONSE_TIME	datum_strganja	res
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Zavarovalni-svetovalec---mentor-78769.php"	"Zavarovalni svetovalec - mentor m/ž"	"Zavarovalno zastopanje I.Q. d.o.o."	"Objavljeno: 11.09.2017"	"Kraj dela: Regija bivanja"	"http://www.mojazaposlitev.si/prosta-delovna-mesta/?1=1&_action=submit&adsPerPage=50&_action=submit#jobsAds"	"https://www.mojazaposlitev.si/prosta-delovna-mesta/?1=1&_action=submit&adsPerPage=50&_action=submit"	"09.12.2017"	"04:00:57"	"12.09.2017 02:01:01"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Zavarovalni-svetovalec---mentor-78769.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Zavarovalni-svetovalec---asistent-78757.php"	"Zavarovalni svetovalec - asistent m/ž"	"Zavarovalno zastopanje I.Q. d.o.o."	"Objavljeno: 11.09.2017"	"Kraj dela: Regija bivanja"	""	""	""	""	"12.09.2017 02:01:01"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Zavarovalni-svetovalec---asistent-78757.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Programer--razvijalec-SW--HW-za-elektroniko-v-razvojnem-teamu-uporabniskih-vmesnikov-gospodinjskih-aparatov-mz-78813.php"	"Programer – razvijalec SW / HW za elektroniko v razvojnem teamu uporabniških vmesnikov gospodinjskih aparatov (m/ž)"	"Trescon d.o.o."	"Objavljeno: 11.09.2017"	"Kraj dela: Okolica Ljubljane"	""	""	""	""	"12.09.2017 02:01:01"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Programer--razvijalec-SW--HW-za-elektroniko-v-razvojnem-teamu-uporabniskih-vmesnikov-gospodinjskih-aparatov-mz-78813.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Vodilni-inzenir-na-podrocju-razvoja-naprav-za-termicno-obdelavo-hrane-mz-78812.php"	"Vodilni inženir na področju razvoja naprav za termično obdelavo hrane (m/ž)"	"Trescon d.o.o."	"Objavljeno: 11.09.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"12.09.2017 02:01:01"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Vodilni-inzenir-na-podrocju-razvoja-naprav-za-termicno-obdelavo-hrane-mz-78812.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Transportni-referent-mz-78799.php"	"Transportni referent (m/ž)"	"F.A. MAIK d.o.o."	"Objavljeno: 11.09.2017"	"Kraj dela: Maribor"	""	""	""	""	"12.09.2017 02:01:01"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Transportni-referent-mz-78799.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Vodja-kuhinje-mz-78809.php"	"Vodja kuhinje m/ž"	"MANPOWER d.o.o."	"Objavljeno: 11.09.2017"	"Kraj dela: Črna na Koroškem"	""	""	""	""	"12.09.2017 02:01:01"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Vodja-kuhinje-mz-78809.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Delavec-v-proizvodnji-mz-78808.php"	"Delavec v proizvodnji (m/ž)"	"MANPOWER d.o.o."	"Objavljeno: 11.09.2017"	"Kraj dela: Ljubljana - Zalog"	""	""	""	""	"12.09.2017 02:01:01"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Delavec-v-proizvodnji-mz-78808.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Transportni-delavec-mz-78807.php"	"Transportni delavec (m/ž)"	"MANPOWER d.o.o."	"Objavljeno: 11.09.2017"	"Kraj dela: Ljubljana - Zalog"	""	""	""	""	"12.09.2017 02:01:01"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Transportni-delavec-mz-78807.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Preddelavec-mz-78803.php"	"Preddelavec (m/ž)"	"MANPOWER d.o.o."	"Objavljeno: 11.09.2017"	"Kraj dela: Ljubljana - Zalog"	""	""	""	""	"12.09.2017 02:01:01"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Preddelavec-mz-78803.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec-mz---Spar-Pivka-78801.php"	"Prodajalec (m/ž) - Spar Pivka"	"Spar Slovenija d.o.o."	"Objavljeno: 11.09.2017"	"Kraj dela: Pivka"	""	""	""	""	"12.09.2017 02:01:01"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec-mz---Spar-Pivka-78801.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec-mz---Spar-Idrija-78798.php"	"Prodajalec (m/ž) - Spar Idrija"	"Spar Slovenija d.o.o."	"Objavljeno: 11.09.2017"	"Kraj dela: Idrija"	""	""	""	""	"12.09.2017 02:01:01"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec-mz---Spar-Idrija-78798.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/CAD--CAM-oblikovalec-in-programer-mz-78802.php"	"CAD / CAM oblikovalec in programer (m/ž)"	"Agencija M servis, kadrovske storitve, d.o.o."	"Objavljeno: 11.09.2017"	"Kraj dela: Ravne na Koroškem - okolica"	""	""	""	""	"12.09.2017 02:01:01"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/CAD--CAM-oblikovalec-in-programer-mz-78802.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Komercialist-repro-kupcev--TPC-Slovenska-Bistrica-78796.php"	"Komercialist repro kupcev – TPC Slovenska Bistrica m/ž"	"INPOS, d.o.o., Celje"	"Objavljeno: 11.09.2017"	"Kraj dela: Slovenska Bistrica"	""	""	""	""	"12.09.2017 02:01:01"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Komercialist-repro-kupcev--TPC-Slovenska-Bistrica-78796.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Diplomirani-pravnik---Vodja-projektov-mz-75282.php"	"Diplomirani pravnik - Vodja projektov (m/ž)"	"Alpinvest d.o.o."	"Objavljeno: 11.09.2017"	"Kraj dela: Logatec"	""	""	""	""	"12.09.2017 02:01:01"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Diplomirani-pravnik---Vodja-projektov-mz-75282.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec-mz-v-Grosuplju-78791.php"	"Prodajalec (m/ž) v Grosuplju"	"Mercator, d.d."	"Objavljeno: 11.09.2017"	"Kraj dela: Grosuplje"	""	""	""	""	"12.09.2017 02:01:01"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec-mz-v-Grosuplju-78791.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec-mz-v-internet-trgovini-v-Postojni-78792.php"	"Prodajalec (m/ž) v internet trgovini v Postojni"	"Mercator, d.d."	"Objavljeno: 11.09.2017"	"Kraj dela: Postojna"	""	""	""	""	"12.09.2017 02:01:01"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec-mz-v-internet-trgovini-v-Postojni-78792.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec-mz-v-Cerkljah-na-Gorenjskem-78790.php"	"Prodajalec (m/ž) v Cerkljah na Gorenjskem"	"Mercator, d.d."	"Objavljeno: 11.09.2017"	"Kraj dela: Cerklje na gorenjskem"	""	""	""	""	"12.09.2017 02:01:01"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec-mz-v-Cerkljah-na-Gorenjskem-78790.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Clanica-kabinskega-osebja-mz---10-delovnih-mest-78800.php"	"Član/ica kabinskega osebja (m/ž) - 10 delovnih mest"	"Adria Airways d.o.o."	"Objavljeno: 11.09.2017"	"Kraj dela: Brnik"	""	""	""	""	"12.09.2017 02:01:01"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Clanica-kabinskega-osebja-mz---10-delovnih-mest-78800.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Monter-folij-78785.php"	"Monter folij m/ž"	"AGPR d.o.o."	"Objavljeno: 11.09.2017"	"Kraj dela: Pesnica pri Mariboru"	""	""	""	""	"12.09.2017 02:01:01"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Monter-folij-78785.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Tiskar-na-digitalnih-strojih-78783.php"	"Tiskar na digitalnih strojih m/ž"	"AGPR d.o.o."	"Objavljeno: 11.09.2017"	"Kraj dela: Pesnica pri Mariboru"	""	""	""	""	"12.09.2017 02:01:01"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Tiskar-na-digitalnih-strojih-78783.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Administrativno-delo-mz---studentsko-delo-78797.php"	"Administrativno delo (m/ž) - študentsko delo"	"Agencija M servis, kadrovske storitve, d.o.o."	"Objavljeno: 11.09.2017"	"Kraj dela: Idrija"	""	""	""	""	"12.09.2017 02:01:01"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Administrativno-delo-mz---studentsko-delo-78797.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Sodelavec-za-pomoc-pri-elektro-inst-mz---studentsko-delo-78793.php"	"Sodelavec za pomoč pri elektro. inšt. (m/ž) - študentsko delo"	"Agencija M servis, kadrovske storitve, d.o.o."	"Objavljeno: 11.09.2017"	"Kraj dela: Idrija"	""	""	""	""	"12.09.2017 02:01:01"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Sodelavec-za-pomoc-pri-elektro-inst-mz---studentsko-delo-78793.php"
