Delovno_mesto_link	Delovno_mesto	Podjetje	Datum_objave	Kraj_dela	REQUEST_URL	RESPONSE_URL	REPONSE_DATE	RESPONSE_TIME	datum_strganja	res
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajnik-82656.php"	"Prodajnik m/ž"	"Terme Snovik - Kamnik d.o.o."	"Objavljeno: 20.11.2017"	"Kraj dela: Snovik in delo na terenu"	"http://www.mojazaposlitev.si/prosta-delovna-mesta/?1=1&_action=submit&adsPerPage=50&_action=submit#jobsAds"	"https://www.mojazaposlitev.si/prosta-delovna-mesta/?1=1&_action=submit&adsPerPage=50&_action=submit"	"11.21.2017"	"04:00:38"	"21.11.2017 03:00:42"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajnik-82656.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Natakar-82654.php"	"Natakar m/ž"	"Terme Snovik - Kamnik d.o.o."	"Objavljeno: 20.11.2017"	"Kraj dela: Snovik (Kamnik)"	""	""	""	""	"21.11.2017 03:00:42"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Natakar-82654.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Monter-dvigalnih-naprav-82647.php"	"Monter dvigalnih naprav m/ž"	"Otis lift d.o.o."	"Objavljeno: 20.11.2017"	"Kraj dela: Trzin"	""	""	""	""	"21.11.2017 03:00:42"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Monter-dvigalnih-naprav-82647.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Skladiscnik-mz-v-trgovini-v-Ljubljani-82648.php"	"Skladiščnik (m/ž) v trgovini v Ljubljani"	"Harvey Norman Trading d.o.o."	"Objavljeno: 20.11.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"21.11.2017 03:00:42"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Skladiscnik-mz-v-trgovini-v-Ljubljani-82648.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajnik-na-terenu-za-podrocje-prodaje-strojnih-elementov-82627.php"	"Prodajnik na terenu za področje prodaje strojnih elementov m/ž"	"Kadring d.o.o."	"Objavljeno: 20.11.2017"	"Kraj dela: Slovenija"	""	""	""	""	"21.11.2017 03:00:42"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajnik-na-terenu-za-podrocje-prodaje-strojnih-elementov-82627.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Sistemski-administrator-uporabniskih-storitev-mz-82642.php"	"Sistemski administrator uporabniških storitev (m/ž)"	"Telemach d.o.o."	"Objavljeno: 20.11.2017"	"Kraj dela: Ljubljanska regija"	""	""	""	""	"21.11.2017 03:00:42"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Sistemski-administrator-uporabniskih-storitev-mz-82642.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Vodja-sektorja-kakovosti-82622.php"	"Vodja sektorja kakovosti m/ž"	"Telkom, d.o.o."	"Objavljeno: 20.11.2017"	"Kraj dela: Trbovlje"	""	""	""	""	"21.11.2017 03:00:42"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Vodja-sektorja-kakovosti-82622.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Tehnolog-82638.php"	"Tehnolog m/ž"	"Livar d.d."	"Objavljeno: 20.11.2017"	"Kraj dela: Ivančna Gorica"	""	""	""	""	"21.11.2017 03:00:42"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Tehnolog-82638.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Barist--Natakar-82623.php"	"Barist / Natakar m/ž"	"Čokoladni atelje Dobnik d.o.o."	"Objavljeno: 20.11.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"21.11.2017 03:00:42"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Barist--Natakar-82623.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Sortirec-odpadkov-82657.php"	"Sortirec odpadkov m/ž"	"Kariera d.o.o."	"Objavljeno: 20.11.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"21.11.2017 03:00:42"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Sortirec-odpadkov-82657.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Delavec-v-proizvodnji-mz-82633.php"	"Delavec v proizvodnji (m/ž)"	"Tehrol d.o.o."	"Objavljeno: 20.11.2017"	"Kraj dela: Komenda"	""	""	""	""	"21.11.2017 03:00:42"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Delavec-v-proizvodnji-mz-82633.php"
