Delovno_mesto_link	Delovno_mesto	Podjetje	Datum_objave	Kraj_dela	REQUEST_URL	RESPONSE_URL	REPONSE_DATE	RESPONSE_TIME	datum_strganja	res
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Pomocnik-dodelavnega-stroja-77189.php"	"Pomočnik dodelavnega stroja m/ž"	"Goričane, tovarna papirja Medvode, d.d."	"Objavljeno: 14.08.2017"	"Kraj dela: Medvode"	"http://www.mojazaposlitev.si/prosta-delovna-mesta/?1=1&_action=submit&adsPerPage=50&_action=submit#jobsAds"	"https://www.mojazaposlitev.si/prosta-delovna-mesta/?1=1&_action=submit&adsPerPage=50&_action=submit"	"08.15.2017"	"04:00:42"	"15.08.2017 02:00:42"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Pomocnik-dodelavnega-stroja-77189.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Poslovodja-mz-v-osrednji-Sloveniji-in-gorenjski-regiji-77183.php"	"Poslovodja (m/ž) v osrednji Sloveniji in gorenjski regiji"	"Big Bang, d.o.o."	"Objavljeno: 14.08.2017"	"Kraj dela: Osrednja Slovenija, gorenjska regija"	""	""	""	""	"15.08.2017 02:00:42"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Poslovodja-mz-v-osrednji-Sloveniji-in-gorenjski-regiji-77183.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Aktuar-mz-77190.php"	"Aktuar (m/ž)"	"Prva osebna zavarovalnica d.d."	"Objavljeno: 14.08.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"15.08.2017 02:00:42"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Aktuar-mz-77190.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Elektronik-mz-77188.php"	"Elektronik (m/ž)"	"DEKRA zaposlitev d.o.o."	"Objavljeno: 14.08.2017"	"Kraj dela: Cerknica"	""	""	""	""	"15.08.2017 02:00:42"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Elektronik-mz-77188.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Livar-mz-77187.php"	"Livar (m/ž)"	"DEKRA zaposlitev d.o.o."	"Objavljeno: 14.08.2017"	"Kraj dela: Cerknica"	""	""	""	""	"15.08.2017 02:00:42"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Livar-mz-77187.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Sobarica-mz-77195.php"	"Sobarica (m/ž)"	"Hoteli Metropol d.o.o."	"Objavljeno: 14.08.2017"	"Kraj dela: Portorož"	""	""	""	""	"15.08.2017 02:00:42"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Sobarica-mz-77195.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Natakar-1-mz-77194.php"	"Natakar 1 (m/ž)"	"Hoteli Metropol d.o.o."	"Objavljeno: 14.08.2017"	"Kraj dela: Portorož"	""	""	""	""	"15.08.2017 02:00:42"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Natakar-1-mz-77194.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Kuhar-1-mz-77193.php"	"Kuhar 1 (m/ž)"	"Hoteli Metropol d.o.o."	"Objavljeno: 14.08.2017"	"Kraj dela: Portorož"	""	""	""	""	"15.08.2017 02:00:42"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Kuhar-1-mz-77193.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Pomocnik-kuharja-mz-77192.php"	"Pomočnik kuharja (m/ž)"	"Hoteli Metropol d.o.o."	"Objavljeno: 14.08.2017"	"Kraj dela: Portorož"	""	""	""	""	"15.08.2017 02:00:42"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Pomocnik-kuharja-mz-77192.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Pomivalec-mz-77191.php"	"Pomivalec (m/ž)"	"Hoteli Metropol d.o.o."	"Objavljeno: 14.08.2017"	"Kraj dela: Portorož"	""	""	""	""	"15.08.2017 02:00:42"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Pomivalec-mz-77191.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Pomoc-v-proizvodnji-mz---studentsko-delo-2-mesti-77185.php"	"Pomoč v proizvodnji (m/ž) - študentsko delo, 2 mesti"	"Agencija M servis, kadrovske storitve, d.o.o."	"Objavljeno: 14.08.2017"	"Kraj dela: Celotna Kočevsko Ribniška regija"	""	""	""	""	"15.08.2017 02:00:42"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Pomoc-v-proizvodnji-mz---studentsko-delo-2-mesti-77185.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec-77177.php"	"Prodajalec m/ž"	"Pekarna Kaučič d.o.o."	"Objavljeno: 14.08.2017"	"Kraj dela: Maribor z okolico"	""	""	""	""	"15.08.2017 02:00:42"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec-77177.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Sobar-mz-pomoc-v-oddelku-gospodinjstva-77164.php"	"Sobar (m/ž) pomoč v oddelku gospodinjstva"	"Terme Resort d.o.o."	"Objavljeno: 14.08.2017"	"Kraj dela: Rimske Toplice"	""	""	""	""	"15.08.2017 02:00:42"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Sobar-mz-pomoc-v-oddelku-gospodinjstva-77164.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Kuharski-pomocnik-mz-v-Kranju-77173.php"	"Kuharski pomočnik (m/ž) v Kranju"	"Slorest d.o.o."	"Objavljeno: 14.08.2017"	"Kraj dela: Kranj"	""	""	""	""	"15.08.2017 02:00:42"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Kuharski-pomocnik-mz-v-Kranju-77173.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Monter-na-terenu-cevar-varilec-mz-77172.php"	"Monter na terenu (cevar-varilec) m/ž"	"KOROTAJ d.o.o."	"Objavljeno: 14.08.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"15.08.2017 02:00:42"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Monter-na-terenu-cevar-varilec-mz-77172.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Svetovalec-za-osebna-zavarovanja-mz---vec-delovnih-mest-77171.php"	"Svetovalec za osebna zavarovanja (m/ž) - več delovnih mest"	"Agencija M servis, kadrovske storitve, d.o.o."	"Objavljeno: 14.08.2017"	"Kraj dela: Notranjska, Gorenjska, Pomurje"	""	""	""	""	"15.08.2017 02:00:42"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Svetovalec-za-osebna-zavarovanja-mz---vec-delovnih-mest-77171.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Cistilka-77170.php"	"Čistilka m/ž"	"FMG kadrovska agencija d.o.o."	"Objavljeno: 14.08.2017"	"Kraj dela: Koper"	""	""	""	""	"15.08.2017 02:00:42"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Cistilka-77170.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Svetovalec-za-osebna-zavarovanja-mz---vec-delovnih-mest-77169.php"	"Svetovalec za osebna zavarovanja (m/ž) - več delovnih mest"	"Agencija M servis, kadrovske storitve, d.o.o."	"Objavljeno: 14.08.2017"	"Kraj dela: Notranjska, Gorenjska, Pomurje"	""	""	""	""	"15.08.2017 02:00:42"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Svetovalec-za-osebna-zavarovanja-mz---vec-delovnih-mest-77169.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Kuhar-77162.php"	"Kuhar m/ž"	"Terme Resort d.o.o."	"Objavljeno: 14.08.2017"	"Kraj dela: Rimske Toplice"	""	""	""	""	"15.08.2017 02:00:42"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Kuhar-77162.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Proizvodni-delavec-mz---vec-delovnih-mest-77165.php"	"Proizvodni delavec (m/ž) - več delovnih mest"	"Agencija M servis, kadrovske storitve, d.o.o."	"Objavljeno: 14.08.2017"	"Kraj dela: Kamnik in Lipnica"	""	""	""	""	"15.08.2017 02:00:42"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Proizvodni-delavec-mz---vec-delovnih-mest-77165.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec-mz-stavbnega-pohistva-v-poslovalnici-Novo-mesto-77147.php"	"Prodajalec (m/ž) stavbnega pohištva v poslovalnici Novo mesto"	"LIP BLED, d.o.o."	"Objavljeno: 14.08.2017"	"Kraj dela: Novo mesto"	""	""	""	""	"15.08.2017 02:00:42"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec-mz-stavbnega-pohistva-v-poslovalnici-Novo-mesto-77147.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Skladiscnik-mz-77161.php"	"Skladiščnik (m/ž)"	"Agencija M servis, kadrovske storitve, d.o.o."	"Objavljeno: 14.08.2017"	"Kraj dela: Kamnik"	""	""	""	""	"15.08.2017 02:00:42"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Skladiscnik-mz-77161.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Direktor-77148.php"	"Direktor m/ž"	"Adriatikus d.o.o."	"Objavljeno: 14.08.2017"	"Kraj dela: Slovenija"	""	""	""	""	"15.08.2017 02:00:42"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Direktor-77148.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Varilec-77180.php"	"Varilec m/ž"	"HTS Skupina d.o.o."	"Objavljeno: 14.08.2017"	"Kraj dela: Avstrija"	""	""	""	""	"15.08.2017 02:00:42"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Varilec-77180.php"
