Delovno_mesto_link	Delovno_mesto	Podjetje	Datum_objave	Kraj_dela	REQUEST_URL	RESPONSE_URL	REPONSE_DATE	RESPONSE_TIME	datum_strganja	res
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Tajnik-82297.php"	"Tajnik m/ž"	"Roletarstvo Berčan, d.o.o."	"Objavljeno: 13.11.2017"	"Kraj dela: Ljubljana"	"http://www.mojazaposlitev.si/prosta-delovna-mesta/?1=1&_action=submit&adsPerPage=50&_action=submit#jobsAds"	"https://www.mojazaposlitev.si/prosta-delovna-mesta/?1=1&_action=submit&adsPerPage=50&_action=submit"	"11.14.2017"	"04:02:41"	"14.11.2017 03:02:41"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Tajnik-82297.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Referent-v-skladiscu-82290.php"	"Referent v skladišču m/ž"	"United Parcel Service Speditionsgesm.b.H"	"Objavljeno: 13.11.2017"	"Kraj dela: Gradec (Avstrija)"	""	""	""	""	"14.11.2017 03:02:41"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Referent-v-skladiscu-82290.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Samostojni-racunovodja-mz---2-prosti-delovni-mesti-82247.php"	"Samostojni računovodja (m/ž) - 2 prosti delovni mesti"	"Efin d.o.o."	"Objavljeno: 13.11.2017"	"Kraj dela: Celje"	""	""	""	""	"14.11.2017 03:02:41"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Samostojni-racunovodja-mz---2-prosti-delovni-mesti-82247.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Kuharski-pomocnik-mz---Menges-82299.php"	"Kuharski pomočnik (m/ž) - Mengeš"	"ISS Facility Services d.o.o."	"Objavljeno: 13.11.2017"	"Kraj dela: Mengeš"	""	""	""	""	"14.11.2017 03:02:41"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Kuharski-pomocnik-mz---Menges-82299.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Kuharski-pomocnik-mz---v-Ljubljani-82298.php"	"Kuharski pomočnik (m/ž) - v Ljubljani"	"ISS Facility Services d.o.o."	"Objavljeno: 13.11.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"14.11.2017 03:02:41"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Kuharski-pomocnik-mz---v-Ljubljani-82298.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajani-predstavnik--planer-mz-82289.php"	"Prodajani predstavnik / planer (m/ž)"	"ISS Facility Services d.o.o."	"Objavljeno: 13.11.2017"	"Kraj dela: Maribor"	""	""	""	""	"14.11.2017 03:02:41"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajani-predstavnik--planer-mz-82289.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Kontrolor-delo-v-merilnici-82295.php"	"Kontrolor (delo v merilnici) m/ž"	"Tesnila GK d.o.o."	"Objavljeno: 13.11.2017"	"Kraj dela: Prevalje"	""	""	""	""	"14.11.2017 03:02:41"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Kontrolor-delo-v-merilnici-82295.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Metalurski-delavec-82257.php"	"Metalurški delavec m/ž"	"Rondal d.o.o"	"Objavljeno: 13.11.2017"	"Kraj dela: Slovenska Bistrica"	""	""	""	""	"14.11.2017 03:02:41"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Metalurski-delavec-82257.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Obdelovalec-kovin-82260.php"	"Obdelovalec kovin m/ž"	"Impol d.o.o."	"Objavljeno: 13.11.2017"	"Kraj dela: Slovenska Bistrica"	""	""	""	""	"14.11.2017 03:02:41"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Obdelovalec-kovin-82260.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Natakar-82291.php"	"Natakar m/ž"	"Azistar d.o.o."	"Objavljeno: 13.11.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"14.11.2017 03:02:41"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Natakar-82291.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Tehnolog-vzdrzevanja-2-82264.php"	"Tehnolog vzdrževanja 2 m/ž"	"Impol d.o.o."	"Objavljeno: 13.11.2017"	"Kraj dela: Slovenska Bistrica"	""	""	""	""	"14.11.2017 03:02:41"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Tehnolog-vzdrzevanja-2-82264.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Fotograf-kljucnih-strank-mz--Key-account-photographer-fm-82245.php"	"Fotograf ključnih strank (m/ž) / Key account photographer (f/m)"	"Hiper-Com  Sp. z o.o."	"Objavljeno: 13.11.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"14.11.2017 03:02:41"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Fotograf-kljucnih-strank-mz--Key-account-photographer-fm-82245.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Referent-za-obracun-plac-82292.php"	"Referent za obračun plač m/ž"	"Naton d.o.o."	"Objavljeno: 13.11.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"14.11.2017 03:02:41"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Referent-za-obracun-plac-82292.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Voznik-cisterne---ADR-82287.php"	"Voznik cisterne - ADR m/ž"	"Powerserv d.o.o."	"Objavljeno: 13.11.2017"	"Kraj dela: Za območje celotne Slovenije"	""	""	""	""	"14.11.2017 03:02:41"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Voznik-cisterne---ADR-82287.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Voznik-tovornjaka---prekucnika-82284.php"	"Voznik tovornjaka - prekucnika m/ž"	"Powerserv d.o.o."	"Objavljeno: 13.11.2017"	"Kraj dela: Za območje celotne Slovenije"	""	""	""	""	"14.11.2017 03:02:41"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Voznik-tovornjaka---prekucnika-82284.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Avtoelektricar-82288.php"	"Avtoelektričar m/ž"	"Avtocenter Žgajnar d.o.o."	"Objavljeno: 13.11.2017"	"Kraj dela: Škofljica"	""	""	""	""	"14.11.2017 03:02:41"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Avtoelektricar-82288.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Gradbeni-mojster-mz-vec-delovnih-mest-82283.php"	"Gradbeni mojster (m/ž) več delovnih mest"	"Powerserv d.o.o."	"Objavljeno: 13.11.2017"	"Kraj dela: območje celotne Slovenije"	""	""	""	""	"14.11.2017 03:02:41"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Gradbeni-mojster-mz-vec-delovnih-mest-82283.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Osebni-voznik--Knight-Rider-mz-82282.php"	"Osebni voznik / Knight Rider (m/ž)"	"Powerserv d.o.o."	"Objavljeno: 13.11.2017"	"Kraj dela: Celjska regija"	""	""	""	""	"14.11.2017 03:02:41"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Osebni-voznik--Knight-Rider-mz-82282.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Konstrukter-mz-82296.php"	"Konstrukter (m/ž)"	"Kariera d.o.o."	"Objavljeno: 13.11.2017"	"Kraj dela: Okolica Krškega"	""	""	""	""	"14.11.2017 03:02:41"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Konstrukter-mz-82296.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Zavarovalni-zastopnik-ali-Pomozni-zavarovalni-zastopnik-mz---2-prosti-delovni-mesti-82285.php"	"Zavarovalni zastopnik ali Pomožni zavarovalni zastopnik (m/ž) - 2 prosti delovni mesti"	"Zavarovalnica Triglav, d.d."	"Objavljeno: 13.11.2017"	"Kraj dela: Območje Sevnice"	""	""	""	""	"14.11.2017 03:02:41"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Zavarovalni-zastopnik-ali-Pomozni-zavarovalni-zastopnik-mz---2-prosti-delovni-mesti-82285.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Strojni-kovac-2-82279.php"	"Strojni kovač 2 m/ž"	"Mariborska livarna Maribor d.d."	"Objavljeno: 13.11.2017"	"Kraj dela: Maribor"	""	""	""	""	"14.11.2017 03:02:41"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Strojni-kovac-2-82279.php"
