Delovno_mesto_link	Delovno_mesto	Podjetje	Datum_objave	Kraj_dela	REQUEST_URL	RESPONSE_URL	REPONSE_DATE	RESPONSE_TIME	datum_strganja	res
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Razvojni-tehnolog-mz-79587.php"	"Razvojni tehnolog (m/ž)"	"Poclain Hydraulics d.o.o."	"Objavljeno: 25.09.2017"	"Kraj dela: Žiri (cca. 28 km iz Škofje Loke)"	"http://www.mojazaposlitev.si/prosta-delovna-mesta/?1=1&_action=submit&adsPerPage=50&_action=submit#jobsAds"	"https://www.mojazaposlitev.si/prosta-delovna-mesta/?1=1&_action=submit&adsPerPage=50&_action=submit"	"09.26.2017"	"04:00:50"	"26.09.2017 02:00:56"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Razvojni-tehnolog-mz-79587.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Monter-79584.php"	"Monter m/ž"	"Feroagencija d.o.o."	"Objavljeno: 25.09.2017"	"Kraj dela: delo na terenu v Nemčiji"	""	""	""	""	"26.09.2017 02:00:56"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Monter-79584.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Pomozni-delavec-79581.php"	"Pomožni delavec m/ž"	"Feroagencija d.o.o."	"Objavljeno: 25.09.2017"	"Kraj dela: Avstrija (delo v delavnici)"	""	""	""	""	"26.09.2017 02:00:56"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Pomozni-delavec-79581.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Sodelavec-za-zlaganje-poste-mz---studentsko-delo-79591.php"	"Sodelavec za zlaganje pošte (m/ž) - študentsko delo"	"Agencija M servis, kadrovske storitve, d.o.o."	"Objavljeno: 25.09.2017"	"Kraj dela: Maribor z okolico"	""	""	""	""	"26.09.2017 02:00:56"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Sodelavec-za-zlaganje-poste-mz---studentsko-delo-79591.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Sodelavec-za-administrativno-pomoc--asistent-mz-79576.php"	"Sodelavec za administrativno pomoč / asistent (m/ž)"	"ILIRIKA nepremičnine d.o.o."	"Objavljeno: 25.09.2017"	"Kraj dela: Ljubljana in teren po Sloveniji"	""	""	""	""	"26.09.2017 02:00:56"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Sodelavec-za-administrativno-pomoc--asistent-mz-79576.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Nepremicninski-posrednik-mz-79574.php"	"Nepremičninski posrednik (m/ž)"	"ILIRIKA nepremičnine d.o.o."	"Objavljeno: 25.09.2017"	"Kraj dela: Ljubljana in teren po Sloveniji"	""	""	""	""	"26.09.2017 02:00:56"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Nepremicninski-posrednik-mz-79574.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Sestavljalec-sestavin-in-sistemov-mz-79517.php"	"Sestavljalec sestavin in sistemov (m/ž)"	"Poclain Hydraulics d.o.o."	"Objavljeno: 25.09.2017"	"Kraj dela: Žiri (cca. 28 km iz Škofje Loke)"	""	""	""	""	"26.09.2017 02:00:56"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Sestavljalec-sestavin-in-sistemov-mz-79517.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Samostojni-nabavnik-mz-79516.php"	"Samostojni nabavnik (m/ž)"	"Poclain Hydraulics d.o.o."	"Objavljeno: 25.09.2017"	"Kraj dela: Žiri (cca. 28 km iz Škofje Loke)"	""	""	""	""	"26.09.2017 02:00:56"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Samostojni-nabavnik-mz-79516.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/BlagajnikReceptor-mz-79608.php"	"Blagajnik/Receptor (m/ž)"	"Kariera d.o.o."	"Objavljeno: 25.09.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"26.09.2017 02:00:56"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/BlagajnikReceptor-mz-79608.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Agent-v-klicnem-centru-mz-79618.php"	"Agent v klicnem centru (m/ž)"	"MANPOWER d.o.o."	"Objavljeno: 25.09.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"26.09.2017 02:00:56"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Agent-v-klicnem-centru-mz-79618.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Operater-linije-mz-79616.php"	"Operater linije (m/ž)"	"MANPOWER d.o.o."	"Objavljeno: 25.09.2017"	"Kraj dela: Trebnje"	""	""	""	""	"26.09.2017 02:00:56"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Operater-linije-mz-79616.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Operater-v-proizvodnji-mz-79613.php"	"Operater v proizvodnji (m/ž)"	"MANPOWER d.o.o."	"Objavljeno: 25.09.2017"	"Kraj dela: Kamnik"	""	""	""	""	"26.09.2017 02:00:56"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Operater-v-proizvodnji-mz-79613.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Sodelavec-za-lazja-dela-v-proizvodnji-mz-79611.php"	"Sodelavec za lažja dela v proizvodnji (m/ž)"	"MANPOWER d.o.o."	"Objavljeno: 25.09.2017"	"Kraj dela: Kranj"	""	""	""	""	"26.09.2017 02:00:56"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Sodelavec-za-lazja-dela-v-proizvodnji-mz-79611.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Strokovnjak-za-pripravo-in-vodenje-razpisov-mz-79610.php"	"Strokovnjak za pripravo in vodenje razpisov (m/ž)"	"MANPOWER d.o.o."	"Objavljeno: 25.09.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"26.09.2017 02:00:56"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Strokovnjak-za-pripravo-in-vodenje-razpisov-mz-79610.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Direktor-mz-79597.php"	"Direktor (m/ž)"	"MANPOWER d.o.o."	"Objavljeno: 25.09.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"26.09.2017 02:00:56"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Direktor-mz-79597.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Podrocni-vodja-mz-79596.php"	"Področni vodja (m/ž)"	"MANPOWER d.o.o."	"Objavljeno: 25.09.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"26.09.2017 02:00:56"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Podrocni-vodja-mz-79596.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Skladiscnik---komisionar-mz---vec-prostih-delovnih-mest-79595.php"	"Skladiščnik - komisionar (m/ž) - več prostih delovnih mest"	"MANPOWER d.o.o."	"Objavljeno: 25.09.2017"	"Kraj dela: Naklo"	""	""	""	""	"26.09.2017 02:00:56"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Skladiscnik---komisionar-mz---vec-prostih-delovnih-mest-79595.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Komisionar---vilicarist-79594.php"	"Komisionar - viličarist m/ž"	"MANPOWER d.o.o."	"Objavljeno: 25.09.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"26.09.2017 02:00:56"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Komisionar---vilicarist-79594.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Izdelovalec-gumenih-izdelkov-mz-79577.php"	"Izdelovalec gumenih izdelkov (m/ž)"	"Savatech, d.o.o."	"Objavljeno: 25.09.2017"	"Kraj dela: Ptuj"	""	""	""	""	"26.09.2017 02:00:56"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Izdelovalec-gumenih-izdelkov-mz-79577.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Tehnik-v-proizvodnji-sterilnih-izdelkov-mz-79586.php"	"Tehnik v proizvodnji sterilnih izdelkov (m/ž)"	"Kariera d.o.o."	"Objavljeno: 25.09.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"26.09.2017 02:00:56"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Tehnik-v-proizvodnji-sterilnih-izdelkov-mz-79586.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodaja-v-kiosku---fransiza-mz-v-Kopru-79575.php"	"Prodaja v kiosku - franšiza (m/ž) v Kopru"	"Delo prodaja, d.d."	"Objavljeno: 25.09.2017"	"Kraj dela: Koper"	""	""	""	""	"26.09.2017 02:00:56"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodaja-v-kiosku---fransiza-mz-v-Kopru-79575.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Operater-v-farmacevtski-industriji-mz---Ljubljana-79582.php"	"Operater v farmacevtski industriji (m/ž) - Ljubljana"	"Kariera d.o.o."	"Objavljeno: 25.09.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"26.09.2017 02:00:56"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Operater-v-farmacevtski-industriji-mz---Ljubljana-79582.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Mehanik-za-delo-v-proizvodnji-in-pakiranju-mz-79580.php"	"Mehanik za delo v proizvodnji in pakiranju (m/ž)"	"Kariera d.o.o."	"Objavljeno: 25.09.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"26.09.2017 02:00:56"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Mehanik-za-delo-v-proizvodnji-in-pakiranju-mz-79580.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Vodja-prodaje-mz-79585.php"	"Vodja prodaje (m/ž)"	"Kariera d.o.o."	"Objavljeno: 25.09.2017"	"Kraj dela: Slovenske Konjice"	""	""	""	""	"26.09.2017 02:00:56"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Vodja-prodaje-mz-79585.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Svetovalec-pri-prodaji-na-lesnem-oddelku-mz---poslovalnica-BTC-79571.php"	"Svetovalec pri prodaji na lesnem oddelku (m/ž) - poslovalnica BTC"	"BAUHAUS Trgovsko podjetje d.o.o."	"Objavljeno: 25.09.2017"	"Kraj dela: Ljubljana, BTC"	""	""	""	""	"26.09.2017 02:00:56"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Svetovalec-pri-prodaji-na-lesnem-oddelku-mz---poslovalnica-BTC-79571.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Poslovodja-mz-in-prodajalec-mz---PE-Ljubljana-79570.php"	"Poslovodja (m/ž) in prodajalec (m/ž) - PE Ljubljana"	"Cloudy d.o.o."	"Objavljeno: 25.09.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"26.09.2017 02:00:56"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Poslovodja-mz-in-prodajalec-mz---PE-Ljubljana-79570.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec--blagajnicar-mz---PE-Krsko-79558.php"	"Prodajalec / blagajničar (m/ž) - PE Krško"	"Eurospin Eko d.o.o."	"Objavljeno: 25.09.2017"	"Kraj dela: Krško"	""	""	""	""	"26.09.2017 02:00:56"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec--blagajnicar-mz---PE-Krsko-79558.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Asistent-financnega-kontrolerja-79573.php"	"Asistent finančnega kontrolerja m/ž"	"PROFIL d.o.o."	"Objavljeno: 25.09.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"26.09.2017 02:00:56"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Asistent-financnega-kontrolerja-79573.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Proizvodni-delavec-mz-79619.php"	"Proizvodni delavec (m/ž)"	"HTS Skupina d.o.o."	"Objavljeno: 25.09.2017"	"Kraj dela: Avstrija"	""	""	""	""	"26.09.2017 02:00:56"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Proizvodni-delavec-mz-79619.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Varilec-MIG-MAG-mz-79617.php"	"Varilec MIG MAG (m/ž)"	"HTS Skupina d.o.o."	"Objavljeno: 25.09.2017"	"Kraj dela: Avstrija"	""	""	""	""	"26.09.2017 02:00:56"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Varilec-MIG-MAG-mz-79617.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Gradbeni-elektrikar-mz-79615.php"	"Gradbeni elektrikar (m/ž)"	"HTS Skupina d.o.o."	"Objavljeno: 25.09.2017"	"Kraj dela: Avstrija"	""	""	""	""	"26.09.2017 02:00:56"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Gradbeni-elektrikar-mz-79615.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Dipl-ing-elektrotehnike-mz-79614.php"	"Dipl. ing. elektrotehnike (m/ž)"	"HTS Skupina d.o.o."	"Objavljeno: 25.09.2017"	"Kraj dela: Avstrija, Nemčija"	""	""	""	""	"26.09.2017 02:00:56"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Dipl-ing-elektrotehnike-mz-79614.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Vzdrzevalec-mz-79612.php"	"Vzdrževalec (m/ž)"	"HTS Skupina d.o.o."	"Objavljeno: 25.09.2017"	"Kraj dela: Avstrija, Nemčija"	""	""	""	""	"26.09.2017 02:00:56"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Vzdrzevalec-mz-79612.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Upravljalec-stroja-mz-79609.php"	"Upravljalec stroja (m/ž)"	"HTS Skupina d.o.o."	"Objavljeno: 25.09.2017"	"Kraj dela: Avstrija, Nemčija"	""	""	""	""	"26.09.2017 02:00:56"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Upravljalec-stroja-mz-79609.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/MAG--WIG-varilec-s-certifikati-mz-79605.php"	"MAG + WIG varilec s certifikati (m/ž)"	"HTS Skupina d.o.o."	"Objavljeno: 25.09.2017"	"Kraj dela: Avstrija"	""	""	""	""	"26.09.2017 02:00:56"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/MAG--WIG-varilec-s-certifikati-mz-79605.php"
