Delovno_mesto_link	Delovno_mesto	Podjetje	Datum_objave	Kraj_dela	REQUEST_URL	RESPONSE_URL	REPONSE_DATE	RESPONSE_TIME	datum_strganja	res
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Poslovni-koordinator-mz-83279.php"	"Poslovni koordinator (m/ž)"	"Kadrovski inženiring, KI d.o.o."	"Objavljeno: 04.12.2017"	"Kraj dela: Okolica Ljubljane"	"http://www.mojazaposlitev.si/prosta-delovna-mesta/?1=1&_action=submit&adsPerPage=50&_action=submit#jobsAds"	"https://www.mojazaposlitev.si/prosta-delovna-mesta/?1=1&_action=submit&adsPerPage=50&_action=submit"	"12.05.2017"	"04:00:54"	"05.12.2017 03:00:58"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Poslovni-koordinator-mz-83279.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Monter-ALU-in-steklenih-fasad-mz---vec-oseb-83285.php"	"Monter ALU in steklenih fasad (m/ž) - več oseb"	"MTD BIO d.o.o."	"Objavljeno: 04.12.2017"	"Kraj dela: Tujina"	""	""	""	""	"05.12.2017 03:00:58"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Monter-ALU-in-steklenih-fasad-mz---vec-oseb-83285.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Skladiscni-manipulant-mz---TC-Merkur-Dom-Nova-Gorica-83274.php"	"Skladiščni manipulant (m/ž) - TC Merkur Dom Nova Gorica"	"Merkur trgovina, d.d."	"Objavljeno: 04.12.2017"	"Kraj dela: Nova Gorica"	""	""	""	""	"05.12.2017 03:00:58"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Skladiscni-manipulant-mz---TC-Merkur-Dom-Nova-Gorica-83274.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Racunovodja-83281.php"	"Računovodja m/ž"	"ATAMA, d.o.o."	"Objavljeno: 04.12.2017"	"Kraj dela: Osrednjeslovenska regija"	""	""	""	""	"05.12.2017 03:00:58"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Racunovodja-83281.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Delavec-v-proizvodnji---livar-cistilec-83280.php"	"Delavec v proizvodnji - livar čistilec m/ž"	"Telkom, d.o.o."	"Objavljeno: 04.12.2017"	"Kraj dela: Trbovlje"	""	""	""	""	"05.12.2017 03:00:58"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Delavec-v-proizvodnji---livar-cistilec-83280.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Delavec-v-proizvodnji-83278.php"	"Delavec v proizvodnji m/ž"	"Telkom, d.o.o."	"Objavljeno: 04.12.2017"	"Kraj dela: Trbovlje"	""	""	""	""	"05.12.2017 03:00:58"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Delavec-v-proizvodnji-83278.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Kuhar-83264.php"	"Kuhar m/ž"	"Reina, d.d."	"Objavljeno: 04.12.2017"	"Kraj dela: Kranj"	""	""	""	""	"05.12.2017 03:00:58"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Kuhar-83264.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Kuhinjski-pomocnik-83263.php"	"Kuhinjski pomočnik m/ž"	"Reina, d.d."	"Objavljeno: 04.12.2017"	"Kraj dela: Kranj"	""	""	""	""	"05.12.2017 03:00:58"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Kuhinjski-pomocnik-83263.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec-mz---Spar-Zaloska-v-Ljubljani-83273.php"	"Prodajalec (m/ž) - Spar Zaloška v Ljubljani"	"Spar Slovenija d.o.o."	"Objavljeno: 04.12.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"05.12.2017 03:00:58"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec-mz---Spar-Zaloska-v-Ljubljani-83273.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Operativni-odpravnik-v-cateringu-mz-83265.php"	"Operativni odpravnik v cateringu (m/ž)"	"Lagardere travel retail d.o.o."	"Objavljeno: 04.12.2017"	"Kraj dela: Brnik (Aerodrom)"	""	""	""	""	"05.12.2017 03:00:58"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Operativni-odpravnik-v-cateringu-mz-83265.php"
