Delovno_mesto_link	Delovno_mesto	Podjetje	Datum_objave	Kraj_dela	REQUEST_URL	RESPONSE_URL	REPONSE_DATE	RESPONSE_TIME	datum_strganja	res
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec-mz-v-TPC-Slovenska-Bistrica-za-lesni-oddelek-vijaki-in-orodje-71431.php"	"Prodajalec (m/ž) v TPC Slovenska Bistrica za: lesni oddelek, vijaki in orodje"	"INPOS, d.o.o., Celje"	"Objavljeno: 24.04.2017"	"Kraj dela: Slovenska Bistrica"	"http://www.mojazaposlitev.si/prosta-delovna-mesta/?1=1&_action=submit&adsPerPage=50&_action=submit#jobsAds"	"https://www.mojazaposlitev.si/prosta-delovna-mesta/?1=1&_action=submit&adsPerPage=50&_action=submit"	"04.24.2017"	"09:11:18"	"24.4.2017 7:11:19"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Prodajalec-mz-v-TPC-Slovenska-Bistrica-za-lesni-oddelek-vijaki-in-orodje-71431.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Administrativno---komercialni-referent-71430.php"	"Administrativno - komercialni referent m/ž"	"Agencija M servis, kadrovske storitve, d.o.o."	"Objavljeno: 24.04.2017"	"Kraj dela: okolica Celja"	""	""	""	""	"24.4.2017 7:11:19"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Administrativno---komercialni-referent-71430.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Strokovni-sodelavec-mz-71275.php"	"Strokovni sodelavec (m/ž)"	"DEKRA zaposlitev d.o.o."	"Objavljeno: 24.04.2017"	"Kraj dela: Osrednjeslovenska regija"	""	""	""	""	"24.4.2017 7:11:19"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Strokovni-sodelavec-mz-71275.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/IT-strokovnjak-mz-71405.php"	"IT strokovnjak (m/ž)"	"DEKRA zaposlitev d.o.o."	"Objavljeno: 24.04.2017"	"Kraj dela: Koper"	""	""	""	""	"24.4.2017 7:11:19"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/IT-strokovnjak-mz-71405.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Sodelavec-za-mizarska-dela-mz---vec-mest-71323.php"	"Sodelavec za mizarska dela (m/ž) - več mest"	"Jelovica okna d.o.o."	"Objavljeno: 24.04.2017"	"Kraj dela: Gorenja vas"	""	""	""	""	"24.4.2017 7:11:19"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Sodelavec-za-mizarska-dela-mz---vec-mest-71323.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Strokovni-sodelavec-mz-71274.php"	"Strokovni sodelavec (m/ž)"	"DEKRA zaposlitev d.o.o."	"Objavljeno: 24.04.2017"	"Kraj dela: Štajerska"	""	""	""	""	"24.4.2017 7:11:19"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Strokovni-sodelavec-mz-71274.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Samostojni-kuhar-mz-v-Podskrajniku-71406.php"	"Samostojni kuhar (m/ž) v Podskrajniku"	"Slorest d.o.o."	"Objavljeno: 22.04.2017"	"Kraj dela: Podskrajnik"	""	""	""	""	"24.4.2017 7:11:19"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Samostojni-kuhar-mz-v-Podskrajniku-71406.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Svetovalec-za-osebna-zavarovanja---mentor-mz-71415.php"	"Svetovalec za osebna zavarovanja - mentor (m/ž)"	"Zavarovalno zastopanje I.Q. d.o.o."	"Objavljeno: 21.04.2017"	"Kraj dela: Regija bivanja"	""	""	""	""	"24.4.2017 7:11:19"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Svetovalec-za-osebna-zavarovanja---mentor-mz-71415.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Svetovalec--Mentor-za-osebna-zavarovanja-mz-71414.php"	"Svetovalec / Mentor za osebna zavarovanja (m/ž)"	"Zavarovalno zastopanje I.Q. d.o.o."	"Objavljeno: 21.04.2017"	"Kraj dela: Regija bivanja"	""	""	""	""	"24.4.2017 7:11:19"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Svetovalec--Mentor-za-osebna-zavarovanja-mz-71414.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Specialist-za-digitalni-marketing-71400.php"	"Specialist za digitalni marketing m/ž"	"Ilirija, d.o.o."	"Objavljeno: 21.04.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"24.4.2017 7:11:19"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Specialist-za-digitalni-marketing-71400.php"
