Delovno_mesto_link	Delovno_mesto	Podjetje	Datum_objave	Kraj_dela	REQUEST_URL	RESPONSE_URL	REPONSE_DATE	RESPONSE_TIME	datum_strganja	res
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Junior-skrbnik-kljucnih-kupcev-mz-79168.php"	"Junior skrbnik ključnih kupcev (m/ž)"	"IDentiks kartični sistemi d.o.o."	"Objavljeno: 18.09.2017"	"Kraj dela: Ljubljana"	"http://www.mojazaposlitev.si/prosta-delovna-mesta/?1=1&_action=submit&adsPerPage=50&_action=submit#jobsAds"	"https://www.mojazaposlitev.si/prosta-delovna-mesta/?1=1&_action=submit&adsPerPage=50&_action=submit"	"09.19.2017"	"04:00:54"	"19.09.2017 02:00:54"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Junior-skrbnik-kljucnih-kupcev-mz-79168.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Strojni-inzenir---tehnolog-v-proizvodnji-79211.php"	"Strojni inženir - tehnolog v proizvodnji m/ž"	"INEL d.o.o."	"Objavljeno: 18.09.2017"	"Kraj dela: Celje"	""	""	""	""	"19.09.2017 02:00:54"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Strojni-inzenir---tehnolog-v-proizvodnji-79211.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Strojni-inzenir---konstrukter-79210.php"	"Strojni inženir - konstrukter m/ž"	"INEL d.o.o."	"Objavljeno: 18.09.2017"	"Kraj dela: Celje"	""	""	""	""	"19.09.2017 02:00:54"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Strojni-inzenir---konstrukter-79210.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Racunalniski-tehnik-79208.php"	"Računalniški tehnik m/ž"	"INEL d.o.o."	"Objavljeno: 18.09.2017"	"Kraj dela: Celje"	""	""	""	""	"19.09.2017 02:00:54"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Racunalniski-tehnik-79208.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/CNC-operater---strugar-79207.php"	"CNC operater - strugar m/ž"	"INEL d.o.o."	"Objavljeno: 18.09.2017"	"Kraj dela: Celje"	""	""	""	""	"19.09.2017 02:00:54"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/CNC-operater---strugar-79207.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/CNC-operater---rezkalec-79203.php"	"CNC operater - rezkalec m/ž"	"INEL d.o.o."	"Objavljeno: 18.09.2017"	"Kraj dela: Celje"	""	""	""	""	"19.09.2017 02:00:54"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/CNC-operater---rezkalec-79203.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Aplikativni-inzenir---mehatronik-79200.php"	"Aplikativni inženir - mehatronik m/ž"	"INEL d.o.o."	"Objavljeno: 18.09.2017"	"Kraj dela: Celje"	""	""	""	""	"19.09.2017 02:00:54"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Aplikativni-inzenir---mehatronik-79200.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Knjigovodja-mz---studentsko-delo-79199.php"	"Knjigovodja (m/ž) - študentsko delo"	"Agencija M servis, kadrovske storitve, d.o.o."	"Objavljeno: 18.09.2017"	"Kraj dela: Koper"	""	""	""	""	"19.09.2017 02:00:54"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Knjigovodja-mz---studentsko-delo-79199.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Sodelavec-za-pomoc-v-proizvodnji-mz---studentsko-delo-79197.php"	"Sodelavec za pomoč v proizvodnji (m/ž) - študentsko delo"	"Agencija M servis, kadrovske storitve, d.o.o."	"Objavljeno: 18.09.2017"	"Kraj dela: Ajdovščina"	""	""	""	""	"19.09.2017 02:00:54"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Sodelavec-za-pomoc-v-proizvodnji-mz---studentsko-delo-79197.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Pomivalec-posode-mz-v-Domzalah-79194.php"	"Pomivalec posode (m/ž) v Domžalah"	"Slorest d.o.o."	"Objavljeno: 18.09.2017"	"Kraj dela: Domžale"	""	""	""	""	"19.09.2017 02:00:54"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Pomivalec-posode-mz-v-Domzalah-79194.php"
