Delovno_mesto_link	Delovno_mesto	Podjetje	Datum_objave	Kraj_dela	REQUEST_URL	RESPONSE_URL	REPONSE_DATE	RESPONSE_TIME	datum_strganja	res
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Strokovno-administrativno-delo-mz---studentsko-delo-76862.php"	"Strokovno administrativno delo (m/ž) - študentsko delo"	"Agencija M servis, kadrovske storitve, d.o.o."	"Objavljeno: 07.08.2017"	"Kraj dela: Izola, terensko delo"	"http://www.mojazaposlitev.si/prosta-delovna-mesta/?1=1&_action=submit&adsPerPage=50&_action=submit#jobsAds"	"https://www.mojazaposlitev.si/prosta-delovna-mesta/?1=1&_action=submit&adsPerPage=50&_action=submit"	"08.08.2017"	"04:00:25"	"08.08.2017 02:00:25"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Strokovno-administrativno-delo-mz---studentsko-delo-76862.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Skrbnik-prodaje-kljucnim-kupcem-mz-76859.php"	"Skrbnik prodaje ključnim kupcem (m/ž)"	"Slorest d.o.o."	"Objavljeno: 07.08.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"08.08.2017 02:00:25"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Skrbnik-prodaje-kljucnim-kupcem-mz-76859.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Asistent-producenta-76857.php"	"Asistent producenta m/ž"	"Art Rebel 9 d.o.o., Ljubljana"	"Objavljeno: 07.08.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"08.08.2017 02:00:25"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Asistent-producenta-76857.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Financni-analitik-mz-76856.php"	"Finančni analitik (m/ž)"	"Dulcis Gourmet d.o.o."	"Objavljeno: 07.08.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"08.08.2017 02:00:25"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Financni-analitik-mz-76856.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Mehanik--kljucavnicar-76855.php"	"Mehanik / ključavničar m/ž"	"MBO UK Ljubljana Usposabljanje Kadrov d.o.o."	"Objavljeno: 07.08.2017"	"Kraj dela: Ljubljana"	""	""	""	""	"08.08.2017 02:00:25"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Mehanik--kljucavnicar-76855.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Delavec-v-delavnici-mz-76852.php"	"Delavec v delavnici (m/ž)"	"Svet ograj, Aleš Lončar s.p."	"Objavljeno: 07.08.2017"	"Kraj dela: Občina Tržič"	""	""	""	""	"08.08.2017 02:00:25"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Delavec-v-delavnici-mz-76852.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Mehanik-vzdrzevalec-76854.php"	"Mehanik vzdrževalec m/ž"	"Mariborska livarna Maribor d.d."	"Objavljeno: 07.08.2017"	"Kraj dela: Maribor"	""	""	""	""	"08.08.2017 02:00:25"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Mehanik-vzdrzevalec-76854.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Delavec-v-proizvodnji-mz-76850.php"	"Delavec v proizvodnji (m/ž)"	"Kariera d.o.o."	"Objavljeno: 07.08.2017"	"Kraj dela: Okolica Radovljice"	""	""	""	""	"08.08.2017 02:00:25"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Delavec-v-proizvodnji-mz-76850.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Mizar-mz-76832.php"	"Mizar (m/ž)"	"Slovenijales trgovina d.o.o."	"Objavljeno: 07.08.2017"	"Kraj dela: Ljubljana - Vižmarje"	""	""	""	""	"08.08.2017 02:00:25"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Mizar-mz-76832.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Delavec-na-zlaganju-mz-76847.php"	"Delavec na zlaganju (m/ž)"	"Kariera d.o.o."	"Objavljeno: 07.08.2017"	"Kraj dela: Škofja Loka"	""	""	""	""	"08.08.2017 02:00:25"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Delavec-na-zlaganju-mz-76847.php"
"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Delavec-v-proizvodnji-mz-76844.php"	"Delavec v proizvodnji (m/ž)"	"Kariera d.o.o."	"Objavljeno: 07.08.2017"	"Kraj dela: Litija"	""	""	""	""	"08.08.2017 02:00:25"	"https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Delavec-v-proizvodnji-mz-76844.php"
